,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fortified_wine__glasses_week,0.016590606457330806,0.015009493481529572
hours_outdoors_winter,0.013596859534661134,0.01741142456688076
hours_driving,0.014205458975447376,0.015167178928333089
liqueurs_measures_week,0.013953299977601105,0.019226643170323597
other_alcoholic_glasses_week,0.01663002059783214,0.023610768003121757
physical_activity_maderate_days_a_week,0.010195632895353725,0.016219340138800168
vigorous_activity_minutes,0.010118183358499422,0.012246117904834564
sleep_hours_in_24H,0.012513201778127545,0.011706050502668982
work_hours,0.01126227891405657,0.01662236950532713
work_days_a_week,0.013600866069019536,0.013849740681813685
hours_using_computer_not_work,0.01260743022646653,0.015397247073072768
work_hours_day,0.014932940699452528,0.014280793442765269
hours_watching_tv,0.011542437515723333,0.01667269812367649
hours_outdoors_summer,0.01445281732511829,0.01655078595272302
white_wine_glasses_week,0.017385407435372223,0.02086906905301011
walking_minutes_day,0.013923581026893745,0.01872129197358613
walking_10min_days_a_week,0.013138382776795831,0.012634400910602308
beer_cider_pints_week,0.017364980689790536,0.01771046490618264
moderate_activity_minutes,0.014424879904308487,0.014695867138363513
drink_alcohol_with_meals_partial,0.012170164387812115,0.01321267640728093
drink_alcohol_with_meals_yes,0.011957008901608314,0.016238781111923003
mobile_phone_side_of_head_Left,0.014131075544240418,0.015185763421328786
mobile_phone_side_of_head_Right,0.015222488287806426,0.017526485336675505
drive_faster_often_Neverorrarely,0.010610107833280513,0.015453701857597027
drive_faster_often_Sometimes,0.012095604207151214,0.016077427188551256
drive_faster_often_Usually,0.012215618570709881,0.01693450432150192
pet_present_no,0.013045277909416267,0.01525087895855063
pet_present_yes,0.014008714300100925,0.017037203375735888
mobile_phone_use_duration_per_week_13hours,0.01628901443227208,0.012996152809368262
mobile_phone_use_duration_per_week_3059minutes,0.01346673476438582,0.01595444324962362
mobile_phone_use_duration_per_week_46hours,0.016719451750290916,0.016459240936119775
mobile_phone_use_duration_per_week_529minutes,0.014120826411846055,0.013505414962410757
mobile_phone_use_duration_per_week_Morethan6hours,0.014567452534658553,0.016484990074815527
why_stop_drinking_Otherreasons,0.01612379740937495,0.012016976760673266
why_stop_drinking_dontknow,0.014480210416726825,0.016337940517088152
visit_friends_family_times_24timesaweek,0.013667642475548268,0.01358362447153897
visit_friends_family_times_Onceamonth,0.013872374897646516,0.015164390677467558
visit_friends_family_times_Onceaweek,0.011328151894452888,0.014630517638703157
high_exercise_times_a_month_Fourtofivetimesaweek,0.014291445230889181,0.013144996395826085
high_exercise_times_a_month_Onceaweek,0.015014891285730707,0.014719817414445023
high_exercise_times_a_month_Twoorthreetimesaweek,0.014319886190145978,0.015911027305718237
high_exercise_times_a_month_Twoorthreetimesinthelastmonth,0.013478536739238082,0.016838703649067723
easy_getting_up_Doesnotwakeupeasily,0.013181865633425771,0.014468092275213663
easy_getting_up_Wakesupprettyeasily,0.016777087745497264,0.015498475918896014
easy_getting_up_Wakesupveryeasily,0.012247012324460937,0.014434609135908822
manual_physical_work_Sometimes,0.01741197368857808,0.017967756361486554
manual_physical_work_no,0.011910637213352405,0.013670398483567004
alcohol_drink_12timesaweek,0.015522475918725189,0.014229231720242094
alcohol_drink_13timesamonth,0.016842589861404644,0.01619789169644149
alcohol_drink_Inspecialcasesonly,0.015174628453171192,0.01567146282887732
high_exercise_duration_Betweenaquarterofanhourandhalfanhour,0.016025512127002976,0.014361618784350567
high_exercise_duration_Betweenanhourandanhourandahalf,0.015309736611699494,0.015031631549152684
high_exercise_duration_Betweenhalfanhourandanhour,0.013550906324025218,0.016350396492809106
falling_asleep_during_daytime_Fromtimetotime,0.01660392968096123,0.013758373577886087
falling_asleep_during_daytime_Notorrarely,0.013296625080527574,0.015578231253475445
tobacco_past_how_often_Ineversmoked,0.012659182323552544,0.016226836967234485
tobacco_past_how_often_Ionlytriedonceortwice,0.013092855925751342,0.015081407659608267
tobacco_past_how_often_Ismokedmostoralldays,0.011398173269008752,0.01585218133296877
tobacco_past_how_often_Ismokedsometimes,0.01580383674462569,0.016445507055426484
smoke_tobacco_now_no,0.016143939123605816,0.016072313793908475
years_using_mobile_phone_Over8years,0.01826857403358129,0.01779209069209005
nap_during_day_Fromtimetotime,0.014539850255633298,0.012955688491918626
nap_during_day_Notorrarely,0.011705349728095461,0.016363432890300903
consider_yourself_morning_evening_Immoreofamorningmanthananevening,0.016714011073611278,0.014596281647914893
consider_yourself_morning_evening_Immoreofaneveningmanthanamorning,0.015113570918634264,0.015385637160615443
consider_yourself_morning_evening_Imtotallyamorningman,0.014328089541072024,0.015757942749176794
consider_yourself_morning_evening_Imtotallyaneveningman,0.015784015896842116,0.015711218254632963
consider_yourself_morning_evening_dontknow,0.014121849661123446,0.014956149243056795
usual_walking_pace_Average,0.01747684640989113,0.014654009506754394
usual_walking_pace_Fast,0.013042059873150103,0.014808459661042613
shift_work_no,0.016061635225501053,0.012711963209497176
snoring_no,0.01032943347374224,0.013087594694349005
snoring_yes,0.0107727029948658,0.012171601998595403
pet_past_no,0.01570179207640867,0.016788369705505596
pet_past_yes,0.015845531381662465,0.013732009819455627
smoke_houshold_no,0.014102769567080996,0.014858171289507716
trouble_falling_a_sleep_Fromtimetotime,0.013649404295968049,0.013515681641457448
trouble_falling_a_sleep_Notorrarely,0.012760730143731027,0.015004677419561538
trouble_falling_a_sleep_Usuallyyes,0.01713044435216475,0.012009589297334653
climb_staires_tymes_a_day_15,0.012770410219218188,0.014826068366205113
climb_staires_tymes_a_day_610,0.014771206077467925,0.016393418497975817
climb_staires_tymes_a_day_Morethan20times,0.014094652022923352,0.014904172156344613
climb_staires_tymes_a_day_Zero,0.015385908818433694,0.01624020654002878
