,Age & BMI,"HRV
(average of nights)"
total_scan_sat_area,0.7742371446257849,0.754371387932846
total_scan_sat_mass,0.7640436874485912,0.7459955737405675
total_scan_sat_volume,0.7640410574598797,0.7459955740518781
total_scan_vat_area,0.7776686113091602,0.7820500275300128
total_scan_vat_mass,0.7646398576508907,0.7705185456661912
total_scan_vat_volume,0.7646398577032104,0.7705185458770285
body_comp_leg_left_fat_free_mass,0.6100210948548793,0.6015268749921511
body_comp_trunk_fat_free_mass,0.48182916520807917,0.4728943398988953
body_comp_total_right_tissue_mass,0.8613060135555597,0.8446332192516155
body_comp_gynoid_total_mass,0.7859237077651982,0.7625629913674178
body_comp_trunk_left_bone_mass,0.46602756245637966,0.430519457945779
body_comp_leg_right_lean_mass,0.6311532310037272,0.6204479477851705
body_comp_android_tissue_mass,0.8644928190327366,0.8483552475840184
body_comp_trunk_lean_mass,0.47243668350821166,0.46593391738457973
body_comp_total_lean_mass,0.5821507830353813,0.581175163492299
body_comp_trunk_right_fat_mass,0.845494530615995,0.8458244088076086
body_comp_arms_lean_mass,0.4205708939264936,0.3692767781878141
body_comp_legs_total_mass,0.7734216454971278,0.7482728743222931
body_comp_total_right_fat_mass,0.8526098092177722,0.8493903855994993
body_comp_arms_fat_free_mass,0.40974017674567464,0.3616940059472237
body_comp_trunk_tissue_mass,0.8589432864271066,0.8391950106246662
body_comp_android_bone_mass,0.19356963787189505,0.16913495265940554
body_comp_total_total_mass,0.8581086325930011,0.8409186289551163
body_comp_leg_right_bone_mass,0.2119350086506902,0.2336303382414356
body_comp_arms_diff_total_mass,0.038285975349638804,0.0238611760419617
body_comp_arm_right_tissue_mass,0.6225930359522492,0.5656372593158046
body_comp_leg_left_total_mass,0.7650133381880502,0.736724868854103
body_comp_legs_bone_mass,0.21288212990716254,0.24337021478806195
body_comp_total_diff_total_mass,-0.0111975343325706,0.024762374462883652
body_comp_arm_right_total_mass,0.6101343572640469,0.5537178288928735
body_comp_total_diff_bone_mass,0.059756763261027745,0.04795288934896695
body_comp_arms_diff_bone_mass,0.04069537982105285,0.02178145754905305
body_comp_trunk_diff_lean_mass,-0.01266961085692115,-0.042839853026870406
body_comp_arm_left_fat_mass,0.7342757048818588,0.7097819595596564
body_comp_trunk_left_fat_mass,0.8468640789606394,0.8471579348064158
body_comp_leg_left_lean_mass,0.6224891911897881,0.6140039464813862
body_comp_leg_left_tissue_mass,0.7739913178672331,0.7480170233865685
body_comp_trunk_right_fat_free_mass,0.47935239059396245,0.47431110945813193
body_comp_arms_bone_mass,0.1241458661927248,0.15934385482307
body_comp_arm_right_fat_mass,0.7398463625780441,0.7157741237184375
body_comp_trunk_fat_mass,0.8487869785752604,0.8496280474033503
body_comp_arms_diff_fat_free_mass,0.0755663512422891,0.0343116506455958
body_comp_arms_tissue_mass,0.6404322917271887,0.5867845231835331
body_comp_total_left_fat_mass,0.8530859287626287,0.8479595749136888
body_comp_legs_tissue_mass,0.782457744265469,0.7584440052323849
body_comp_android_fat_free_mass,0.5184843005164167,0.4798967630797036
body_comp_total_fat_mass,0.8543034461492716,0.8516956640081743
body_comp_trunk_diff_tissue_mass,0.03857349452101065,-0.024263355447097
body_comp_total_tissue_mass,0.8637178877665623,0.8475041858652341
body_comp_total_left_bone_mass,0.2697968194593051,0.27704136866965745
body_comp_legs_diff_lean_mass,0.01070793676688085,-0.01409810748068535
body_comp_trunk_right_tissue_mass,0.8501920427153069,0.8295827534450566
body_comp_arm_left_total_mass,0.6061556716645535,0.5535285533433705
body_comp_leg_right_fat_mass,0.7335015050270208,0.7099163728330864
body_comp_total_diff_lean_mass,-0.00186441155910225,0.02466633275500845
body_comp_arms_fat_mass,0.7484550870757167,0.7253081718253891
body_comp_total_diff_tissue_mass,-0.02005744944780995,0.02319429804557025
body_comp_trunk_diff_total_mass,0.036013402876485454,-0.02387109770292425
body_comp_trunk_left_total_mass,0.8476417967413594,0.8244976060655553
body_comp_total_diff_fat_free_mass,0.005226471154326701,0.0354549255437234
body_comp_gynoid_fat_mass,0.7686625456794547,0.7507502918409327
body_comp_leg_left_fat_mass,0.7308183517445981,0.7080771998139153
body_comp_total_right_lean_mass,0.5844988158379247,0.5844234383454938
body_comp_arms_diff_fat_mass,0.0092518021369274,0.01881564692549095
body_comp_total_right_bone_mass,0.3174281533377453,0.2989543745103555
body_comp_arm_right_bone_mass,0.1264025595901775,0.15312519597355875
body_comp_total_right_fat_free_mass,0.5786978003904434,0.5793064095759108
body_comp_arm_left_fat_free_mass,0.4026518657055079,0.3508815705853034
body_comp_android_total_mass,0.8638387620747916,0.8478711868434048
body_comp_arm_right_fat_free_mass,0.3884622825442552,0.3334849384643044
body_comp_arm_left_tissue_mass,0.6184251964791585,0.566282292938034
body_comp_total_diff_fat_mass,0.050491297963717846,0.02953682154615185
body_comp_arm_left_bone_mass,0.11243650242098424,0.1428472782723853
body_comp_trunk_left_lean_mass,0.4500785387881121,0.4358025780897957
body_comp_trunk_right_total_mass,0.8487891479701316,0.8257387005683392
body_comp_arms_diff_lean_mass,0.0712859894597021,0.03429878326469555
body_comp_arm_right_lean_mass,0.39873108588276734,0.3460756598110792
body_comp_gynoid_lean_mass,0.5587310933625835,0.5572843204503606
body_comp_trunk_diff_fat_free_mass,-0.0128964623587421,-0.045344525924506496
body_comp_android_fat_mass,0.8476948225098411,0.849236639325419
body_comp_total_fat_free_mass,0.5764431642906027,0.5740004862371597
body_comp_trunk_left_fat_free_mass,0.45688498751446904,0.44110453102701497
body_comp_legs_diff_fat_mass,0.02409976562062055,0.011315725454979601
body_comp_leg_right_total_mass,0.7713711779197135,0.7489244596962596
body_comp_legs_lean_mass,0.6340410325517375,0.6166347810265806
body_comp_trunk_total_mass,0.8576604380318389,0.8372208061209396
body_comp_gynoid_tissue_mass,0.7898284765730192,0.7671113938438046
body_comp_leg_right_tissue_mass,0.7801313497358062,0.7566448431109944
body_comp_android_lean_mass,0.5190851179169154,0.47882556337435506
body_comp_total_left_tissue_mass,0.8577162294477456,0.8385263353775059
body_comp_trunk_bone_mass,0.49752472470963216,0.4546761393537122
body_comp_gynoid_fat_free_mass,0.5543381263274507,0.5453160421964564
body_comp_arms_diff_tissue_mass,0.0380312501691991,0.02935346268511775
body_comp_arm_left_lean_mass,0.4132587429664988,0.36145565665514096
body_comp_total_left_total_mass,0.8514866192668158,0.8309698850330337
body_comp_trunk_right_bone_mass,0.5034631784968779,0.44800305122615647
body_comp_trunk_left_tissue_mass,0.8489808740721432,0.8231640696796324
body_comp_total_left_lean_mass,0.5669112750884473,0.5591345136835117
body_comp_legs_diff_fat_free_mass,0.01187319697364115,-0.016984582567264747
body_comp_legs_fat_free_mass,0.6209240299038064,0.6125195537698405
body_comp_total_bone_mass,0.31065697612530435,0.2996478479859047
body_comp_total_left_fat_free_mass,0.5600192100209701,0.5549735722125593
body_comp_leg_left_bone_mass,0.21231572183697972,0.2409301258650969
