,Age & BMI,"HRV
(average of nights)"
total_scan_sat_area,0.8446729775120356,0.8233323199670153
total_scan_sat_mass,0.8315756509209926,0.8079434886970832
total_scan_sat_volume,0.8315756509847444,0.8079434890937724
total_scan_vat_area,0.7742679532667169,0.7643950019356087
total_scan_vat_mass,0.7653544061166477,0.7515095903391427
total_scan_vat_volume,0.7653522223352781,0.7515095905136617
body_comp_leg_left_fat_free_mass,0.5968536026692091,0.5645740573902592
body_comp_trunk_fat_free_mass,0.4559263739951217,0.44410733932814556
body_comp_total_right_tissue_mass,0.8954619463196993,0.8820929371416442
body_comp_gynoid_total_mass,0.8192716781488492,0.7985011314793351
body_comp_trunk_left_bone_mass,0.4533108907075643,0.39526805536696685
body_comp_leg_right_lean_mass,0.6146601037535789,0.5889416725608612
body_comp_android_tissue_mass,0.8720579799240797,0.8554268118023116
body_comp_trunk_lean_mass,0.4479839249772729,0.43746319131039757
body_comp_total_lean_mass,0.5681065880890115,0.5458693915788679
body_comp_trunk_right_fat_mass,0.8900516980632756,0.876891946382649
body_comp_arms_lean_mass,0.4731368574428815,0.413587191353203
body_comp_legs_total_mass,0.8074533384362208,0.7847369243066606
body_comp_total_right_fat_mass,0.9147050145511979,0.9043638975482864
body_comp_arms_fat_free_mass,0.46202658661121687,0.39952509885526044
body_comp_trunk_tissue_mass,0.8726549351606061,0.8559594207866266
body_comp_android_bone_mass,0.2777295999452287,0.17950232178429895
body_comp_total_total_mass,0.8938364965432144,0.8810477854986845
body_comp_leg_right_bone_mass,0.2554258142772856,0.2414214478881252
body_comp_arms_diff_total_mass,-0.028975017141330148,-0.0229568518052703
body_comp_arm_right_tissue_mass,0.7333290402455194,0.6914720300767125
body_comp_leg_left_total_mass,0.8007239077336407,0.7790756204660272
body_comp_legs_bone_mass,0.26390650890240885,0.25241464504459976
body_comp_total_diff_total_mass,0.042958328019135045,0.05516526102907925
body_comp_arm_right_total_mass,0.7256785824615934,0.6801445511448679
body_comp_total_diff_bone_mass,0.0648697068022154,0.0374350447826125
body_comp_arms_diff_bone_mass,0.021549825127384,0.00055089606780715
body_comp_trunk_diff_lean_mass,-0.00042850887872059994,0.0134879217052396
body_comp_arm_left_fat_mass,0.7984989092601531,0.7733910117039016
body_comp_trunk_left_fat_mass,0.8882254431157883,0.8750889139616626
body_comp_leg_left_lean_mass,0.607529239016402,0.5798919120109367
body_comp_leg_left_tissue_mass,0.8055800837992436,0.7839584855878757
body_comp_trunk_right_fat_free_mass,0.4566579295460206,0.4357459669770645
body_comp_arms_bone_mass,0.251353361536029,0.1596645028028012
body_comp_arm_right_fat_mass,0.8072630039251236,0.7787991164040335
body_comp_trunk_fat_mass,0.8935887023956186,0.8809718784336944
body_comp_arms_diff_fat_free_mass,0.0075800105715817,-0.01104523592103905
body_comp_arms_tissue_mass,0.7491365048767171,0.7143053541608584
body_comp_total_left_fat_mass,0.9142157652762032,0.9045149648481331
body_comp_legs_tissue_mass,0.812614404626936,0.7898290557108893
body_comp_android_fat_free_mass,0.5015393883833608,0.48743859289406316
body_comp_total_fat_mass,0.9159914083385405,0.9047278025891887
body_comp_trunk_diff_tissue_mass,0.01177326421955495,0.0005481254712808045
body_comp_total_tissue_mass,0.8982123389131423,0.8854736566922785
body_comp_total_left_bone_mass,0.33796036377298994,0.2902435896245338
body_comp_legs_diff_lean_mass,0.0065639429591633994,0.0177896589389357
body_comp_trunk_right_tissue_mass,0.861586570518165,0.8415747520899859
body_comp_arm_left_total_mass,0.7209407098225035,0.6777493978222175
body_comp_leg_right_fat_mass,0.7931725028771993,0.7678848684666044
body_comp_total_diff_lean_mass,0.04432252324196005,0.04257352612318695
body_comp_arms_fat_mass,0.816858500650392,0.7923863115996174
body_comp_total_diff_tissue_mass,0.0438866743730369,0.0544803949965725
body_comp_trunk_diff_total_mass,0.0116874435382374,-0.00487180006926075
body_comp_trunk_left_total_mass,0.858319316668696,0.8403569187270143
body_comp_total_diff_fat_free_mass,0.0496791853311647,0.04355042539874865
body_comp_gynoid_fat_mass,0.8209030825861015,0.7979251924524329
body_comp_leg_left_fat_mass,0.7938821971876542,0.7684487977619251
body_comp_total_right_lean_mass,0.5738372461746282,0.5535665453451957
body_comp_arms_diff_fat_mass,-0.037207124954674,-0.0206124836839334
body_comp_total_right_bone_mass,0.3668612453045429,0.32265215753569176
body_comp_arm_right_bone_mass,0.2477879857391362,0.1677690320282944
body_comp_total_right_fat_free_mass,0.5688914259846098,0.5422687220598191
body_comp_arm_left_fat_free_mass,0.45829877838911937,0.4008794461930223
body_comp_android_total_mass,0.8713976177651874,0.854890739193428
body_comp_arm_right_fat_free_mass,0.4289375221116888,0.3657724889146541
body_comp_arm_left_tissue_mass,0.7284394725497751,0.6937800695880606
body_comp_total_diff_fat_mass,0.0809251146866031,0.070627028014769
body_comp_arm_left_bone_mass,0.23330848934859585,0.13679145996925424
body_comp_trunk_left_lean_mass,0.4176056101678042,0.40615973269363737
body_comp_trunk_right_total_mass,0.8597981353103694,0.8404728047824981
body_comp_arms_diff_lean_mass,0.0123520794569062,-0.0090777139344826
body_comp_arm_right_lean_mass,0.4393259930037296,0.3765073338058619
body_comp_gynoid_lean_mass,0.5503153651321169,0.5357278289405698
body_comp_trunk_diff_fat_free_mass,0.0005252144686509,0.00816090384055515
body_comp_android_fat_mass,0.8771185372095915,0.8597060207539846
body_comp_total_fat_free_mass,0.5630240396837946,0.5420006175590157
body_comp_trunk_left_fat_free_mass,0.42522580119960535,0.4159398195012589
body_comp_legs_diff_fat_mass,-0.00625291507978695,0.017439031710716348
body_comp_leg_right_total_mass,0.8050725352130093,0.7811008728678744
body_comp_legs_lean_mass,0.6180547512599356,0.5921775408409691
body_comp_trunk_total_mass,0.8708415935065972,0.8544255445093407
body_comp_gynoid_tissue_mass,0.8210046583399664,0.8009227608875937
body_comp_leg_right_tissue_mass,0.8098629536435453,0.7878452851335915
body_comp_android_lean_mass,0.500442969629858,0.4899731830229941
body_comp_total_left_tissue_mass,0.8935075220593989,0.8800366668251876
body_comp_trunk_bone_mass,0.48343277866950973,0.41474480231705985
body_comp_gynoid_fat_free_mass,0.5489609052669389,0.5373362906426797
body_comp_arms_diff_tissue_mass,-0.029377393760703953,-0.02318948075511785
body_comp_arm_left_lean_mass,0.4697703411315576,0.40950774443986293
body_comp_total_left_total_mass,0.8886031521754827,0.8751098825987622
body_comp_trunk_right_bone_mass,0.48286494494758236,0.41730824703297753
body_comp_trunk_left_tissue_mass,0.8603195205876597,0.8431959302572906
body_comp_total_left_lean_mass,0.547184238593212,0.5291787139824271
body_comp_legs_diff_fat_free_mass,0.00536635657543485,0.01521163897862535
body_comp_legs_fat_free_mass,0.606601269963303,0.5808320914639783
body_comp_total_bone_mass,0.3801898005378491,0.32394399319944533
body_comp_total_left_fat_free_mass,0.54077831027877,0.5206191145529453
body_comp_leg_left_bone_mass,0.26701422973063194,0.25496268942586714
body_comp_gynoid_bone_mass,0.3574523253146449,0.3329412910004305
body_comp_trunk_right_lean_mass,0.448144232996276,0.42902744911328067
body_comp_total_right_total_mass,0.8908674434595923,0.877383008816752
body_comp_leg_right_fat_free_mass,0.6036946956454265,0.5732487589195427
body_comp_arms_total_mass,0.7416139768458154,0.7050372578371709
body_comp_legs_fat_mass,0.7966909174431944,0.7708387021478673
body_comp_trunk_diff_fat_mass,0.0892085290251015,0.0428941032870881
body_comp_legs_diff_total_mass,-0.004344989026329,0.009512993452779249
body_comp_trunk_diff_bone_mass,0.057813553988894345,0.035708096314832946
body_comp_legs_diff_bone_mass,0.0002240884706464,-0.02202046753579835
body_comp_legs_diff_tissue_mass,-0.00530008621288925,0.0083353939793866
bmi,0.9971433470451189,0.9933807547556902
waist,0.8143467842908133,0.7933268137880225
height,0.13296590506104444,0.1300876151836
weight,0.8994672525527123,0.8872885232781927
hips,0.8275918001576021,0.7997720084379343
