,"Age, BMI & VAT","Sleep Quality
(average of nights)"
total_scan_sat_area,0.0012955612207693125,0.0019691540916768027
total_scan_sat_mass,0.001420289074038655,0.002586198015951818
total_scan_sat_volume,0.0014207293266921537,0.0025861979971616494
total_scan_vat_area,0.0002194441333410605,0.0002649754921406924
total_scan_vat_mass,0.00026594377650712546,0.0003766773683748692
total_scan_vat_volume,0.00026600580793456266,0.0003787610141857025
body_comp_leg_left_fat_free_mass,0.0024903790482706666,0.005569139775658713
body_comp_trunk_fat_free_mass,0.003217043070621058,0.006868567041394673
body_comp_total_right_tissue_mass,0.0007120701645765665,0.0013329513006694847
body_comp_gynoid_total_mass,0.0012526503827907651,0.0024735895008623806
body_comp_trunk_left_bone_mass,0.003890014225839623,0.006656145641832793
body_comp_leg_right_lean_mass,0.002513483108244019,0.004993365452939498
body_comp_android_tissue_mass,0.000734006944654825,0.0014578470619602093
body_comp_trunk_lean_mass,0.0033066769795803822,0.0076488915382791275
body_comp_total_lean_mass,0.0026645113680608358,0.005081947428300058
body_comp_trunk_right_fat_mass,0.000593337422744141,0.001074974133593049
body_comp_arms_lean_mass,0.004390242720973907,0.007536496273420471
body_comp_legs_total_mass,0.0016066341801363362,0.0029982611103076514
body_comp_total_right_fat_mass,0.0006360825320315773,0.0011282785924377058
body_comp_arms_fat_free_mass,0.004528053413403818,0.007521178912242265
body_comp_trunk_tissue_mass,0.0008767753993755074,0.0015389743375184535
body_comp_android_bone_mass,0.006272357721651566,0.007378030642083191
body_comp_total_total_mass,0.0007061115590477669,0.0013404548235681879
body_comp_leg_right_bone_mass,0.006360803055343535,0.011148872102990029
body_comp_arms_diff_total_mass,0.01286281249139187,0.01367915111075066
body_comp_arm_right_tissue_mass,0.0017397955002288852,0.0036860246743482487
body_comp_leg_left_total_mass,0.0013646753116454198,0.00247583261295643
body_comp_legs_bone_mass,0.0058837992442367015,0.01051531668634896
body_comp_total_diff_total_mass,0.010881943465728643,0.011337870310608303
body_comp_arm_right_total_mass,0.0018187525639946581,0.003770851608485447
body_comp_total_diff_bone_mass,0.009599439129957461,0.011928263954317701
body_comp_arms_diff_bone_mass,0.009741429222394337,0.011667544866179323
body_comp_trunk_diff_lean_mass,0.012251223900075542,0.013049964981703414
body_comp_arm_left_fat_mass,0.001469444509498403,0.00310925485992337
body_comp_trunk_left_fat_mass,0.0006189268655213605,0.0008469921515499251
body_comp_leg_left_lean_mass,0.002512271225496224,0.004908297305965027
body_comp_leg_left_tissue_mass,0.0013180212571352807,0.0023377642533349897
body_comp_trunk_right_fat_free_mass,0.00389270153235967,0.006783472220161734
body_comp_arms_bone_mass,0.006727387478245181,0.011400368883407955
body_comp_arm_right_fat_mass,0.0012067810028665391,0.002409660915551191
body_comp_trunk_fat_mass,0.0005562357847538717,0.0009044963305971191
body_comp_arms_diff_fat_free_mass,0.011979486029155361,0.012074416230325938
body_comp_arms_tissue_mass,0.0014154903078286713,0.0033045336539539337
body_comp_total_left_fat_mass,0.0006335420215610173,0.0010520181790770026
body_comp_legs_tissue_mass,0.001572254058906114,0.0027019246166551706
body_comp_android_fat_free_mass,0.003105139905323244,0.006468244675782135
body_comp_total_fat_mass,0.0006140833792665433,0.0010381599521818536
body_comp_trunk_diff_tissue_mass,0.012322588116350982,0.013419589659708572
body_comp_total_tissue_mass,0.0006919658273145505,0.001309968897324691
body_comp_total_left_bone_mass,0.005233856990131386,0.00832303821401754
body_comp_legs_diff_lean_mass,0.012676907196920927,0.013317376190063615
body_comp_trunk_right_tissue_mass,0.0009984892200982276,0.0016553996322034167
body_comp_arm_left_total_mass,0.002104273927362006,0.0037963021746345435
body_comp_leg_right_fat_mass,0.0016675634184662952,0.0027778373236720688
body_comp_total_diff_lean_mass,0.009625736658538235,0.013124006250735724
body_comp_arms_fat_mass,0.0011354239999103299,0.0022215452654456487
body_comp_total_diff_tissue_mass,0.010867853737214278,0.012571574358603387
body_comp_trunk_diff_total_mass,0.012176398554540314,0.012337145395686696
body_comp_trunk_left_total_mass,0.0008002937726241747,0.0017195630421045147
body_comp_total_diff_fat_free_mass,0.009357792823615305,0.012845768902987999
body_comp_gynoid_fat_mass,0.0014792477422171139,0.002673241443385456
body_comp_leg_left_fat_mass,0.0018325964872514184,0.0027120944159676847
body_comp_total_right_lean_mass,0.0028696358789526075,0.005428866167125127
body_comp_arms_diff_fat_mass,0.015000651969621399,0.013368013588001668
body_comp_total_right_bone_mass,0.005320931435156556,0.009877179692397781
body_comp_arm_right_bone_mass,0.007126683462166584,0.011873303356138317
body_comp_total_right_fat_free_mass,0.002899273188977582,0.005284420768786116
body_comp_arm_left_fat_free_mass,0.004361877716388663,0.007483669693345045
body_comp_android_total_mass,0.000735354775960325,0.0015732077916698847
body_comp_arm_right_fat_free_mass,0.005174202311864403,0.008446782942907072
body_comp_arm_left_tissue_mass,0.002054536321421951,0.004391043660341773
body_comp_total_diff_fat_mass,0.010765757973797283,0.01156118769757063
body_comp_arm_left_bone_mass,0.006808814084469783,0.010998144278471062
body_comp_trunk_left_lean_mass,0.0031488526850290233,0.008391785953614929
body_comp_trunk_right_total_mass,0.001017905471467999,0.001609268855380887
body_comp_arms_diff_lean_mass,0.012885896213244286,0.01396894792024895
body_comp_arm_right_lean_mass,0.0049635907196858104,0.00802851915557944
body_comp_gynoid_lean_mass,0.0022085710373702704,0.005108089345643012
body_comp_trunk_diff_fat_free_mass,0.012236529452391546,0.012404030672271532
body_comp_android_fat_mass,0.0006296519153778325,0.0010620808494828174
body_comp_total_fat_free_mass,0.0026248002898277803,0.0059949406393957514
body_comp_trunk_left_fat_free_mass,0.0031010126673761376,0.00843679620060981
body_comp_legs_diff_fat_mass,0.013571454158210717,0.011102883712958546
body_comp_leg_right_total_mass,0.001509033940386656,0.003030214298068598
body_comp_legs_lean_mass,0.0023303780379978238,0.004783825560056853
body_comp_trunk_total_mass,0.0008630408532599383,0.0014552657054249987
body_comp_gynoid_tissue_mass,0.0012739281627828691,0.002317039654151566
body_comp_leg_right_tissue_mass,0.0014899470141139402,0.0029073116496516767
body_comp_android_lean_mass,0.0031126358996652484,0.0067437464139912685
body_comp_total_left_tissue_mass,0.0007785960905495933,0.0014147460084051628
body_comp_trunk_bone_mass,0.003462431113318194,0.006378467009607366
body_comp_gynoid_fat_free_mass,0.002163624283817346,0.005466559626599951
body_comp_arms_diff_tissue_mass,0.012854184534825177,0.011475517113178561
body_comp_arm_left_lean_mass,0.004216432949546528,0.008443846130408347
body_comp_total_left_total_mass,0.0008181743083848161,0.0013860475223500504
body_comp_trunk_right_bone_mass,0.003801855996789367,0.00676471561616005
body_comp_trunk_left_tissue_mass,0.0009003719758623101,0.001701055958831359
body_comp_total_left_lean_mass,0.002592178975766433,0.005173165549356969
body_comp_legs_diff_fat_free_mass,0.012645941131956592,0.011319825016561614
body_comp_legs_fat_free_mass,0.0023507360601035805,0.004978474241290771
body_comp_total_bone_mass,0.0049062748404014615,0.008662132584453142
body_comp_total_left_fat_free_mass,0.0025310920004215816,0.006620364286576256
body_comp_leg_left_bone_mass,0.005656476789941037,0.008801952685980084
body_comp_gynoid_bone_mass,0.004897862860987835,0.007930592694205763
body_comp_trunk_right_lean_mass,0.003987296728501156,0.00600190936032114
body_comp_total_right_total_mass,0.00073538178176529,0.0014403532613338251
body_comp_leg_right_fat_free_mass,0.002454459043866173,0.0056286149411326645
body_comp_arms_total_mass,0.0014468285132195947,0.0042696667080749364
body_comp_legs_fat_mass,0.0017910919661072008,0.002666901389534015
body_comp_trunk_diff_fat_mass,0.010901633394939037,0.01309761399414785
body_comp_legs_diff_total_mass,0.011331491929136078,0.013116725670965581
body_comp_trunk_diff_bone_mass,0.009453545453752047,0.010878760729508516
body_comp_legs_diff_bone_mass,0.012759455681592582,0.014351078795597499
body_comp_legs_diff_tissue_mass,0.011406746735536117,0.01395276459242504
bmi,0.00010586911966128671,0.00019575885403004122
waist,0.001354928534115455,0.0023972579522662865
height,0.008028033499468637,0.01363883920292436
weight,0.0007273697474684422,0.001361958299713864
hips,0.0016150812738622154,0.0023521764580704957
