,"Age, BMI & VAT","Sleep Quality
(average of nights)"
Lipids_NEG_2130551_311470_1508722,False,True
Lipids_NEG_2170025_309563_1426050,False,True
Lipids_NEG_2329752_307462_1420463,False,True
Lipids_NEG_2558219_332194_1306976,False,True
Lipids_NEG_1628391_338351_1084717,False,True
Lipids_NEG_3730100_355757_1738172,False,True
Lipids_NEG_1729911_369286_1298889,False,True
Lipids_NEG_1889861_369286_1295368,False,True
Lipids_NEG_2030821_370003_1517545,False,True
Lipids_NEG_2049809_369972_1305195,True,True
Lipids_NEG_2161132_372201_1517815,True,True
Lipids_NEG_1790572_375462_1323456,False,True
Lipids_NEG_1870069_377188_1374008,False,True
Lipids_NEG_3111395_380911_1820262,False,True
Lipids_NEG_2030015_379252_1370085,False,True
Lipids_NEG_3411026_391281_1903573,True,True
Lipids_NEG_4210598_391967_2062738,True,True
Lipids_NEG_2010224_397467_1438636,False,True
Lipids_NEG_2290171_401591_1484080,True,True
Lipids_NEG_2130223_407096_1480475,False,True
Lipids_NEG_2590278_404006_1617793,False,False
Lipids_NEG_4370547_408126_2072894,False,True
Lipids_NEG_2310328_425301_1500994,False,True
Lipids_NEG_3671583_425989_1998372,False,True
Lipids_NEG_2449078_437326_1365785,False,True
Lipids_NEG_2290536_443163_1544241,False,True
Lipids_NEG_3992201_448586_2125533,False,True
Lipids_NEG_3971781_467056_1925894,False,True
Lipids_NEG_3601017_483517_1842943,True,True
Lipids_NEG_3691737_478932_1997788,False,True
Lipids_NEG_3108379_486147_1338410,False,True
Lipids_NEG_3951892_484431_2097744,False,True
Lipids_NEG_3332068_524274_1873203,False,True
Lipids_NEG_4982889_561025_2112090,False,True
Lipids_NEG_4483064_594702_2047820,True,True
Lipids_NEG_1790713_609497_1434458,False,True
Lipids_NEG_4812803_619849_2220255,False,True
Lipids_NEG_3989360_638051_1492762,False,True
Lipids_NEG_3669002_657281_1736672,False,True
Lipids_NEG_4483062_661058_2032355,True,True
Lipids_NEG_4451865_718464_2257402,False,True
Lipids_NEG_4989296_997919_1663289,False,True
Lipids_NEG_2651476_1055660_1724942,True,True
