,"Age, BMI & VAT","Sleep Quality
(average of nights)"
Lipids_NEG_2130551_311470_1508722,0.01970913105922816,0.02157560437653487
Lipids_NEG_2170025_309563_1426050,0.02018141663093555,0.022207763839011265
Lipids_NEG_2329752_307462_1420463,0.016156523634405215,0.019683348573102378
Lipids_NEG_2558219_332194_1306976,0.017727275656113033,0.016544154456606636
Lipids_NEG_1628391_338351_1084717,0.020321420063025793,0.023326174565023446
Lipids_NEG_3730100_355757_1738172,0.01613913738389987,0.0183306005653177
Lipids_NEG_1729911_369286_1298889,0.016375220623356286,0.01947184080813978
Lipids_NEG_1889861_369286_1295368,0.015189264135705545,0.02085184835228321
Lipids_NEG_2030821_370003_1517545,0.020096972553824095,0.0238087581337641
Lipids_NEG_2049809_369972_1305195,0.020380017608110583,0.02214840956384852
Lipids_NEG_2161132_372201_1517815,0.019554982534613134,0.016856633373486814
Lipids_NEG_1790572_375462_1323456,0.015350894514345303,0.02013010501540978
Lipids_NEG_1870069_377188_1374008,0.012994825141662027,0.015181854767043377
Lipids_NEG_3111395_380911_1820262,0.02055095691957062,0.01871692156661818
Lipids_NEG_2030015_379252_1370085,0.01800098640291807,0.022234640703957188
Lipids_NEG_3411026_391281_1903573,0.01993168909750384,0.01994434747430995
Lipids_NEG_4210598_391967_2062738,0.01799856028060417,0.017052708637513063
Lipids_NEG_2010224_397467_1438636,0.017018144448420692,0.019467803010057443
Lipids_NEG_2290171_401591_1484080,0.022435526153959093,0.02614231312747261
Lipids_NEG_2130223_407096_1480475,0.01540398362937999,0.01747857193358672
Lipids_NEG_2590278_404006_1617793,0.01480511722768645,0.017494535538915657
Lipids_NEG_4370547_408126_2072894,0.015303285014078946,0.017059400429102974
Lipids_NEG_2310328_425301_1500994,0.016431100744915886,0.020923067323487036
Lipids_NEG_3671583_425989_1998372,0.007685998451113551,0.012789385628434083
Lipids_NEG_2449078_437326_1365785,0.015242724048010609,0.016069722956446937
Lipids_NEG_2290536_443163_1544241,0.015912636302318806,0.019129974039797826
Lipids_NEG_3992201_448586_2125533,0.007699615589471084,0.01757850361355538
Lipids_NEG_3971781_467056_1925894,0.012686187076881536,0.021086115404041973
Lipids_NEG_3601017_483517_1842943,0.009323318209602579,0.0191736830553447
Lipids_NEG_3691737_478932_1997788,0.011735715058891,0.01579956443905077
Lipids_NEG_3108379_486147_1338410,0.012476069447875673,0.017877383640896142
Lipids_NEG_3951892_484431_2097744,0.011951412367355517,0.01865041893903044
Lipids_NEG_3332068_524274_1873203,0.014769010480501804,0.01883520850953987
Lipids_NEG_4982889_561025_2112090,0.028248367732320603,0.02827768264941785
Lipids_NEG_4483064_594702_2047820,0.018179161977909076,0.01717911657558302
Lipids_NEG_1790713_609497_1434458,0.015515056133570739,0.015671594162107085
Lipids_NEG_4812803_619849_2220255,0.01651632173750444,0.022350943412336604
Lipids_NEG_3989360_638051_1492762,0.006136092515808602,0.013567034662191498
Lipids_NEG_3669002_657281_1736672,0.020757218907881396,0.02312659757070945
Lipids_NEG_4483062_661058_2032355,0.022930368659259032,0.025677771991882443
Lipids_NEG_4451865_718464_2257402,0.017072243173547736,0.020138886298418538
Lipids_NEG_4989296_997919_1663289,0.008817586796349317,0.012057145799611835
Lipids_NEG_2651476_1055660_1724942,0.02040102466361647,0.01785329187658344
Lipids_NEG_4313161_1171821_2279978,0.012452947327018092,0.020650500786245432
Lipids_NEG_3211736_1186955_1847562,0.03140254078177222,0.024678351294587186
Lipids_NEG_3152539_1272103_1877717,0.014731861911888775,0.018555411742196975
Lipids_NEG_4792833_1271033_2598385,0.01125743713804176,0.017033040521165124
Lipids_NEG_3931737_1277599_2006594,0.01795279204896107,0.02284611733101403
Lipids_NEG_3912848_1342873_2083208,0.021740516710416533,0.023913848588333658
Lipids_NEG_5263142_1355372_2454127,0.016324808395457406,0.018884505792920517
Lipids_NEG_4652853_1351457_2233946,0.0182072516341233,0.023728897871936758
Lipids_NEG_5763300_1367053_2529075,0.02140962322220891,0.018510122746893884
Lipids_NEG_6003303_1376792_2570304,0.013685343658030778,0.01925830258103828
Lipids_NEG_2932119_1402347_1818754,0.0185750202218869,0.01923409804369084
Lipids_NEG_4982618_1403377_2244095,0.015595223015693636,0.022171678191073598
Lipids_NEG_2692120_1425702_1759228,0.0193933485207602,0.01957041486128832
Lipids_NEG_2931785_1416657_1807752,0.023383560860942846,0.020002903891500095
