,"Age, BMI & VAT","Sleep Quality
(average of nights)"
Lipids_NEG_7575009_3335498_2856737,0.0063599830805553,0.13328025398301419
Lipids_POS_7645497_3258296_2983333,0.021697626807743897,0.13504320376715345
Lipids_NEG_14640780_3444566_4550877,0.0045675917109429,0.11556802569982064
Lipids_POS_5970106_5319495_2149989,0.009720002967877301,0.1199148835016048
Lipids_NEG_7385061_2912612_2892457,0.0064363401981223,0.1089089923716386
Lipids_POS_15861506_3457488_4819883,0.02758194967921575,0.1298488862939136
Lipids_NEG_3971781_467056_1925894,0.0360082822428374,0.13665510977450324
Lipids_POS_13691932_4139241_4632902,0.04936044002997285,0.14929018176334669
Lipids_NEG_9057071_3992702_3349117,0.022369191483364498,0.1104364005808526
Lipids_NEG_3152539_1272103_1877717,0.0043138434878909,0.08930724030878184
Lipids_NEG_10236948_4093199_3545090,0.029540864629828252,0.1138988681967394
Lipids_NEG_5965254_3488073_2705886,0.01127490096081485,0.0947647551222945
Lipids_NEG_11732899_4366922_3710564,0.0149076515133774,0.09828345202463185
Lipids_POS_8616674_3464153_3317658,0.0536582776020859,0.13613912330847025
Lipids_POS_6695563_4336694_3026710,0.1224335215955757,0.2042560162410459
Lipids_NEG_4370547_408126_2072894,0.00387624811219605,0.08514287234434831
Lipids_POS_8565807_3407221_2452508,0.0207987750510069,0.10141245763888149
Lipids_POS_9017577_3978349_3423540,0.02137321320870755,0.10186166802389945
Lipids_NEG_8805698_3041789_3204009,0.02567526367297885,0.10609388385630311
Lipids_POS_7849149_3362865_3032822,0.01998858399192285,0.09967620123644895
Lipids_NEG_7365277_3532004_2853257,0.031222788859093402,0.1106983176431798
Lipids_POS_9327914_4108639_3457180,0.0066728406705271,0.08576112441961464
Lipids_NEG_7945341_3247942_2995634,0.0489522985953423,0.12607175139955945
Lipids_NEG_5843822_2034664_2601787,0.0816230316669424,0.15864098996410914
Lipids_NEG_5995275_3718251_2705300,0.0284474089582806,0.10514004371809975
Lipids_NEG_5282729_1674513_2293328,0.01064675770317695,0.08705925067294701
Lipids_POS_8225630_3039825_3098947,0.04264298002593795,0.1187018926764587
Lipids_POS_9121954_3843556_2915769,0.02060841125239265,0.09624279048422404
