,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fBin__534,0.013509027868181835,0.012446644744943999
fBin__535,0.010944088292879392,0.015267805222236622
fBin__536,0.012278016828789427,0.013205727650901965
fBin__537,0.011931449432117748,0.01228016130543872
fBin__538,0.010100543564197496,0.014002742528651703
fBin__539,0.01345722505059193,0.013305480598715377
fBin__541,0.010738188220360044,0.010423722655681826
fBin__549,0.012774061134375472,0.01582842541642891
fBin__555,0.014431764532954207,0.012052343106932362
fBin__56,0.014689541756366508,0.012547936413832108
fBin__565,0.01407481299352219,0.014884919154611046
fBin__566,0.015293950160335402,0.012303647337627304
fBin__569,0.011499041608400163,0.012284102569480336
fBin__571,0.013778512654434269,0.014091591565137973
fBin__573,0.011168432159521667,0.012164736538449189
fBin__577,0.011626662811993097,0.011531044871144456
fBin__579,0.013302298190778706,0.015217699236832296
fBin__583,0.011941001827426832,0.0124019178564205
fBin__584,0.01162881273435228,0.01284341270499763
fBin__588,0.01107865434010095,0.01470435401666044
fBin__589,0.013704201605394307,0.013411804773525427
fBin__59,0.012669123226202486,0.016219614983103654
fBin__590,0.012162767351776705,0.014679897488541807
fBin__592,0.010358275045196609,0.01213170710077847
fBin__594,0.013539658781865659,0.01654522404262646
fBin__595,0.011900166482821679,0.01330626913268767
fBin__597,0.011856162879539025,0.012464445926553177
fBin__598,0.013189503862812767,0.01648759668833358
fBin__600,0.01280171572861771,0.012227567412886173
fBin__601,0.01350075531845183,0.014316021787323344
fBin__602,0.01162615689076178,0.014008767652780607
fBin__605,0.010887881172647646,0.013176506993836988
fBin__606,0.014652302875532725,0.013628114239146531
fBin__611,0.010335996916717813,0.011539134909687554
fBin__613,0.010643374601487933,0.01548304995986468
fBin__614,0.012718065844957995,0.014793764825036944
fBin__616,0.014183090465658455,0.012200090395713275
fBin__619,0.013091089915154636,0.013859936725326873
fBin__625,0.012895856901839442,0.015483624276364035
fBin__627,0.010855981767673804,0.011838682056786674
fBin__69,0.012352588472265552,0.01405413081001544
fBin__70,0.010997853275043174,0.012450837080234074
fBin__71,0.01482054078917718,0.01414153083839533
fBin__72,0.010342510746536774,0.015029797555246506
fBin__73,0.012345835040493828,0.0123205878895756
fBin__76,0.01319933246612734,0.013021686734495901
fBin__83,0.012484167736901265,0.01007560336541006
fBin__84,0.012309753217584856,0.015267012605376579
fBin__86,0.013018161623469976,0.013780828800710434
fBin__88,0.016737996147643017,0.014256940877062519
fBin__94,0.011328548805477623,0.012392868450349934
fBin__95,0.010722113397750465,0.012616090057926454
fBin__96,0.01395628716347295,0.013787905583094392
fBin__97,0.01083284309738373,0.014196665986474578
fBin__99,0.011565741229180698,0.012215525245574458
