,"Age, BMI & VAT","Sleep Quality
(average of nights)"
fBin__104,0.08518204799669715,0.13567996442151126
fBin__355,0.0184309576301566,0.0570093317466588
fBin__381,0.0430857067333511,0.0799214203543432
fBin__99,0.018272314626123103,0.0549131980031211
fBin__418,0.027166454227749,0.062277278712045955
fBin__357,0.06173871593875235,0.09678352753224631
fBin__601,0.0025034276651472497,0.0370550067770876
fBin__83,0.02760900161270525,0.06039507625351725
fBin__323,0.02978311447984435,0.0561468904735754
fBin__479,0.00937613294168365,0.0342266132272515
fBin__533,0.0011202716119437,0.0235201476278491
fBin__356,0.015175051303587601,0.037406817242768994
fBin__384,0.026006766138498852,0.047551735082110747
fBin__526,0.06243036295757985,0.0825610595110026
fBin__71,0.0046991964858496,0.024470140859873347
fBin__334,0.05656009511428785,0.07372944869363471
fBin__497,0.02155159206783765,0.038387260345251153
fBin__536,0.01858751157639875,0.0353839557266342
fBin__383,0.0646549748163403,0.08124979842407956
fBin__449,0.02462002277595335,0.04107534860662845
fBin__359,0.05961708637524085,0.0757805097717967
fBin__37,0.017544397872589698,0.03341074673818095
fBin__371,0.020611536616485952,0.03644706570303885
fBin__69,0.02342551658791965,0.0387372741447924
fBin__469,0.026926511797607,0.0397277903311364
fBin__589,0.0350957807667131,0.0477382963617364
fBin__529,0.08935029714498774,0.1019356036104472
fBin__325,0.0074607526643208,0.0194196766331642
fBin__453,0.00350387196113975,0.01514308301424515
fBin__565,0.0339859712678592,0.04553636729710475
fBin__597,0.05179428389298125,0.06324513819196854
fBin__423,0.0402227117424966,0.0515000587022574
fBin__28,0.00226888087110925,0.01270498893745755
fBin__364,0.047884858752110696,0.0582683077355501
fBin__555,0.03077041190332115,0.040733380549806755
fBin__181,0.05119132549226235,0.0600020162167048
fBin__594,4.778380673195e-05,0.00884361243839925
fBin__395,0.06416969768523265,0.0709675723860391
fBin__541,0.1423711432767259,0.14772453865227797
fBin__14,0.0392559974848732,0.0438682032351429
