,"Age, BMI & VAT","Sleep Quality
(average of nights)"
from_l_thigh_to_l_ankle_pwv,0.003226834458766873,0.0031662829961787505
l_brachial_index,0.011045955251314422,0.011045955251314422
l_ankle_index,0.013082155756747624,0.013082155756747624
from_r_thigh_to_r_ankle_pwv,0.0034551552379993703,0.0032501489046527264
r_abi,0.01190173529335154,0.01190173529335154
r_brachial_index,0.011623235280815223,0.011623235280815216
l_brachial_pressure,0.0011672631118122248,0.002348201486696794
r_ankle_index,0.01190173529335154,0.01190173529335154
r_brachial_pressure,0.0010739949756248808,0.0021081701017851
from_r_thigh_to_r_ankle_transit_time,0.002216611663478166,0.003721123128509122
from_l_thigh_to_l_ankle_transit_time,0.002206654395074683,0.003471572874875303
r_ankle_pressure,0.0009911073450515257,0.0020644381519672956
l_ankle_pressure,0.0010601104793301628,0.0019376666384566766
l_abi,0.013082155756747624,0.013082155756747614
sitting_blood_pressure_pulse_rate,0.0016041737512389278,0.003746924121974187
sitting_blood_pressure_diastolic,0.0014733848530689337,0.0018781083335877285
lying_blood_pressure_diastolic,0.001481898751506851,0.0028688787635043197
lying_blood_pressure_systolic,0.00106632810265393,0.0020441049426888876
standing_one_min_blood_pressure_systolic,0.0009334377509759046,0.002834905364150022
standing_three_min_blood_pressure_systolic,0.0011798111948913134,0.0024548423292068203
lying_blood_pressure_pulse_rate,0.0015397092299621821,0.003355263678615469
sitting_blood_pressure_systolic,0.0009842863781174829,0.0016250874784267345
standing_three_min_blood_pressure_diastolic,0.0015574141824857928,0.0025670224980318445
standing_one_min_blood_pressure_pulse_rate,0.0022121499268882836,0.005151375793984847
standing_three_min_blood_pressure_pulse_rate,0.0023392238902872533,0.003670312889017175
standing_one_min_blood_pressure_diastolic,0.0018006381433862259,0.002450504197642526
intima_media_th_mm_1_intima_media_thickness,0.014127739644993802,0.014127739644993802
intima_media_th_mm_2_intima_media_thickness,0.014311887316744041,0.014311887316744041
intima_media_th_mm_2_window_width,2.2749666087758817e-05,2.2749666087743578e-05
intima_media_th_mm_1_window_width,2.2898743102577153e-05,2.289874310248175e-05
intima_media_th_1_fit,0.0048621548332738185,0.0077578802623373255
intima_media_th_2_fit,0.008264432413027994,0.009983908995893407
Disc_height,0.011780902380615554,0.014519306046472294
Artery_Average_width,0.002974513341332001,0.005095482124234852
Vessel_density,0.014555551903735458,0.014555551903735458
Tortuosity_density,0.011021814638884526,0.011021814638884533
Vein_Tortuosity_density,0.013172818388889382,0.013172818388889382
Fractal_dimension,0.01379504999883744,0.013795049998837424
CDR_vertical,0.012110181756285261,0.012110181756285239
Vein_Vessel_density,0.013036023939949458,0.013036023939949458
Disc_width,0.013252062142967199,0.013191953032757837
Vein_Squared_curvature_tortuosity,0.012411657075936857,0.013810458319842425
Artery_Fractal_dimension,0.015146353639106994,0.015146353639106994
Distance_tortuosity,0.01702760474845647,0.01702760474845647
participant_id,0.01592622314141827,0.025629560841090727
Vein_Distance_tortuosity,0.015703569633004195,0.015703569633004174
Vein_Fractal_dimension,0.01281686884563501,0.01281686884563501
Cup_width,0.011607392884083164,0.011028911513560289
Artery_Vessel_density,0.015738422489223178,0.01573842248922317
Squared_curvature_tortuosity,0.011656309282951348,0.014624616632596591
Average_width,0.012646750603353204,0.013046204469532603
