,"Age, BMI & VAT","Sleep Quality
(average of nights)"
from_l_thigh_to_l_ankle_pwv,0.002383973811493854,0.0023851157385037583
l_brachial_index,0.012435128217287063,0.012435128217287063
l_ankle_index,0.011953685694604208,0.011953685694604204
from_r_thigh_to_r_ankle_pwv,0.0025740710921905406,0.0023190609996859854
r_abi,0.01262731693299877,0.012627316932998754
r_brachial_index,0.01366791147558104,0.01366791147558104
l_brachial_pressure,0.0015953152177075297,0.0035089864445193254
r_ankle_index,0.012627316932998754,0.01262731693299877
r_brachial_pressure,0.0019684998348608526,0.003360811298098422
from_r_thigh_to_r_ankle_transit_time,0.002977311733518226,0.0039448475890963165
from_l_thigh_to_l_ankle_transit_time,0.0024411539850503826,0.0027912597357976007
r_ankle_pressure,0.0015138988754238127,0.0018059611079717086
l_ankle_pressure,0.0014949438497066814,0.0019008419850250926
l_abi,0.011953685694604208,0.01195368569460421
sitting_blood_pressure_pulse_rate,0.0013816678767861943,0.0038787733268531156
sitting_blood_pressure_diastolic,0.001085502128520608,0.002354538202959995
lying_blood_pressure_diastolic,0.001223930248982573,0.0024220325022877606
lying_blood_pressure_systolic,0.0012620500605150004,0.0034470166768091797
standing_one_min_blood_pressure_systolic,0.0014236621657229829,0.0043629129523603295
standing_three_min_blood_pressure_systolic,0.0012131096577561653,0.003351899106097322
lying_blood_pressure_pulse_rate,0.0013851189962358183,0.004160459477409234
sitting_blood_pressure_systolic,0.0010540369936147167,0.0024698623911994636
standing_three_min_blood_pressure_diastolic,0.0012669673626719852,0.0030355768695002824
standing_one_min_blood_pressure_pulse_rate,0.0020201334369788935,0.004508307955295029
standing_three_min_blood_pressure_pulse_rate,0.0021156402946899697,0.004001963495358182
standing_one_min_blood_pressure_diastolic,0.0018439712565018506,0.003585769972953981
intima_media_th_mm_1_intima_media_thickness,0.011834857525692065,0.011834857525692065
intima_media_th_mm_2_intima_media_thickness,0.014586235698233706,0.014586235698233712
intima_media_th_1_fit,0.008163639791575165,0.012253968289495477
intima_media_th_2_fit,0.008310995258410683,0.009979671704480409
Disc_height,0.0141020081186208,0.0141020081186208
Artery_Average_width,0.001962076859732678,0.003160006553246751
Vessel_density,0.013989429771918223,0.013989429771918228
Tortuosity_density,0.011662254624082156,0.011662254624082156
