,bt__creatinine,bt__sodium,bt__potassium,bt__urea
0,-0.04378118139493589,0.19724992509447153,-0.035295446203510904,0.17378447142329764
1,-0.0536932978196174,0.19386032058654679,-0.04435399488235366,0.17996871177503648
2,-0.0511093364058162,0.2001911242842095,-0.04233444376191539,0.1772055376666094
3,-0.02326000922479019,0.19791002021829077,-0.028494361879411945,0.17801103689447678
4,-0.053252802047039624,0.1899174713160247,-0.024299112891056702,0.18366939291501616
5,-0.025264306618527847,0.1944807714826807,-0.02112248205874188,0.1838040325173662
6,-0.017321809627369084,0.20281362619697643,-0.037741663786495815,0.17850100726972362
7,-0.0589702249412222,0.19559134354997337,-0.04911998929058316,0.1785431032160023
8,-0.02258408543462695,0.20103224820666588,-0.044536355094696944,0.16144618143617623
9,-0.0630888714370286,0.18848535127894564,-0.053393707619223525,0.17661908590079353
10,-0.030619497686641555,0.200515959725798,-0.026473359856393715,0.17683494243826536
11,-0.021307667263356422,0.1948090763415992,-0.02494485669119565,0.18508216878863673
12,-0.04609432578838157,0.1966772376070668,-0.03352399774596745,0.17837164643840064
13,-0.028534263113087117,0.20168943055830382,-0.018849083456209136,0.19586521657408862
14,-0.049649359139655416,0.18685586307112398,-0.010350314801861498,0.18847090128545146
15,-0.02046597331499633,0.20154709036064944,-0.06957482708740306,0.18462410024404083
16,-0.05711752489240212,0.1979028774548612,-0.0559599728870165,0.1891397345159038
17,-0.03022115682077512,0.19534053581981023,-0.025589808752353282,0.19439282329694382
18,-0.023699893997937146,0.20350622591700782,-0.06440238585865837,0.1854858200130935
19,-0.04545241635605382,0.19515220839080102,-0.03523378344484361,0.17674900791534864
20,-0.022586881377400343,0.1887973284679754,-0.025065245723603528,0.19598563563075405
21,-0.05488029942077821,0.19788493852562353,-0.052167745220418706,0.17142627095562124
22,-0.04639542060976854,0.19251422175843105,-0.050612085476505954,0.1785287088666082
23,-0.047618993786887276,0.1993067736853285,-0.060389653585514236,0.17825062676124184
24,-0.010434366857302068,0.19999020942586548,-0.020787636297941062,0.1982496928312857
25,-0.036649641827256864,0.20239685377885835,-0.05903082907717306,0.18796523069724955
26,-0.048283218148979325,0.1905281957196116,-0.03615796706296064,0.1975375878267723
27,-0.03980007900773161,0.19125597179607548,-0.054048226789045056,0.1832553775928969
28,-0.03284367259625966,0.1911824495544054,-0.0668709214105904,0.18296775845846516
29,-0.049925183266771485,0.19886691272960594,-0.059581234317779036,0.1726364572950811
30,-0.04741891397627648,0.19714016210544416,-0.024564068821814593,0.17646620052475723
31,-0.05417792593395479,0.19968822050591953,-0.04499931287615827,0.18708286912882452
32,-0.03132796005814445,0.19925906536037366,-0.05259832462533424,0.17742769127580987
33,-0.05646886665172056,0.19805939814276954,-0.03676567395479167,0.187764182668157
34,-0.011118091135461536,0.20107930491605147,-0.035142702997001035,0.18678789106234367
35,-0.044809236484127685,0.1998777178835202,-0.04627976889241715,0.18771511699248336
36,-0.034728838137842596,0.19885763851322938,-0.05364399845630407,0.18771422857385409
37,-0.03403333973911988,0.1975939430691994,-0.03465919149638509,0.18726610303742558
38,-0.0302977386480174,0.1977818200446957,-0.03183406570936828,0.1746784115369897
39,-0.040757161291542277,0.19780905673306567,-0.040255326747545554,0.1887785163181498
40,-0.05986733293493537,0.19960403126323706,-0.059816431286581026,0.1922671730125686
41,-0.04865757794083265,0.20054956165318957,-0.06222931619479691,0.1920588222169306
42,-0.07110197828406303,0.19099801832073776,-0.04027813586103735,0.1899373263535295
43,-0.019191281026703432,0.1993230857138704,-0.03299708951401827,0.1885435854877449
44,-0.025171533918094926,0.19722192192609045,-0.020046400963123635,0.18276125116827235
45,-0.05422933573412055,0.1980906747554367,-0.01457809505618591,0.1944594207796539
46,-0.03753867684787824,0.19607980614406204,-0.05369088706526103,0.18236192848221788
47,-0.02400864621991666,0.19446262975195705,-0.03829004676624069,0.1876320043925023
48,-0.043000192009051724,0.1983585970117654,-0.05632958077335636,0.19089707831182381
49,-0.04706740562550559,0.19820216755919004,-0.017522951144545905,0.1834195371568027
