,"Age, BMI & VAT","Sleep Quality
(average of nights)"
bt__hct,0.0021052728542953853,0.0039033640570524334
bt__rbc,0.025296932679186403,0.02529693267918641
bt__ferritin,0.007658710297832695,0.015158923500259273
bt__rdw,0.023118249017488456,0.023118249017488417
bt__mcv,0.0027879214940286735,0.0035029797924728445
bt__mchc,0.014248473552018241,0.02477674669417183
bt__hemoglobin,0.004763020728098658,0.004985524657328893
bt__mch,0.007865457294261741,0.007380833796842903
