,age,bmi
0,0.5380670768332161,0.5121179805269193
1,0.5437857438496989,0.49879415272576944
2,0.5467320381653372,0.4973290712394889
3,0.5439714685312562,0.497399956156041
4,0.550492377640987,0.5061018340207295
5,0.5497482342743462,0.5051585146687871
6,0.5466181407434362,0.504808928931757
7,0.5462066304153667,0.5032740913724119
8,0.5565574682168348,0.5143643384993205
9,0.5511284886350443,0.5032891785586634
10,0.5529319330876024,0.4967454040081708
11,0.5520323329839009,0.5027278690351942
12,0.5507706779208101,0.49876423664319225
13,0.5515965771419338,0.498536756051806
14,0.5504508576119115,0.5040038598795569
15,0.5522702265719607,0.49642189596827047
16,0.5535486794919816,0.4990895792125934
17,0.5516542431184582,0.5022129360088029
18,0.5537260868977741,0.5040166271248648
19,0.550590801031947,0.5009854682100813
20,0.544575425082153,0.49732457692493975
21,0.5507811004515533,0.5018309418433762
22,0.5607156055002285,0.5045195404997318
23,0.5551391820200519,0.5052450321817519
24,0.5571019237889754,0.5145186893954284
25,0.5485046784553967,0.49073477281829114
26,0.557625140624732,0.5003100462074328
27,0.5448556594044469,0.49699571120814845
28,0.5469416777764058,0.4993660096903646
29,0.5494798197287984,0.49921012532327264
30,0.5444655169800569,0.5031266896781676
31,0.5430062590777794,0.49514704974159834
32,0.5542895445777192,0.49657009062524876
33,0.5450365631014708,0.5018184093326786
34,0.5543185135625588,0.5024799503381578
35,0.5489688268260221,0.5022828105752958
36,0.5597749529835734,0.5052401950888713
37,0.5511774141462612,0.4993323036498217
38,0.5465580707582426,0.5070093105758553
39,0.5466297621228353,0.5095946672929919
40,0.552193583108333,0.5043518890381227
41,0.5392724152705254,0.5012654352236608
42,0.5536359604060869,0.4956977397107241
43,0.5496886245970576,0.5023821397708103
44,0.5505386139991197,0.4965015883284773
45,0.5541609546104133,0.4948984604510136
46,0.5540350840657998,0.5068938145949978
47,0.5494608128549261,0.4916822678927421
48,0.545822812790994,0.4990671318140035
49,0.5533262118336941,0.49811846937850346
