,age,bmi
0,0.4198515494763936,0.539752217775409
1,0.4181030442452881,0.5384138705035839
2,0.422126149989589,0.5413465467689145
3,0.39951152474252083,0.5400555936058891
4,0.41468554328750806,0.5373986347787999
5,0.4172733503584962,0.5389117139149983
6,0.4184580086976777,0.5361100302210091
7,0.41805550825104193,0.5398589275397577
8,0.4226492793928382,0.5406467693454862
9,0.40338726980707873,0.5399700828984436
10,0.4214200773965929,0.5379076716367017
11,0.4158155750727171,0.5405743469045503
12,0.41479670585296796,0.5364895541896351
13,0.41910525501828494,0.5371607923121676
14,0.4187253787491222,0.5396680530700307
15,0.4159003301194088,0.5406669638864301
16,0.4166020819135312,0.5416479476249043
17,0.4185629196155621,0.5361783051792176
18,0.41650241840424235,0.5401472333251264
19,0.4043917321859647,0.5391745830991164
20,0.4201110430064557,0.5388069963910406
21,0.4146790179126556,0.5382195922112178
22,0.39979187454644344,0.5400082942259178
23,0.4043344057592694,0.5389163585592955
24,0.4185217710865466,0.5375279781133416
25,0.4111966007209152,0.5380136352970792
26,0.41523244296201106,0.5391057553923962
27,0.40854077897407143,0.5356733015650107
28,0.422318880060223,0.5389185563911677
29,0.40067594573311466,0.5409458911691776
30,0.415375496577621,0.5410852963986958
31,0.41671135886756283,0.5410754811119356
32,0.41439247013333,0.5400955051984351
33,0.41280645001452404,0.5399821446260988
34,0.41216612020646337,0.5416912777086916
35,0.4144915670621699,0.5399726761254308
36,0.4218479875268478,0.5388692048272333
37,0.41797796570694573,0.5409357588003264
38,0.41854487422879627,0.5402336289850728
39,0.41359091887394817,0.5385131759904426
40,0.41212604193251395,0.540956583803192
41,0.4184574453019784,0.540181032860127
42,0.4025403575033751,0.5376841268853898
43,0.4134485518329703,0.5391894671559408
44,0.41730235825392487,0.5391284484864024
45,0.42060143689409296,0.5401142848181297
46,0.41965968564499906,0.5397727576406486
47,0.41842082480452686,0.5357331975575432
48,0.4023177175178687,0.5392036280079321
49,0.41396630529602413,0.5380616718803048
