,age,bmi
0,0.5656037460012996,0.5206016653348189
1,0.5696659777157224,0.5197305983192986
2,0.5692347059778524,0.5173622874931046
3,0.568291063120225,0.5188173726116337
4,0.5676846486944609,0.5190544269421155
5,0.5692624318537725,0.5183684082965845
6,0.5672013848294574,0.5180471224253592
7,0.5687541783994673,0.5181354066327618
8,0.5651078833521195,0.5193267608592612
9,0.566457404919148,0.5180020581794038
10,0.5676545428282861,0.5182824974018894
11,0.5687263530211867,0.517195411277299
12,0.5693073945302517,0.5163208600069793
13,0.5677077403116794,0.5189661108957209
14,0.5669114186857476,0.5177165337207799
15,0.5701740976070654,0.5189529062669335
16,0.5690629706876797,0.5174774943453387
17,0.5680399811571586,0.5169020775919456
18,0.5668681415022931,0.515428851440632
19,0.5684225284001028,0.5179201261581338
20,0.5662334102882332,0.5182671554451055
21,0.5676360276195622,0.518528490457753
22,0.5690565717971071,0.5171998453037596
23,0.5658410475715793,0.5208964842092284
24,0.568399761592454,0.5189041937505807
25,0.566727483619289,0.5200934865811477
26,0.568017921121877,0.5167782036813016
27,0.5676278979578496,0.521654599170945
28,0.5683316424661511,0.5215370585333972
29,0.5665150665401023,0.5190935324231792
30,0.5684359771495193,0.5198499572771924
31,0.5697419168070624,0.5197185928129688
32,0.5683146050235542,0.5187652734354207
33,0.5670694822085317,0.5189147881657611
34,0.5689406657265749,0.5181705315084381
35,0.5697903650244531,0.519083100815736
36,0.5688187639055178,0.5188121334801137
37,0.568904331497518,0.5189676160134835
38,0.5667452305359721,0.5184204741853686
39,0.5681651584358587,0.5198075714734949
40,0.5667630292707263,0.5196338406442396
41,0.5678004972747783,0.5193885485156132
42,0.5673557299803222,0.5135610462896929
43,0.5665031156589079,0.5188478639887746
44,0.5672836053413306,0.5192758132594537
45,0.5674078675913876,0.5196474021595511
46,0.5664209224859411,0.5214127771614653
47,0.5680030617532098,0.5160932569900991
48,0.5676780289943167,0.5183740536490684
49,0.5692285830167931,0.5191273457678725
