,"Age, BMI & VAT","Sleep Quality
(average of nights)"
liver_viscosity,0.008394843895703403,0.01107056872401071
liver_elasticity,0.00960934795066186,0.011255058721078593
liver_attenuation,0.008782692503071385,0.011605314121931823
liver_sound_speed,0.0036460602713123155,0.0076567944002837165
bt__albumin,0.015100465598267188,0.018516503515697287
bt__bilirubin_total,0.023253850708030203,0.01629115404703289
bt__protein_total,0.014399848759094495,0.019765288999707732
bt__alkaline_phosphatase,0.008331528386540043,0.012123920459250028
bt__alt_gpt,0.011750372243083911,0.01145636341260644
bt__platelets,0.01184911235180865,0.016229378245754045
bt__ast_got,0.01446048829434492,0.016004383695438863
