,"Age, BMI & VAT","Sleep Quality
(average of nights)"
liver_viscosity,0.01147533848589484,0.015652030168224026
liver_elasticity,0.01053089825560109,0.015320021741245426
liver_attenuation,0.006950373670523115,0.009621820150768285
liver_sound_speed,0.0035720125820726673,0.008470614747153068
bt__albumin,0.01328772859422331,0.02218243014787405
bt__bilirubin_total,0.01720226893107339,0.02137248983166373
bt__protein_total,0.013369091292751229,0.01816556454318549
bt__alkaline_phosphatase,0.017598517819247678,0.01942265859211694
bt__alt_gpt,0.011098285611793523,0.01449465414521769
bt__platelets,0.009624088046003103,0.013050246033277903
bt__ast_got,0.020442654061822354,0.019437176535775706
