,body_comp_leg_right_lean_mass,body_comp_arm_right_lean_mass,body_comp_arm_left_lean_mass,body_comp_leg_left_lean_mass,height,hand_grip_left,hand_grip_right
0,0.6279644722571485,0.47069462661177314,0.49478664136353506,0.617476751011745,0.17418126419267588,0.17142678012878954,0.21949616229269808
1,0.6293403499117449,0.47338198672366855,0.4961570458806905,0.618718948253467,0.17905300588965498,0.17740386748093295,0.22461040424685502
2,0.6293575596716644,0.47297875734470796,0.4959800658334615,0.6189043043757446,0.17740797235959468,0.17688961857169394,0.22180194232321251
3,0.6297876314594892,0.47252507057205895,0.495382732726678,0.6194756531529579,0.17728880052565593,0.16909684999969185,0.22291355164799673
4,0.6302064994912943,0.47371395212541295,0.49647710397826866,0.6194565331917442,0.1780155115444304,0.17491629523294003,0.22502197843524777
5,0.6294494634942107,0.47344463576505197,0.4961628921200601,0.6192243447731962,0.1745448033768595,0.1720522692934263,0.22271982540104485
6,0.6294636291917642,0.47284638556160175,0.4955167821158813,0.6189699447979818,0.17963377700389724,0.17511129515879484,0.2237678618013731
7,0.6290650347836112,0.47306193695683496,0.4963081418859061,0.6182608809504508,0.17667911664003597,0.17741312048896968,0.22061664433999323
8,0.6296184265967458,0.4741463911853646,0.496446986512901,0.619082438588904,0.1776256673182928,0.17778233711600575,0.22243864936893654
9,0.6293528799122162,0.47236544183317736,0.4962379553474897,0.6188128134642714,0.1780436413296269,0.17676941147613578,0.2247446917319242
10,0.6295045550213604,0.47378780439001816,0.49576627126129574,0.6187793089525591,0.17426280169437727,0.17206683801766998,0.224150468606364
11,0.6283279873317867,0.47351873986327825,0.4960882970771752,0.6176567412539519,0.17626894051756492,0.17707164413380796,0.2183092089861489
12,0.6297514495936303,0.47434872094850317,0.4958547229211325,0.6192112019522348,0.17544179296655324,0.17489274590550652,0.22446959313402592
13,0.6286393450180724,0.4729589256493009,0.49479644603190953,0.6176337216227936,0.17479209240835233,0.17580188548873577,0.22212280003193513
14,0.6294184935027353,0.47286018957748954,0.4947901903819127,0.6187905793914067,0.17276752468139245,0.17240385318802826,0.22163307343632693
15,0.6289070220931501,0.47131752794533405,0.49552963473676515,0.618396688800104,0.17732940452002163,0.1746083054722808,0.22316803207944882
16,0.6294446378672033,0.4736481692702619,0.49434508991982223,0.6187214045716161,0.17494343077619007,0.17516896312329422,0.2242654316508406
17,0.6291838163704453,0.4727106290380278,0.4946362320366514,0.6186390313008702,0.17584668661476444,0.16740232539499517,0.22459618807278237
18,0.6289696922789838,0.47219620126162837,0.4949400435472103,0.6183673318635619,0.17746423016691834,0.17639391759833362,0.22274674879079956
19,0.628806518216599,0.47307945247693733,0.4943696626289101,0.6178965554590076,0.17868404162995297,0.1725216814511584,0.22227426247595103
20,0.628544611663186,0.4729030950045607,0.4946166735073833,0.6182547295752808,0.17935648464955947,0.1705548233546085,0.2220385023251033
21,0.6291991442462896,0.4720640941289925,0.49467205357091737,0.6186640955169421,0.17598373982422108,0.1772364440148929,0.22320673898350912
22,0.6293793894498514,0.47298386959994543,0.4959837458248905,0.6186516096517243,0.18007131478976218,0.1766985733167898,0.22113968338234252
23,0.6287934837620375,0.4730174553849413,0.4968423880725693,0.6182853791696189,0.1733474840319813,0.17624415122840692,0.22353365190589367
24,0.6295620543204397,0.4726361131172144,0.49392126723733754,0.6192517657484934,0.17789398538823112,0.17691551814690307,0.22442339970890382
25,0.6287307672537649,0.4736161392140585,0.49648815364495835,0.6182727414642444,0.17429863989583752,0.17560771481216497,0.22555041279988014
26,0.6294873884833163,0.47212702686113334,0.4945231563351215,0.6189985223822076,0.17491087949111744,0.17395978462605308,0.22453132743636486
27,0.6282454159578619,0.47186374245017787,0.4946715023781297,0.6187372230201251,0.17615915497283283,0.17104976728856203,0.22162597691133396
28,0.6298200777241835,0.47214309530151605,0.4952546277055479,0.6195499188991505,0.1767957775582923,0.17741479110378813,0.22069951166730728
29,0.6299474319001195,0.47176697684440644,0.4940682174341535,0.6189848840571615,0.1771856771045608,0.17429864351683677,0.22031461222304288
30,0.6292271728308512,0.47319602721741577,0.49573344038485334,0.619028418382125,0.17247110189373258,0.17568192819310474,0.22448138128686662
31,0.6294990108141426,0.4722660183834295,0.495341534911683,0.618961036605299,0.17779409408393812,0.17255405846831418,0.22383080636252894
32,0.629440009109418,0.47333195676531303,0.49448578663185033,0.618730151154654,0.17631793466863463,0.17176630624361922,0.22409970931835682
33,0.6292347471292196,0.47323236884569864,0.4946732829943598,0.6186164148996259,0.17329757679745028,0.17694326206075303,0.2231691126800778
34,0.6289370262679307,0.4708097286822122,0.49461807183955586,0.6178552119471422,0.17516592580620366,0.1725003299628429,0.21840645670977077
35,0.6289082285220458,0.47281488376463393,0.49549232755864997,0.6186594249309085,0.17739810495888175,0.1744026066613759,0.22419381232769367
36,0.6293007716113876,0.4732328580269051,0.4957159432651213,0.6187516920756182,0.17620107459437148,0.17476081477632543,0.2216838648116778
37,0.6296816626629801,0.4738406990704379,0.49640179631061615,0.6188761851882878,0.17544109412510345,0.17486116460673343,0.2209626753836135
38,0.6283944833323996,0.4732598039560197,0.4951733001148481,0.6176872526715474,0.1791988621366216,0.1775343705385046,0.22150807676764867
39,0.6296881689895378,0.47325142731787656,0.4958313525756437,0.6191482744681638,0.17904125651848682,0.17435406503860706,0.22240562793748506
40,0.6298524103761776,0.4741323673525622,0.4952378522301229,0.619235696677814,0.18037536396160153,0.17229902115437679,0.2234272061480966
41,0.6296009563456079,0.4717642594081571,0.495849775613332,0.6190260180796362,0.17625705206268433,0.1780057713093347,0.22452534924096587
42,0.62970315487008,0.47192117767186026,0.49538446695453836,0.6188531284442886,0.17007922272025758,0.17310509384037367,0.22074793028450523
43,0.6296582470496882,0.47296737737657896,0.49518636452264336,0.6194599186784526,0.1752244471332272,0.17390195086593113,0.22170800793979728
44,0.6287664047747404,0.4726144941627584,0.4941445106884567,0.6186040707258998,0.17362637169905226,0.1717397973820039,0.22260602029702736
45,0.6284923139609565,0.4744276297061496,0.4959456267528269,0.617846031203381,0.17980540607012988,0.17670014077884386,0.22332806258167054
46,0.6290961816132409,0.47254565513954394,0.4943229364813452,0.6181503868098043,0.17444467303558095,0.17320424281028193,0.22245839091383737
47,0.6291462814432972,0.47305501336303923,0.49521483337855454,0.6188786324036653,0.17636777093713543,0.17029373581837784,0.2204826759045952
48,0.6292556462625111,0.4727343064496722,0.4955730699292133,0.6185104260778668,0.17638929900881917,0.17215044018436643,0.22013465339002164
49,0.6300911707093951,0.47301625883781606,0.4953424693464357,0.6195583671490626,0.17597970643017466,0.17486005843029004,0.2236501823990839
