,index,adrr,COGI,cv,ea1c,gmi,grade,grade_eugly,grade_hyper,grade_hypo,hbgi,lbgi,hyper_index,hypo_index,igc,iqr,j_index,m_value,MAD,mage,above_140,above_180,below_54,below_70,in_range_63_140,in_range_70_180,range,sd,Min,1stQu,Median,Mean,3rdQu,Max,Conga,GVP,MODD,SDRoc,CV_Measures_Mean,CV_Measures_SD,AUC,MAG,SdW,SdHHMM,SdWSH,SdDM,SdB,SdBDM,bt__hba1c,bt__glucose
30,-0.06364014288115626,0.22482508475826504,-0.05130085859362227,0.14793535480533626,0.1268156504207297,-0.06013855325585026,-0.027208523938123664,0.15255641489368948,0.19887818403413246,0.27117441906089923,-0.0460321432390513,0.27594603525928024,-0.04493534559693707,0.17055798061445906,0.1605751533957822,0.17652312202128398,0.25023513852158213,-0.04365660549105426,0.16527094446676038,-0.03552008480661028,0.16203138844959195,0.015030309088932258,0.0680124257705612,0.1966613516625248,-0.02056423137647773,0.17958229481392388,0.1013562030748892,0.11884569716272188,0.23703176095395298,0.32695585790447906,0.3197325735017,0.3149908883761501,0.3012968833964224,0.11243086867489575,0.10446658415936336,-0.0382911995037581,0.1280308209686534,-0.04104123204663498,0.2504524137756548,-0.035733697104378216,0.31496660613721406,0.2148353605637926,0.21936470818403572,0.274087238095119,0.1527692132274925,-0.06863516616482493,0.057405137501396024,0.12845952868485525,0.34303740443059566,0.34588885734645564
31,-0.022375914807057518,0.1961658749536904,-0.03303511187185717,0.11658474101916726,0.17621494994119333,-0.024636742890099567,-0.044660430995514686,0.12789469171372123,0.24056828545166264,0.2812478345869004,-0.040732106822175845,0.2811696330192856,-0.04672934857334909,0.1699917385483536,0.15926362209961803,0.17754217029162317,0.2716903721044948,-0.0504169008325551,0.1640003425802316,-0.02305310138774892,0.2352924926064222,-0.002756810455637905,0.04954527912689716,0.18724945844525626,-0.043428505766635615,0.1679836169223124,0.058763356476171716,0.09664496519926974,0.23883630164234537,0.3484074872621728,0.34655420775779144,0.3412410224482978,0.330658973211393,0.08288193212131169,0.07631423993432647,-0.0619168123538474,0.09325276233129573,-0.0619942845476539,0.21525859373158596,-0.050053849827755625,0.34129828123135,0.19565198666279449,0.19830159964589952,0.2729297584344673,0.14304586999112842,-0.07170331779308642,0.026450756651336206,0.09921644918864661,0.3111459662325324,0.3404360886858027
32,-0.006192586199416332,0.2086718459581921,-0.057812089428298706,0.14430673876785724,0.14946753486367945,-0.060607544906769104,-0.04667924691845336,0.14541079118527203,0.19041440437648133,0.27169827511677513,-0.051694670705320904,0.277424820893017,-0.04724964761567215,0.1700468677684379,0.16091987953213707,0.16384238115184155,0.23353902357276546,-0.04410924360445424,0.1477527713541238,-0.007934839975292889,0.14034463177066822,-0.016771375813534876,0.04211981075374197,0.1892143623640086,-0.05647691474763648,0.1714682002901274,0.0885612721315227,0.09055969291459427,0.2332030763646903,0.3264062797411724,0.320437697182575,0.3143759537612977,0.304053245911914,0.0812864808490281,0.07949263700499049,-0.03226287158060564,0.10288970459751447,-0.03525755585358906,0.23088711137889611,-0.05533686723896215,0.31467419219357434,0.18837172023261362,0.19376906399384486,0.26206022333376555,0.14793965815204801,-0.009340529341281783,0.02750535290630067,0.10618410945695403,0.3194502253780506,0.3504156232217073
33,-0.023795673823209365,0.22181972679864762,-0.016703343611986353,0.14965675825595698,0.17974705678152567,-0.012828742126407156,-0.051471691526719265,0.1517326850982745,0.24117358580580897,0.27753945500469984,-0.045739933878181004,0.28151145197070837,-0.0523233083825445,0.16656005884526112,0.15957954484133363,0.1907558893704319,0.27437282782939104,-0.052982864744445295,0.17823074921237103,-0.018507692558381642,0.2555940143518793,0.02630607533630526,0.04095116398924138,0.20225886349512917,-0.057956765783254115,0.18719937105066237,0.08252342815177281,0.12339692719224453,0.23693147210521073,0.34341205280568754,0.3397579445973612,0.33562125807781895,0.3223384848710883,0.09860565940515145,0.10302189813555229,-0.03889660231626586,0.13292381695320102,-0.04599739378327382,0.22600964794799572,-0.04594778133455885,0.3356919729848335,0.21504667024184546,0.21188320656075224,0.2721338675927052,0.16350406322834737,-0.06355012037652892,0.07514230318738806,0.13262076748525317,0.2891795151475439,0.3454237671041149
34,-0.07504346946960966,0.2133122434626235,-0.05839347136519808,0.1513379069156728,0.2066662964444412,-0.02827486606011106,-0.06358775621559813,0.13616833524380775,0.24200895059148525,0.2791475275078811,-0.04441539670895419,0.2845465103979995,-0.05333989459876654,0.17124667375461444,0.16097018391403628,0.1763668987390193,0.27031623120181686,-0.06049738780755525,0.15592444097652186,0.000896175756936653,0.22658146496344367,0.015972615625599366,0.06092986297086156,0.19156549407675844,-0.060231798596442135,0.16999639198718558,0.10065220104496324,0.12368720477900966,0.24477947351723836,0.3441700862255935,0.3428701144651368,0.34059207977591865,0.33006283982329165,0.11788459368557286,0.09639824058227107,-0.05918089451382809,0.11673599424522893,-0.05678938995564688,0.23610293369203364,-0.027753982676352033,0.34032707225122755,0.20404580572783615,0.21132402721205698,0.27655591945254976,0.15925005140017723,-0.042147577877071185,0.05760406299156221,0.11534564150117249,0.27016262485511605,0.3452973252967332
35,-0.02136059407138006,0.22230942394948328,-0.04193084730577584,0.13526576841051083,0.15454596831447998,-0.045369355759920925,-0.042728515312396895,0.14935437218272918,0.2204973228969133,0.2787115533528682,-0.05188039432997044,0.28750712536804945,-0.05342310153664023,0.1812805428469696,0.17473363572168812,0.15964932174363583,0.2561119838429439,-0.03831364287271577,0.1510269922634827,-0.033576263455272204,0.21904796274886326,0.003299732183121105,0.07614594288669492,0.20300746441297468,-0.03979321036411575,0.18666664698097188,0.09208860986534098,0.10940979424972155,0.2397053455183536,0.33973371158210197,0.33346798026006996,0.32929149993177576,0.31420024143142544,0.1014358124740316,0.09093041531873614,-0.02297118513461095,0.11356988323066457,-0.019972465618225556,0.2342838196540157,-0.05613821118267974,0.32871823852445753,0.2145654367536164,0.2023732626479245,0.2713401276063812,0.16210085910926045,-0.04656262108089323,0.04074283835691968,0.1172741444209282,0.2372105274847694,0.3414050073249273
36,-0.017871147840739423,0.21940377610354822,-0.04245343879980165,0.12065440031414924,0.14546620860879333,-0.04945995600137707,-0.021125377456807447,0.1568386667133555,0.2310501014255712,0.2899929793918461,-0.061065459578400774,0.28983758890253764,-0.06566185597452424,0.18835430908489528,0.18053345677346896,0.18280341366803413,0.2576376660749453,-0.053914628036874225,0.17343671448555043,-0.01799615088665157,0.21792452279964125,0.0021801859040495868,0.06458369592031418,0.20876934340918538,-0.017033588673981522,0.19329393835756623,0.09498378579401204,0.10067094273891075,0.23665668160089282,0.33930558230748065,0.3368681914704116,0.33589201275396496,0.3263215895111517,0.10086547107456002,0.07862176822277044,-0.02215086798530235,0.1072568965209924,-0.02452063063075509,0.2105990668417304,-0.03942377038130183,0.33538190429656245,0.20469270265611034,0.19755671507973716,0.2729612112744629,0.15918298987899496,-0.043239352712684836,0.025066153066583618,0.10043140332478236,0.3280862718705281,0.34752046329583913
37,-0.015171393436459644,0.20886708324007014,-0.05920193847366618,0.12675972267065608,0.19464675216205746,-0.04144634717337371,-0.08795550672374791,0.12900968832845558,0.2004339242811863,0.28013489917018014,-0.04969559929444459,0.279480026744064,-0.049687040450581296,0.16902876800896385,0.15978082336375812,0.15252179182741962,0.25857771776647415,-0.06920297613435022,0.14469027732865752,-0.022009889879123327,0.15820499964300813,-0.00821571886560585,0.019695051651276538,0.19263152776328102,-0.10830812714886508,0.17309502178770006,0.09188965244903238,0.10042279575439736,0.23646668559165054,0.3369621687359173,0.335144546039526,0.33066756462037983,0.31979296591686,0.1035903517066256,0.0776336394118748,-0.08344412085840253,0.10210679177321894,-0.07012393702064253,0.20751999084665104,-0.031112821271067164,0.330298062802843,0.19760990715032847,0.18778253838525039,0.25298959131959914,0.1374814048716787,-0.027333386989435125,0.0519907424146146,0.1091100754105081,0.31763436440796655,0.3447208974274756
38,-0.03465481285587315,0.22107469854005196,-0.020913910221628102,0.14190976259268134,0.18799290251335057,-0.03453313171275302,-0.03337450631425109,0.15934731348580855,0.22190307641205514,0.2838401006298569,-0.053270387729914714,0.2923855927394356,-0.06027146441054052,0.18547063763313695,0.175695205491853,0.1624027867802993,0.26639816823373347,-0.04303829225593063,0.1491368261150184,-0.01707096416075264,0.19900606584883396,-0.0032539698171564282,0.061152380333530695,0.18847840364659227,-0.04205227317387021,0.17027169928298674,0.0945629868577973,0.11205953776265563,0.24790966282098262,0.33761554567196894,0.3345864465527038,0.33084503791003833,0.3187899976688605,0.11196177811716412,0.09998572709048734,-0.05080714627558183,0.11299886409706576,-0.04445191488298394,0.22975488883134443,-0.03328595299137022,0.3303469330922413,0.20880697879874888,0.20538861839170838,0.25663411219515203,0.15684033896012858,-0.04614154234535438,0.045296965971322774,0.11663846789795698,0.3339291925849187,0.3459645451521149
39,-0.03111833279335882,0.2167836787739159,-0.05487639855830695,0.1549261197041288,0.16447535858478432,-0.02243462785275014,-0.03939499542816013,0.1414007970565712,0.22247288751273447,0.27465869424530154,-0.038323126394846176,0.2871952633477449,-0.047992955585266985,0.18630459462125462,0.1772740943402652,0.18470055300388286,0.2636187397495366,-0.03465774718807504,0.17899399978228478,-0.027924517757040124,0.18242786635815156,0.02439896897305379,0.08108797281098522,0.2062403615756801,-0.03480107479010653,0.18603916523015612,0.09436351661664791,0.12410113777344266,0.21881717321090832,0.3433663771012386,0.3392897233771605,0.3345106749525083,0.32338113133214336,0.10895952585732015,0.10433471392036149,-0.03826478882428125,0.12417436031222913,-0.047355479089446845,0.22952941327925017,-0.05802615540922157,0.3347592723370511,0.20586773941568445,0.20222040743431802,0.2650086340691037,0.1508600367119172,-0.07260548863814928,0.06893989429639698,0.13027491603556335,0.3046040690755071,0.34915822866306556
