,index,adrr,COGI,cv,ea1c,gmi,grade,grade_eugly,grade_hyper,grade_hypo,hbgi,lbgi,hyper_index,hypo_index,igc,iqr,j_index,m_value,MAD,mage,above_140,above_180,below_54,below_70,in_range_63_140,in_range_70_180,range,sd,Min.,1st Qu.,Median,Mean,3rd Qu.,Max.,Conga,GVP,MODD,SD.Roc,CV_Measures_Mean,CV_Measures_SD,AUC,MAG,SdW,SdHHMM,SdWSH,SdDM,SdB,SdBDM,above_200,bt__hba1c,bt__glucose
33,-0.07518477846519901,0.14420846096103263,-0.021336737196199156,0.12080326827153279,-0.01376538825182963,-0.013765388251829673,-0.051034714323041915,0.13056454810384516,0.1819912123686199,0.19697616668141824,-0.03989865135698397,0.18970229618960588,-0.04512144034690811,0.12196585468532567,0.11841623432586273,0.143870529595657,0.17978912808402056,-0.031118283375122017,0.14896050377901324,0.04961768120598754,0.15238477457694444,-0.036666920612288004,0.05327816521504884,0.15813136543884587,-0.053175215373619536,0.15195612508775705,0.09595923423563354,0.11158834919045173,0.16274152928525254,0.21155737365849156,0.20943688191805251,0.20996202424968238,0.2093548259863049,0.09088597901413492,0.0931331377745767,-0.03616736941475926,0.11418270268875425,-0.03546495552076569,0.1644638710819466,-0.01102858467890479,0.21011778413983123,0.178970899993662,0.17113618852800944,0.26470045424947114,0.13735809360244466,-0.0171432486868689,0.052642403858877515,0.11229136880505246,-0.04661575566144599,0.3482537748292713,0.3063921867595315
34,-0.04681572742146914,0.15201700082083097,-0.047995491703416195,0.12056973398259671,-0.029050123889344474,-0.029050123889344227,-0.034471777369562855,0.1333361247686085,0.17950098798527767,0.19463024224142433,-0.042139856181883956,0.1884770415236475,-0.042148803093363905,0.12989805512292313,0.12570365869919242,0.125289403531054,0.18137987715401666,-0.03328912964400244,0.12885382536630854,0.053598163510761514,0.15010875579430022,-0.0392954800862615,0.056787201586119995,0.15943554320532072,-0.024617019712850786,0.15194213884232627,0.08652081171480697,0.10952423148987468,0.1689337507020545,0.21341701513566513,0.21006490576265016,0.210952630899964,0.20685410675971055,0.08711459695579907,0.08623126833191334,-0.032860002563778454,0.11055889531303083,-0.03133138056029079,0.16168938541199374,-0.030181464536527806,0.21095905146742408,0.16462571368196924,0.1638210933149727,0.2635694584752022,0.09417161926430964,0.00909601575806301,0.050834110227441394,0.10760984536496034,-0.0425771649302214,0.34181079203307063,0.2993422161427931
35,-0.049284024508478186,0.13298299862597562,-0.04403420380319766,0.0900295833896838,-0.04516830643799937,-0.04516830643799951,-0.04654892914418473,0.11957056097080604,0.1685417785071012,0.1922507800107169,-0.045218320245024965,0.184410153604841,-0.04298665323676312,0.11663754197044697,0.1116195949986606,0.09474415707177584,0.17023032551485526,-0.0626813866099941,0.09955961985105212,0.02634580865992885,0.14452060561377447,-0.04281233373126646,0.02116961114696589,0.1552772663647388,-0.04824703317743684,0.14771153673959775,0.0736345767091661,0.07266771929484514,0.17049782419652013,0.20900819352091027,0.2060378260659815,0.20636279410775044,0.2029773666771329,0.07093345528541059,0.05581499284362059,-0.057534966861588197,0.08291034855682664,-0.05803615405625488,0.1429879652249473,-0.07425771379769718,0.20628507648957192,0.15342094969854955,0.14627871815975607,0.25624802851934597,0.08239250298282563,-0.020356430109360443,0.0008647489135247046,0.08080124500009146,-0.04409416522961173,0.33092481739362434,0.30727030681722456
36,-0.04980904948552991,0.14597288644191572,-0.039072099626979065,0.11897894876806552,-0.04800103012508229,-0.04800103012508246,-0.06265747813657167,0.12491303167989698,0.18395868231877635,0.19760518327216162,-0.05988020399964255,0.18900196576091527,-0.058739457721680696,0.11892951993689577,0.1133262404042071,0.143636935398631,0.17905890323091075,-0.053688669526726004,0.15017650279115327,0.03786172920660932,0.15362263265998954,-0.0318508369574514,0.02093195829642404,0.15821323155440126,-0.05691008966328991,0.15027386032549064,0.08699119488948223,0.108899453939048,0.16477249565664873,0.21165284356327213,0.20997493182384064,0.21158234367672937,0.21138959290740272,0.08707140648944367,0.09048891868702125,-0.07110507458358604,0.1122092087293728,-0.06956961098078267,0.16464743673175675,-0.03934638194318282,0.2119424791040122,0.17123515180592225,0.17311127522058625,0.2699771007801659,0.10417889703977479,-0.047302449105585315,0.048622301714480474,0.10931752213036912,-0.05433344005278431,0.3217813658551256,0.3060377904763901
37,-0.07473739363174749,0.141106666414138,-0.05699367232979672,0.11648287633193082,-0.02703297339186935,-0.02703297339186887,-0.06888552493375215,0.12213222113820198,0.18790568152270135,0.20040775725558935,-0.0515018864280033,0.1908727039325633,-0.05223617590070292,0.10709843232438422,0.09944161499644061,0.14119193299656976,0.1876838847888286,-0.057740635523445015,0.14634365579533,0.04693487712121151,0.15815764673902077,-0.051852266189126334,0.01092005394227281,0.15330337538240588,-0.07099892488733278,0.1434074755842784,0.09896606211880524,0.1138460376224327,0.16818361318011094,0.2150209748493189,0.2138083975801433,0.216194379113886,0.2148784468010195,0.09671045217463912,0.09040166024638163,-0.03955958348119801,0.11369299433486829,-0.035412519928682794,0.16256569726674303,-0.033480705037332574,0.21621064011407248,0.17482802219761054,0.17450622389794096,0.26652590332496434,0.1147960102611424,-0.018730855314613597,0.04780261001804128,0.11111917395685018,-0.06497176431976259,0.3351447762650854,0.30316656403936615
38,-0.047831859401462076,0.14442021566849034,-0.04423629271599008,0.12226384729621896,-0.030715999249471687,-0.030715999249471593,-0.04994485652375286,0.1302967947792783,0.18188638976269592,0.1998456181876453,-0.05670691786050755,0.1949343359592107,-0.052405257427517754,0.13363751808595023,0.12955767402971613,0.13440890365674138,0.1837001778874356,-0.043605505613435826,0.13913231194974687,0.051540024099372916,0.14845721096027917,-0.04894108287980257,0.06464216388644856,0.16267739389091493,-0.06547065091940066,0.15544126288686527,0.0928219628698008,0.11443148753646247,0.16433502819195564,0.21358727078474596,0.21216439045634986,0.21311798174223462,0.21147277406246523,0.08930612168459075,0.09021653700998425,-0.050627593552135815,0.11355564203102722,-0.04677955764095296,0.16195839080594096,-0.028587317108871586,0.2131698665815977,0.17049967936646968,0.16810869306813922,0.2655401160869105,0.10609245277146444,-0.004599623892434107,0.054986435762958405,0.107777561311042,-0.05107936420079326,0.3173875508606947,0.3050079370675064
39,-0.04706751392777273,0.14572979518692547,-0.050589280039697114,0.11480946342009331,-0.04447550854495478,-0.0444755085449549,-0.022558700083886225,0.13116262305272913,0.18643895848712977,0.1998398444613221,-0.026271911376211356,0.18969411272378417,-0.031236499811370288,0.12507210316413583,0.12000519307593255,0.14107427858931468,0.18632014766088065,-0.02338389006660322,0.1463966780996511,0.037976321129766684,0.15847286780360825,-0.03226533209587498,0.04252842532127153,0.1589697691872372,-0.028279505697927837,0.1512262022912231,0.09314577097825597,0.1138201425981323,0.16779661596882106,0.21099486530650605,0.20896549760973462,0.21280771018811856,0.2118361342555575,0.09176253472346811,0.09185712158727903,-0.020671128886500044,0.11308393800270607,-0.021199344426189974,0.1633094587209694,-0.033168687876840325,0.21266405298764623,0.17699094217822361,0.17581760633564308,0.2686143551091682,0.13018562746397697,-0.048584288676080646,0.04267105783515385,0.11204921555663219,-0.0394723458048143,0.3039091088839594,0.30711386474524704
40,-0.03530462505865886,0.1432725077421015,-0.0256049026028112,0.1101018616908041,-0.021726616186614475,-0.021726616186614374,-0.061806236712056234,0.12904796117369818,0.18733546218777258,0.20115217183530282,-0.061625535953538875,0.19485608699058954,-0.06839988078518495,0.12656229554668974,0.12136386424028864,0.1342405620804386,0.1862540362451834,-0.062320616376199116,0.1372089561136825,0.029479208371811807,0.15937158609209415,-0.06308624846249257,0.04182271416576248,0.16001132392973422,-0.06840467900380742,0.15177528522213696,0.08722301557995168,0.10346635968522513,0.16246486921053854,0.21429432952021793,0.2129380542094698,0.2156470568046641,0.21513635726312036,0.08937974674349321,0.09127610206269027,-0.054472453678530645,0.11550543826746223,-0.05717265029539851,0.15887657193637902,-0.05429512455004164,0.21567571550330358,0.17335866720297946,0.16756360739278964,0.2640306608522156,0.11631969041362554,-0.014565445979853585,0.05714298749361248,0.11046454530682849,-0.075492194924888,0.3304020213843656,0.30822042705230507
41,-0.05059391026712135,0.1454036679091152,-0.028317612090554174,0.11915958965043852,-0.04377611552635919,-0.04377611552635911,-0.057646049712682744,0.12893095094448204,0.18292035848173852,0.19860913972997912,-0.06053643022977692,0.1893113467138699,-0.0660890275350573,0.12413194774952728,0.11921698282934044,0.13633969170972726,0.17881618051257442,-0.062349091181799286,0.1432895393497161,0.038805169849917734,0.15567817921011512,-0.058378926454580926,0.0353363938342663,0.1608738886109376,-0.04348112903076412,0.15400385230155042,0.08772714735472727,0.10764798042867843,0.1679089577324228,0.21110691094631825,0.20714920417827376,0.2097749396948297,0.20656850491600656,0.08677426716881845,0.08229002988420614,-0.04982195716486346,0.10130784787099001,-0.04712158211952489,0.1637144677309417,-0.026716952002410775,0.20972799558269356,0.17347308190773664,0.1686402740703298,0.2634397217804533,0.11399277414479046,-0.028614466785690323,0.03484605689190075,0.10206405193988635,-0.06969816173949332,0.3430926004337911,0.3076333041014135
42,-0.08041633244234683,0.14986285775029368,-0.04197664712589301,0.1131354529291972,-0.05198645992109626,-0.05198645992109648,-0.03943728845285216,0.1350404421252231,0.18331723025563465,0.199703730142357,-0.045196071198261446,0.19200703653653914,-0.0415000396248853,0.12906077150849568,0.12544885193853064,0.13286150997253254,0.18178811201870212,-0.03650195145037214,0.13790337501503905,0.029087893219170796,0.15352999945135978,-0.026796849507720242,0.06392531608789256,0.1579783459885518,-0.039196877708960534,0.15109563945826773,0.08194172540438205,0.10488211793355857,0.16939514626769106,0.21345269487228047,0.21094662113964452,0.21307643459500247,0.2114291587502566,0.07802757384955056,0.08374718511616998,-0.036778221854345046,0.1115381419630788,-0.04186670160633176,0.15756818753206875,-0.07033821908154417,0.21328591656048365,0.1767403289487301,0.16694894752824146,0.26579611932717223,0.12168974316288071,-0.025944248579421725,0.050168453807168244,0.10648437235210821,-0.0423234155856687,0.3425989099757802,0.3067072512732328
