,index,adrr,COGI,cv,ea1c,gmi,grade,grade_eugly,grade_hyper,grade_hypo,hbgi,lbgi,hyper_index,hypo_index,igc,iqr,j_index,m_value,MAD,mage,above_140,above_180,below_54,below_70,in_range_63_140,in_range_70_180,range,sd,Min,1stQu,Median,Mean,3rdQu,Max,Conga,GVP,MODD,SDRoc,CV_Measures_Mean,CV_Measures_SD,AUC,MAG,SdW,SdHHMM,SdWSH,SdDM,SdB,SdBDM,bt__hba1c,bt__glucose
3,-0.05941992897774934,0.019500076154242003,-0.025971722844687673,-0.010811368177220197,-0.02390145219114331,-0.023901452191143053,-0.036270054304281416,-0.0319924700546808,0.1977191578535675,0.11190104988030687,-0.04446406101588909,0.12502755784939443,-0.042016716581972334,0.08591718656505858,0.07875124537579074,0.18355899394001715,0.1265032874990956,-0.04206435867688029,0.1811844276355941,0.015436213105993756,0.17683736916275336,-0.008842148289371209,0.06755341251816817,0.11998723544417517,0.030594163508442747,0.10531048462484974,0.020152531091435326,0.052204786125452235,0.09236687925684899,0.12168164557505297,0.14614914892625078,0.1564387179744318,0.18125379035748915,0.0546995745982176,0.104910816270672,-0.025129535517768305,0.18300767490127162,-0.024898509464490477,0.10787067709478693,0.0330649667467686,0.1587219692718851,0.23668101152568943,0.15084204490260736,0.11254175875374622,0.13630726311681327,0.004333752578930344,0.08244295469958166,0.13849437123847344,-0.058741073156236,0.2918405780252895
4,-0.0948203922967762,0.0320473230446594,-0.04093279326768307,-0.003773234441126687,-0.06467512486304985,-0.06467512486304988,-0.04840598169637197,-0.03343822469795888,0.1921150203048305,0.10196426686502058,-0.0719338899389825,0.11817459913636183,-0.07011776593013583,0.07176035049274743,0.06579505437396106,0.1809865051976348,0.10812733749466015,-0.07229531069423836,0.17985701424445463,0.0092380557978997,0.17063898625011126,-0.0335891315050141,0.053237217549505604,0.112468356114527,0.011931793288464472,0.10020386062083902,0.017250687251654132,0.04295103693898871,0.09312392788044982,0.11217254027992106,0.13864486790853794,0.14358272294956415,0.17081781905788782,0.04396347761854725,0.10277416778834535,-0.042444900354596485,0.1813260017940003,-0.04265928538151627,0.1116270264494639,0.020893316080580558,0.14632722562491945,0.23687089493499613,0.14718598465828694,0.11779534942954921,0.12173829369420446,-0.0005572997721017765,0.07257865534191478,0.13385346024051453,-0.04113784736339875,0.2984542569441263
5,-0.04565231766498508,0.05284794098246097,-0.02561189419870165,0.022284981008810725,-0.05684005063984401,-0.056840050639843764,-0.06223541245248762,-0.03339710403249076,0.19463388584814656,0.10358084547582416,-0.04776560820991856,0.1167589462113306,-0.04618152819280174,0.0852432281595263,0.07936409663842608,0.1865274487612563,0.12060621347237548,-0.05259163553590342,0.18847645428983398,0.008840612740204654,0.17636476788665317,-0.02212207830158324,0.045426810200467044,0.11807787158366678,0.033662741675588026,0.10548296415094281,0.0322273088637825,0.06889799161939429,0.07614811066566404,0.11133884675958193,0.13528373654428902,0.14505643301094795,0.16942884382275114,0.05609264215036251,0.11860594986396933,-0.05189645981945932,0.1927979450302474,-0.04704427810300092,0.1278208267660797,-0.007213092311755789,0.14682833051466349,0.24396282646122952,0.15735744871784757,0.11834160399712444,0.1257608012385517,0.017784789808101047,0.09452444066645843,0.14404431013550148,-0.020768515238437268,0.30467382487538736
6,-0.028857019254944934,0.014203189658683602,-0.07551089471286898,0.00555233514028336,-0.06526213445513147,-0.06526213445513172,-0.03550928060458624,-0.06322125788181408,0.1948290733913096,0.11208862558537572,-0.06410439465471231,0.11435246813037,-0.06281320644241245,0.047252208876762916,0.04248469748023969,0.1849627058659957,0.12494924689691855,-0.038585746850565476,0.18669287802313397,0.0028647859028939934,0.17238032192333524,-0.03849711286157231,0.03914830515049743,0.10750676208395359,0.019639036728472434,0.0955576625321312,0.009145592577472527,0.06016340193470912,0.07196343757515081,0.11758000508472788,0.14107409303809068,0.15239373750521998,0.17644823112059835,0.03750078517242966,0.1093468117309002,-0.05236790270722005,0.18924260776891585,-0.05919730991099938,0.11614423331364362,-0.03834562241888631,0.15428937216025887,0.2325511031116629,0.15147873665147932,0.11181534953819089,0.12392090983564157,0.018427003732790926,0.09464735404226969,0.13784660446331953,-0.024290792656358008,0.30204711754376434
7,-0.04101636249714399,0.020405163736280648,-0.04402378402920882,0.018166556499245347,-0.04181232628396771,-0.04181232628396788,-0.034296047958208856,-0.035292151298447864,0.19664519947777034,0.10766510568267605,-0.05455653349284892,0.11535147406970955,-0.05254493048480964,0.08313827754932152,0.07610996026092937,0.1907002876178216,0.1276932446185284,-0.046965477063772514,0.19613158629337846,0.016795226057644785,0.1743950493384489,-0.02581384495044456,0.06955630710309231,0.11410056738161009,0.03472065071529129,0.09846888075310875,0.03866623287914552,0.07222220639531793,0.06593820241597749,0.11788351688248834,0.14421263206258314,0.153632427958191,0.18024821631178348,0.06469848011785441,0.11655882326174288,-0.03932579735003833,0.19437695009749664,-0.040189633195773386,0.11894640470851352,0.026465353735990342,0.1555111622140587,0.24215586928440197,0.1558156420471568,0.12399292453602836,0.13278296175680915,0.011978528775517819,0.09700183874580116,0.14316398571975666,-0.11377454300911875,0.2985860442221868
8,-0.03889837678378721,0.03568718943391428,-0.06811661513676438,-0.0049768863897833426,-0.05798931243295806,-0.05798931243295764,-0.07007306329288784,-0.05828682376964692,0.2009143369290894,0.10407942746673617,-0.06754039647278758,0.09816293918877923,-0.0740527371803526,0.04791708988351514,0.03543690043697946,0.19187874093018456,0.12010059124494402,-0.08100648762666973,0.1894907147413232,0.01822888173577144,0.18284916689088426,-0.02830545830793452,0.043869760250074594,0.10517777543970004,0.03756036857989768,0.08663994836055448,0.03700643095336654,0.0503330531330813,0.09251843230537105,0.11540329269824397,0.1416372327276736,0.15123374141807175,0.17784782863650292,0.06405750102783497,0.10660668302097516,-0.05188024475076902,0.18009555365005522,-0.05231835450927256,0.12086156344076507,0.03686952851131547,0.15369428142174096,0.23525999581602378,0.1573836835190968,0.1240356659443903,0.10292331023558467,-0.034128502408871636,0.07438130529192905,0.1325752625171085,-0.0750879033857923,0.3038921506395308
9,-0.025148057116592397,0.02048317317774118,-0.06476226885192846,0.014890308774306832,-0.050093028303493096,-0.050093028303493214,-0.026625533749754033,-0.0533194476934566,0.20093805878939996,0.10808993134289109,-0.02311249933202585,0.10671618114927246,-0.03269554496416786,0.06045644483443581,0.052185872944045544,0.19239658106338606,0.12693867735707748,-0.033251904283992245,0.1950740453057232,0.028931677172376623,0.17969497254299444,-0.008809536817958742,0.04763517331978608,0.1107726805609515,0.05954281862943028,0.09437477643456285,0.03277921592627893,0.06622635229904497,0.08031438361048614,0.10915534344050543,0.1363576140825728,0.14608002101005296,0.17277099905495433,0.062279509113119316,0.1123710559906879,-0.0606409001676266,0.19213472321835381,-0.046682656807809864,0.12166659640540178,-0.023488705091610107,0.14824146707787794,0.24083403741625878,0.15533403149899808,0.12777255054696263,0.12619132879288594,0.03555064822732467,0.09448784917599025,0.13959145475811074,-0.018723795733974133,0.3000461537405893
10,-0.030827974091941795,0.027030059148168462,-0.08623575158960958,0.01683096526114608,-0.03114857113870736,-0.031148571138707382,-0.047141249571936585,-0.06441283164725807,0.19795743033323107,0.10965099516696533,-0.0271842886700743,0.11139256098003766,-0.03167957854755489,0.0651904149801734,0.053545054433977106,0.18911196701995958,0.12140248225514053,-0.029126215549999807,0.18446158380841154,0.02263352157638783,0.1752254220711954,-0.03955886363108596,0.06223052274025914,0.10750754924154612,0.014825203942432606,0.08674198874521617,0.03454377889439416,0.06323521089703388,0.08748656237347252,0.1118906525212206,0.13900766585372637,0.15155915650300536,0.1783113487941528,0.05747201182808198,0.11233572917507278,-0.04658339378048559,0.18874295073286482,-0.04907060566730914,0.11452009984322589,0.01937274389187313,0.15399664324263923,0.2437733082835634,0.15180549419871323,0.12011606313734924,0.13776637839283282,0.014562009582311228,0.09139495603786045,0.13879727491032107,0.022159910042519014,0.30213503391082447
11,-0.048767273112882314,0.012739772912523548,-0.04872909471755559,-0.06380268357870572,-0.041340184785156324,-0.04134018478515607,-0.06849117791853168,-0.07426145103742263,0.1850419359301654,0.1104967262877013,-0.03694755889149744,0.11230762276537183,-0.04074040208061573,0.055838590094813595,0.0450683477097428,0.18244774435164723,0.1169729989999341,-0.05197628586048716,0.18751855571630754,-0.030212782165491652,0.17347306049296402,-0.02009049469271861,0.035707409908980484,0.11560231102713178,0.017253514993960342,0.09579715983096583,-0.007734957352811574,0.019039357518050616,0.090709559942678,0.11890069296247213,0.1460684845257518,0.15304783341661318,0.17960055058967367,0.032295844448577235,0.09460964628014422,-0.021628035288523244,0.1839605649280331,-0.023638796501472062,0.09825909434633301,-0.022362408704744787,0.155284295959219,0.23199629105172506,0.13408889978839952,0.09506843370430561,0.12345382364943189,-0.020818702480763063,0.07101222595263387,0.12455301788208377,-0.007560398875510579,0.2979338159359039
12,-0.05597345199193338,0.007136523025099353,-0.07869378123992658,-0.022058332607228948,-0.03013224716045001,-0.030132247160449665,-0.06497092364604068,-0.08641775478698006,0.19319905313998995,0.09335216627872395,-0.029897002606303985,0.09640524178200666,-0.03325474172115559,0.03207745546215735,0.023131814813595497,0.18804071973278783,0.1209460244922926,-0.04570656968856485,0.1850737980344645,0.009029325272069837,0.17141239983891365,-0.009971781382896599,0.002618685922972813,0.10421036555538928,0.0037749613841431256,0.08549863220135882,0.008711141567486213,0.04974526192221781,0.07291209613392977,0.11013825499865416,0.13841664711660015,0.14791583822069976,0.17658435541829098,0.033295717073453635,0.10091965584833502,-0.07589737488700747,0.1832083642231974,-0.08165606624273633,0.10880192422056913,-0.011575988073248862,0.15049243290431613,0.23575012596074096,0.14835236784964004,0.1168597490682518,0.11779286643870292,0.024422511288809495,0.0856166511250132,0.1331467331851964,-0.01889541188232261,0.29874964686875577
