,Age & BMI,"HRV
(average of nights)"
index,0.01619761807373718,0.0143327201025168
adrr,0.004958868402754718,0.010989071418116864
COGI,0.012733725913891476,0.012733725913891466
cv,0.006658617808276982,0.012337919838417918
ea1c,0.014203286991254475,0.014203286991254475
gmi,0.014203286991254553,0.014203286991254553
grade,0.017170109397723073,0.017170109397723073
grade_eugly,0.004329518355179536,0.007735886640025428
grade_hyper,0.0034951949347759854,0.005882617192420358
grade_hypo,0.00281559576784569,0.00826927016415748
hbgi,0.01278376579436175,0.01278376579436175
lbgi,0.004843241441048623,0.00635973913089848
hyper_index,0.012390592122921797,0.012390592122921797
hypo_index,0.009906201813966568,0.010283715640097373
igc,0.010828735525603502,0.011245580838750964
iqr,0.008022934698699006,0.028375641463629715
j_index,0.0035448011012389493,0.008096683600961895
m_value,0.016749919439990192,0.019874508616574495
MAD,0.008298771736220468,0.01911332490740858
mage,0.009976189886800267,0.011230043954687399
above_140,0.003715057141455765,0.01551594160805333
above_180,0.015267402240927347,0.02299095002413406
below_54,0.01827292158972548,0.01611538801751672
below_70,0.004249091196773791,0.014180177323435643
in_range_63_140,0.017810614315031673,0.017810614315031673
in_range_70_180,0.004654455638358243,0.017617138932140845
range,0.006797157667607071,0.01344218637203592
sd,0.008390714131747605,0.01716568462574154
Min.,0.0036217149397435866,0.009895742024031262
1st Qu.,0.002822715197358932,0.0065331755205994485
Median,0.003083821397188908,0.005793201347319043
Mean,0.0029982315511373823,0.005051674577415589
3rd Qu.,0.0032314714367995844,0.004696242964391257
Max.,0.006788779062607062,0.011139177836825307
Conga,0.00736515513735155,0.018792511492150856
GVP,0.012617000426836982,0.012617000426836989
MODD,0.006088377135727756,0.02580492002217311
SD.Roc,0.01274431241270612,0.01274431241270612
CV_Measures_Mean,0.00519015212540655,0.01500989605227326
CV_Measures_SD,0.017581206654107093,0.017581206654107093
AUC,0.0029783151043110113,0.005051379402644415
MAG,0.004478305930865601,0.008788111548592027
SdW,0.0056103029042670815,0.02106723939827011
SdHHMM,0.002874665891505419,0.009339694725007102
SdWSH,0.011349031755327962,0.011283429686168089
SdDM,0.014386255254386391,0.015538425711231317
SdB,0.012275234693405522,0.020778204638853905
SdBDM,0.0062918980052631985,0.02523244695400705
above_200,0.013246523935605261,0.022601578269919178
bt__hba1c,0.013891618356127731,0.013891618356127731
bt__glucose,0.0018699325671644835,0.003789170704393882
