,bt__creatinine,bt__sodium,bt__potassium,bt__urea
0,-0.029706306033094723,-0.027127085871201585,-0.037661771292095234,0.107221208443254
1,-0.03303838801083173,-0.06665152548672898,-0.04167077449146254,0.10703273782573262
2,-0.05434343425400142,-0.03342482819602958,-0.06101739341966167,0.10855392967188111
3,-0.01588592719338541,-0.05532271195188165,-0.04615772045018935,0.11452114009133955
4,-0.017974842341511026,-0.03110691763472469,-0.035560594202283975,0.11013963266847086
5,-0.03164184776567934,-0.049723941745790534,-0.04339140655073157,0.11363676825115926
6,-0.047601799703369856,-0.06209477370108113,-0.03877065380309013,0.1052640417443577
7,-0.04821794565846426,-0.051663562515542036,-0.029661448614514727,0.11379338101667932
8,-0.06736733317826209,-0.05019854673147121,-0.04229915583925545,0.10619256224405872
9,-0.01873437127112485,-0.043601235042570866,-0.04266804821543734,0.1090469798599812
10,-0.029984699372784137,-0.027512619356172312,-0.03515889130467998,0.11253992350934112
11,-0.03550817804393531,-0.07482736576910075,-0.02549486068073876,0.11774841871583198
12,-0.039219803328829114,-0.044561503748150794,-0.042408200806854576,0.11032970880387488
13,-0.05846250851501773,-0.06369322987689804,-0.05281764923257337,0.11194156939382367
14,-0.03541985938177081,-0.04119625812101627,-0.028903862473483626,0.11319855406114913
15,-0.02881957297029627,-0.040819991698525925,-0.05722101797291777,0.11987935840270893
16,-0.0370652490929377,-0.03915913464831654,-0.02536754826738638,0.10722701178000299
17,-0.05933463025149955,-0.028625466681176923,-0.02628958677951273,0.11702437504486014
18,-0.029604180250635242,-0.05258557895828014,-0.04778245744064327,0.10320046272892425
19,-0.03806614237358159,-0.03953181977842225,-0.03984872858943344,0.11509489959856711
20,-0.04757795015285542,-0.03270900504524094,-0.030844057340800226,0.1181621321649652
21,-0.036640598241241745,-0.02546748664453982,-0.04002964096012012,0.11398471596951294
22,-0.02736340420668617,-0.011693050526362707,-0.033705812990080686,0.1037784171881521
23,-0.04937987475035594,-0.03388871923157379,-0.05795473411302772,0.11981128592681797
24,-0.055445792771593526,-0.024395672271202738,-0.025308154180992325,0.10527876207749597
25,-0.03841204450001527,-0.02478996374210603,-0.03355175263636744,0.11953972618311634
26,-0.04255536875733912,-0.021594995319365658,-0.03370188674485684,0.11719819410181495
27,-0.019986977415414824,-0.04779978745750893,-0.05875711643132766,0.11797824400312613
28,-0.034941306575496135,-0.0334879419534362,-0.05870167291000323,0.11481686962053543
29,-0.033685278300811056,-0.019045365801048313,-0.03786641038641585,0.11381925325833389
30,-0.04123820660263291,-0.025982316302352412,-0.015683504197356306,0.11797280569090203
31,-0.045052316198139965,-0.05409590584342381,-0.04472646647084557,0.11234005980332096
32,-0.04134204755061164,-0.025863253762682177,-0.053270412112579914,0.11567849484581015
33,-0.03310432284405473,-0.04443047524757285,-0.02013321836030278,0.11510042010541444
34,-0.056899483583118096,-0.019480291166251995,-0.05133726005740646,0.11543307471541703
35,-0.0516267587858251,-0.03379228451404456,-0.02718045047217858,0.1169358018175591
36,-0.034520928290901344,-0.03814070218472157,-0.06594223542196342,0.10648557895239122
37,-0.022831113897112364,-0.040633685726491474,-0.026569441980972663,0.11309219564453997
38,-0.019676964889977822,-0.039482045829543684,-0.03136117159818842,0.11441381483013405
39,-0.03450700373418572,-0.05115970689425861,-0.055832904058054016,0.11909604340873912
40,-0.07789897558446338,-0.03617960380926844,-0.02304026468894949,0.10761684936459351
41,-0.05897809981665398,-0.05198435787515317,-0.013588531188577977,0.12021098781255372
42,-0.07670950283274876,-0.051850725780777394,-0.020584472489795884,0.10821327306633986
43,-0.044374329361883985,-0.06945071145368671,-0.04413518054838342,0.11631063534055239
44,-0.05327990229444268,-0.06526953504067357,-0.016555959467389594,0.10667929373939852
45,-0.05418814234877912,-0.02774717163351292,-0.030058979704349533,0.11520806336489964
46,-0.030507586567314986,-0.05108352477667549,-0.045838215379763875,0.11330078776822163
47,-0.039170879079678325,-0.037427387682108036,-0.04343204429883038,0.11357861964656517
48,-0.0354281978667539,-0.03679200359720978,-0.035793008697149784,0.11895854200965919
49,-0.04872722660438759,-0.03963059084472609,-0.04140257319006333,0.10003428812752453
