,bt__hct,bt__rbc,bt__ferritin,bt__rdw,bt__mcv,bt__mchc,bt__hemoglobin,bt__mch
0,0.25449857823687144,0.25995498788105126,0.1815039164942358,0.0649393517679925,0.2621391445982074,0.055356640914101606,0.25612487870998946,0.19399424091940418
1,0.2409264346807545,0.2625951661190343,0.1616259131896528,0.0783478745276453,0.2612438632952101,0.025440829317942597,0.258147211015021,0.18223634242314493
2,0.24953719066778365,0.2355101949193427,0.17831404382805083,0.05109379159222306,0.253265435048284,0.014888759073701777,0.2480356255224891,0.1967124179436404
3,0.24289480911992742,0.24144519555933058,0.1873339537598606,0.11393833769145295,0.2607277814801397,0.0384817406829502,0.2549556945878263,0.19757006782904724
4,0.24812588176957784,0.17944918391525322,0.19292053602535436,0.07496043194464191,0.25990790387052143,0.026610151547205203,0.2507628876953559,0.19411363070220375
5,0.250138812923332,0.24560297762075473,0.18950223506480868,0.11562242355872146,0.26424633541416587,0.051075044975660074,0.2491394792387962,0.1950810147642627
6,0.24170960798379956,0.2489704017574351,0.1474382160941189,0.10947605891976826,0.26055877630555835,0.02182029338288424,0.25249758739434897,0.19566346984443003
7,0.24466216867671534,0.1378776439055316,0.16094272870473253,0.10370418334416708,0.25359796813143165,0.06911794338592378,0.24427421759751577,0.18265027870842002
8,0.2462888619866311,0.25012680602535975,0.1622123194358358,0.11896765105548822,0.2560451404706739,0.0512815646866337,0.25675686828804023,0.20117059226643746
9,0.2473472553173506,0.21916089313769432,0.17712057105890808,0.10148334759028418,0.2598776517646411,0.06916300781126677,0.2579724000461549,0.18692406609337875
10,0.24335829993187824,0.22477755545079448,0.1925906655476624,0.06818939348145475,0.2565666592573582,0.03319578051804224,0.25128586294363614,0.18705280115477035
11,0.24101455412344044,0.21550065660826784,0.19037671964039996,0.08094433943063191,0.2661006007893798,0.0142275384769309,0.2610498670986351,0.2031058296280342
12,0.2484300146288766,0.21710825559547042,0.144501250126287,0.040572885573424436,0.2620411013686831,0.03751559374323993,0.25884809999353997,0.1948448169550468
13,0.24723737457626932,0.19813120076790794,0.16915777558840916,0.11257394373649703,0.26164758985070863,0.0244052372490428,0.25664042534378506,0.18635774642064518
14,0.25089117892607443,0.21260685397952805,0.19561352218124328,0.09133805174124147,0.26514972794729863,0.026140087211248823,0.2607850230951618,0.19249244458680484
15,0.24283768363153854,0.21031070822111073,0.1697791939350874,0.06987462823692438,0.2587911369559615,-0.03334915879339242,0.2550465097246407,0.1921152096502838
16,0.25561360024513263,0.24590168034969917,0.18924999182941973,0.09291557269594156,0.254018476643053,0.028233454438145362,0.25554026074655867,0.1962824318601188
17,0.24852430576539755,0.2325562257436993,0.1942243411452537,0.06222651458700381,0.26263346671032567,0.05106879270527598,0.2559686424908569,0.17575090657526293
18,0.24752730148084276,0.20195192955252658,0.2068015228294491,0.09400355801449783,0.26317370081755037,0.049944291436516595,0.23994183305682,0.2004305573661472
19,0.24921785041386507,0.25835475132296043,0.14859483250404926,0.1046482124812231,0.2662500316600292,0.011023983207270091,0.2492205615076155,0.1848644614348153
20,0.24406374661422142,0.22985339144369796,0.18091172955944115,0.03778929751299186,0.2668444663023241,-0.015444899139364452,0.2551465689677934,0.1757231188272884
21,0.24533829398224027,0.25742219806076216,0.17919253425011636,0.11861027733275346,0.2644325951103955,0.03579309378966709,0.25794273017699965,0.17708030294395088
22,0.25032375308052424,0.23733947370616953,0.1801766407576977,0.0721592501070476,0.2609027995925636,0.048954693983561004,0.2525770344277556,0.1920664842727129
23,0.249581588924815,0.1944804331576447,0.19189991595724473,0.1129688331840667,0.2609480346614736,0.021495555446012858,0.24875761060162513,0.19050989531374712
24,0.2459823786116102,0.22736727344061017,0.1830635310168647,0.06686095907306289,0.2559237757708974,0.054068012416343486,0.2574640131897373,0.19080366346201208
25,0.2554293088510257,0.2598189292598848,0.18439287332282128,0.1275389156106756,0.2563395124109733,0.05934987370622907,0.24276580343871565,0.18270154089805798
26,0.24651952818444084,0.20398172974284665,0.18520218795734242,0.08779532582393779,0.2675089901357179,0.013905179387888263,0.244179242600364,0.2027784042786862
