,bt__hct,bt__rbc,bt__ferritin,bt__rdw,bt__mcv,bt__mchc,bt__hemoglobin,bt__mch
0,0.059726267325409865,0.15078338990761214,0.12665272059680172,0.09191228805349652,0.13949564717280133,0.060344974407482065,0.09429968558047715,0.06057845173360317
1,0.09113061259464614,0.1640808944666353,0.12408911198215129,0.08408786199813255,0.12978000443686336,0.07813169662814512,0.1133921541137385,0.05421617479909745
2,0.0767935591824936,0.17120480000066562,0.12131914918659516,0.09270569068767759,0.1348914347158345,0.05042549794092387,0.09751561752811877,0.06661446217109791
3,0.09255199117554727,0.16440911176553655,0.12535422179281408,0.07964313665972768,0.13718556028877815,0.056823059488276886,0.09231832938289734,0.05310382943669303
4,0.08507682488968896,0.1622843382665023,0.13268264231438012,0.09680487635710608,0.14146353333670422,0.06726171317815662,0.09222330266162508,0.05490841084829961
5,0.06848382109103476,0.1473610450891402,0.12619371573426483,0.09741875930795629,0.1415472730557558,0.06556897391734251,0.10982307762155498,0.060331555831885604
6,0.0595446343450128,0.15138594007886533,0.11636046337450438,0.0838521765055542,0.11159163478499094,0.0692830572681245,0.10357362771146576,0.08729679304702098
7,0.06517212608346871,0.14520312740472982,0.12683434175440741,0.09977837487265995,0.12899473322150312,0.08502124186708135,0.10568079920239706,0.06969208644993097
8,0.08605217633392881,0.16950648144851002,0.11379182568052218,0.08962749927029523,0.1477882725089246,0.052659355198904204,0.09701880486834956,0.047406000121407395
9,0.07270561286133671,0.15384294045316113,0.10355183486680955,0.07591487744978968,0.11908720162424655,0.047449187830351444,0.08717777503883836,0.08425500301543327
10,0.07185999630618953,0.14266268744261498,0.14176866313787068,0.0829092793165991,0.1503295671787475,0.05013024026804522,0.09441526288405795,0.0632877861993408
11,0.07671163936619735,0.16150807599794753,0.13235838669635455,0.06365649436542001,0.13762146624726704,0.06852475572178891,0.07953197557251794,0.1009627712314602
12,0.06278155282147697,0.16247059227717306,0.12476403609216892,0.08061335579390494,0.11674925861474425,0.06768996734736496,0.08626242351109296,0.06430844577374024
13,0.09067569645590257,0.14809220820098973,0.11536063479389991,0.08381195488740534,0.13356522865524917,0.04115387633335226,0.09058104347689769,0.06936300152697332
14,0.07921704017134507,0.14573987141073563,0.10994875378325741,0.09122422550942429,0.12879408852185018,0.07126704350650752,0.09146276457305967,0.06350074318669574
15,0.09680776239834657,0.16933645282134607,0.12855058316527657,0.08915656787533695,0.11698443266382551,0.08080839585856103,0.10997797500964909,0.08729032048709338
16,0.06963621270413492,0.16001515208341138,0.13109558907904878,0.08622474725509201,0.11260467488600324,0.05561013237125897,0.0966587576509355,0.06867784627359913
17,0.06980125675855936,0.13270213773043227,0.12395851003827169,0.08762992535499246,0.12974768540707146,0.05809288699398876,0.09521843638101038,0.06920273743465323
18,0.08032080540417508,0.14622490873814206,0.1501911053608964,0.06485890564468705,0.13248937321835397,0.06504102923671963,0.0913828609392898,0.07063870993348995
