,bt__hct,bt__rbc,bt__ferritin,bt__rdw,bt__mcv,bt__mchc,bt__hemoglobin,bt__mch
0,0.13817276042461882,0.1495935574872216,0.0968516747565627,0.051098036415915586,0.12110495224280801,0.03972111508081131,0.13072672791137932,0.1127572896393527
1,0.10764564028399952,0.14688942481217834,0.12061564011885648,0.073272081062947,0.12496500465330906,0.03137353517711124,0.1357349618200796,0.07436313026207868
2,0.12885660583076441,0.14231529575888877,0.11372053084397289,0.06873893112994024,0.11456008712560144,0.033889432276566094,0.13169062140602553,0.07472573410623921
3,0.12835013098684372,0.1598885930555291,0.0949265484350241,0.07296906420364885,0.098349223814386,0.04164441572806674,0.1130109096387593,0.07692604995727499
4,0.14398383927029948,0.15947783140457916,0.07565265790253295,0.0666694045400575,0.12197653604631793,0.043481600662712436,0.11948737488485603,0.10837422988738316
5,0.12547450114297976,0.13674932062623543,0.11589055984154105,0.07483244875186891,0.11714151186674056,0.040015952191978454,0.11261225356618101,0.10050510751191608
6,0.1127484920535117,0.16314236295065054,0.10053382190267736,0.06370738318295228,0.11407334381272867,0.07132041118699749,0.16475249845971063,0.1105911680285872
7,0.13781233507346344,0.15010569495381645,0.11385260375542519,0.07903404373443604,0.11095144372498716,0.05350271414131797,0.1329373869446087,0.1064906169617729
8,0.1420068864271096,0.15935157206517755,0.10053583217566872,0.058781580564374596,0.10252886465104107,0.04001084750336238,0.12325029908038512,0.10543402420691401
9,0.13447488001531235,0.14078221434120666,0.12169703781223161,0.07067864653111713,0.12387825199632219,0.01741270327157538,0.14362931292756698,0.10572932745272348
10,0.10660095319926102,0.14775189281856474,0.14046662196807422,0.05229554771090254,0.11249353751721448,0.05293602658627494,0.1160082474821035,0.09433974770331843
11,0.1458886883418073,0.12865504950747897,0.08921055303978906,0.06830665530918661,0.10958257855985262,0.04080899026847182,0.12365357001191458,0.09455954494233938
12,0.10954370327472929,0.16354053755435272,0.12127405909189468,0.05527957485636379,0.11044510565383062,0.06697617618667674,0.13226308670474335,0.10995546463181022
13,0.13308181987615528,0.15004254438233872,0.12070169528501881,0.07136072728647243,0.1099155166119106,0.03451483114944168,0.12249577035918242,0.07573395686644387
14,0.11398894472916404,0.1465258558831944,0.11421788298434023,0.06332133176637092,0.11221929164043173,0.04920914935672574,0.13347687007646003,0.09228747084742607
15,0.1458871428309366,0.15728076703642235,0.09385450111887272,0.07145723128354077,0.11708643228722197,0.0287374846980287,0.12057639626182969,0.12569043580137082
16,0.1146139621991352,0.14334374745719414,0.11262581531929604,0.08935055428066328,0.09001651673494758,0.06525576892614937,0.12294581604901982,0.1053541838127776
17,0.1400703205897679,0.16321697309282207,0.10627877879568488,0.06277695145036849,0.1364728649816308,0.055019747458816014,0.0960051582837046,0.1023073426975195
18,0.13336302194792246,0.14564439874116125,0.09115093665716872,0.059694807571209985,0.11354365764392843,0.05639286020182981,0.12059478533628111,0.10832518072407879
19,0.12342304282944204,0.13012246275804612,0.13180142276637588,0.09297598161898891,0.11957535456488043,0.05278768499959254,0.1212606839622341,0.08459470240216245
20,0.13248738588979256,0.14211032816620361,0.1223253452579548,0.06921520409169626,0.10674222987245059,0.04603441973504178,0.12584663612031324,0.0795271166287152
21,0.1444663511756654,0.16518452919656448,0.09696423207927024,0.08179899120781337,0.12167082560575451,0.04884846026224788,0.12377753860821634,0.09407299291577571
22,0.12753982917644752,0.15356568539941406,0.0878527350410842,0.07963530979663544,0.11413400547757852,0.05186478737961227,0.1488767106869596,0.09975894216928943
23,0.1341945648632247,0.14266666522519697,0.10046071698439309,0.0715552055908709,0.12666448007765874,0.03399782327248806,0.12787353886609065,0.07151353771921673
24,0.12551460231712935,0.15369195221356727,0.11246639891949345,0.07200142588283234,0.10844744895259814,0.03242827349066859,0.13412979337557251,0.10268850676880197
25,0.13692190142872884,0.13386212696302396,0.11594411953228781,0.06642697617777074,0.12415705419978462,0.05055240701387182,0.14054224298906084,0.09709087877232711
26,0.12645267877938834,0.14393118827916782,0.10857604230518422,0.07021227201860336,0.11498201254117041,0.031166793180020795,0.12539844485521812,0.09887200132745438
27,0.12287745507978956,0.14929003815785277,0.1298028599346813,0.09319241598574043,0.1294166219258978,0.05775046067732147,0.12048734981266904,0.09403774401115934
28,0.1266907799565288,0.14792001335808244,0.13675778544700828,0.060935041146354715,0.12505624085324463,0.05679958051269966,0.1277418354584427,0.09435045422779
29,0.11721507149174538,0.13639625765585478,0.0978289227836324,0.07347228969923432,0.11792060860159939,0.043289107482527865,0.13983440884439718,0.09269306680433169
30,0.14178501423737497,0.1337735386557792,0.09252074063290944,0.07916745344430007,0.13063606594144006,0.04709152897473044,0.11652737373102118,0.09100332736154777
31,0.13591482005932312,0.16147131416972257,0.1280645686661039,0.06958515997319435,0.11826204116311495,0.06123962739529045,0.13360799320551578,0.09523207024397495
32,0.12644111472227101,0.15386594010214213,0.12948469101026286,0.08607198672796537,0.09915921671614698,0.06583672679248005,0.1304294021554293,0.11028105127403987
33,0.13210623571629349,0.15847016508321082,0.08816660908153148,0.0519186438111329,0.11289804064425354,0.053091866775700464,0.12751592394904648,0.09652204100504579
34,0.12661624403790325,0.15076078667658804,0.10693241273145423,0.07828806791784532,0.11209724861576473,0.034134512051054076,0.12155900284643756,0.10722761198870671
35,0.1382377359610945,0.15488806316159823,0.11993520823743638,0.06321976031987582,0.12016908164837553,0.0486891879776174,0.11106582986601203,0.08240196350105915
36,0.13409139385635957,0.14359293098351103,0.1122308495710013,0.07063511837201644,0.11838734130595362,0.06489460965117093,0.1212925803026611,0.11372944998828478
37,0.12638436677069187,0.1386938311107928,0.10090338207802205,0.07939667414046338,0.11020823445154897,0.044918081029095475,0.11052964081839853,0.08139875506882556
38,0.10557006498315644,0.1575481065594206,0.08203265235445183,0.066795090188495,0.12226050477462,0.03511671202031012,0.12273651165232131,0.0858175455141091
39,0.15047786209629319,0.15995937183248662,0.12773857990055804,0.06610896274646216,0.12719734034459865,0.03786467749201121,0.12167161171364302,0.08741710339062787
40,0.1329943033666772,0.14742059649036254,0.11806279891728727,0.07381544299261103,0.11086331062836059,0.052623209174909515,0.1088857797324,0.08430816164471615
41,0.1299400753321877,0.13488506605800307,0.10103680168534263,0.06362080735760703,0.1182093031761569,0.04361309391275404,0.11899700599147091,0.06673833330676393
42,0.1389758186212491,0.13826585492482518,0.07561027114759136,0.057466139741079295,0.09466055071333816,0.06041312698602179,0.13453098861632695,0.09283037622502878
43,0.11702762904120265,0.14281648165014668,0.11689341676960177,0.08530632255858162,0.1299330547074939,0.05486305182056474,0.0937994150206749,0.08823680614904943
44,0.12941170168730332,0.14490731522395955,0.10233551974914344,0.08248200843684671,0.09967873444394694,0.04922705001906727,0.12888671552442735,0.09535048762393783
45,0.13323166233036182,0.1458682138691719,0.10120424563971789,0.07097905406147023,0.12208723066840188,0.056802744025948766,0.12107251475544914,0.09090619989498422
46,0.12853708394128135,0.16458337021874825,0.10972634049552685,0.06061163947595884,0.11629592609225478,0.03886040886639498,0.13799644446665738,0.08965488185395375
47,0.13108649829817187,0.14050559537051271,0.10363048762279675,0.06068249294354587,0.10938801829752598,0.05499127519890371,0.12336051625558903,0.08831451882132176
48,0.12921567598886147,0.14490099214262173,0.0789192145618581,0.07944328319375035,0.12563376996771938,0.05697798244671236,0.12626718427166062,0.08139699391823212
49,0.1463346727019786,0.16371209525441954,0.15064261219165,0.07274928432590552,0.11032913242503631,0.0451638667949894,0.1230845592236339,0.07958333912347623
