,"Age, BMI & VAT","Sleep Quality
(average of nights)"
body_arm_left_area,0.091234447093473,0.05834365206206915
body_arm_left_bmc,0.22872421860578074,0.1655671075628291
body_arm_left_bmd,0.24501789296977233,0.15745862059495253
body_arm_right_area,0.1038633316947867,0.05376216438565665
body_arm_right_bmc,0.23444948000938282,0.16650950889241262
body_arm_right_bmd,0.22944619956626575,0.157328792408622
body_arms_area,0.101940271336912,0.062427067345321746
body_arms_bmc,0.2387093807100843,0.17590152947023213
body_arms_bmd,0.2411291940425025,0.15902374972078498
body_head_area,0.03917281210545295,0.041937558926761806
body_head_bmc,0.1434309145521864,0.06389424261037274
body_head_bmd,0.1264658245386035,0.07591575030132995
body_leg_left_area,0.06296758082411824,0.0736942165260149
body_leg_left_bmc,0.24245720959293238,0.18384316451451224
body_leg_left_bmd,0.31512898567207126,0.22881573617771844
body_leg_right_area,0.06643776853104855,0.07085010805528325
body_leg_right_bmc,0.24209322059903626,0.1840095618892445
body_leg_right_bmd,0.30310203299424276,0.2099243043244974
body_legs_area,0.0650123674828979,0.07245166169941085
body_legs_bmc,0.2445042038456938,0.1831264835859148
body_legs_bmd,0.31471562228882805,0.22279234497941114
body_pelvis_area,0.15296584841764735,0.0895818409439917
body_pelvis_bmc,0.2836758435934923,0.203441255688183
body_pelvis_bmd,0.28683964575188237,0.19855604242380825
body_ribs_area,0.5094675638510737,0.43698944302786535
body_ribs_bmc,0.6303287667242818,0.5902117129904363
body_ribs_bmd,0.5978202359923702,0.5618450461790381
body_spine_area,0.2544962192504474,0.2223732085406192
body_spine_bmc,0.4412557571403257,0.3837572487126679
body_spine_bmd,0.49440646141969924,0.43811446791753017
body_total_area,0.14933183276162254,0.1181860158694983
body_total_bmc,0.3262191390111378,0.2602655331010575
body_total_bmd,0.3377965478582538,0.2590951888038152
body_total_left_area,0.11641575345752905,0.07888170455822775
body_total_left_bmc,0.29028450458426325,0.2161389648330017
body_total_left_bmd,0.3213184141562154,0.24266521694260454
body_total_right_area,0.16515589534437994,0.1398545209448141
body_total_right_bmc,0.3268975566691208,0.2596853003480568
body_total_right_bmd,0.33298054523552606,0.2547459103066892
body_trunk_area,0.3715560675641661,0.3009471294810442
body_trunk_bmc,0.48440946488998915,0.42644341929526003
body_trunk_bmd,0.4396338619197757,0.3795753470910685
body_trunk_left_area,0.3290775381549462,0.25168082441705564
body_trunk_left_bmc,0.4510830249302384,0.3890964594760675
body_trunk_left_bmd,0.4131610746521216,0.35570807139500704
body_trunk_right_area,0.35770537400945746,0.28446918089634354
body_trunk_right_bmc,0.4934836458317823,0.4380307252080313
body_trunk_right_bmd,0.45426702681316605,0.38881745162312115
femur_left_lower_neck_area,0.07521218390030715,0.06991785238587145
femur_left_lower_neck_bmc,0.28882459825522433,0.21252005460884732
femur_left_lower_neck_bmd,0.2887259279508223,0.20733852457387025
femur_left_neck_area,0.0600881826781777,0.07243036376289619
femur_left_neck_bmc,0.28015635326388616,0.2013243904056531
femur_left_neck_bmd,0.282550574402082,0.189987977829977
femur_left_shaft_area,0.0653789088927195,0.073168538851133
femur_left_shaft_bmc,0.3612065212827972,0.2877486293903603
femur_left_shaft_bmd,0.3069253731021909,0.22846736737893492
femur_left_total_area,0.1712449715225678,0.14279118035944194
femur_left_total_bmc,0.3496118154674413,0.2761887516554395
femur_left_total_bmd,0.3131066466448204,0.23411046578038835
femur_left_troch_area,0.14193136852496147,0.1028313801133899
femur_left_troch_bmc,0.30084362028899303,0.2176175349407808
femur_left_troch_bmd,0.2988774044560998,0.2175446944951791
femur_left_upper_neck_area,0.0660821075635212,0.055785726597514004
femur_left_upper_neck_bmc,0.2704273359539874,0.17965373608193813
femur_left_upper_neck_bmd,0.25152280959323164,0.15761067785073254
femur_left_wards_area,0.0513820389784587,0.05100508496866345
femur_left_wards_bmc,0.20453659902133595,0.13640561223495715
femur_left_wards_bmd,0.23644637068069652,0.1533215894318984
femur_lower_neck_diff_area,0.02266164190002705,0.0296085863283128
femur_lower_neck_diff_bmc,-0.01960692220093295,0.02614867700537525
femur_lower_neck_diff_bmd,-0.01820774971745135,0.0333400880119583
femur_lower_neck_mean_area,0.08297483002809761,0.0990330481087668
femur_lower_neck_mean_bmc,0.29651898624902245,0.23630590564514797
femur_lower_neck_mean_bmd,0.30956714811432173,0.2364228381912411
femur_neck_diff_area,0.0110764084873533,0.022823219324239148
femur_neck_diff_bmc,0.018684360118587803,0.021112376381990948
femur_neck_diff_bmd,0.047849520268371304,0.030597617168584952
femur_neck_mean_area,0.06200230349686425,0.08821164609560811
femur_neck_mean_bmc,0.3028380773349598,0.232445080546889
femur_neck_mean_bmd,0.301225597994572,0.21988892083967643
femur_right_lower_neck_area,0.0659518624608172,0.0748093031987115
femur_right_lower_neck_bmc,0.2682212151128339,0.2151315548964397
femur_right_lower_neck_bmd,0.29927947368203145,0.2355849320468558
femur_right_neck_area,0.059076320995779905,0.0829395855118526
femur_right_neck_bmc,0.2713007659137785,0.21513066213732907
femur_right_neck_bmd,0.2872470015913561,0.21952042288273604
femur_right_shaft_area,0.0892766936372444,0.0692023019767481
femur_right_shaft_bmc,0.3428414067583485,0.2667693657303837
femur_right_shaft_bmd,0.2844055543995456,0.20012341298594916
femur_right_total_area,0.1808801435855085,0.15292949308756776
femur_right_total_bmc,0.3394602521831322,0.26224627451572413
femur_right_total_bmd,0.29598144043692015,0.20453590855219023
femur_right_troch_area,0.13504674426436492,0.113882391002355
femur_right_troch_bmc,0.28236957768151916,0.20931580353094595
femur_right_troch_bmd,0.27123312027373236,0.18937412119147376
femur_right_upper_neck_area,0.05551273639702185,0.0845584533104172
femur_right_upper_neck_bmc,0.2568142624919686,0.17470052053303495
femur_right_upper_neck_bmd,0.2633401394521822,0.1747022128513454
femur_right_wards_area,0.06652785308924945,0.07832882687144224
femur_right_wards_bmc,0.1941645156660206,0.14029010532022096
femur_right_wards_bmd,0.2374968488251144,0.1622550153963048
femur_shaft_diff_area,0.011577070766333051,-0.0014068681379139
femur_shaft_diff_bmc,0.014605992161618,0.0175606821402378
femur_shaft_diff_bmd,0.0294059720614183,0.0412319085372935
femur_shaft_mean_area,0.08000517761404224,0.07419264994622055
femur_shaft_mean_bmc,0.364676064887665,0.28141049525828704
femur_shaft_mean_bmd,0.30124460193834396,0.21642636712255175
femur_total_diff_area,0.0428013829869172,-0.0528806174466373
femur_total_diff_bmc,0.06325091943825309,-0.00065036368823455
femur_total_diff_bmd,0.0207456845883204,0.00094503033703125
femur_total_mean_area,0.18395266340347344,0.15420562102639074
femur_total_mean_bmc,0.3594360311230269,0.2778044754330429
femur_total_mean_bmd,0.31041382406477425,0.2232566736883462
femur_troch_diff_area,0.044867433419188404,-0.00953287660058015
femur_troch_diff_bmc,0.07033351118053285,-0.0283534075861018
femur_troch_diff_bmd,0.043840940943756804,-0.0492308923438581
femur_troch_mean_area,0.16082731438711065,0.10352501345684384
femur_troch_mean_bmc,0.317493903405631,0.2305806386740782
femur_troch_mean_bmd,0.3056172836760538,0.21951704705055106
femur_upper_neck_diff_area,-0.0038808072927630005,0.0235187545365848
femur_upper_neck_diff_bmc,0.0391572495339292,0.035004161548405896
femur_upper_neck_diff_bmd,0.04347230924103555,0.04604424448722285
