,"Age, BMI & VAT","Sleep Quality
(average of nights)"
body_arm_left_area,0.00893084279127645,0.012389933200713223
body_arm_left_bmc,0.007048139798273302,0.010542588234530687
body_arm_left_bmd,0.007205521270424252,0.009723842984273073
body_arm_right_area,0.00931478899291848,0.011278283130671585
body_arm_right_bmc,0.006931297073626368,0.009946137143291059
body_arm_right_bmd,0.0076312810048004935,0.011135302930824
body_arms_area,0.009287884571192347,0.011651792250317861
body_arms_bmc,0.006845095613004391,0.010373655335388152
body_arms_bmd,0.007341793708746128,0.009857707485807193
body_head_area,0.013010387738217777,0.01109506370947802
body_head_bmc,0.010361038946814267,0.01318784742701733
body_head_bmd,0.010143048985849381,0.013943162406019699
body_leg_left_area,0.01005059583247038,0.012069295337283749
body_leg_left_bmc,0.006083433693448965,0.010850976754213953
body_leg_left_bmd,0.005876971235954298,0.010483181094821185
body_leg_right_area,0.010410372595353023,0.012810655362429604
body_leg_right_bmc,0.006601075004122474,0.011347645230688546
body_leg_right_bmd,0.00599425133530914,0.010407119846986671
body_legs_area,0.009827392955400877,0.011572884535283878
body_legs_bmc,0.006271727408564142,0.01279020220043693
body_legs_bmd,0.00578985662212232,0.010610095033377846
body_pelvis_area,0.009787122167847558,0.01307335084966877
body_pelvis_bmc,0.007706224092457316,0.009960574180320331
body_pelvis_bmd,0.007396214560938146,0.008804692780536248
body_ribs_area,0.0035272327961259503,0.00742863949485602
body_ribs_bmc,0.003506377053178337,0.005009031669673573
body_ribs_bmd,0.002950109058221519,0.00603966231151048
body_spine_area,0.007033354584074777,0.008653002672579645
body_spine_bmc,0.004372085001827821,0.007811483593182936
body_spine_bmd,0.00397610299449657,0.006131538574177615
body_total_area,0.008407787831929824,0.011551866669774627
body_total_bmc,0.00619273019828656,0.010156043730005015
body_total_bmd,0.006093631239792334,0.009493281678499442
body_total_left_area,0.009993959859400731,0.012242960846822817
body_total_left_bmc,0.005964927283878061,0.009759623358746002
body_total_left_bmd,0.006233739799408191,0.008843091766860078
body_total_right_area,0.0077888780316861615,0.012185205386582496
body_total_right_bmc,0.006614036361963198,0.011140262605552589
body_total_right_bmd,0.006112186845797304,0.009023753106769523
body_trunk_area,0.005854240376875187,0.009380110913150061
body_trunk_bmc,0.004810084147154073,0.006820481904011015
body_trunk_bmd,0.005219102213766467,0.0075088644582737086
body_trunk_left_area,0.006531949741489129,0.010120481208267768
body_trunk_left_bmc,0.0052359773252017286,0.00868213245002024
body_trunk_left_bmd,0.006027726318844346,0.006151706960962279
body_trunk_right_area,0.006063289239552406,0.008534639538803608
body_trunk_right_bmc,0.004334039392555405,0.0065987873217019715
body_trunk_right_bmd,0.004667031659277849,0.008182056508623416
femur_left_lower_neck_area,0.009509184346956199,0.013237017347525418
femur_left_lower_neck_bmc,0.005341519713338827,0.01085757511223806
femur_left_lower_neck_bmd,0.006810329402007794,0.010449700164165666
femur_left_neck_area,0.008533277329568476,0.012559127196248783
femur_left_neck_bmc,0.005188334850009031,0.010469838421757034
femur_left_neck_bmd,0.0070284575073481115,0.011171232699917695
femur_left_shaft_area,0.00955668598310996,0.012885895304708992
femur_left_shaft_bmc,0.006221029117146026,0.008539070978433245
femur_left_shaft_bmd,0.0072585736897831064,0.008973932730718687
femur_left_total_area,0.009146022125122031,0.011618097943828506
femur_left_total_bmc,0.006136967680141798,0.009148447855243545
femur_left_total_bmd,0.007335970767727129,0.00886353853649599
femur_left_troch_area,0.008787533550281714,0.01198082470687126
femur_left_troch_bmc,0.006707064902304689,0.009052255933872313
femur_left_troch_bmd,0.005801970144396471,0.009424097280895872
femur_left_upper_neck_area,0.01109411261719634,0.013253701850188506
femur_left_upper_neck_bmc,0.007002767982064331,0.011704110178605415
femur_left_upper_neck_bmd,0.007948304754264949,0.013849019034685106
