,index,adrr,COGI,cv,ea1c,gmi,grade,grade_eugly,grade_hyper,grade_hypo,hbgi,lbgi,hyper_index,hypo_index,igc,iqr,j_index,m_value,MAD,mage,above_140,above_180,below_54,below_70,in_range_63_140,in_range_70_180,range,sd,Min,1stQu,Median,Mean,3rdQu,Max,Conga,GVP,MODD,SDRoc,CV_Measures_Mean,CV_Measures_SD,AUC,MAG,SdW,SdHHMM,SdWSH,SdDM,SdB,SdBDM,above_200,bt__hba1c,bt__glucose
0,-0.02647984990154937,0.12090657389079096,0.17709945351707113,0.08760486242054095,0.19668488929057248,0.19668489121212573,0.04816402737653695,0.11643125062954653,0.15755930817756228,0.18869221042677417,0.05084612597231917,0.18433206764453855,0.011268972375476792,0.1204116114060918,0.1178205635268271,0.13878926558448076,0.1556663202016,0.02561231256844387,0.1410983480317653,0.021898354010888944,0.1265685665181086,0.01015016922688983,0.034753235227608315,0.13855332493950573,0.030123203204329024,0.1333436829295705,0.05081682360880292,0.07702047855426737,0.15916399780170906,0.199554217220623,0.19919918364332664,0.19668488295501002,0.19603201633073825,0.049044650519158774,0.06009089983348867,0.1359267025662163,0.06889234086105121,0.14554253067321232,0.13883358143234623,-0.04002670729394936,0.1974908606601217,0.15416250967142367,0.15853690279879656,0.25026284463366255,0.12937288529487617,-0.017634579492435524,-0.00047601095879773876,0.07521973337360047,-0.01847217374313619,0.32298358059861093,0.2578077375030041
1,-0.0020349145910366576,0.1270055122554068,0.16936302293435432,0.06854165796276865,0.20154012608010305,0.20154012793873338,0.06469238925739863,0.10585360420831752,0.16030270552957218,0.1899030002056008,0.06402327181620956,0.19001995608696529,0.029961469535364313,0.13290133852306268,0.13149261112534205,0.13906903629059253,0.1680856527402191,0.05309667072260318,0.12689055428294915,0.00966676217099652,0.12471479185898002,0.01558107646226556,0.04931463346695091,0.14565836453848496,0.05963372672117939,0.14146720466748083,0.0425841221864479,0.06231031188384753,0.14462516186000898,0.19907853856031454,0.1984489506581534,0.20154012401757135,0.20121073724892755,0.05441922099802065,0.04474496759311166,0.14198692667427798,0.06577332249423763,0.14114523091327938,0.13293078022136506,-0.043882089971835084,0.1998956897897629,0.16476103517748925,0.1454266586163293,0.2326249073835879,0.13355690361833553,-0.014050622562736773,0.005915090285402164,0.06546600654198043,-0.003758838579097377,0.3448678275114059,0.2692725950545469
2,-0.014382699049228663,0.12495136070504068,0.18228094368411066,0.09285673578175029,0.19569490000985879,0.19569490364101197,0.046846004317768364,0.1111780794476702,0.14706519090983491,0.19938436463561204,0.04988240054530192,0.19212573220633777,0.023584803528856026,0.13738646043551386,0.13691726559401943,0.12200036963141285,0.14760412277100687,0.02897326761757834,0.12264546830398615,0.020622045887635273,0.11231966100449282,0.0057926779697956895,0.05535788200503046,0.14454818261891647,0.040694708191956225,0.1399336483382666,0.0349986976230249,0.07467676704634392,0.14868187906876992,0.19812158782423114,0.19742525806898154,0.19569490111548846,0.1983117873485655,0.036570151644070674,0.06368825221933594,0.14553358493659535,0.08361856641463969,0.1400166706197349,0.12684927549071343,-0.06763037298450207,0.1958769785892592,0.16463020361113623,0.1447998642344117,0.22689547001677213,0.13599262446810034,-0.012861020907434023,0.010420337228996414,0.07744309259214631,-0.0046003600396397025,0.31986893405627254,0.26743466737694865
3,-0.015333257061659975,0.12450525873028578,0.17587729265031954,0.08370036372425903,0.1755586486412753,0.17555865533703047,0.04166589398761986,0.11443967687867956,0.14556638295629082,0.18362888189182322,0.04409622002205035,0.17776233389619145,0.006922080889984683,0.1341332431132202,0.13433177705053112,0.1357088740995509,0.14048962131840576,0.028522099482037978,0.14162401915008577,0.0068145061062417495,0.1063857771997875,-0.00012390300525403768,0.045890506134379005,0.14301397765411458,0.048420166360585375,0.14150510192002602,0.03645202018688628,0.06854412551068989,0.12726969834044538,0.1753360381863515,0.17292505177394085,0.17555864533655777,0.17601975542333512,0.038462788613358105,0.04678598080663035,0.12817396668079536,0.07035563627103533,0.1269411266635316,0.13228846714730558,-0.060542508683023896,0.1749449888903264,0.15382180686286748,0.13653770475368104,0.22690352890001705,0.12469623393088089,-0.017215339187064835,0.007961700269933978,0.06368096577453194,-0.022605506392254494,0.33495736746521637,0.2635850205428535
4,0.0057925578560167916,0.12607174207485802,0.16606680384657668,0.09140824300245419,0.20054322341100084,0.20054322737680189,0.03608719947461081,0.11091055587447571,0.15020058932379637,0.19320264256179948,0.05473780654921839,0.18821364327473197,0.029913318236089077,0.12803261090978182,0.12666453014118584,0.14310597330042005,0.1641690404340808,0.034944837193029786,0.15717966570461772,0.024418832794566015,0.11749276056753248,0.00875700059214667,0.03919626604913083,0.1376035727072224,0.039610567019483886,0.13307381065254406,0.049549731398696784,0.08129878587408657,0.13943637045772628,0.1979112879837081,0.20020884659576996,0.20054322082210935,0.20533870644975857,0.05178794058765514,0.05197201287402799,0.1423584134815661,0.07358425745666947,0.14445832104471956,0.13537048823854494,-0.0265209627362009,0.2000519636408063,0.15467196411479572,0.1486921092030675,0.24099142676118646,0.13367263937201868,-0.006683288261367499,0.020057717465711458,0.07049286450361429,-0.004676249818035156,0.3402362760571427,0.2675530476601011
5,-0.024666495759945,0.1297048131539263,0.17656685967310146,0.08023626368249763,0.19958742663965576,0.1995874349638476,0.050295366867339146,0.10380679097620266,0.14964366890362463,0.19281499195251645,0.063853268131115,0.18635023394018496,0.031766820687879775,0.12339571379444356,0.12085276825901851,0.13491757061918902,0.15996943946589287,0.044620450910453066,0.13421546906684928,0.004902819498837135,0.13200700017692252,0.018985187100711554,0.02616499139375888,0.14627383141181335,0.04344392554208988,0.14020156356809163,0.037208477423207736,0.07035440976931423,0.156979882867663,0.20115978973604004,0.19920965723498663,0.199587425734305,0.19874902985044363,0.05134942886278489,0.05755902577400164,0.14772671179240937,0.07850799435142346,0.14873095480839274,0.13376606657878137,-0.036846158305504174,0.199862287735544,0.16142559867063863,0.15403244410215539,0.24604597253730412,0.13840953197322017,-0.011040924294939653,0.006131644935123091,0.07376226274565233,-0.0008692378335865813,0.33784125399580356,0.27331729057982096
6,0.00659688476038348,0.1254855712303532,0.17211194059072318,0.06772307475628363,0.17120286665149903,0.17120286682000901,0.04843041475634972,0.11146098742711485,0.12710706956682613,0.17633532882997235,0.033632926513027094,0.17356487425012965,0.014080539294210714,0.12889158294947212,0.12856152703267335,0.13076335844909187,0.12503259420308913,0.029682764327153704,0.12546114966679517,0.007562394093271679,0.10640556697182493,0.010652043791330399,0.03992185263690411,0.1431638434592444,0.04110592257818888,0.14087743705805403,0.0234648113255944,0.054638454570819416,0.13325892348489865,0.1758390712995702,0.17240869419611846,0.1712028615387981,0.1748161722714853,0.01644545774972321,0.03392187779069804,0.13225231685343167,0.05446037437027772,0.1266063298303108,0.10641010242151716,-0.052360300086280925,0.1707444312297864,0.1484742820131502,0.11960587650901015,0.2186970860118927,0.1283717389721749,-0.010609706014589911,-0.009679870621298195,0.04035399462555889,-0.006075336632944392,0.3170034084527034,0.26128704456699114
7,-0.00031345462247670707,0.13313532998249775,0.16842475218079797,0.07125167887783382,0.20018895483723867,0.20018895777736187,0.05048222939731023,0.09475453211326709,0.14974572062326982,0.19263255427727896,0.06318177049516503,0.19650755042510007,0.029219620787140736,0.14169539358632757,0.13946057042469487,0.1385867875099506,0.14692072436314071,0.04466804795892976,0.1311176455869734,-0.001559360362662376,0.12727682660471223,0.021764970207209324,0.053954980432272606,0.15247437263948502,0.046782760823717046,0.14724337067015816,0.0109591575942529,0.04257735335582943,0.12917959719694053,0.20472070122167285,0.20005123320471666,0.20018895507004697,0.2031667264838923,0.010781487760741336,0.0319853574522908,0.13704886613495226,0.06237151222707705,0.13657808741801314,0.14062365331544543,-0.05896686507791353,0.20036491372993778,0.15799351592663802,0.1364759757561408,0.22683355512182737,0.13293482332660797,-0.022882408375126936,-0.007534827772101724,0.059771343360613315,0.0009004004084066304,0.32286446827982523,0.2569870149773083
8,-0.0007253919876452153,0.1087417540843257,0.16926242044312814,0.07957163279269679,0.18783313480818506,0.18783314521858502,0.06478057928430198,0.11242747472565351,0.15651399515849515,0.17896455295515232,0.06644928597365915,0.17889866439352256,0.03852870510454375,0.14369002517687843,0.14090507319322462,0.1476389246336375,0.16097804395338622,0.05202655608274844,0.15325829502641755,0.012348373643110934,0.13023400524925605,0.023883512915253913,0.0731884449218405,0.14885217480273744,0.057869400571882335,0.1434560384770725,0.03887674454148622,0.07505000461109937,0.11992920727287026,0.18662507344335882,0.18744473123292876,0.18783313396839582,0.19071394061690533,0.04637776179766024,0.05776363640357244,0.13357324055452477,0.0722264135696943,0.1306827928692748,0.12296858134419086,-0.05122176049054029,0.1877177545915738,0.15958125651290891,0.14684418027848387,0.2361197474110511,0.1290760418880312,-0.02166961309081194,0.013142525380830269,0.07942481256741118,0.005354419655038414,0.3268973485636118,0.24737941461616278
9,0.0025657248437719014,0.11065356034087774,0.1711257055362667,0.0660998674992296,0.1892762919900139,0.18927630450327113,0.048535760151609396,0.09774470875004145,0.1475039308209113,0.16775937105583016,0.03246583458334224,0.18323550913748274,0.00011726872602207525,0.14135751885073028,0.13974432830776876,0.13077579830419253,0.14437991826515967,0.011922354149677633,0.1263486651249238,-0.018569037903810925,0.10356765018085613,-0.005140311466276388,0.054088034174172225,0.1525945258722199,0.036617817412793956,0.1486644743864922,0.014200717042065035,0.04889832755153062,0.14704065275650113,0.19299526923749682,0.1895538028860726,0.1892762915855104,0.18996117676386298,0.025905493702055075,0.018828139980919936,0.13458254330497454,0.03868945133948407,0.13080407185710263,0.137180612608719,-0.05432244027211411,0.1884642466712537,0.15356811995826444,0.13702045255496326,0.2328789068823798,0.12765670850958058,-0.03994292289067227,-0.017723120536416496,0.045720702632911746,-0.028290201009268285,0.31650751231564017,0.26340350757452197
