,depressed_hopeless_fortnight,depressed_longest_period_weeks,depressed_whole_week,depressed_whole_week_periods,family_relationship_satisfaction,fedup_often,feeling_lonley_often,fidgety_or_restless_fortnight,financial_situation_satisfaction,friendships_satisfaction,happiness_level,health_satisfaction,high_irritable_longest_period_duration,high_irritable_state,high_irritable_state_caused_problems,hyper_least_two_days,irritable_person,irritablilty_leading_to_argumens,little_interest_or_pleasure_fortnight,miserable_no_reason,mood_swings,nerves_anxiety_tension_depression_doctor,nerves_anxiety_tension_depression_psychiatrist,nervous_person,risks_taker,suffer_nerves,tense_or_highly_strung,tired_or_little_energy_fortnight,troubled_by_guilt,unenjoyment_uninterested_period_duration_weeks,unenjoyment_uninterested_periods_number,unenjoyment_uninterested_whole_week,work_satisfaction,worrier,worry_long_after_embarrassment,rds_score
0,0.06855611435958461,0.09628508380535689,0.04530239435909702,0.11805618893221705,0.023786145265501775,-0.028053957398967252,0.015404667428052247,0.09159498449489582,0.00979922837494969,0.01961067882569313,0.04106389271352227,0.23743497531119098,-0.054312190587883974,0.0950878139625289,-0.09100315103865815,0.02263696945935332,0.012531029871850572,-0.007040989619173394,0.07918528767803122,0.09156687740592442,0.04674494818652249,-0.03137957167081289,-0.012210336388256443,0.008948300726011233,-0.0147142709710894,0.012957810378780936,0.05143326052913859,0.15823041304985225,0.027381911669887602,-0.16773049147483582,-0.018080608911149033,0.006509301943131747,0.0974714407363026,0.05158472569076821,0.05441884246687452,0.15073102836145463
1,0.07503969981692483,0.1152698025246479,0.019221048698458133,0.11343815860307395,0.01990789320652042,-0.02646790077243465,0.028331099991574474,0.10565821970939941,0.023116731502732746,-0.000983724363697284,0.06486810915991653,0.24878769821984037,-0.0884051395363164,0.03496561609567915,-0.045501575519329256,0.0420273121319574,0.02063453004879135,0.00541844549550952,0.09068214222584538,0.0784414308742691,0.03707002662628904,-0.038235597003677846,0.04857699387182079,0.011855698005616182,-0.009683417151127475,0.02336551288908066,0.0685399223990034,0.1642381257101579,0.029445567014323482,-0.10597963754857277,0.06611876986435847,0.02243914400312482,0.09844364703334388,0.04159857776841628,0.06636622775082324,0.1394009282546894
2,0.0727521690817096,0.033106764459044376,0.03615611719056018,0.10190718131698369,0.01973917712966346,-0.03916428190737774,0.009520268174421698,0.12661963077150284,0.028650914524370522,-0.010842939216118818,0.052435354992977246,0.23047283714704417,-0.09831078124808375,0.06024282774761757,-0.15091165336763515,0.012650431066423532,0.031287721067834624,0.008762763280487144,0.060766715393266627,0.09458835985201715,0.07723027711759681,-0.035998326496625654,0.03128170434942113,0.011685669094578825,-0.00958245588604633,0.03789946273576304,0.04937599051842455,0.1581481259980013,0.025327907673937625,-0.13141574775213608,0.07240249478876418,-0.011077609508277202,0.11491635234866265,0.028361161625317335,0.07145115909604126,0.13185703419334016
3,0.0776085840107018,0.005464520096230353,0.02700135976528727,0.08836031502796822,0.016056597279864977,-0.01649715695258083,0.011315106136385412,0.1335597309115329,0.0018440073943584963,0.009103070477798802,0.04342376122470758,0.24608748284386348,-0.15214904531847107,0.08427302852727815,-0.2182178902359927,0.007866346841484838,0.044056895045837124,0.007310283129058783,0.09584224212283729,0.10538241744677732,0.055091676794548516,-0.039074862030095116,0.017130345588732394,0.001364934814964831,-0.02335447988418404,0.03433205504689357,0.0495672994344796,0.13171524025253778,0.03540491846125269,-0.11121638634716279,0.07586393361609448,0.024204989095011162,0.12099280150186244,0.04870642059218278,0.029286698478345963,0.12692886954157637
4,0.07638938010276351,0.08464713313587001,0.022845606961699058,0.09090820989217199,0.02778958743769054,-0.008874291830455492,0.05727401372868531,0.10981999150978687,0.030749598064455402,-0.0145688171142892,0.03506323851128036,0.24364762761177208,-0.18531596893545715,0.0956919819420637,-0.2275078775966453,0.04017941016384302,0.01889321654499382,-0.01246563268531132,0.061815413775081006,0.07946233967034955,0.042089253132400375,-0.05870865038539825,0.01718244072607691,0.04409357562821505,-0.011152975305766569,0.03427219612320563,0.08871223718963649,0.14613090299779088,0.02910996410348654,-0.15106639719269668,0.0632207675245099,-0.004587218980345142,0.11393111183668432,0.01799363520605332,0.03715603071313391,0.15839954614309787
5,0.05294256686791741,0.11055917149967133,0.041656504235067504,0.1229523809810968,0.0010006468729110312,-0.022671491894017858,0.032307577005812715,0.11888767606758152,0.024929042602067894,-0.00903292664684551,0.05323078701555133,0.24713274023681456,-0.09791293897371883,0.10705378946346125,-0.10174461594456015,0.04432401483231985,0.026963316746198427,0.01101625908694099,0.10277115786785627,0.09582030795386291,0.04902225704316367,-0.029958410954685873,0.023326315186558994,0.011284401048201003,-0.03545835891117425,0.011133875227373247,0.06875786592806167,0.16591803174192815,0.039881654828272266,-0.06901118144751403,0.039072344620293145,0.00828595115337723,0.09200972167408585,0.02214019955095933,0.060858108268636545,0.1451474482813202
6,0.056809216735957166,0.020632553996224844,0.050559643170831586,0.11227151568182873,0.012511761839557276,-0.0419460229386479,0.01859329981251507,0.12443672524861478,0.028465616306768245,-0.011976425808174077,0.031718786285950144,0.2525565750099586,-0.0979022583326256,0.10647129444206839,-0.1114556425150707,0.01981657199793852,0.026014721857733625,-0.024438194646652013,0.07410895872720029,0.11486964204867074,0.03532310186645771,-0.021788354695581224,0.01784248304801074,0.011010444088278648,-0.005352739394206908,0.023361502477382837,0.08466644173570136,0.16784444327547088,0.03638050535928015,-0.13125218624608115,0.0769047358409637,0.0022828817695027545,0.10162844508698585,0.015882272477077592,0.06279291581674475,0.1271226013812634
7,0.055573865057919634,0.05487192857759068,0.0709033493348615,0.10064763189952218,-0.012312642139827903,-0.030299753816759235,-0.0016063778327582324,0.10633973165433992,-0.0008398791508697034,0.0071087180808456045,0.021788988639268536,0.2455022579900703,-0.1251773483819319,0.0733124639132831,-0.19833676946063963,0.006011854394516826,0.027070825248573505,0.0104800218497529,0.10763721116249429,0.10113653471755167,0.04729763331710265,-0.044099242513742115,0.0065901241219770154,0.024054996738695815,-0.011114805773271069,0.03452033478841596,0.0580290921438082,0.16098425723695556,0.008025153567993795,-0.13196157559317812,0.048558520245333144,-0.021288475250569285,0.10591955283932014,0.009658185834817782,0.0734428605474117,0.14498228368777422
8,0.032171773314375825,0.04454174511437636,0.018986396597376,0.12093579514768772,0.01649109919294254,-0.009472370079909871,0.03359091460926339,0.12068146712797884,0.02522313196066667,-0.01485587859830946,0.05189996156430501,0.24823143959745042,-0.15088176797049394,0.04468364120379933,-0.17025130615174996,0.028353588788951768,0.00907312935951806,-0.021449868434204412,0.08233367337000408,0.09882874161739542,0.029617075716937755,-0.012431596101247677,0.03969571705811041,0.029268419810536073,-0.0012614656351080682,9.155144119350203e-05,0.07902049696598601,0.15567376559960489,0.03128938982384452,-0.08554034929432923,0.007715476636255832,-0.010703718326146687,0.09341428452612668,0.028715615234486694,0.02876177006601146,0.15717587731321117
9,0.07881152576112453,0.004622250316104866,0.0383629426437629,0.056394398397119676,0.023748112786957706,-0.011619499713745618,0.048956764481476386,0.1433719385258983,0.023578477989094362,-0.020484186706174082,0.04228072702055353,0.23701851377026747,-0.1598383581660309,0.011598341624557707,-0.12038585308576942,0.00815085281497907,0.025319250609126997,0.007043496139367867,0.09009210766462956,0.10800702074061684,0.04877280551106002,-0.022810677137800744,0.014896053266421332,0.025275662966047024,-0.009780819380285006,-0.0024521836005905752,0.09137558731404018,0.16571798687872644,0.06320183134631552,-0.1393927347125257,0.01390305013953393,-0.012731583146536638,0.10785186495647485,0.0006075949267099693,0.06629774904119584,0.1343633560034246
10,0.06997398910678249,0.0900460212098276,0.016401170897188053,0.0907814282966948,4.0379507317952236e-06,-0.03233123804973064,0.025715625451956405,0.12461262356091193,0.006577525274001935,-0.0071271434656034315,0.04419258539616702,0.24264267996970304,-0.1134536097100058,0.08455012607535875,-0.07881104062391038,0.02607312653730388,0.015496642950896682,-0.0015986605358955918,0.08892142986323316,0.11396811396701859,0.06299185044946605,-0.010673285012882077,0.01702927335573063,0.010316489943052254,-0.010673827525999201,0.0370040075921272,0.08656253898544464,0.1432337821116314,0.053045269865458496,-0.10755310913500633,0.023487621972700254,-0.01812155293254634,0.10636965301648013,0.008230932816392256,0.04294912781644037,0.16486626196028809
11,0.0626301885981446,0.0016528676107840136,0.043787520549192376,0.056437488993149855,0.011013277607010265,-0.012189168710896543,0.03813895219936546,0.11811949021464851,0.004878820954944794,-0.024405453619607137,0.04634902811146928,0.2359066498944352,-0.0895048828075941,0.10894122666440072,-0.19304683562633645,-0.0036352416021115832,0.022273827374330993,0.0012766470914780676,0.09056022314879025,0.08477575436968197,0.049084637381341445,-0.018302883223458823,0.011586553010204817,-0.002979907347009698,-0.014361712104542484,0.03153737427860535,0.06017201364785086,0.14886551742301307,0.034509770448456864,-0.17140909746100857,0.04306120727476326,-0.035929666527948226,0.08456801188285692,0.01968868111498259,0.04640521591649862,0.14168601582626938
12,0.08525503819092899,0.10524766613334255,0.02070509143403308,0.1173293050175719,0.021555111386003693,-0.04394209717862279,0.030396360745254234,0.08793212797282751,0.011539881472988374,0.01763171554400748,0.07657214698624916,0.2585638169663264,-0.10243781734461238,0.0886410894840133,-0.16405826364933798,0.0522773545970705,0.044370937936017825,0.004809773542216413,0.06909752645082702,0.1088057646710647,0.04476306747054628,-0.02602405235702714,0.03295970556629942,0.0029084966008126626,0.012784327476264613,0.03734587359389414,0.06443675220188028,0.1561439409540204,0.02763965339511653,-0.1942480400834801,0.011490443311381904,-0.0045819239470347006,0.09201589614563152,0.030641980609057793,0.04461969420836908,0.14646417818794327
13,0.0877989904841732,0.05601009405961825,0.016498242064796803,0.12098762958325382,-0.003006040402097147,-0.019755505788215767,0.012803598939453315,0.10758207522889202,0.026594425165111183,0.02297468397983799,0.05438370709243665,0.23482591207496015,-0.21958713704236774,0.01120605271197814,-0.07881104062391026,0.05022537453292601,0.008368415098460612,-0.022777703061820663,0.10962645649285094,0.08611106783809712,0.05480267953407971,-0.028299386076900537,0.00027974235309059775,-0.0020226252383266008,-0.014744217079375586,0.0183420017127646,0.057032114175145594,0.16286545968925986,0.015461731563140346,-0.16033135771842896,0.05748880476429535,0.009562116549215429,0.08269470863013599,0.014983127474968818,0.04258116154203036,0.1523360703345163
14,0.06059522068007235,0.059245109269366256,0.031434402944452156,0.12404090111741423,0.021142774463783046,-0.02109804275390585,0.026764599940149403,0.11117321935721265,0.01876857801733217,-0.02744606531091831,0.0298437376069745,0.2454157528838195,-0.08785957989992675,0.10620373710795745,-0.09100315103865815,0.04146250129192591,0.03554813100189751,-0.007880382582390167,0.08389854475425264,0.10840675877200279,0.04416006597585696,-0.02152946516614179,0.018828989137692934,0.013271806160671522,0.01050578873226309,0.04062056527120631,0.06977856034033487,0.1602211787325155,0.030181321077030764,-0.16823380523627818,0.07977091175851724,0.008155476685300436,0.10813678211302828,0.005756164816594247,0.05230884303071109,0.12807690634312677
15,0.052004221622854716,0.1103234925847035,0.025114164131942847,0.07372511225748267,0.016793036477809428,-0.0288082210713331,0.01517404167117649,0.12824940674222832,0.010684359214626068,0.030340981376220908,0.041351810733895274,0.23423143459632192,-0.1309711889217636,0.06623727522366817,-0.13650472655798718,0.04192570899005009,0.03525631591993353,0.029615641003602616,0.09853728423378588,0.09712064564375383,0.06706612795438459,-0.023087985521965115,0.018545584541109775,0.013699855343219547,-0.007507547861804956,0.03777841962837304,0.06914884414774514,0.13102893116575828,0.018524118309634262,-0.12929034935386133,0.05487144085565241,-0.024758888362956078,0.08868381374099855,-0.0010422329001150805,0.0496089699848759,0.14079003147411834
16,0.059461302590563175,0.05648065427042806,0.018491565558841117,0.10653259963385217,0.01784553736195967,-0.03675183953236343,0.031107126542086843,0.11806905161673324,0.013198011261928847,-0.0009452079325385225,0.04009733347439512,0.2310456018876015,-0.10626966898946731,0.040551124450057256,-0.15091165336763496,0.026197800553000358,0.03260584621573179,-0.003702372428845787,0.09548489784162853,0.10615129593877479,0.06297338060709756,-0.041968108399081994,-0.006129493363815604,0.032278540670605246,0.0010879806746444832,0.005922740977257401,0.06952969831485319,0.13316858575576626,0.03600252217174182,-0.12447618684578601,0.026812361741363925,0.002660476746612366,0.11581898754807665,0.020029453284963205,0.08708623576472994,0.15376983844976486
