,depressed_hopeless_fortnight,depressed_longest_period_weeks,depressed_whole_week,depressed_whole_week_periods,family_relationship_satisfaction,fedup_often,feeling_lonley_often,fidgety_or_restless_fortnight,financial_situation_satisfaction,friendships_satisfaction,happiness_level,health_satisfaction,high_irritable_longest_period_duration,high_irritable_state,high_irritable_state_caused_problems,hyper_least_two_days,irritable_person,irritablilty_leading_to_argumens,little_interest_or_pleasure_fortnight,miserable_no_reason,mood_swings,nerves_anxiety_tension_depression_doctor,nerves_anxiety_tension_depression_psychiatrist,nervous_person,risks_taker,suffer_nerves,tense_or_highly_strung,tired_or_little_energy_fortnight,troubled_by_guilt,unenjoyment_uninterested_period_duration_weeks,unenjoyment_uninterested_periods_number,unenjoyment_uninterested_whole_week,work_satisfaction,worrier,worry_long_after_embarrassment,rds_score
0,-0.020529071060222222,-0.06572391387517974,-0.025229429893603935,-0.03556633722112009,-0.03187257058258743,-0.05158771789977979,-0.057760982060111814,0.15137096380575224,-0.06409196817538805,-0.05511764494570564,-0.016690776833939668,0.2550606406940648,-0.07104917159184891,-0.07761145808274776,-0.09100315103865815,-0.05458340902243726,-0.035008296747275215,-0.02866324216484673,-0.038219247497754176,-0.04533901443673184,-0.036975693721976656,-0.03341649548385423,-0.07605777990991763,-0.02991596696415098,-0.04787116466601773,-0.06081739711111686,-0.02806343894876447,0.14922809642271193,-0.031046531329778283,-0.16773049147483582,-0.18980079004018638,-0.04264211687935237,0.12070492722807609,-0.042532963314531345,-0.01855467604713561,0.17996620636827132
1,-0.03452392722219338,-0.0703659574618236,-0.05178062028358952,-0.09318588706251764,-0.039254234428002695,-0.054874644411494,-0.03055422128880171,0.13126592364297102,-0.03458462394148914,-0.044445994471163805,-0.023574946073860577,0.25420702340380186,-0.05903594176628723,-0.10589612831150647,-0.045501575519329256,-0.009735436435458865,-0.030631613656719483,-0.07830137562223208,-0.04344634957632853,-0.047708040927760646,-0.05082091378100511,-0.035159388308343954,-0.036760352292914994,-0.06567345625628776,-0.020416241923608996,-0.025880364590043472,-0.07103225341089867,0.14837958499071943,-0.03435235894597033,-0.10597963754857277,-0.15744799543359841,-0.06149751584151251,0.10792860674659749,-0.023055925729474083,-0.02629208161901252,0.18307674393175247
2,-0.040785917862476144,-0.05240674577062584,-0.052387064723905766,-0.07775858099545269,-0.041607156371284176,-0.049274773775771774,-0.04747916152049325,0.1713787040289447,-0.05909661788215704,-0.04120947468332351,-0.04242281652059263,0.2533401792000885,-0.10510188598356703,-0.13216200393520164,-0.15091165336763515,-0.06863009858118967,-0.028054972607037303,-0.01744271757205436,-0.050871663271875,-0.056774730427808194,-0.040179984696835806,-0.04262288493374988,-0.04166793726132407,-0.03869900703736852,-0.040428979050164585,-0.05591327494304274,-0.040952607055497525,0.17109904110782928,-0.05012976613068674,-0.13141574775213608,-0.14580751364651534,-0.04817062434542151,0.12293588354901809,-0.020669717406765438,-0.020472386588000095,0.18546657076755982
3,-0.0395867834432454,-0.03570355108688484,-0.02779289295971717,-0.059842523141862766,-0.05164833460370312,-0.04835573051811418,-0.028456385727591838,0.16457041260812424,-0.03575195128303436,-0.04641706473747211,-0.030152994005461325,0.25649024668533726,-0.09652560077405897,-0.07717500593877032,-0.2182178902359927,-0.09408245600001322,-0.04680443186910493,-0.05369180852575013,-0.04398038972479018,-0.04697094467199818,-0.051727871148688716,-0.037280714749563716,-0.05190276147956083,-0.04744282211611925,-0.0365716079217285,-0.017209067876709443,-0.03502007879788067,0.15320949575612614,-0.05316205815976408,-0.11121638634716279,-0.12559959240438254,-0.037433708446604645,0.12330941881581349,-0.04052858465586278,-0.06175962702025387,0.17890931037830168
4,-0.025268279275984816,-0.06388655922626398,-0.0717262062115408,-0.12586984662954073,-0.017134858617044786,-0.0485409312362577,-0.06059878224729437,0.15619589468044007,-0.025711557285625554,-0.05229332114137158,-0.006554798846271606,0.2584367356386472,-0.14542973372741258,-0.07121613028564798,-0.2275078775966453,-0.058235984949779454,-0.031274214444592816,-0.0540317071093089,-0.0569933985689613,-0.0433714596880126,-0.06632298262476233,-0.04772544015658739,-0.04022582572189421,-0.0817253316524582,-0.08166333192607313,-0.056305778447209895,-0.0410971631246667,0.15476094883313773,-0.06237376355216783,-0.15106639719269668,-0.1601798922107184,-0.05254837417802514,0.1130562847418145,-0.026241696233450608,-0.04046000474125695,0.17405493321670168
5,-0.03446685685786549,-0.05038067731982956,-0.027236972733127505,-0.07605391080598813,-0.036953234588799594,-0.06755366578078967,-0.018574460224857762,0.1590807802690611,-0.030429288870787205,-0.0692315061910429,-0.02275222242691904,0.25962548396107377,-0.08510270714289132,-0.10370004372511202,-0.10174461594456015,-0.03813983942071239,-0.043579302298730846,-0.029814789841967573,-0.03387070980692589,-0.07407171603446426,-0.0368601708321404,-0.0657771924891842,-0.03394861344699114,-0.040147483192952416,-0.03898095745240461,-0.032501055047352116,-0.03747422851523369,0.16724248887494086,-0.0268202112833711,-0.06901118144751403,-0.08986705399981978,-0.027370180392384424,0.07179445914005632,-0.02762302659448404,-0.0640844606256235,0.18079926936143578
6,-0.06530473890899022,-0.11669177287868844,-0.021333588533823458,-0.0783516198753761,-0.034816744262422546,-0.019320012731000865,-0.04583973655558226,0.14046314253455575,-0.021006011050512828,-0.024902319157988993,-0.057385443159854145,0.2520452952782946,-0.08762306792694133,-0.07000476284975259,-0.1114556425150707,-0.021096158768009944,-0.06340299779002023,-0.0723814460536587,-0.030883612398657893,-0.04622917208618542,-0.039944266627964124,-0.03750901274829604,-0.053593747715959504,-0.08052033108840888,-0.04479993421201165,-0.05388863169360031,-0.05416973327893355,0.16834529679946236,-0.069325198076797,-0.13125218624608115,-0.1293471867500397,-0.04045730272623204,0.12745659126946693,-0.04031526973045572,-0.039004437347310954,0.16957719482677241
7,-0.04249123232836949,-0.031092906717640166,-0.05445967508533039,-0.067982026614643,-0.052677855010709415,-0.06407723317361945,-0.05652809938898991,0.15736325583782682,-0.032816312464471205,-0.0183576508790893,-0.05169973812694588,0.2579908097422592,-0.17596701858820535,-0.04143754186364839,-0.19833676946063963,-0.09209036466802693,-0.0749371098659528,-0.012331264580389726,-0.05551125708511205,-0.03943982062755576,-0.05416084102931377,-0.0800606592253982,-0.05389986610357819,-0.031226966285794053,-0.016824374235586404,-0.04404986433480048,-0.029100868834081688,0.16669733220810762,-0.0493097168158044,-0.14149187194844728,-0.1947179761349395,-0.05387632953667082,0.11992504116787107,-0.026241696233450556,-0.04392696834131363,0.1747502821712298
8,-0.06834246034225556,-0.06785045788234581,-0.046551540502917065,-0.06920950598514872,-0.045623591756231034,-0.03796063891467855,-0.04967717820254428,0.16576308406924659,-0.045701923335037795,-0.050854773269957805,-0.02621919538508646,0.2560255636789757,-0.10482493170345564,-0.06258844432299218,-0.17025130615174996,-0.07657622580430899,-0.06537288869406335,-0.023739203931985694,-0.05374078707215754,-0.021523595516240016,-0.02160815701518356,-0.05117816468387535,-0.03722578489037124,-0.05672891843026588,-0.013904100826545425,-0.03856392468177092,-0.04361732542761055,0.150521334594269,-0.03558292872057178,-0.08579164828952521,-0.24652738415662043,-0.05842660276967367,0.11663496744321616,-0.01795928885495969,-0.08188954635200056,0.1848258797328118
9,-0.042430189532442576,-0.07768015137195675,-0.04822575956037172,-0.07647595842897632,-0.0332558053367414,-0.018610343761256486,-0.04517844792958077,0.1330837503904068,-0.0639194095539097,-0.05071957875626876,-0.044690016199635925,0.24546991640512167,-0.15228155171686214,-0.15971767182073107,-0.12038585308576942,-0.02510945132648654,-0.047589415583139005,-0.0534234681546462,-0.037780435622692,-0.03459151368943246,-0.02243284188866594,-0.03796149006004413,-0.054417101779381236,-0.02363545149173242,-0.048388876384561054,-0.028082547895872032,-0.0623155147919774,0.16947844915088037,-0.04180746657499324,-0.14815098256895404,-0.10869835650119684,-0.0554408963455926,0.10514319967567219,-0.06963907535804036,-0.02047238658800011,0.17435060875220493
