,depressed_hopeless_fortnight,depressed_longest_period_weeks,depressed_whole_week,depressed_whole_week_periods,family_relationship_satisfaction,fed-up_often,feeling_lonley_often,fidgety_or_restless_fortnight,financial_situation_satisfaction,friendships_satisfaction,happiness_level,health_satisfaction,high_irritable_longest_period_duration,high_irritable_state,high_irritable_state_caused_problems,hyper_least_two_days,irritable_person,irritablilty_leading_to_argumens,little_interest_or_pleasure_fortnight,miserable_no_reason,mood_swings,nerves_anxiety_tension_depression_doctor,nerves_anxiety_tension_depression_psychiatrist,nervous_person,risks_taker,suffer_nerves,tense_or_highly_strung,tired_or_little_energy_fortnight,troubled_by_guilt,unenjoyment_uninterested_period_duration_weeks,unenjoyment_uninterested_periods_number,unenjoyment_uninterested_whole_week,work_satisfaction,worrier,worry_long_after_embarrassment,rds_score
0,0.010942210674756286,-0.018576106310386163,0.014478149418857089,0.0012765723204246429,0.026747655609383865,-0.008134153506434129,0.061583936938849206,0.07347059853556989,0.06028938331735034,-0.021748536676702453,0.017568602300023512,0.10828022866179139,-0.05485433468167196,-0.08150920814474621,,-0.013503484956599157,-0.03407559377486281,0.043665061356745825,0.03636903297099562,0.014571817004392919,0.05801312217623694,0.06448801829776252,0.08484275714027815,0.030910238074389078,-0.010353712142464095,-0.00557745262912439,0.02278112372911265,0.11833624954999401,0.03377699137665814,-0.15437396667018904,-0.06607189165030981,0.027879631990524616,0.03941574337229189,-0.008274305178668449,0.01728363593010927,0.10299176790224533
1,0.011504772422793207,0.016035766501662812,0.004927855765718699,0.017446188137551936,-0.0022447231028733536,0.00338138481640637,0.06475473202410904,0.06397202392232805,0.02814657762270193,-0.02592664599404569,0.01657732792837652,0.117039552590034,-0.10164045658707843,-0.06458981085869894,,0.01860316872925959,-0.003661565861555539,0.04900747316606705,0.030336866779365014,0.022364928102030748,0.06336013655661171,0.06859144349277123,0.08759875187624117,0.03886912042474618,0.013323250235125863,0.0016497266131590548,0.02047531769409502,0.10205138827388659,0.023431331893067526,-0.11853795836461525,-0.06696683787635964,0.07990730990617669,0.03408695460511075,-0.008790626881336175,0.0331985961599942,0.09838763618329006
2,0.01386095918697575,0.031225307577844037,0.020895385882312142,0.011516135841086596,0.007108826437201251,-0.01194400217330347,0.055968979073113614,0.06437216783847279,0.02365689278534528,-0.015404031149919598,0.04042236934227825,0.13158831656764772,-0.08204864311855507,-0.06909552652915428,,0.027175788500616735,-0.02276383459044155,0.014124697183765042,0.04946609234138297,0.028412105334220537,0.052835834635683296,0.08778541241982502,0.08992478859169752,0.00934825126154858,0.007545520959097907,-0.009631494701252545,0.00946598386899641,0.10236471727121174,0.014904364693972176,-0.09975339979437252,-0.12154380428695874,0.027201597747806443,0.020939666147968893,0.013355287626363807,0.028786974156123617,0.13305255272760808
3,0.017718119273828544,-0.015996551684142286,0.017298738811121536,0.0022119798885807153,0.02834606602516669,-0.014664801922800279,0.046202516457046205,0.04878714664000195,0.01581600531562031,-0.02051754644953254,0.04064404440194452,0.09573297390468102,-0.10739344808050705,-0.06814790901434079,,0.011277686019142035,-0.02697157450504503,0.047688094540826564,0.04976896025399429,0.024442596108736985,0.049947430684039874,0.06511163895085349,0.11679139594326823,0.01635284931487944,-0.003980025888789228,0.01133003760124685,0.013664890633052878,0.10390564048814233,0.024561717436672997,-0.13713269014548385,-0.12773851251489318,0.04883652036017911,0.02967011553803302,0.0019049861273480462,0.013788772487260762,0.12806931587912132
4,0.032487721416198406,-0.004981965236211868,0.010253217817484141,-0.009596139780539591,-0.001483244962590593,-0.0172885357116245,0.051936398402283826,0.05208438391923227,0.03573542522500982,-0.013790761533209338,0.03499390933663952,0.12226508426008992,-0.05644944312447739,-0.02489870511848652,,0.005022222446953823,-0.04393085297796604,0.025567140819689034,0.05210217752569814,0.011443162929889734,0.06170269540955452,0.07173166416338919,0.09295996211096925,0.04189741539594389,0.012384087889515944,0.005616241280943493,0.019178694195411974,0.0836465312307454,0.014629627367485938,-0.13357651942513502,-0.09102513263331123,0.03851766315892153,0.02350105475314249,-0.0022296001999182447,0.017424305720086835,0.11546195334128
5,0.04383641010527149,-0.021770298582208455,-0.0008469974775582233,0.014908611182214046,-0.0045178106698945284,-0.018669864167022453,0.050332255974348046,0.07904661194118395,0.041324562260803416,-0.016136372968133063,0.025303696933782007,0.11120013289355632,-0.0313895367889624,-0.1513665969587899,,-0.021509682389057122,-0.001540387873614804,0.049787742187802256,0.047525527145107,-0.00911933448873966,0.08602547201514887,0.0993957133980124,0.08498233909555664,0.025214451129574454,0.00654776238185724,0.024265010671778737,-0.014736425318952799,0.1096844492264047,0.015533085707738448,-0.06750191295202697,-0.09733025770900851,0.042252910278851544,0.029727101102712705,-0.012434953712999157,0.004207295061196493,0.11895128534744519
6,0.021075035293224416,0.017439400625607865,-0.004716046965998319,0.039538774224577376,-0.00011592569151977892,-0.017849435903634626,0.044762353207922295,0.09176851410568529,0.03073701473300088,-0.02369018512815764,0.04859509850141135,0.12717314371830765,-0.07497701230877832,-0.03230003019513197,,-0.01638067725849499,-0.04053358353527772,0.05074685916426954,0.05476571929271335,0.024106916091917046,0.05367290685519565,0.08091628709649297,0.11096217121742381,0.0304664100522582,-0.01671880395110044,-0.0019357407172623984,0.028733056358389655,0.1139504995058788,0.02071407170649493,-0.05013956222869809,-0.08826238634870597,0.030125103718278794,0.03016037348499681,0.006107906105123437,0.00688717033084903,0.09715962339362184
7,0.04020275130806443,-0.033351558961847466,0.003949678997498891,0.007054549465308188,0.014656011949583004,-0.013423740643728836,0.04317639265554114,0.08820856363632541,0.04442551750676087,-0.03774342638237266,0.044736080471064685,0.11563329957727186,-0.0710306731385012,-0.051495032729965425,,-0.02242636159817716,-0.019612678694390193,0.04515328014524151,0.061573197671569005,-0.0022644221201644898,0.05923156133862141,0.08286531512317596,0.09971423993281793,0.031415538940772744,0.012668278374532176,-0.006423323866395263,-0.0033774955295072006,0.1033398048965535,-0.007660738942939675,-0.061213960221765944,-0.05688313406337525,0.026424533983141044,0.041391087048641806,-0.006144608758217823,0.027967138131832464,0.09383701309130603
8,0.024234588332344195,-0.009381007255734248,0.006389094259495266,-0.016442916438958614,0.013158930813706622,-0.004215363758442725,0.02362182668176648,0.09421965445798636,0.02615185787666968,-0.012199340818242234,0.04707537600127,0.13038247173312137,-0.052767647039139616,-0.03989575079812636,,-0.014196038615198614,-0.03936331475942796,0.040065200048039866,0.05084808648325827,0.02063931259678463,0.05716979243268306,0.0796976304287805,0.10061872041352618,0.022653094769965427,0.004413957751383106,-0.009124633807975738,0.001945035206820253,0.1036251132794532,0.010943768049591997,-0.0490262150088446,-0.10402959286603843,0.029394603163247702,0.018464624864189018,-0.026942711468284367,0.026160153505499682,0.10408376375993007
9,0.02835437534705239,-0.010565872561804943,0.019310350183686726,0.008045416900537457,-0.017249516143485067,-0.020652141655962467,0.05569986068094906,0.065411821306373,0.03059023327556574,0.00732037722578382,0.022318561902397838,0.0966614838747764,-0.08498189802913363,-0.062301888103557704,,-0.019453199994541894,-0.017029309074388443,0.011994736129424026,0.06673420291461739,0.01797908161873846,0.05369366459664704,0.0389648608397338,0.09895944250255538,0.03262277520739497,0.0024092496376328966,-0.014390648257804279,0.012079217955533406,0.11683271932012615,-0.0013200262480132288,-0.06478983746344048,-0.10436768678160627,0.03806586053989929,0.04065196130049082,-0.009468441077716798,0.027316190256591783,0.1154494646982325
10,0.04334041755050309,0.016632472843131272,-0.0031466441541754177,-0.004654728705457904,-0.025981177831689125,-0.016504175703643435,0.049932056937357853,0.07043775879845125,0.037486691888619576,0.005980196626789296,0.02616343874989337,0.12923097054624216,-0.076344750185288,-0.07849283255961871,,-0.017922498618625708,-0.013989824134261735,0.032067089896647694,0.055970531522298195,0.05443503038417116,0.047956932564866744,0.09470430775512927,0.08409049654502526,0.011135676805534685,-0.0020621612724097136,0.000896238797593337,-0.007432278777844804,0.1056942102284433,0.019056610055321128,-0.18394194514945797,-0.10495542479756685,0.05846355619812901,0.036598420492335956,0.002816433282300702,0.013905085287610891,0.0998147549222342
11,0.03363260734436277,-0.012791009946017513,0.016987378840527048,-0.018598566002172117,-0.01025667343345285,-0.008219471317562324,0.04238390927164355,0.07405989042609315,0.04699901408689718,-0.02457540247094428,0.04712299790363317,0.12566143576287225,-0.09938198716647702,-0.043459813689432025,,0.0018890182177868262,-0.03454380102898709,0.03247166291858545,0.051793829141805005,0.04503902253877996,0.055095089930789355,0.08019013184231741,0.11226675581601375,0.013655278982537062,0.01505710259452987,0.0084884151228353,0.004195228126366946,0.10662346329429424,0.018261965622926677,-0.06505437736448048,-0.13726003417278462,0.0458466174324835,0.027464257086136264,-0.006469497160431713,0.011619687061561667,0.10016149854801758
12,0.021945791955578473,-0.003444169985458138,0.01478427132311783,-0.00023415637566088804,-0.010098910622675272,0.001391211082303873,0.037626720021752026,0.0772704986408614,0.06098281644334747,0.006246412866359653,0.03506979809922881,0.12859094881837205,-0.07381812678558354,-0.049280457866686146,,0.0030292977812728865,-0.01615071853213193,0.052570685048925675,0.04411700678535087,0.03398037809695828,0.0664923716738041,0.039176859975177364,0.11340274832441374,0.024479729997410982,-0.0019825406405717225,0.007522224887736724,-0.0010888746193040914,0.10462701029235989,0.04451489677081336,-0.1356442415598136,-0.07162970660013397,0.010076027912878474,0.030881894050769517,-0.010342125652345619,0.014742459885267453,0.10983802183661505
13,0.03440317171466051,-0.02701129333285085,0.021840778257811274,0.002711359960909074,-0.03210641517850394,-0.01781169847321981,0.05907380494835022,0.049424779906051555,0.028149467531359027,-0.033802489381328855,0.012272077339318328,0.12285374226051615,-0.09776305643685423,-0.04387713236430109,,0.03874985791361748,0.005827965455654323,0.05119328740559361,0.06313882018193624,0.016427001209026737,0.0682697238635498,0.07531939647939635,0.07368546839117682,0.02764382778028095,0.012326479536792417,-0.013124367110904554,0.021746785916579497,0.10043448807021421,0.021834058897908983,-0.05236393462699768,-0.07083549448266357,0.033848125613072495,0.044414906522650684,0.015183224305555203,0.014202261053886445,0.11947064489438776
