,Age & BMI,"HRV
(average of nights)"
depressed_hopeless_fortnight,0.09493951237673885,0.0792791356071467
depressed_longest_period_weeks,-0.0145900209103578,-0.011450949801544801
depressed_whole_week,-0.03609912437599995,0.03835920421366415
depressed_whole_week_periods,0.027377213511807,-0.070977749432422
family_relationship_satisfaction,-0.0148680075670212,-0.00313466048638385
fedup_often,0.004921682055866751,
feeling_lonley_often,0.0015593040049202,0.07554631250296805
fidgety_or_restless_fortnight,0.1485558604572776,0.08865392906516295
financial_situation_satisfaction,0.09212769031448026,0.030722192162285798
friendships_satisfaction,0.0206755897727037,0.00706644687729315
happiness_level,0.00677755406237795,0.02048863415269055
health_satisfaction,0.20258476200923345,0.15214862556144648
high_irritable_longest_period_duration,0.0054399256630534,0.026101307474169402
high_irritable_state,0.02929371420464185,0.0270028593612702
high_irritable_state_caused_problems,-0.13946992213964235,-0.13946992213964235
hyper_least_two_days,-0.00435859238508495,0.0015483052554276
irritable_person,0.03574460758794305,0.0213357907641508
irritablilty_leading_to_argumens,0.049300738717870496,0.04097367627699535
little_interest_or_pleasure_fortnight,0.115265432844898,0.0654903890313475
miserable_no_reason,0.05776145943127415,0.09228223319212545
mood_swings,0.049920415301754395,0.0271675867377507
nerves_anxiety_tension_depression_doctor,-0.0160832293956577,0.1559515506969943
nerves_anxiety_tension_depression_psychiatrist,-0.0091558853689932,0.1802145697344803
nervous_person,0.02611351378708365,0.01019611749895185
risks_taker,-0.01082646740373475,0.02681911685865255
suffer_nerves,0.020341713423529202,0.02004694180675045
tense_or_highly_strung,0.047941921181846106,0.0344641962330095
tired_or_little_energy_fortnight,0.15260212322428046,0.13785041557490352
troubled_by_guilt,0.010602780710307999,0.0047327839350548
unenjoyment_uninterested_period_duration_weeks,0.03692051773851105,-0.0193299944566101
unenjoyment_uninterested_periods_number,-0.0294144136510468,-0.07182998366705605
unenjoyment_uninterested_whole_week,-0.0272936921775149,-0.01405992032166335
work_satisfaction,0.20243244168853924,0.1497699357639417
worrier,0.005300478877887951,0.016651146311526747
worry_long_after_embarrassment,0.028435822571257048,-0.017205900953772252
rds_score,0.19730064463140906,0.1498126551734365
fed-up_often,,-0.03450774432532085
