,"Age, BMI & VAT","Sleep Quality
(average of nights)"
body_arm_left_area,0.12220856491500129,0.11291075855707369
body_arm_left_bmc,0.2360217257778799,0.24427906971107805
body_arm_left_bmd,-0.03164476307639545,-0.0316447630763955
body_arm_right_area,0.13605640087363158,0.11801012310858065
body_arm_right_bmc,0.23657054814998746,0.23345421101191788
body_arm_right_bmd,-0.032847045558034096,-0.032847045558034096
body_arms_area,0.13482884684165655,0.12485613368349854
body_arms_bmc,0.2423894795507229,0.25298433642436435
body_arms_bmd,-0.0327501741037153,-0.0327501741037153
body_head_area,0.09025872721741325,0.07123325214121984
body_head_bmc,0.172228251492994,0.149048572820197
body_head_bmd,-0.03465330091292895,-0.03465330091292895
body_leg_left_area,0.07412220231099625,0.1246410448309232
body_leg_left_bmc,0.2730896883901335,0.28481666296351393
body_leg_left_bmd,-0.037108080364257404,-0.037108080364257404
body_leg_right_area,0.09424649948052445,0.1335812329149118
body_leg_right_bmc,0.27265461710343886,0.2847071193495563
body_leg_right_bmd,-0.036266416853837996,-0.036266416853837954
body_legs_area,0.08692329125015005,0.12396172938904905
body_legs_bmc,0.2748821781093477,0.28412171321589863
body_legs_bmd,-0.03608473862957495,-0.03608473862957495
body_pelvis_area,0.15888186468474105,0.1669216897678522
body_pelvis_bmc,0.312196821820512,0.31131561042433215
body_pelvis_bmd,-0.03296603480501925,-0.03296603480501925
body_ribs_area,0.5246300103724049,0.5227417240754665
body_ribs_bmc,0.6436602099650639,0.642048161396345
body_ribs_bmd,-0.035998966556358494,-0.035998966556358494
body_spine_area,0.29090071860650696,0.2862303413450597
body_spine_bmc,0.4764749383010517,0.47906162162686194
body_spine_bmd,-0.03795723840639395,-0.03795723840639395
body_total_area,0.1745438931139563,0.18936752701647458
body_total_bmc,0.35079444459612846,0.3541766977666966
body_total_bmd,-0.0356034229948508,-0.0356034229948508
body_total_left_area,0.1359801802008774,0.1402309950814395
body_total_left_bmc,0.31314229606672117,0.30715476713607337
body_total_left_bmd,-0.037038507669724,-0.037038507669724
body_total_right_area,0.19288645470268023,0.20624325298243956
body_total_right_bmc,0.3560994804346555,0.3567384066740212
body_total_right_bmd,-0.03370310760742905,-0.03370310760742905
body_trunk_area,0.3995822923255141,0.3940893874227974
body_trunk_bmc,0.5089052205247799,0.5091007731048909
