,age,bmi
0,0.5950440294199977,0.36660554226606573
1,0.5949757729790778,0.36340376178286055
2,0.5918763728231154,0.35851858249895263
3,0.6004814696868118,0.37595421753624014
4,0.601341991808031,0.37724548596491064
5,0.5951884142038606,0.3606514074043832
6,0.5893065690707181,0.36734745682310654
7,0.5939088790927806,0.37887381031761413
8,0.5953341108298374,0.35487344281703254
9,0.5925883620586238,0.3687951656974148
10,0.5949712820727742,0.36543808874030326
11,0.5930742088715183,0.38370437505986305
12,0.5926809721620333,0.3655566978938435
13,0.5972620116642962,0.36302942735275473
14,0.5970819385707977,0.36648797276454076
15,0.6091539923583791,0.35197109158672973
16,0.5910660596388552,0.34611595087412655
17,0.5890352721355472,0.35517943727540074
18,0.6011260535620742,0.372116480829451
19,0.5942995260867472,0.370023774304872
20,0.5879375179462845,0.3588876090214443
21,0.6024152186004238,0.37404433423859157
22,0.6042878723401712,0.3627444920156561
23,0.6049879495076469,0.37003235827046416
24,0.6021724888886982,0.3575608055142873
25,0.5899620733380841,0.3557023685442673
26,0.6084876462830795,0.3634080267709012
27,0.6014463277553977,0.36089417543409774
28,0.5963713781787069,0.36583483111227866
29,0.596989614369307,0.36181572412053536
30,0.5980521821718077,0.36431660912112024
31,0.591247142023326,0.3542944447936079
32,0.5932240566406205,0.36842373346408996
33,0.5960380770479757,0.3657131103998479
34,0.5954717571970092,0.35384846171485473
35,0.5894124622435237,0.36262538460311816
36,0.5943203436687204,0.3718105035002175
37,0.6002266246513365,0.3633152649330912
38,0.5943223233679235,0.3548267997217389
39,0.5903508417081772,0.3660296136698798
40,0.5965614574253085,0.36871829534021666
41,0.5878436170526885,0.36607551049812326
42,0.5946141035097469,0.37230058910313724
43,0.5953527067559087,0.3705910891431481
44,0.5918515283681826,0.3665749643167278
45,0.5995968324606415,0.3696312793404036
46,0.5878657178585368,0.3669698926592397
47,0.6001832816292849,0.36808861601354637
48,0.5916626011029905,0.3596446580569425
49,0.5918677265160172,0.3585881795274727
