,Age & BMI,"HRV
(average of nights)"
bt__monocytes_abs,0.011703473935321191,0.011703473935321191
bt__wbc,0.0019840847669517223,0.0021951000048273804
bt__lymphocytes_abs,0.007424583833389046,0.007424583833389046
bt__monocytes_%,0.009557550882755122,0.009927353129462786
bt__neutrophils_abs,0.0038636852707712825,0.003984890591479757
bt__basophils_%,0.013233459974009322,0.013233459974009322
bt__lymphocytes_%,0.0037034731223236006,0.008515008006179318
bt__basophils_abs,0.011931989955499028,0.011931989955499017
bt__eosinophils_%,0.011636098466206486,0.011435659401348613
bt__eosinophils_abs,0.010592312073492496,0.010592312073492496
bt__neutrophils_%,0.004688841924810603,0.013351884654564512
