,Age & BMI,"HRV
(average of nights)"
fBin__280,0.010316593779528,0.06911660714181089
fBin__482,0.0158175659964448,0.06699577039803065
fBin__395,0.0119571738962064,0.06101177598111275
fBin__601,0.01210112997987035,0.0600709620746369
fBin__541,0.055241684040065256,0.1019420722129049
fBin__525,0.0350680599028486,0.08051234363458035
fBin__309,0.0404728402709824,0.08360663029999095
fBin__94,0.06684132587246844,0.10768618310651154
fBin__305,0.0099082364859946,0.05057370091606165
fBin__524,0.0197645737591003,0.05938190575597935
fBin__477,0.059512872998793404,0.0970765337433384
fBin__592,0.02348318216839345,0.060410404351313
fBin__359,0.027751250457500848,0.06370072559972981
fBin__472,0.0071861164132991,0.04178944970102105
fBin__454,0.03966337974205525,0.06986410011341784
fBin__461,0.00764394796018635,0.03705052330212595
fBin__491,0.0384119238732833,0.06661220700611575
fBin__532,0.0007995476252143501,0.028802878174182048
fBin__106,0.0373189744341446,0.06487473443036545
fBin__181,0.010101446822774,0.03714907997357485
fBin__262,0.06427024293173911,0.0894879330267351
fBin__598,0.00079492349222715,0.02547316438557095
fBin__3,0.0102855612699191,0.033465584537697504
fBin__37,0.00239943857811095,0.0248128969067557
fBin__533,0.0024752887812206,0.0222658330076429
fBin__345,0.01564561724460835,0.03534585708035195
fBin__521,0.0147763991248748,0.032811719475077
fBin__56,0.011516831484881,0.0284510041754062
fBin__486,0.0342273271367065,0.049834682444778
fBin__383,0.0384302949938677,0.0540376168446818
fBin__55,0.0171681249771458,0.032668840027795354
fBin__489,0.02742174500350415,0.04150331851214565
fBin__549,0.026417914555676852,0.040353013230832804
fBin__526,0.0262181618744566,0.0399036725362224
fBin__503,0.0225952288596611,0.03583913484283695
fBin__296,0.0063573844443676,0.01954471389963095
fBin__468,0.02926737047446435,0.041841295037780155
fBin__518,0.02263480964616785,0.0350910675851532
fBin__337,0.030337774039126048,0.042351703001787394
fBin__423,0.0006273629711956001,0.01258938766028575
fBin__220,0.010519684445608801,0.0221057573652939
fBin__149,0.0479003630268829,0.05924345089963795
fBin__457,0.0626957857211181,0.07322508466860725
fBin__424,0.02005711660118035,0.03051727655439355
fBin__338,0.00480808832231275,0.01521788724903575
fBin__369,0.042470573986110455,0.05279395483554355
fBin__535,0.01615199480886565,0.026061090351883198
fBin__534,0.01505099593310755,0.021308892952670598
