,Age & BMI,"HRV
(average of nights)"
body_comp_leg_right_lean_mass,0.6304693484976602,0.6245017697153787
body_comp_arm_right_lean_mass,0.3986461133479451,0.34799640477796967
body_comp_arm_left_lean_mass,0.4119441930611905,0.36004854487192445
body_comp_leg_left_lean_mass,0.6207245843779501,0.6091626760225078
height,0.1371231157269088,0.13193467131613557
hand_grip_left,0.2098874662440658,0.15489076529707696
hand_grip_right,0.22237043401568715,0.15649469856550915
