,"Age, BMI & VAT","Sleep Quality
(average of nights)"
bt__monocytes_abs,-0.03894146825743135,-0.03894146825743135
bt__wbc,0.2914377098493339,0.29122978553412054
bt__lymphocytes_abs,0.24501253261414166,0.2450125326141417
bt__monocytes_,0.1431080851681154,0.1431080851681154
bt__neutrophils_abs,0.2704337296978008,0.2703920276966092
bt__basophils_,-0.03681943996397985,-0.036819439963979905
bt__lymphocytes_,0.16032096230363602,0.1587867110936245
bt__basophils_abs,-0.03490450589126905,-0.034904505891269
bt__eosinophils_,-0.0373932536106152,-0.0373932536106152
bt__eosinophils_abs,-0.03993061648947145,-0.0399306164894715
bt__neutrophils_,0.18112094401262605,0.1873305162945221
