,"Age, BMI & VAT","Sleep Quality
(average of nights)"
bt__monocytes_abs,0.01248775239396098,0.01248775239396098
bt__wbc,0.002131744880676612,0.002176468325298043
bt__lymphocytes_abs,0.005929871172928311,0.005929871819394244
bt__monocytes_,0.007019879356747736,0.007019879356747741
bt__neutrophils_abs,0.003983630075770583,0.003982681347393088
bt__basophils_,0.013314286430307786,0.013314286430307791
bt__lymphocytes_,0.004381196010554049,0.007537355969158263
bt__basophils_abs,0.014245159254475857,0.01424515925447587
bt__eosinophils_,0.013775631170671487,0.013775660014437294
bt__eosinophils_abs,0.015199144932548248,0.015199144932548245
bt__neutrophils_,0.003771000248738118,0.006094293644756234
