,"Age, BMI & VAT","Sleep Quality
(average of nights)"
bt__monocytes_abs,0.015111644537719272,0.015111644537719272
bt__wbc,0.0026505725444835623,0.0032887611901150564
bt__lymphocytes_abs,0.010864729997151538,0.010864729997151538
bt__monocytes_,0.013133704551930813,0.013791323843041268
bt__neutrophils_abs,0.0030867897225894964,0.0030674945835721056
bt__basophils_,0.012051537856995762,0.012051537856995762
bt__lymphocytes_,0.005045492270223206,0.008058535955828549
bt__basophils_abs,0.011899105349831178,0.01189910534983116
bt__eosinophils_,0.01517397986949166,0.015173979869491656
bt__eosinophils_abs,0.013590966447300899,0.013590966447300915
bt__neutrophils_,0.006119662207334735,0.009206076272829624
