,body_comp_leg_right_lean_mass,body_comp_arm_right_lean_mass,body_comp_arm_left_lean_mass,body_comp_leg_left_lean_mass,height,hand_grip_left,hand_grip_right
4,0.6388965550377808,0.40977363604344724,0.4442642335363415,0.6293753291714541,0.14833321191927507,0.23944274492205123,0.22787066125870947
5,0.6366284718235856,0.4097588675267977,0.4432080509511361,0.6281959426288489,0.1293677167011398,0.24227225881129202,0.23073034261962916
6,0.6371131233580577,0.4010185323546395,0.4364845797003463,0.6284921256424478,0.15419534792380774,0.24288179454676548,0.2322768250313456
7,0.6373172251975258,0.41069717187170957,0.443063030671197,0.6290715866973601,0.14932573909914393,0.24258304765500724,0.23492740735698037
8,0.6387144827729483,0.41173862220484647,0.4418075943118767,0.6292397161113809,0.14800235460158995,0.24513999228478503,0.23415535286291195
9,0.6387517230128781,0.4068477019642326,0.4415249396597648,0.628874931873885,0.14267372301323575,0.23949723522015792,0.22912791608312053
10,0.6327788374745335,0.40456433534732766,0.43542697821477944,0.6244493990825375,0.1431419911489012,0.24467732439027934,0.22605545879098446
11,0.6355926080597969,0.4100976905251188,0.44145412254170974,0.6280997384899925,0.13535806636424863,0.250153283083037,0.23360342552079638
12,0.6365673700156619,0.41024630719615807,0.4404880013411244,0.6262413859475117,0.13796581025265978,0.24593111046047167,0.2242208172257137
13,0.636298877792443,0.41050228216983775,0.44153560526923175,0.6265243365678415,0.15103770560423257,0.2437944617792209,0.22541206156732582
14,0.6355930478982101,0.40698960017650054,0.4426446995902389,0.6270627412343691,0.14568091642109193,0.24515038493301897,0.22792748570930876
15,0.6363206785399841,0.4100417711050936,0.44565969431647534,0.6271906631444315,0.1437300302983136,0.25097478140695184,0.23042556339332773
16,0.6377355309806333,0.40549541459458355,0.4384251718755856,0.628113862080554,0.14961135572934822,0.24912839506733003,0.233134226531653
17,0.6367342739334847,0.41066451877569465,0.4413176582614949,0.6291626892452914,0.141928845741276,0.251108943935274,0.23161765354044048
18,0.6370102633123181,0.4079622825313134,0.4415711365072653,0.6273081120059003,0.1541715943897955,0.24285939696874914,0.23749935654169338
19,0.6353652526942196,0.40246689159588095,0.4408373789256702,0.6272095203626022,0.1381601964909357,0.24750395052325252,0.23681023794560768
20,0.6379919175997607,0.40390186494170044,0.43723601558036107,0.6291781147489606,0.14308686944773372,0.24603840914730576,0.22420298123010338
21,0.6349027735583029,0.4117920034390756,0.4426550422460909,0.6260041330773781,0.15052451486632903,0.24448927726518374,0.2323956108118368
22,0.6367919778144944,0.40654382722894555,0.4430599239812653,0.6285714397763431,0.1496845510849265,0.24806419523251272,0.2385452895247777
23,0.6380417730790056,0.41505011189296115,0.44557161584916716,0.6282830129717503,0.14407091936994196,0.24321280459121267,0.22696948061552383
24,0.6365282430986593,0.40793765702458024,0.44227419146978614,0.6271032229361345,0.14405405399736707,0.2411847110388687,0.2352785581768053
25,0.6348975393165057,0.40501947706399954,0.4412667341608945,0.625837096880275,0.14127649853289379,0.24946858863067295,0.23331617342327063
26,0.6361736574404484,0.40677545397413634,0.43906257602333504,0.6272256462636396,0.15008042616274803,0.24502313340675458,0.23725079142628266
27,0.6382496648916959,0.411715983626426,0.44088272772464526,0.629879628823633,0.14338285003490514,0.2535501618022862,0.22714828470495885
28,0.6353589824170638,0.40416800077336346,0.4420071247469018,0.6262059440021278,0.14506773225328834,0.254532942502449,0.2349431823064254
29,0.635073350078438,0.40891410976760684,0.43951791530014994,0.6262656303838569,0.13290095082635991,0.2497496708281164,0.23145736293662728
30,0.6357449049575064,0.40451735862996935,0.43811560963597757,0.6262536330663383,0.14403068488131668,0.24434877573823024,0.23676712085479698
31,0.6364158615783801,0.40918133564087067,0.4416131743502523,0.6280648655597004,0.14915413681495546,0.24617665888193999,0.23592625722933896
32,0.6363732682970333,0.4058287668592886,0.4396758547973392,0.6279452226031614,0.1534647601186624,0.24557726893753998,0.21516995114092
33,0.6379682957953162,0.4052587255777313,0.44029633141048513,0.6288878080077789,0.14503846089370576,0.24714137318354376,0.23389473473085648
34,0.6371623816296764,0.4084284957470763,0.4421469485767574,0.6279271134289566,0.13998098133289658,0.24489047169173306,0.2385541002687127
35,0.6379071509599652,0.402645723613216,0.44053008614354694,0.6290367642376482,0.14407912034410314,0.24479117003866344,0.22975925663258892
36,0.6347569755481942,0.4046281074912111,0.4383372640788705,0.6252508068249072,0.14743881077610207,0.23562601047211426,0.22888602774386804
37,0.6345564154944442,0.4026407319736245,0.43948085702410133,0.6261314657594939,0.1555322917652548,0.2333644612259098,0.23529104166196518
38,0.6365785065013384,0.39946954058961825,0.43676182756577475,0.6271367513999068,0.1453993467666453,0.23827808465955863,0.22910445805927265
39,0.6391726376821033,0.4078336025408309,0.43959729054698965,0.6305365309795674,0.1438355178338139,0.24705170309646668,0.2301661366840342
40,0.6375000328297241,0.41057822608888983,0.4429455196057702,0.6296821490271156,0.1512011076385595,0.23517143284915987,0.23456630914973683
41,0.6344251922621849,0.40882754762297413,0.43932833285485373,0.6255780999275753,0.14412948886552415,0.24715405157381684,0.2198542940588648
42,0.6368996487026745,0.4078042015722162,0.4416699475704049,0.6269113153081455,0.14412581250486167,0.24276271195622798,0.234121345618347
43,0.6369343456902502,0.4081389752825434,0.44080793725914336,0.6280526797812878,0.14639626672120362,0.25132829187542816,0.2370771297788551
44,0.6359898355931938,0.4059124003109788,0.44082411121428594,0.6275716199542822,0.1390945224137637,0.23815208422218317,0.22791936233692295
45,0.6357436696573053,0.40769751212517563,0.43670108253168555,0.6275661400158385,0.1489773188922793,0.25130657254831984,0.2228957638169885
46,0.6341999553367962,0.41137690821328493,0.44372457651702646,0.6249881225957514,0.1346956292822189,0.23312938496265154,0.2266743007302648
47,0.6366581843299719,0.40595424143371417,0.43795003154625745,0.627925255898503,0.1406407235774331,0.24324509879964423,0.240799509390816
48,0.6369839805576786,0.4053912235597056,0.4405662801786892,0.6282546366242625,0.13908290113362118,0.2423123805042739,0.23326687965183587
49,0.635887611358703,0.41366601832154964,0.44374924655537396,0.6276171275304897,0.14690038181855247,0.25125094683024424,0.22475790193553247
