,body_comp_leg_right_lean_mass,body_comp_arm_right_lean_mass,body_comp_arm_left_lean_mass,body_comp_leg_left_lean_mass,height,hand_grip_left,hand_grip_right
0,0.6376056203473683,0.4632930219668701,0.46948722876133714,0.6270659614751012,0.16532590042555786,0.21954676158647754,0.23948022662550644
1,0.6378290001864032,0.4638886964258787,0.4706467117002415,0.6275219560257618,0.15607564477906086,0.2245901568861534,0.2437503478485109
2,0.6348986650288972,0.4533116163831909,0.4688007059304346,0.6261213241045402,0.15282577807278938,0.23087282129869333,0.2264671521215647
3,0.6418157776153313,0.4627789499703363,0.4776707087066561,0.6309874946782714,0.15067305202139022,0.2149864181616537,0.21004887815347748
4,0.6378753839214241,0.4638970542929657,0.4730487597899145,0.6283506268257127,0.15817125266375134,0.2271863146796734,0.23606727537891603
5,0.6335242315671684,0.46200657269366796,0.47127496106679345,0.6210676241018148,0.16873572005638485,0.2325402724035128,0.2372138523681991
6,0.6418095461596038,0.46309170783159,0.47314494898747106,0.6296442685879081,0.14836246434915612,0.23470295403570227,0.2292297044836196
7,0.6335868401632276,0.4655535121076193,0.4732600301486271,0.6240764310311016,0.17214846078430365,0.21839383740231558,0.23581496225252055
8,0.6386267536070617,0.46893660393635966,0.4711697401067334,0.6285089732580248,0.14933205336758174,0.22158214910641547,0.24114713631740137
9,0.6363533652173531,0.4662008747834579,0.4768115271051525,0.624595305658716,0.14371734697109445,0.22325295961278327,0.22244844574830916
10,0.6378565905463557,0.4747219382785721,0.48106272225853086,0.6305675786441043,0.1491918887074566,0.21648518616635645,0.2324761369461128
11,0.6367947825823466,0.46241034282138366,0.4745211723776379,0.6282698883917669,0.15160578897153432,0.2127630668044686,0.22358628378105172
12,0.635870930237402,0.4682006467637864,0.47459602944171786,0.6241171394563851,0.15431556295758586,0.23310958233892992,0.23140521529411823
13,0.639415045706448,0.4680394689523902,0.4697691082277287,0.628258073596985,0.1329914340564578,0.22571578945319776,0.22775128485597407
14,0.6386629818945319,0.4646670822056801,0.47796577486396896,0.6281218068198363,0.15923799449865905,0.2116174415652123,0.22870519034777131
15,0.6367964586885955,0.4651169862946097,0.47359099169313706,0.6285289267522463,0.1637631189802565,0.22976824355846745,0.2313954848692902
16,0.6381620898759381,0.4639755157931204,0.4693574388721655,0.6246366204489932,0.15299526292284457,0.22232456571820527,0.24086199798576144
