,fortified_wine__glasses_week,hours_outdoors_winter,hours_driving,liqueurs_measures_week,other_alcoholic_glasses_week,physical_activity_maderate_days_a_week,vigorous_activity_minutes,sleep_hours_in_24H,work_hours,work_days_a_week,hours_using_computer_not_work,work_hours_day,hours_watching_tv,hours_outdoors_summer,white_wine_glasses_week,walking_minutes_day,walking_10min_days_a_week,beer_cider_pints_week,moderate_activity_minutes,drink_alcohol_with_meals_no,drink_alcohol_with_meals_partial,drink_alcohol_with_meals_yes,mobile_phone_side_of_head_Equal on both sides,mobile_phone_side_of_head_Left,mobile_phone_side_of_head_Right,drive_faster_often_Never or rarely,drive_faster_often_Sometimes,drive_faster_often_Usually,pet_present_no,pet_present_yes,mobile_phone_use_duration_per_week_1-3 hours,mobile_phone_use_duration_per_week_30-59 minutes,mobile_phone_use_duration_per_week_4-6 hours,mobile_phone_use_duration_per_week_5-29 minutes,mobile_phone_use_duration_per_week_More than 6 hours,why_stop_drinking_Other reasons,why_stop_drinking_dont know,visit_friends_family_times_2-4 times a week,visit_friends_family_times_Once a month,visit_friends_family_times_Once a week,high_exercise_times_a_month_Four to five times a week,high_exercise_times_a_month_Once a week,high_exercise_times_a_month_Two or three times a week,high_exercise_times_a_month_Two or three times in the last month,easy_getting_up_Does not wake up easily,easy_getting_up_Wakes up pretty easily,easy_getting_up_Wakes up very easily,manual_physical_work_Sometimes,manual_physical_work_no,alcohol_drink_1-2 times a week,alcohol_drink_1-3 times a month,alcohol_drink_3-4 times a week,alcohol_drink_In special cases only,high_exercise_duration_Between a quarter of an hour and half an hour,high_exercise_duration_Between an hour and an hour and a half,high_exercise_duration_Between half an hour and an hour,falling_asleep_during_daytime_From time to time,falling_asleep_during_daytime_Not or rarely,tobacco_past_how_often_I never smoked,tobacco_past_how_often_I only tried once or twice,tobacco_past_how_often_I smoked most or all days,tobacco_past_how_often_I smoked sometimes,smoke_tobacco_now_no,years_using_mobile_phone_Over 8 years,nap_during_day_From time to time,nap_during_day_Not or rarely,consider_yourself_morning_evening_Im more of a morning man than an evening,consider_yourself_morning_evening_Im more of an evening man than a morning,consider_yourself_morning_evening_Im totally a morning man,consider_yourself_morning_evening_Im totally an evening man,consider_yourself_morning_evening_dont know,usual_walking_pace_Average,usual_walking_pace_Fast,shift_work_Sometimes,shift_work_no,snoring_no,snoring_yes,pet_past_no,pet_past_yes,smoke_houshold_no,trouble_falling_a_sleep_From time to time,trouble_falling_a_sleep_Not or rarely,trouble_falling_a_sleep_Usually yes,climb_staires_tymes_a_day_1-5,climb_staires_tymes_a_day_6-10,climb_staires_tymes_a_day_More than 20 times,climb_staires_tymes_a_day_Zero
0,-0.04554614415104832,0.023845215412699895,0.019855328000115472,-0.05003306639793573,-0.027041261406298655,0.13599964062189224,0.1413230685098686,-0.048190101355645214,0.20669840939605036,0.13571450231993684,-0.037807545128695254,0.21115647964273265,0.10201450676036466,-0.014375717669877582,0.1263629164861206,0.08201111422181384,0.10200914249885386,-0.030273944620421562,0.1099395899902081,-0.047097825254993876,-0.016380601312849314,-0.06252256333195905,-0.02575023266171831,-0.04653105977550921,-0.03825213027439341,-0.02766357707191176,-0.024261818720112717,-0.04039673697059679,-0.02114190323795933,-0.021356692368467538,-0.05029799336125009,-0.03679933418616504,-0.029039799812440207,-0.060274131521119476,-0.052407733475328705,-0.028742297004463506,-0.032933825260624154,-0.020556598497561068,-0.028077784006228585,-0.03771788854023395,-0.022794048414264436,-0.023362824164898082,-0.04957426614536565,-0.051159649765054875,-0.027300523255780838,-0.03475522640438689,-0.03362867522192785,-0.053848264031930965,-0.06376755508815705,-0.04413517528473844,-0.038484350602195475,-0.04943048822023278,-0.028292123924349866,-0.05950207714431544,-0.04106558377157499,-0.020847603120361272,-0.01368051255830294,-0.027697703587908892,-0.04959419890234534,-0.026361473617977797,-0.02089460638239554,-0.025213767792701253,-0.019580330114862748,-0.03782813567414513,-0.0512593475653849,-0.060800750682150746,-0.02889620767162843,-0.07233710119961775,-0.05911932505244139,-0.030891596440007663,-0.021400225000078203,-0.05886449537864491,-0.048732593621182284,-0.035315261185120676,-0.04030019865174721,-0.011749210347177847,0.13833497175861123,-0.028430577903505994,-0.023318010797045943,-0.03336934100139471,-0.027263692051978067,-0.03266855884540252,-0.03175297924971534,-0.020889876521559228,-0.019937771954298612,-0.07547936557486333,-0.04872724724942526
1,-0.017980297645838462,0.03166879086414692,0.02358975230615694,-0.056452636598409184,-0.014620234296267052,0.12969828922557994,0.1328817766817662,-0.04333504208440455,0.19911066762668375,0.12878998640627562,-0.03315959637030192,0.21648130978267593,0.10401754873271878,-0.032982579263629734,0.12727966238378952,0.0842097724006942,0.10720249368391879,-0.039432698787004936,0.11307514731252141,-0.03134673697626369,-0.0261039714029264,-0.024540524375536128,-0.0454044153057355,-0.027581389493750736,-0.022095665097486682,-0.046824436507609854,-0.03927110119041188,-0.059702446449581524,-0.03880710638214116,-0.0377589273310124,-0.04181092603161678,-0.026269843198771764,-0.017724457920761456,-0.05499733018003108,-0.029561819003724347,-0.03862195855421213,-0.03975902286015636,-0.03478951117875544,-0.016119989350837312,-0.04282724132990894,-0.04581277097801284,-0.03860586881537252,-0.03749394268229604,-0.027333267579778595,-0.02412845047428136,-0.04746720936937859,-0.04748629678163276,-0.0446071739792103,-0.0317247476356943,-0.028258700304144905,-0.02251620704885676,-0.04766521224578793,-0.04917124120206787,-0.03146627012560141,-0.03629520911841619,-0.038578300375445455,-0.05104587333985189,-0.055784498463652604,-0.05587766782405154,-0.027765138208553516,-0.02772237311670847,-0.03685387593325224,-0.037201294951536755,-0.043045311183645546,-0.033311694827465925,-0.024194629195997366,-0.03424488822922774,-0.022555072839672806,-0.04794856331752917,-0.03759860076449391,-0.03935212481309472,-0.04266543029592746,-0.050885191243242776,-0.06297381366531159,-0.05448990260830786,0.01795786014938517,0.07495699672040672,-0.021605630192845265,-0.03737260625296921,-0.05395197253996095,-0.030777412947130385,-0.02234251795585685,-0.0151364287558312,-0.05775397167860394,-0.02686456092415148,-0.07057199590717975,-0.047369316209624555
2,-0.03103446598505154,0.017949148857833146,0.02887739918298836,-0.046938561237356506,-0.006471649027518629,0.1355078368571384,0.13809869828035695,-0.05265932922996273,0.2045927034823301,0.12820932781053115,-0.04810494121653863,0.21312483024616985,0.10221513822404586,-0.013402469024136424,0.12129281339877318,0.08065050914950378,0.0900161287579738,-0.05966864003677514,0.11690850414930426,-0.035479207755241354,-0.04058738013704316,-0.029935937585864134,-0.04573497909481988,-0.03590925360805115,-0.054805654804012734,-0.03274884397925315,-0.05024189233369946,-0.05460732414994387,-0.05814461147095252,-0.049069257388801205,-0.016343993528522748,-0.04493328412649061,-0.08437459866409708,-0.04044601782694843,-0.01937926781408877,-0.06718965207903839,-0.052458217203997105,-0.027677940302258393,-0.04029278597862031,-0.015518906622595157,-0.008651944753300573,-0.02451965897185604,-0.03315463534790063,-0.03947653723937482,-0.03918916799533152,-0.021016640356649515,-0.0501272354440511,-0.04564451133798251,-0.03212992024459077,-0.05347318608206866,-0.021644222628234396,-0.055241934910682376,-0.05748422252356885,-0.040223392920045224,-0.03219987706900343,-0.0462167328648694,-0.03897049595776647,-0.04543760146468336,-0.03661841662902351,-0.03243879368717017,-0.030374916903550826,-0.028257773777944858,-0.050225240160709526,-0.019633139341417985,-0.03985566659201175,-0.05667657547570685,-0.032321727231452685,-0.059787853108576136,-0.033086566354830226,-0.04334907481502352,-0.03988391085572164,-0.03431891847166908,-0.0328493618466508,-0.04034546431583423,-0.029209767213010517,0.06785271757298775,0.08818941227173777,-0.030402441065630764,-0.035826738960598466,-0.029218219856166513,-0.03556350294799228,-0.03257112679007939,-0.05720663051627856,-0.04843117655331338,-0.019339539031736925,-0.05615170964331911,-0.03365705274361757
3,-0.07026325183674587,-0.008715515214554614,0.016051459871381037,-0.021145235258226848,-0.055628215624410934,0.13337384844394382,0.13621927843037288,-0.05406437734954934,0.20514034980599224,0.13013046035822276,-0.033400165371450144,0.2164427045241474,0.09399545673962925,-0.03929070734615028,0.12429791732265333,0.07787706967440285,0.10690744830638045,-0.05741935159944635,0.10758121342506513,-0.048761436862731225,-0.05383415793447362,-0.030129163156007596,-0.041486667367685214,-0.052725022480751324,-0.061403138490470785,-0.0272098426189969,-0.04361556039792964,-0.0392725270370172,-0.028576228515314918,-0.0345903777677814,-0.06001718420064447,-0.03209590649584605,-0.04027684059981861,-0.03364137975197558,-0.04058820551687231,-0.024236238371480878,-0.03575524163199359,-0.0646485384342337,-0.03970377951228466,-0.038265816839214616,-0.02818388481161788,-0.02167756259865039,-0.03158804885076672,-0.05379254216895253,-0.021160816140651368,-0.022547968920229294,-0.040709333565109675,-0.028916002433655098,-0.039779019134870044,-0.06085355326033061,-0.036419267778792175,-0.04204790344746362,-0.03967527513216113,-0.056309342459657054,-0.024241015576523747,-0.04710895689421395,-0.023639196697175787,-0.02752914874398677,-0.04798482029100209,-0.04086934768803967,-0.034411418772336104,-0.04020928820745848,-0.024318122010422796,-0.051679638395882806,-0.020748634036166707,-0.024420684653265887,-0.05080136328364403,-0.052803446633474097,-0.016763893964109385,-0.06514833642200563,-0.04571320385895932,-0.03975128300082865,-0.048837960855476155,-0.054564572917256596,-0.04938145870891824,0.10705860492141177,0.10211499897591278,-0.0495845057304214,-0.04832995366655262,-0.04372371304252058,-0.042571940283183354,-0.028481716378385553,-0.0332623719968339,-0.04354951968635078,-0.011496250306135797,-0.039705604517423145,-0.03560527014750398
4,-0.05820499424211315,-0.01844895560723756,0.006182384237638195,-0.05130880761948282,-0.07537087636234288,0.12856954262772,0.14000111400794196,0.007521137704719254,0.20701767570942387,0.1294616317264128,-0.06047073367045462,0.20989145082182462,0.11021276351764192,-0.026112506889981752,0.12042359572188889,0.0837566735196309,0.10519179788059936,-0.03875020030634731,0.11028002340493569,-0.05622857786241602,-0.0369207829169227,-0.0427447033546547,-0.03296541417375783,-0.03671892248551597,-0.040667627510842595,-0.0288779115645959,-0.0187765012912375,-0.039674077128433495,-0.03146014375874351,-0.05019970663908646,-0.03584231737386624,-0.03178000277093098,-0.013910024201411892,-0.03478497655801563,-0.06162674370457864,-0.02073547624128514,-0.02409149136344847,-0.035688067672072395,-0.026287496046317024,-0.022452806042523935,-0.07821261695805405,-0.036523113324196305,-0.06308223811809148,-0.027588891372991205,-0.029669349455304393,-0.03200651190312212,-0.032683678071266424,-0.041486377009300475,-0.030194832093560234,-0.05438229085406907,-0.01765789719914282,-0.03749930854069234,-0.011289155062349225,-0.041756785557463164,-0.026492649838213873,-0.04469713002251108,-0.06141264603643496,-0.03224364132058853,-0.030728087830533622,-0.023787965036957567,-0.03842739203118475,-0.057853919820552054,-0.052878093745229025,-0.020969215230762322,-0.025859107347938295,-0.034760471379977266,-0.038580527954043396,-0.04414064035843412,-0.03707845775864016,-0.02805547021656912,-0.03403484670610188,-0.04751736383749506,-0.034064760769466525,-0.039993788986217346,-0.03979179787831098,0.03902150567362538,0.10865759554769942,-0.036758353515061445,-0.04689059139323003,-0.07264356083844342,-0.02684818478415974,-0.027685461532439056,-0.022338649292217135,-0.03414721806325974,-0.01988801011553851,-0.026912338471217642,-0.024643707790998864
5,-0.0480643770716033,0.03757266807089348,-0.004450839302174257,-0.04640460501594748,-0.038568047860251586,0.12936544115433646,0.13885770268202582,-0.004471829418922101,0.20098024214024754,0.122090603629162,-0.045469739963010916,0.20022823324501476,0.09819830701503225,0.008178775096483869,0.1326347588245483,0.08894780110925231,0.09718193226281319,-0.05326025814765039,0.10077857047235134,-0.03637768379609123,-0.09486173020983148,-0.05013754528082372,-0.04733043211537395,-0.058848021210403056,-0.028003845604977092,-0.06185131719180251,-0.07181577420779112,-0.0128644913254408,-0.03509669915532832,-0.025840163138810428,-0.03407007671215218,-0.04968628552104787,-0.03413376468065922,-0.017568029789662883,-0.06647596307021829,-0.05070739249362598,-0.05797333672103569,-0.061651965196340364,-0.04063037439058325,-0.047243181390847655,-0.045153708819129744,-0.06712108442990682,-0.020662017503945328,-0.01843922095109659,-0.04744195313550061,-0.06814133320057401,-0.058282315927495505,-0.03971773717186457,-0.020708723215997968,-0.05130065386350198,-0.0293980705600774,-0.025745033759097622,-0.06337332371941849,-0.05482352644800163,-0.03537130154966635,-0.040292299416100644,-0.04350325804519596,-0.04248875550964545,-0.041676356109611144,-0.031979655706904114,-0.029841109228455617,-0.0185145159165138,-0.039412873364467506,-0.06536601944139554,-0.06415645856077201,-0.027640875697944614,-0.06273313392158825,-0.03380338745923358,-0.0475049426695366,-0.03156854435692373,-0.03843857460399159,-0.0339630489229186,-0.026653131101616285,-0.05020663351230969,-0.029764697582056365,-0.009079879668751395,0.045527329918555064,-0.04296948698266532,-0.0365046134356921,-0.0345497087507783,-0.026260961019044186,-0.038968020269388844,-0.018594639553951364,-0.09012579899912752,-0.023277654384244912,-0.05207357622874048,-0.05050908380950413
6,-0.0250275151163941,-0.007440200501444854,0.009222715500090307,-0.05083788210257323,-0.060196415591869216,0.13745123416606797,0.13627781201209843,-0.029502885738936932,0.20959896520977409,0.13000414284305445,-0.014466501141029542,0.2104653589182207,0.1057846349278128,0.004851782063556874,0.11795627906822423,0.08188432488854512,0.09256053567678121,-0.05650476390928137,0.11130379963772945,-0.030863391193295623,-0.06417547026197154,-0.0361175755446148,-0.05244214122439554,-0.049293103012000586,-0.05761985774815768,-0.07369613061844044,-0.036787616378845166,-0.03184388799765802,-0.0175217353711319,-0.017248009653886728,-0.031146473595139956,-0.051037714195569434,-0.07113896989546346,-0.03470595422475102,-0.0317945746404198,-0.0668831463398796,-0.08027944859591214,-0.03150197310465339,-0.0321986453048177,-0.05884142502133162,-0.05829903067945248,-0.049458818046476914,-0.04126529192915167,-0.04760435150051108,-0.032199943847119494,-0.031317863852662275,-0.02998005571767119,-0.04791930385203147,-0.04688297776141714,-0.03413453416961138,-0.04967270949401185,-0.027147773448347238,-0.04215986602155081,-0.03227183320371431,-0.03219987706900331,-0.02914797535974044,-0.026368186574736625,-0.04442317507107031,-0.03323858746000095,-0.03542352400144835,-0.02324853913689708,-0.036094544056108444,-0.040367675911153075,-0.0217440972531355,-0.06769382489605236,-0.07357752425491194,-0.0483424879320551,-0.06175632034639548,-0.052457783065481614,-0.03192892895694971,-0.05594218569941485,-0.04823421634220648,-0.05420504525511182,-0.039694656974341644,-0.035278009920336695,0.018732711579696623,0.03629108587113746,-0.05366081980323047,-0.04282703473167013,-0.059601612626087604,-0.02130577218376874,-0.026625644122355383,-0.009600685662800798,-0.046669914520476335,-0.02554951944768822,-0.04267813629645523,-0.06844429565185713
7,-0.06102936113708222,0.015531787508230654,0.04174752962221516,-0.07371224173234528,-0.06428084906115113,0.14353459337137398,0.13489384993912507,-0.011248524718894967,0.2051471037996371,0.12243530429686533,-0.0613774707600055,0.21643473365536647,0.1101475020560271,-0.03531108106949563,0.12223034058123255,0.08843112448303882,0.10815959875186695,-0.043534360483811874,0.10860229227299947,-0.013542696808970245,-0.03308518021013069,-0.02953023530524662,-0.030203719001394264,-0.02521844598464504,-0.037025483175174304,-0.023528895908969016,-0.021370112419811935,-0.0627600402540027,-0.05228672335897173,-0.05760991287987373,-0.045645123762678166,-0.02516220465462452,-0.03912850813341081,-0.06204872319418747,-0.04996339387883053,-0.02328570402422385,-0.021507925607944886,-0.029097951462606096,-0.03920438440164041,-0.03157605977276975,-0.040741033331395116,-0.07299008266235385,-0.04203879131128478,-0.08933569254531375,-0.03216363029448785,-0.04759119876700875,-0.03289073061395954,-0.036658402375223303,-0.036769964105578604,-0.028284828144652375,-0.02588008914182059,-0.044644316491130626,-0.03162013787609738,-0.04289189689518098,-0.038523984067358796,-0.03910295906849749,-0.04574931767799715,-0.03140632523813135,-0.05005484691641455,-0.0363107140484679,-0.04718981826726241,-0.03407987565915969,-0.037985259426298275,-0.01217702099320706,-0.033284319788450575,-0.02010175426360519,-0.022013728581508556,-0.05138754246389639,-0.01894751786607537,-0.029024322199906707,-0.0443668930187419,-0.036482683883269036,-0.01832894217941071,-0.022733191261972423,-0.017244333242850705,-0.023576318052194744,0.03465923089496246,-0.06584618313757967,-0.07027427891014343,-0.015324493657876899,-0.051416406150186986,-0.051544973021074705,-0.03053817327067469,-0.039190801810705396,-0.034146565263803254,-0.04116280700337599,-0.03161704674207794
8,-0.052741355081071375,0.0014314026527280034,0.04374873228786161,-0.026049855196454485,-0.026416956892753956,0.1336001412687334,0.13982814764101595,-0.059870156386769596,0.20248705222522842,0.12177175784941259,-0.024363350033125758,0.21412759858987654,0.07027172464464192,-0.025728852561585535,0.13706581981148125,0.08882854057968097,0.09983748891214252,-0.05220402917757843,0.1128535510966355,-0.0445070954510923,-0.02454571232986904,-0.028675128894575325,-0.02768022653373704,-0.03253083942274443,-0.01596916740756982,-0.013851233370456155,-0.03253236214176227,-0.047481246099011734,-0.07017734399953972,-0.07029582025155949,-0.040953601133921234,-0.028667981924132457,-0.04040281631210996,-0.02101186798010946,-0.021682094010736005,-0.03733632157970026,-0.018878418185985797,-0.014035058840493709,-0.026185241381035628,-0.02458924737682217,-0.026199581188441793,-0.029910890448704226,-0.049163397928095744,-0.017152558629389757,-0.04758893099141927,-0.049754721623172835,-0.026950976178775538,-0.05350726573883987,-0.056364577575675597,-0.031027459826321234,-0.04706243538309452,-0.026768177569184037,-0.048330781819063584,-0.0353009459746892,-0.0347814612930187,-0.03010392452835368,-0.032631729850766164,-0.03939255190470889,-0.06636406112667126,-0.04947278935557416,-0.09720787896911479,-0.04234839824199831,-0.02410475655541773,-0.03728697038643474,-0.040933334430854035,-0.06746148242277594,-0.04857051087820053,-0.03341297660111529,-0.01974272704552202,-0.07007098848777235,-0.02527952185313621,-0.03706240122950977,-0.028655030224126025,-0.029137155913440144,-0.03894176360187387,0.0032865258884738477,0.09732772753256036,-0.04540899734162287,-0.05879869175585691,-0.03225124134189216,-0.0358662562228451,-0.036014794594920435,-0.06949005863786445,-0.046125584147739616,-0.03158182090076951,-0.02331998648516974,-0.017404743000692363
9,-0.07557430886649723,0.00550911267173294,0.007833759917046684,-0.045925408746519465,-0.034398205516208695,0.12641904921717165,0.13589637237429036,-0.05435209197278168,0.20160551702177482,0.12670269931401695,-0.03150042838230637,0.2139257746681253,0.07556623256458582,-0.025034859989317777,0.12798679693564732,0.0767561615824365,0.09563399528236866,-0.03541816548178616,0.1055033644096026,-0.02372531007317962,-0.031029908720425964,-0.03961748584057409,-0.060122962890735376,-0.027789202934722267,-0.0331509712943175,-0.03648397183189944,-0.036511778723801874,-0.02006091732177605,-0.02838914793727167,-0.031076266499067952,-0.03154926114589077,-0.05691911098743621,-0.05198181044147112,-0.054410116833595965,-0.03401279676481385,-0.026481585856208148,-0.02566408862618215,-0.06867334822273898,-0.026854259754819847,-0.06113315123537762,-0.029009641501741137,-0.03004985224324613,-0.02292152231121133,-0.04924929002538502,-0.05005472671419195,-0.020013148941067434,-0.005242085954527051,-0.03333889479778483,-0.05512625445342884,-0.045734893981393035,-0.06500015717526002,-0.027845849916168345,-0.055208946213675544,-0.040955507606314036,-0.020625651586832862,-0.04445570203926361,-0.016321292253928935,-0.019168907392386865,-0.03303999131042164,-0.06517820858869822,-0.04382617277524284,-0.05757336539884393,-0.03175776789685897,-0.057419598170341854,-0.04296653737834351,-0.04714522833501596,-0.03632593030937949,-0.037025653244074044,-0.03339772748815799,-0.036723913723510325,-0.0177866934085996,-0.010915729568302762,-0.02891667122167647,-0.04321171936493452,-0.019614102365748586,-0.02557554561569648,0.008379553348050234,-0.021227285005199877,-0.034999636368125746,-0.04224428718659006,-0.054537161765659044,-0.04860067147777142,-0.02169056600212582,-0.05331261030691718,-0.035949093210386605,-0.05715961606576424,-0.023011265451090803
