,fortified_wine__glasses_week,hours_outdoors_winter,hours_driving,liqueurs_measures_week,other_alcoholic_glasses_week,physical_activity_maderate_days_a_week,vigorous_activity_minutes,sleep_hours_in_24H,work_hours,work_days_a_week,hours_using_computer_not_work,work_hours_day,hours_watching_tv,hours_outdoors_summer,white_wine_glasses_week,walking_minutes_day,walking_10min_days_a_week,beer_cider_pints_week,moderate_activity_minutes,drink_alcohol_with_meals_partial,drink_alcohol_with_meals_yes,mobile_phone_side_of_head_Left,mobile_phone_side_of_head_Right,drive_faster_often_Neverorrarely,drive_faster_often_Sometimes,drive_faster_often_Usually,pet_present_no,pet_present_yes,mobile_phone_use_duration_per_week_13hours,mobile_phone_use_duration_per_week_3059minutes,mobile_phone_use_duration_per_week_46hours,mobile_phone_use_duration_per_week_529minutes,mobile_phone_use_duration_per_week_Morethan6hours,why_stop_drinking_Otherreasons,why_stop_drinking_dontknow,visit_friends_family_times_24timesaweek,visit_friends_family_times_Onceamonth,visit_friends_family_times_Onceaweek,high_exercise_times_a_month_Fourtofivetimesaweek,high_exercise_times_a_month_Onceaweek,high_exercise_times_a_month_Twoorthreetimesaweek,high_exercise_times_a_month_Twoorthreetimesinthelastmonth,easy_getting_up_Doesnotwakeupeasily,easy_getting_up_Wakesupprettyeasily,easy_getting_up_Wakesupveryeasily,manual_physical_work_Sometimes,manual_physical_work_no,alcohol_drink_12timesaweek,alcohol_drink_13timesamonth,alcohol_drink_Inspecialcasesonly,alcohol_drink_Never,high_exercise_duration_Betweenaquarterofanhourandhalfanhour,high_exercise_duration_Betweenanhourandanhourandahalf,high_exercise_duration_Betweenhalfanhourandanhour,falling_asleep_during_daytime_Fromtimetotime,falling_asleep_during_daytime_Notorrarely,tobacco_past_how_often_Ineversmoked,tobacco_past_how_often_Ionlytriedonceortwice,tobacco_past_how_often_Ismokedmostoralldays,tobacco_past_how_often_Ismokedsometimes,smoke_tobacco_now_no,years_using_mobile_phone_Over8years,nap_during_day_Fromtimetotime,nap_during_day_Notorrarely,nap_during_day_Usuallyyes,consider_yourself_morning_evening_Immoreofamorningmanthananevening,consider_yourself_morning_evening_Immoreofaneveningmanthanamorning,consider_yourself_morning_evening_Imtotallyamorningman,consider_yourself_morning_evening_Imtotallyaneveningman,consider_yourself_morning_evening_dontknow,usual_walking_pace_Average,usual_walking_pace_Fast,usual_walking_pace_Moderate,shift_work_Sometimes,shift_work_no,snoring_dontknow,snoring_no,snoring_yes,pet_past_no,pet_past_yes,smoke_houshold_Yesonehouseholdmembersmokes,smoke_houshold_no,trouble_falling_a_sleep_Fromtimetotime,trouble_falling_a_sleep_Notorrarely,trouble_falling_a_sleep_Usuallyyes,climb_staires_tymes_a_day_15,climb_staires_tymes_a_day_610,climb_staires_tymes_a_day_Morethan20times,climb_staires_tymes_a_day_Zero
0,-0.02392355304191339,-0.02899726376640959,0.02018072168932288,0.005328590462025572,-0.010605939150928797,0.12050931535876319,0.07687871442557506,-0.02858999400182883,0.2785678571071744,0.17786691732853113,0.09456557312040036,0.3285299853113366,0.11661323641770692,-0.06146987915447177,0.08414787900921021,0.056070614046052285,0.10896081444559345,-0.018607888433121885,0.06019771871935853,0.08316970985228936,-0.010345119384913126,0.009803492390230867,0.09096935858156122,0.0021352039534806213,0.020920192985694325,0.02407818776207884,0.13122990653977173,0.14282115036377,0.03328925127950805,0.03869111843642593,0.03487082024717688,0.013753168422519014,0.04180480890378329,0.06141540921999429,-0.013048272734924038,0.03964909758432943,-0.0021862764995606034,0.05906808538848683,0.02002621973809403,0.014240699960446676,0.010424686791236953,0.03262470312939624,0.07528485124707357,0.018463288197565604,0.12582463317979403,0.008976733770856326,0.16894850646741288,0.027324442444676758,0.05897528089845599,-0.007670447475230825,0.016298614066824577,0.027323607376204463,-0.0388120692781356,-0.03329496612469151,0.023426742769160316,0.016110666370997978,0.025945646709129782,-0.029282339672173915,0.04762356555920074,0.023150884570489055,0.024568090671419397,0.07789591763058934,0.001180601877347827,0.024725101617882606,0.05468599708220147,0.0721810910107462,0.014351985455460129,0.028443656309708458,-0.0008530189673312187,-0.0003256246845339033,0.05966147672837337,0.19109757189195425,0.0868504306032809,0.007993986322189015,0.14632625151684464,0.042115279428413935,0.23786598813141446,0.20359238195434853,-0.03102610524042855,-0.013750058276350327,0.0436108963478392,0.01092996467467461,-0.029636480168752616,0.03643078291805146,0.03366530044996988,0.003291009919219962,-0.0028012074398949703,0.03990772142646416,0.0044666942725895805
1,-0.03064608304238162,-0.02749705301857664,0.06792320616244865,-0.01570995337489842,0.005797036407334138,0.137001705340663,0.09591884812094789,-0.013649570419777064,0.25272016921555923,0.16227327646231962,0.08822771739041808,0.3364862548457278,0.11211254963936768,-0.03752517176386609,0.07666136354941581,0.025894592483192546,0.09544534335510677,-0.011787731185301872,0.10833058774011196,0.08418509455663808,0.008630874762419178,0.0050934283422626545,0.10865378692035492,-0.010891942470658144,0.002110594294361935,0.013704408717192596,0.13521211303943678,0.1590446425530783,0.05516843059186229,0.02704959681942814,0.023271843723235083,0.02481175223302772,0.06407182299697117,0.07052396303125373,0.0016272918286161287,0.062110322567019934,0.013528544043174509,0.07429330627635274,0.010038359378357597,0.03651394538615485,0.014032558266722889,0.033313478735947255,0.06614889074564093,0.00707352162448839,0.12242946701156639,0.002491079948932301,0.15982879784211146,0.02205097085458041,0.07194492800690692,-0.013171035896145513,0.007586046314033821,0.015749080739078256,-0.0365199247517345,-0.017352703266109187,0.0005027300007851016,0.037560798831276186,0.05629855976471658,-0.01695531941923023,0.06431098232991618,0.0016015754578335192,0.027056961876277055,0.06759667837387852,0.03628185353734632,0.05723430180790327,0.03418727560624971,0.02083523673143521,0.02178412786153783,0.033689313804555726,-0.00921618107659203,-0.03313614824270841,0.08556452466549697,0.1990410118484646,0.11672117313690096,0.015378425552270057,0.14396233677316136,0.02371781313563376,0.2418424725175024,0.21450248123733515,-0.03252775256478011,0.011007561866899539,0.031435763477484405,-0.0009084614530211627,-0.010650334700936109,0.06360681088987093,0.06703676290269897,0.017438228738515395,0.004848848583284457,0.007532465315977231,0.024016001166133602
2,-0.014795650649234498,-0.013838938002318085,0.060849095243367374,-0.016857920024881904,0.021628342077481374,0.13672637574208177,0.09339779206917133,0.01549547842667033,0.2670813879708852,0.1841939284638279,0.09366092274362701,0.33465756241310374,0.10977381685716431,-0.03929366978454084,0.07178660256063485,0.03527030354191695,0.09005221731209534,0.0056055332219801576,0.0643162554260512,0.10773375984784364,0.01684678932268575,0.00024422974426982074,0.10903361467710766,0.003925090027558947,0.01368850265076684,0.026753963395381525,0.12014682494084362,0.1501039763148106,0.0354669991858116,0.01391335407858804,0.0428242467428909,0.006750036270975951,0.05620468420159128,0.06915149573997274,0.0011103674881895863,0.04026969248049122,-0.001672524717427687,0.06271002850614008,0.0007544025537597361,0.019876980761649017,0.0268501982677683,0.021298976649766422,0.06462790503400256,0.0038960605119097345,0.11303972313385537,0.0011180382654505108,0.15224244492075123,0.028432587722495812,0.07815484922392017,0.008809788695151857,0.022367872170548128,-0.013704790547290159,-0.031254257223602595,-0.02482056357694103,-0.012428690294108502,0.008679638730282177,0.0551062517572935,-0.011722684374244842,0.059365919106020903,0.017506749193833493,0.011574728574989984,0.0706359223432301,0.0028308099603071677,0.027672207179761363,0.033260399395959435,0.06448663920974201,0.034370210416347156,0.052957485798370334,-0.00015178762440577788,0.0004894281868848924,0.062259193385075906,0.1911208572433269,0.0869279336571692,0.013514414000333718,0.14055513154717,0.033932815858756446,0.22962235682429183,0.20470457285369265,-0.006377027343019167,0.015448429353634125,0.045422881932234135,0.0301082324963891,-0.023377614695518873,0.05280239426350269,0.06416240296037959,0.03243062150723308,-0.010211880395036154,0.028359958751511344,-0.008197027943618476
3,-0.03187302981630322,-0.008567285413760692,0.061921567751353636,-0.007279846002210287,-0.01993758007146316,0.1405681602759476,0.10312336269773878,0.004760174431662738,0.2527496371409865,0.17950645778642374,0.08553095761177253,0.32420090495906434,0.11335524662125583,-0.04490051974080156,0.06770060730664071,0.044560890728838294,0.09697428513755074,0.008532544251840319,0.06917519147582156,0.08100160333066952,0.0028671298349669974,0.009719166348528088,0.10192069650090163,-0.004372481610784703,-0.009168355110722054,0.026271682056434615,0.13019050661951803,0.15337831073550912,0.04688700479967219,0.019430501231134004,0.0014341202034898791,0.026743387836340702,0.04439770727955995,0.0693115353900802,0.005155347872050592,0.05979730944181401,-0.020432765028439024,0.05098568439517651,0.0008603673889376315,0.019903511515004052,0.005033543179025547,0.02470699688324899,0.06551574802982986,0.011844349950429526,0.12429416156932406,0.010822245677430375,0.17919773048888188,0.022448467299297344,0.09599762066804908,0.025230378689631423,0.016870147922861106,0.016601320355494317,-0.026261030134435776,-0.017861166921194924,0.020160228572594897,0.010409720813668493,0.06598587702987423,-0.007483885780548086,0.04447395085275062,0.021254383238690843,0.031392949150432815,0.06896974984577098,0.06201826294310785,0.07040732841600353,0.0545998064058184,0.07013976761713306,0.008096149664987213,0.01031187966839809,-0.005539640162848386,0.010429976636519315,0.06098796304348694,0.19054915339506048,0.10620041419868799,0.04648297479821381,0.13820826458363905,0.016645164526311824,0.25190954632424906,0.2144335890364989,-0.021158564628492398,0.013749353136966758,0.05836050915519727,0.03339151805018647,-0.01406731103108004,0.0756171784961527,0.05059142883548842,0.022333979657769596,0.01428082955413869,0.026132590258351057,0.019932677678343703
4,-0.02393886849929078,-0.024380437074266705,0.04240902716950689,0.0007192841633939972,-0.0017790235704759085,0.12266960339462943,0.10100069060805787,-0.037136551780974206,0.24861109317573277,0.18181963135306406,0.09498464158946171,0.33433616218674317,0.11810920786523814,-0.04790222905874527,0.07646147242005748,0.042897056682977316,0.10833566751447736,-0.02692397414061147,0.0720410968562015,0.08184968637574136,-0.009264327297796221,0.010612317344009876,0.10333948431583409,0.01572234998080839,0.038928073668519726,0.016686151146184117,0.12377323123500376,0.15493391622588285,0.06201859696820743,0.016880210598335856,0.0032266197718518047,0.027813084020957873,0.06475461148725173,0.0637091737196562,-0.01902279620888291,0.03081898536260959,0.006742048277409586,0.0566037543788954,0.025314738319554678,-0.0022770217633520705,0.008718599336408608,0.04118240225723583,0.07642002440071072,0.008727508582048526,0.12942166431873775,0.008251298510824328,0.16135944448646108,0.03199674548442968,0.07695519870398232,0.013485238639893331,0.022142069103733904,0.016550073468000453,-0.019090428596407912,-0.035044358771134536,0.006521320284523694,0.03497433782112517,0.061570510064348036,-0.020880834350979177,0.05168869153372208,0.03631894086845533,0.01184689950581727,0.08361665324952622,0.011952409129023208,0.038860897650280654,0.026505531868263814,0.08188410920465969,0.032049130480491836,0.025110406163607057,-0.009282002004122044,0.003851778528798595,0.0656387434152793,0.18659628493258523,0.12653762592837858,0.0050490661569398895,0.13982150335455573,0.025771813196101608,0.24115241278359234,0.21171782551729726,0.0011417512548289363,0.046079117000002286,0.04210537098476741,0.016511874187495116,-0.0076164080842939215,0.05642730034517147,0.03971735662513178,0.024938895808348526,-0.007303010684143192,0.03695978708389956,0.009503129927685683
5,-0.01602267179013756,-0.03664537636685732,0.051741913373748186,-0.008043011930336656,0.03786883780071305,0.10520661843964636,0.07735237305528694,-0.025695264337368563,0.26569529192401925,0.1560969504737515,0.07489388717871895,0.33342171915511,0.11894068513189439,-0.03135163925327069,0.07662495964699903,0.05167191611188741,0.11901791054106987,-0.002677611675419835,0.08761802406064512,0.08507101125996566,0.015487399555581679,0.016152015989333825,0.09054802950122978,-0.002756917028491649,0.025760919024928042,0.037217543864954704,0.13550313072554196,0.16090626297582936,0.02220538628751248,0.022332339639325422,-0.0007034490169611662,0.031597383976711406,0.056092746843743733,0.06737961808388704,-0.013017971356446084,0.021402537742070894,0.020780598607039028,0.03580461867324285,0.02601030275183169,0.027879287902250707,0.020970442777907626,0.04133843580940968,0.059676414628324244,0.0215815504018648,0.12508397546376165,-0.0027203920481005174,0.17772787586878622,0.035674468808196066,0.06277872729122223,0.005455537726237184,0.011415114748592815,-0.006475580294486843,-0.03317549474516045,6.762241996738831e-05,0.009787586348196604,0.0077564216123182025,0.036343007078469734,-0.03326286534917376,0.0524120544418273,0.02174987014003025,0.016171652793209482,0.07095667549074751,0.020648410294871817,0.03149054112063359,0.04613161240181643,0.06416664227526116,0.03805051906214423,0.05209753261664397,-0.0027557071701711723,-0.00842397370288543,0.06940213814901082,0.179197301350402,0.11240129388831127,0.0065120793008015525,0.15818331149104345,0.03563039203727205,0.24008048575518096,0.20630508665135916,-0.011401742260147864,0.04063897670989441,0.04131099751405995,0.022024748903972564,0.007233983440801232,0.05371824386531484,0.03947731990676919,0.016695235792933465,-0.00409670400226413,0.03042450364813348,-0.004889058602606353
6,-0.004652990969853246,-0.06123721664140088,0.04161017367165109,-7.79487330584943e-05,0.02082402882285324,0.14311129099225964,0.10696188982254103,0.009240113652066196,0.2577674198061106,0.1677656993746323,0.0960087602793975,0.3496645945390708,0.12868861936390755,-0.06087014513149161,0.07199257725079147,0.03939735713677611,0.10048384302009422,-0.003812143327649012,0.09600490100021393,0.08466626803964238,0.006828931599609295,0.004998127897101562,0.10246753128364283,0.008766195225244727,0.010520028713767931,0.01597618749743899,0.1265122696770009,0.14375201815684185,0.082824588507106,0.028393227088528403,0.007326777260513011,0.008168283601362519,0.06667099802857893,0.07475610937056293,0.016324871597621082,0.05385545897934099,0.010451325603556586,0.04663082163902212,0.01967959539154027,0.0030373293207036274,0.004877854050582104,0.05010322088313065,0.054731197504082736,0.004875209802723575,0.11023833024908287,0.0009147768863816721,0.1755840955436458,0.03819940980123329,0.07780860180484117,0.008679459520188258,0.01706374134170344,0.0038730625220499285,-0.00785987664682788,-0.004373140168748692,-0.015937630358501653,0.0029226043542194863,0.04931965087833095,-0.0247963969980545,0.05132119813897852,0.004260076532237979,0.016805512457314493,0.0833699536996528,0.019127731513445042,0.04582879472583056,0.02949250232339196,0.06439558957932014,0.01892670369810366,0.05265297764005686,-0.006595522909874893,0.0010412485638203867,0.038607757809837544,0.18164619413351094,0.11324227731643076,0.03147264891163077,0.14382258533782316,0.023867887727049526,0.2482161698358294,0.21830221878830247,-0.01852278342518941,0.012997826590693397,0.05040503070226944,0.016550676631467438,-0.023186127648446818,0.05225204439207369,0.05101175698023113,0.01706730248559721,-0.023937963384175906,0.04638274107305503,0.007594321862923365
7,-0.007520014566107955,-0.04166557337997977,0.05501323711846596,-0.02600773578534296,0.006751122042410389,0.12621634569441686,0.09585697591676066,-0.021847593462280157,0.24988572780159138,0.17258305808993843,0.08583296768923764,0.31470840978139153,0.12758050060233628,-0.048479378640055415,0.0807562359493365,0.05539618445642335,0.09074151702244014,0.002740891108285175,0.06679859931805908,0.09654872835671353,-0.0038873344520268874,0.02943417101783412,0.11226739759550447,-0.005976094682971447,0.014025536559332533,0.03568400421731982,0.11259369037705094,0.13615432357810983,0.0548171391385646,0.03195572365010423,0.03040369016161761,0.0009264304675622349,0.05755516082912777,0.07189611836517026,-0.003990465213482111,0.04771836272447094,0.010394770181193629,0.04967237922271499,0.01937468267111825,0.012265796551380256,-0.0020400317818706323,0.03609411095287905,0.06558018599911812,0.034293050968472724,0.11709378465785239,0.015405012822827165,0.15887729809204582,0.04011794386989246,0.07372022990904696,0.003932654694102258,0.019181927593104508,-0.00780986956736746,-0.02362879863534105,0.004815860876216681,0.013384322878435988,0.003543461936199365,0.03644071988340031,-0.0368576870166707,0.060869915474915166,0.028182829257181744,0.0024583404604683304,0.07437624274166121,0.009351629062024256,0.03226779413312584,0.025202149550560143,0.07505186152468572,0.024326923319368504,0.038830939611068344,0.006537162925969981,0.0020409445580816398,0.06275666439926769,0.1865861282191458,0.10340590377249675,0.007418124688326901,0.15128757168444534,0.043947811729654986,0.23462455025912327,0.21253333122013174,-0.020995661005018502,0.01491414260588683,0.03974655373231564,-0.006380793539079826,-0.02978311482464156,0.0695266622434794,0.07321250764401291,0.012255150064751329,0.004398045200808313,0.04002716685437979,0.005743395674786768
8,-0.03363862754527611,-0.04477209010583749,0.05428149672062694,-0.004721529758676931,-0.009260428732659597,0.12417293107550006,0.08998739008202908,-0.032763520982840605,0.2637002239335265,0.17914763109576665,0.1095086644425952,0.33708789459027044,0.0992046670648254,-0.05730743436682939,0.08099192446571267,0.04263910791086335,0.10347422314804541,-0.002280901170396334,0.07672922125102793,0.07189184597020688,0.004620514596381613,0.027075877237076825,0.09930621319005084,0.02729439511322758,0.03274931080411482,0.007098961721746649,0.1202176426105666,0.14496781417215335,0.060850710608200013,-0.003957767612654157,0.019287072309042128,0.03357675982300059,0.07202313665106465,0.07229688020817575,0.011375425415771707,0.06770174508686175,-0.00037375180353967357,0.06664419628476362,0.004898109166241512,0.0007893159181865449,-0.007095526360811091,0.04219226322143269,0.08563026114502868,0.0325430043066949,0.11953751219540393,0.009116152635698007,0.15916213637791793,0.005500320466763692,0.06986260319569859,-0.00774324763679608,0.011205894684118423,-0.004262790965254522,-0.02747845840966024,-0.013146991351288991,0.01538878343316207,0.018587598065339384,0.04468206860510444,-0.02124158513101351,0.05042905526235461,0.021283271773572043,0.017135804018880204,0.06300069877117626,0.017043479567733163,0.028406982631147867,0.040794949802709264,0.06369351344783465,0.00783897773998102,0.028562563940960937,0.006306162609161161,-0.02028722876731578,0.06985359801385996,0.18453834708337802,0.11361110960801143,0.01898108823744642,0.15175176697891818,0.008257390357113526,0.243040562118423,0.2110729790151587,-0.0033713118303264496,0.04179582979257274,0.04775472600107556,0.030437820221132676,-0.017782465405637545,0.06309304556514772,0.058224334660692066,0.036588373674844465,0.006437317041913896,0.05599486699429348,0.008879375741425903
9,-0.02405296872494203,-0.027805393513436714,0.05483228839930088,-0.024905657418135625,0.027256136760365597,0.1283919452350282,0.09923893563775196,-0.011627004603411244,0.2545499417436353,0.1779631810078592,0.09084689042493518,0.3505568194095021,0.11778515069434624,-0.03234695291849179,0.06833592783474766,0.03439714823373462,0.10996152177756334,0.003086983211973515,0.07830133703583775,0.08637972973340619,-0.005532960234336504,-0.019234983073862632,0.11093021997874616,-0.01559635328535972,0.0013387302366628395,0.023952691762573405,0.11314329067784432,0.14325940776673707,0.04338332084659211,0.016986502066557312,0.015447446310325193,0.03838204445489616,0.04128660262720916,0.0712219332204953,0.004346703311939986,0.06562471855448551,0.014117897716991408,0.050568346898649426,-0.0007093434221195992,-0.008214430612712167,0.019485525310029776,0.0414607449211571,0.06958010936695676,-0.009899399556537566,0.10888463262667131,0.00033640143125870746,0.1657535751221929,0.006763780203223282,0.07912332004718217,0.014342863249336438,0.02731216967995639,-0.0011421756102853156,-0.043304619644716894,-0.004379575623317342,0.0008240890181508504,0.02071398615795852,0.041258856410801674,-0.008327552395559063,0.07770529581363023,0.048628800256596015,0.0341329542891668,0.10184376269141461,0.029822992019505487,0.021948700073761526,0.01240939497349971,0.06592499225562397,-0.010125997320061956,0.044016063257164235,0.00906871939317932,0.026110528129095978,0.07024523044207309,0.2015148754909853,0.0974579361967202,0.03555210840876746,0.1437598357883345,0.024458377678708572,0.24278849848246026,0.18598131019142702,-0.0014630636512049666,0.007044431679875789,0.023536429777514915,0.04426608792753098,-0.02368837927205423,0.07338325727299648,0.05157646260101088,0.031050440748283534,-0.006153409105911524,0.052077026600656634,0.00805369268084138
