,Age & BMI,"HRV
(average of nights)"
body_arm_left_area,0.1273675290801231,0.1392351783027497
body_arm_left_bmc,0.2505266619875627,0.2543015119923757
body_arm_left_bmd,-0.03147919853625965,-0.03147919853625965
body_arm_right_area,0.1238606212008362,0.13754122172875088
body_arm_right_bmc,0.25872845499712555,0.2632920986238195
body_arm_right_bmd,-0.0320620815514291,-0.0320620815514291
body_arms_area,0.1297845049950416,0.15213626229397564
body_arms_bmc,0.26508598424980656,0.2768070610015065
body_arms_bmd,-0.031724483825809946,-0.031724483825809946
body_head_area,0.11094409912214939,0.10118491275871999
body_head_bmc,0.23491735931731839,0.23277774339221113
body_head_bmd,-0.0330737996153837,-0.0330737996153837
body_leg_left_area,-0.029518462603997347,0.09134945752565175
body_leg_left_bmc,0.2859984273116646,0.32197348464631326
body_leg_left_bmd,-0.02876484376374815,-0.02876484376374815
body_leg_right_area,0.0348757607672713,0.07817690664585106
body_leg_right_bmc,0.2845337428565474,0.3177777999433754
body_leg_right_bmd,-0.02932419824471945,-0.02932419824471945
body_legs_area,0.02966845267807705,0.09449504682481574
body_legs_bmc,0.28770694187584095,0.3226074052148198
body_legs_bmd,-0.0299825248720972,-0.0299825248720972
body_pelvis_area,0.2661227323154757,0.2823673480768478
body_pelvis_bmc,0.4492183601759177,0.46929234311549045
body_pelvis_bmd,-0.0323011554796187,-0.0323011554796187
body_ribs_area,0.292132113847227,0.2921819406587936
body_ribs_bmc,0.3754077790377734,0.3787301691455157
body_ribs_bmd,-0.0321941017874003,-0.0321941017874003
body_spine_area,0.14354643573070186,0.1238426242327931
body_spine_bmc,0.427106793691882,0.4267702127471733
body_spine_bmd,-0.02903663091542715,-0.02903663091542715
body_total_area,0.0862918754381551,0.1127851663119939
body_total_bmc,0.3962693604681756,0.41040857945175124
body_total_bmd,-0.030334266092134,-0.030334266092134
body_total_left_area,-0.032417556692441396,0.10999770407086201
body_total_left_bmc,0.3501103618333456,0.36761326495568925
body_total_left_bmd,-0.02918405707856855,-0.02918405707856855
body_total_right_area,0.12013278100326524,0.13241461061891596
