,Age & BMI,"HRV
(measured during sleep)"
Lipids_NEG_895.7504_479.9357_339.5117,0.30205821633555174,0.32535050910158203
Lipids_POS_766.6545_385.0048_310.8991,0.27451431545326094,0.2977548984225832
Lipids_POS_1201.9699_371.8470_587.1234,0.022121580573871452,0.0453271006279965
Lipids_POS_551.5029_464.7851_269.3251,0.34034339432426153,0.3634959409408415
Lipids_POS_552.4021_243.2522_254.7229,0.4502562306920626,0.47322425997035333
Lipids_NEG_606.3407_163.9361_259.8214,0.2070746010527246,0.22987208061257036
Lipids_POS_850.6410_327.8385_322.9399,0.09558657287427705,0.11828102401770735
Lipids_POS_569.4515_264.7725_256.9211,0.23499040755232276,0.2576329280380034
Lipids_POS_874.7846_469.3316_335.9950,0.2350418344379373,0.2575358005114684
Lipids_NEG_860.7694_440.4647_338.2609,0.07549530021102595,0.09798192855448909
Lipids_NEG_800.6694_395.2227_309.0620,0.24654424391995075,0.2690202065583347
Lipids_NEG_938.7211_408.5736_340.7134,0.03228363132240385,0.05470255979509005
Lipids_POS_935.7308_370.5858_341.5528,0.0408420709246515,0.06302268249741916
Lipids_NEG_599.5275_371.8251_270.5300,0.1167093516268933,0.13886599999937124
Lipids_POS_893.2559_377.2739_290.7061,0.08361545363145839,0.1055859609306602
Lipids_POS_867.7401_457.3342_334.9220,0.27121376251517015,0.2931752949283942
Lipids_POS_564.4382_258.3153_258.3104,0.3334648307466346,0.3553563898495894
Lipids_POS_864.7632_414.7823_336.8332,0.15788639474681193,0.17975080759699508
Lipids_POS_760.5111_255.9364_289.3509,0.2362359031845805,0.2580379895941223
Lipids_NEG_912.6319_363.2928_335.6551,0.2755108874864969,0.2972330697635849
Lipids_POS_876.6830_376.8105_329.0112,0.2415300617094787,0.26271320729193975
Lipids_POS_1030.8343_476.8424_371.3776,0.23383476558511945,0.2549701289717091
Lipids_NEG_782.6042_399.7777_300.1993,0.22249526141022846,0.2435555674533818
Lipids_NEG_940.6241_369.0367_339.5495,0.14449782909135783,0.16553634455557187
Lipids_NEG_675.5195_348.9319_279.2079,0.0743575000133414,0.0953881736006596
Lipids_POS_927.7397_433.8012_344.9688,0.14772187311031265,0.1685771839976703
Lipids_POS_862.7849_469.8288_336.6654,0.2402451825973084,0.2607906324302147
Lipids_POS_800.6208_344.2950_316.1363,0.19113225006330076,0.21159109132292608
Lipids_NEG_431.3161_117.1821_227.9978,0.1961747910439238,0.2165814832244018
Lipids_NEG_653.5356_371.5074_277.0964,0.3496537048817374,0.37005026977901834
Lipids_POS_790.5388_328.6728_291.3753,0.021660523724398452,0.0420218495952889
Lipids_NEG_912.7046_395.8197_334.2874,0.29099091087817625,0.31129081179261875
Lipids_NEG_918.8469_481.9454_354.2591,0.1823464242214172,0.20256866603562884
Lipids_POS_663.5704_402.6713_302.7985,0.0333804941842347,0.05332148685341395
Lipids_NEG_1598.1366_332.2415_481.5221,0.09620819916630541,0.1160151793377283
Lipids_NEG_673.5030_339.1761_276.6513,0.17975243563421134,0.1991877355935657
Lipids_POS_707.6428_446.3400_316.1451,0.30941800532487995,0.3288273895584079
Lipids_NEG_655.5599_384.9939_279.2526,0.20847014077393622,0.22785439455342849
Lipids_NEG_804.6131_360.6417_311.3464,0.1448001265690812,0.16398413356847824
Lipids_POS_790.6845_396.9221_320.3477,0.25969555370824066,0.2788512019139765
Lipids_POS_907.3000_498.6399_349.8215,0.11693994663477125,0.13595432957793213
Lipids_POS_881.7568_415.2703_332.5105,0.09413058726986384,0.11308209213366449
Lipids_POS_884.7203_379.9516_337.4750,0.23610623053087282,0.25505603049732356
Lipids_POS_668.6323_462.6511_303.6349,0.21318411473220944,0.2320711214920122
Lipids_POS_1136.9038_424.0021_384.2794,0.15975305659719313,0.17856643276117723
Lipids_POS_1564.1652_362.0142_477.6127,0.17158078454593356,0.19034857414473288
Lipids_POS_704.5528_364.4451_288.9149,0.11785927641682364,0.1366214680986091
Lipids_POS_592.4694_284.2519_265.6126,0.2983522482277591,0.31706050523305335
Lipids_POS_757.6434_421.2502_322.6619,0.1560796416458787,0.17459778628016734
Lipids_POS_660.5548_358.1182_277.0836,0.2349774325246229,0.2534349133728035
Lipids_POS_915.8098_532.4536_349.3291,0.15426794853628178,0.17254113317684938
Lipids_POS_953.7552_434.7604_351.5070,0.18589497315082376,0.20416678629777785
Lipids_POS_865.7208_379.1952_331.1629,0.23129863472139406,0.2494468015253059
Lipids_NEG_650.4756_284.3292_277.6402,0.2432174341778082,0.26135231647498847
Lipids_POS_1562.1130_323.7412_477.5866,0.2544688892969099,0.27255794272399414
Lipids_POS_848.6515_360.8336_320.5420,0.2351272005778437,0.2532075422556173
Lipids_NEG_917.7795_463.9949_346.3272,0.24452787969588613,0.2623550348723876
Lipids_NEG_800.5594_354.0673_299.5396,0.11349774703928325,0.1311322008831603
Lipids_POS_909.7633_418.9940_343.4172,0.26649698656952303,0.284114061764653
Lipids_POS_782.7341_330.0030_303.2995,0.1733073709826459,0.19087293755256596
Lipids_POS_589.5175_443.0616_272.5951,0.137886839737524,0.15540491602715828
Lipids_POS_904.7132_387.7140_337.8654,0.21580307856065245,0.23326795368164338
Lipids_NEG_1087.8521_422.3048_410.5819,0.34030678417127114,0.3577637298669018
Lipids_POS_548.3708_192.1763_242.1866,0.35788272055156056,0.3753366840122455
Lipids_POS_1320.1552_445.2918_457.2758,0.2492004967482953,0.26663001508470335
Lipids_NEG_990.7872_408.9012_354.1909,0.19753369126558962,0.21489897449582773
Lipids_NEG_920.5614_306.8208_328.9002,0.18804193553588705,0.20532792655821805
Lipids_POS_921.0284_411.6034_339.2922,0.021039314645245298,0.03828147799283785
Lipids_NEG_331.2640_240.7059_196.3559,0.20229934323125076,0.21936090548234927
Lipids_NEG_864.6102_343.9488_320.3264,0.16395174632540985,0.1809535783052938
Lipids_POS_919.7128_443.6441_341.5146,0.15051438455037544,0.16746348958425267
Lipids_NEG_311.1395_38.0911_182.0262,0.016124991095491,0.03288700432401845
Lipids_POS_674.4382_198.0191_268.5265,0.34457040560895646,0.3612901639988157
Lipids_NEG_1646.1353_322.0287_490.3771,0.09986387275646591,0.11654052123600539
Lipids_POS_860.6123_358.8290_321.2616,0.09936032134530985,0.11593346704381395
Lipids_NEG_1552.1516_347.0076_472.2308,0.07685672208125671,0.09333665549963155
Lipids_POS_945.8578_479.9617_361.4454,0.21514485073279566,0.23162016758979992
Lipids_POS_1293.2158_464.9787_452.7165,0.25115286761153305,0.2675657505811042
Lipids_NEG_1529.1259_320.4474_465.0645,0.0040330578153879,0.0202131248144952
Lipids_NEG_947.7548_409.5409_345.5861,0.17000204726119356,0.18617150391899626
Lipids_POS_367.3358_406.5366_207.7260,0.0660521710609233,0.08188789177554645
Lipids_POS_798.5633_310.6939_307.9514,0.1967119326399446,0.21245405853864696
Lipids_NEG_900.6655_385.4520_332.3414,0.18385521903151775,0.1995780898848768
Lipids_NEG_930.7142_415.4027_339.1969,0.24036429324637104,0.2560460669490608
Lipids_POS_842.6618_385.1590_321.4195,0.2441147288600202,0.2596774108798061
Lipids_NEG_737.5364_330.1667_295.1411,0.10659827046375919,0.1221605708320351
Lipids_POS_861.6898_371.2335_332.3574,0.25026257360411125,0.26566055229001895
Lipids_POS_873.2139_436.7717_334.8279,0.17750017029917098,0.19269734807374989
Lipids_POS_808.7378_443.8960_324.5386,0.21961565142909895,0.23479918229288566
Lipids_POS_924.7886_430.9662_345.8685,0.26154058136493497,0.2766336805038787
Lipids_NEG_595.1006_342.4316_237.9414,0.00198919879213305,0.0169517759480124
Lipids_POS_814.6222_355.0035_311.8197,0.3037716441530816,0.3186295398812158
Lipids_POS_508.3759_197.2141_242.6119,0.33973400169589046,0.3544592335452138
Lipids_POS_580.4330_271.6643_263.1703,0.39714681841281835,0.4117592452086553
Lipids_POS_852.6809_380.6741_326.3672,0.29558814693030144,0.31018122816187194
Lipids_POS_547.4714_425.8566_261.6859,0.20095106771817084,0.2155249968057029
Lipids_NEG_447.0632_312.4609_209.9042,0.08438891763540074,0.09894119550616459
Lipids_NEG_239.0592_421.1055_154.8518,0.048362893265697246,0.06281439579202186
Lipids_POS_1646.2065_346.9004_500.8756,0.2176080211191062,0.23195848435212618
Lipids_POS_576.5704_384.8811_279.9901,0.240111655835331,0.25444131316591706
Lipids_POS_866.8157_489.1447_342.1229,0.224512695753742,0.23854465062306335
Lipids_POS_820.6201_342.4029_314.8569,0.2684691470527391,0.28243312178553054
Lipids_POS_763.6339_380.8830_331.0673,0.2314364883730909,0.2453487563813384
Lipids_POS_929.7553_443.9280_346.3181,0.18751658345859745,0.20136518015961255
Lipids_POS_830.6737_363.1038_326.6709,0.3540166960437453,0.3678257264728681
Lipids_NEG_921.7671_480.0027_342.4373,0.23297881580970775,0.24658191377139776
Lipids_POS_1648.2198_354.6323_503.2539,0.19089440708094052,0.20449595051540848
Lipids_NEG_745.6208_379.7762_296.9102,0.24505809762583436,0.25854913833096205
Lipids_NEG_695.4213_471.0789_291.6774,0.10700697058672876,0.12043905978663125
Lipids_NEG_622.3329_166.6318_266.8230,0.16233139386276368,0.17574833216138175
Lipids_POS_467.3723_382.9518_236.5596,0.22528573865906915,0.23863045958803702
Lipids_POS_716.6315_434.8540_313.6589,0.25316247206803083,0.266261429853359
Lipids_POS_676.4539_222.4435_271.5719,0.24545233847087974,0.25853905433113583
Lipids_POS_838.7846_471.7783_333.7234,0.2578224131408002,0.2708241883363456
Lipids_NEG_863.6258_327.6127_322.3418,0.18110144910366482,0.19410163412530795
Lipids_POS_893.6973_440.7226_334.5024,0.09900389915034405,0.1119738183706626
Lipids_POS_1303.1996_455.1640_460.3215,0.10030741736626936,0.11323546223405875
Lipids_POS_753.6314_370.4787_307.8293,0.2790318838064916,0.29177223008650055
Lipids_NEG_964.7353_401.0068_343.3659,0.040738547119940904,0.05346653000284795
Lipids_POS_851.6394_387.8368_326.0120,0.00039183753176014993,0.01308547863739985
Lipids_POS_952.8309_452.6357_356.2146,0.21948152502601945,0.2321460529785653
Lipids_NEG_566.3822_197.3529_255.4581,0.30675299627352126,0.31918392243261673
Lipids_POS_891.7402_443.0236_337.0999,0.1661802801945954,0.1785834057675273
Lipids_NEG_1089.8691_431.3047_412.3494,0.40841173158929867,0.42075671465918485
Lipids_NEG_727.1610_374.1125_262.5806,0.1197577804585213,0.1320766551854426
Lipids_POS_894.6679_353.7670_332.8055,0.048278212072850046,0.060567729784568855
Lipids_POS_482.3238_213.8452_229.6986,0.19807861251579234,0.2103665653984099
Lipids_NEG_956.8638_480.7952_359.0952,0.0980030704620598,0.110255021610022
Lipids_NEG_913.7047_432.2409_336.3331,0.260142665776259,0.2723157968968206
Lipids_NEG_479.2833_127.1033_259.8385,0.2125378791925291,0.22467481920964244
Lipids_NEG_878.5902_331.6454_323.2081,0.0005444622278298,0.012672900009737701
Lipids_POS_720.4800_235.8047_282.5278,0.2198630020508464,0.23192341117329185
Lipids_POS_682.6120_416.9520_305.9995,0.07477263834237195,0.08679354937347569
Lipids_NEG_855.9255_371.8274_323.3059,0.0854586771691571,0.09739240438660544
bt__triglycerides,0.33251963145359925,0.3444414377462645
Lipids_POS_518.3214_173.9302_247.7016,0.1093836658324823,0.1212741798827543
Lipids_NEG_796.5856_354.9636_298.6001,0.2916880715018185,0.3035437256240602
Lipids_POS_702.4691_220.0091_275.8992,0.20151098167160397,0.213245253631726
Lipids_NEG_732.4446_198.2070_285.7061,0.3183490137695485,0.33005608802311415
Lipids_POS_612.5549_375.4297_274.7833,0.25262214968029295,0.2642833005304809
Lipids_POS_813.6826_460.0888_320.6851,0.2210638625248651,0.23271854803330316
Lipids_NEG_754.5730_346.9611_288.6849,0.2539770566071352,0.2656290325062053
Lipids_NEG_677.5358_363.0457_281.0068,0.2001909411516568,0.21182144182630905
Lipids_POS_561.4869_443.2162_264.7767,0.20297525880775644,0.214518545672952
Lipids_POS_993.8570_459.4975_365.6872,0.176246802335902,0.18777792262909754
Lipids_POS_538.4225_256.1820_256.9239,0.36310386002120626,0.374633946312123
Lipids_NEG_1036.7708_388.8441_359.5527,0.2038729428766175,0.21532785862003778
Lipids_POS_955.8456_438.1350_352.5526,0.1690226509510315,0.18046446665528484
Lipids_POS_850.6673_376.0998_324.3003,0.2184177388806146,0.22977248611447953
Lipids_POS_955.7699_440.8853_352.8342,0.1590107938470105,0.17035688026348705
Lipids_POS_568.4268_260.1092_321.3737,0.22738697289556392,0.23854780428973735
Lipids_NEG_830.6039_385.9261_309.6896,0.22840348366637195,0.2394627665649579
Lipids_POS_703.9724_330.7139_297.4042,0.21697110514661622,0.22799504859239872
Lipids_POS_608.4643_296.0956_269.9884,0.37383925674118257,0.38478970316675204
Lipids_POS_814.5581_288.0249_306.6195,0.09803061611025035,0.10893336949351015
