,Age & BMI,"HRV
(measured during sleep)"
Lipids_NEG_448.3064_59.4702_204.7820,True,True
Lipids_NEG_179.0713_60.9497_143.4458,True,True
Lipids_NEG_481.2803_61.9849_222.0255,False,True
Lipids_NEG_398.9360_63.8051_149.2762,False,True
Lipids_NEG_366.9002_65.7281_173.6672,True,True
Lipids_NEG_448.3062_66.1058_203.2355,True,True
Lipids_NEG_445.1865_71.8464_225.7402,True,True
Lipids_NEG_498.9296_99.7919_166.3289,False,True
Lipids_NEG_265.1476_105.5660_172.4942,True,True
Lipids_NEG_431.3161_117.1821_227.9978,False,True
Lipids_NEG_321.1736_118.6955_184.7562,True,True
Lipids_NEG_315.2539_127.2103_187.7717,True,True
Lipids_NEG_479.2833_127.1033_259.8385,False,True
Lipids_NEG_393.1737_127.7599_200.6594,True,True
Lipids_NEG_391.2848_134.2873_208.3208,True,True
Lipids_NEG_526.3142_135.5372_245.4127,False,False
Lipids_NEG_465.2853_135.1457_223.3946,True,True
Lipids_NEG_576.3300_136.7053_252.9075,False,True
Lipids_NEG_600.3303_137.6792_257.0304,False,True
Lipids_NEG_293.2119_140.2347_181.8754,True,True
Lipids_NEG_498.2618_140.3377_224.4095,False,True
Lipids_NEG_269.2120_142.5702_175.9228,True,True
Lipids_NEG_293.1785_141.6657_180.7752,True,True
Lipids_NEG_295.2278_143.3953_185.4930,True,True
Lipids_NEG_249.1490_146.8311_173.4685,True,True
Lipids_NEG_552.3302_147.3271_249.8133,False,False
Lipids_NEG_556.2675_146.7284_237.4623,True,True
Lipids_NEG_319.2277_153.8542_188.2015,True,True
Lipids_NEG_540.3302_154.7151_249.3912,True,True
Lipids_NEG_626.3460_155.2144_261.9782,False,True
Lipids_NEG_612.3302_154.7324_257.1924,False,True
Lipids_NEG_223.1697_156.3114_166.9756,False,True
Lipids_NEG_524.2781_157.9322_228.2561,False,True
Lipids_NEG_471.3473_158.5846_229.5114,True,True
Lipids_NEG_279.2324_158.6982_181.6171,False,True
Lipids_NEG_564.3306_159.2347_246.9704,False,True
Lipids_NEG_602.3461_159.2038_259.3378,True,True
Lipids_NEG_646.3326_158.6618_269.0966,False,True
Lipids_NEG_660.3482_158.6533_273.3645,False,True
Lipids_NEG_303.2322_159.7056_192.6690,True,True
Lipids_NEG_321.2431_160.3044_193.0745,True,True
Lipids_NEG_373.0444_160.4419_183.4387,True,True
Lipids_NEG_421.2260_158.5847_213.5003,True,True
Lipids_NEG_271.2275_160.3043_180.0461,False,True
Lipids_NEG_341.2118_160.0640_192.2983,True,True
Lipids_NEG_295.2275_161.7217_183.5438,True,True
Lipids_NEG_283.2275_162.1262_180.7802,True,True
Lipids_NEG_313.0780_162.2634_176.0613,False,True
Lipids_NEG_476.2780_162.2291_219.2461,False,True
Lipids_NEG_500.2780_162.3321_224.3678,True,True
Lipids_NEG_594.3404_162.1706_250.6944,True,True
Lipids_NEG_199.1701_163.1906_162.5901,True,True
Lipids_NEG_630.3409_163.7197_263.2723,True,True
Lipids_NEG_606.3407_163.9361_259.8214,False,True
Lipids_NEG_628.3612_165.1721_263.4480,False,True
Lipids_NEG_556.3514_166.8343_252.2851,False,True
Lipids_NEG_622.3329_166.6318_266.8230,False,True
Lipids_NEG_608.3561_167.0099_254.3956,False,True
Lipids_NEG_528.2729_167.4513_229.3328,True,True
Lipids_NEG_407.1447_170.5102_207.7605,True,True
Lipids_NEG_604.3617_172.5693_259.1529,True,True
Lipids_NEG_556.3523_174.3013_252.7480,False,True
Lipids_NEG_622.3329_173.6203_268.4474,True,True
Lipids_NEG_636.3485_173.5584_272.6770,True,True
Lipids_NEG_1117.6652_173.9833_357.4844,False,True
Lipids_NEG_1131.6804_174.0561_360.4199,False,False
Lipids_NEG_225.1854_174.3394_166.2333,False,True
Lipids_NEG_327.0597_175.0145_179.3644,True,True
Lipids_NEG_373.0442_177.0601_184.2770,False,False
Lipids_NEG_452.2779_177.5464_217.9173,False,True
Lipids_NEG_343.2276_177.7919_193.5011,True,True
Lipids_NEG_275.2011_180.8127_181.5311,False,True
Lipids_NEG_389.0763_180.3842_195.9085,True,True
Lipids_NEG_225.1854_180.9066_167.3259,True,True
Lipids_NEG_297.2437_181.0794_184.3261,True,True
Lipids_NEG_299.2498_180.9539_183.8280,True,True
Lipids_NEG_638.3663_182.8576_268.3249,False,True
Lipids_NEG_648.3865_183.0196_266.0666,False,True
Lipids_NEG_566.3462_184.7391_250.7449,False,True
Lipids_NEG_433.2592_184.1084_230.7800,True,True
Lipids_NEG_652.3823_186.7034_271.2763,False,True
Lipids_NEG_650.4029_187.1093_267.1563,False,True
Lipids_NEG_540.3664_188.2946_250.3236,False,True
Lipids_NEG_478.2936_187.8373_222.2248,False,True
Lipids_NEG_608.3557_188.5162_263.0547,False,True
Lipids_NEG_251.2009_188.6962_174.0366,False,True
Lipids_NEG_538.3512_189.0391_252.6322,False,True
Lipids_NEG_415.3212_189.8186_221.9556,False,True
Lipids_NEG_327.2536_189.1341_192.6790,True,True
Lipids_NEG_441.2026_190.8591_220.0475,True,True
Lipids_NEG_433.2593_190.6877_230.2920,True,True
Lipids_NEG_606.3770_192.2532_262.0319,False,True
Lipids_NEG_568.3607_192.9332_256.9153,False,False
Lipids_NEG_436.2827_193.2647_217.7135,True,True
Lipids_NEG_664.4189_194.9424_270.6741,True,True
Lipids_NEG_301.2171_196.1490_189.6543,False,True
Lipids_NEG_566.3822_197.3529_255.4581,False,False
Lipids_NEG_732.4446_198.2070_285.7061,False,True
Lipids_NEG_277.2172_198.8968_181.4261,False,True
Lipids_NEG_433.2592_198.0726_228.6670,True,True
Lipids_NEG_345.2433_198.6616_196.1497,True,True
Lipids_NEG_636.3875_201.6145_261.7036,False,True
Lipids_NEG_690.4331_201.7955_275.4666,False,True
Lipids_NEG_227.2013_201.9546_169.2037,True,True
Lipids_NEG_584.3822_203.4664_260.1787,False,True
Lipids_NEG_688.4184_203.7182_277.1612,False,True
Lipids_NEG_473.2819_203.0141_238.1084,True,True
Lipids_NEG_694.4290_206.7798_281.4085,False,True
Lipids_NEG_283.2429_209.7576_198.9239,False,False
Lipids_NEG_556.2127_210.1259_231.5327,False,True
Lipids_NEG_664.3798_210.2822_280.0784,False,True
Lipids_NEG_253.2171_211.0629_173.8128,False,True
Lipids_NEG_325.2745_213.0205_192.9445,True,True
Lipids_NEG_480.3093_213.8802_225.5222,False,True
Lipids_NEG_564.3441_213.9321_249.9780,True,True
Lipids_NEG_653.4054_214.2103_274.2061,True,True
Lipids_NEG_676.4186_215.4915_271.9075,False,True
Lipids_NEG_708.4452_215.9412_283.9187,True,True
Lipids_NEG_303.2329_217.0053_189.4318,True,True
Lipids_NEG_385.2355_216.8337_206.6321,True,True
Lipids_NEG_373.0443_216.5695_195.1227,True,True
Lipids_NEG_608.3926_216.8683_264.5112,False,False
Lipids_NEG_678.4338_219.1859_273.7349,False,True
Lipids_NEG_655.4209_219.6501_265.3660,True,True
Lipids_NEG_241.2168_219.6496_171.9720,True,True
Lipids_NEG_559.4727_220.6105_259.7352,False,True
Lipids_NEG_680.4141_219.6702_277.9512,False,True
Lipids_NEG_433.3314_220.4412_230.8741,True,True
Lipids_NEG_329.2483_221.2845_196.6111,False,True
Lipids_NEG_347.2585_221.2846_198.8404,True,True
Lipids_NEG_734.4600_223.4492_289.1105,False,True
Lipids_NEG_355.2848_221.9340_200.9558,True,True
Lipids_NEG_568.3976_224.2734_259.0331,False,True
Lipids_NEG_223.0278_224.4269_152.7857,True,True
Lipids_NEG_692.4501_225.8412_276.9611,True,True
Lipids_NEG_768.5022_225.2519_298.8562,True,True
Lipids_NEG_447.0628_226.0525_209.4561,True,True
Lipids_NEG_728.4497_226.0693_287.4307,False,True
Lipids_NEG_473.3481_225.4452_225.4333,True,True
Lipids_NEG_267.2327_227.8662_178.4606,False,True
Lipids_NEG_329.2483_228.7924_196.1391,True,True
Lipids_NEG_465.3043_227.7569_246.3623,False,True
Lipids_NEG_695.3115_229.3038_285.8177,True,True
Lipids_NEG_491.3194_227.7878_251.5075,False,True
Lipids_NEG_305.2484_230.7548_188.6846,False,True
Lipids_NEG_730.4652_230.8407_288.0099,False,False
Lipids_NEG_716.4497_233.1639_283.9634,False,True
Lipids_NEG_505.3353_233.0827_254.9478,False,True
Lipids_NEG_581.1034_234.3276_237.0208,True,True
Lipids_NEG_533.4546_236.4170_260.5307,False,True
Lipids_NEG_271.2864_236.5747_176.9600,False,True
Lipids_NEG_449.0418_237.0240_217.1634,True,True
Lipids_NEG_479.3194_236.5186_250.6740,True,True
Lipids_NEG_709.4308_238.4831_294.5274,True,True
Lipids_NEG_551.3584_237.5587_246.5034,True,True
Lipids_NEG_445.3315_239.4130_246.7765,True,True
Lipids_NEG_577.3739_239.1381_252.3371,True,True
Lipids_NEG_331.2640_240.7059_196.3559,False,True
Lipids_NEG_889.7226_243.1803_340.4197,False,True
Lipids_NEG_599.0596_242.7004_239.9654,True,True
Lipids_NEG_711.4461_242.2402_284.9989,True,True
Lipids_NEG_445.2539_242.9906_221.5121,True,True
Lipids_NEG_610.4079_243.1175_269.3509,False,True
Lipids_NEG_732.4808_243.8766_289.0497,True,True
Lipids_NEG_736.4757_244.5967_292.0074,True,True
Lipids_NEG_405.2643_244.9343_219.3737,True,True
Lipids_NEG_357.2792_246.8568_204.9070,False,True
Lipids_NEG_455.2831_245.3431_224.1958,True,True
Lipids_NEG_483.1747_248.2659_221.9774,True,True
Lipids_NEG_307.2640_249.1248_189.2839,True,True
Lipids_NEG_591.3900_248.8844_253.5627,False,True
Lipids_NEG_269.2484_251.8786_180.4064,True,True
Lipids_NEG_299.0257_251.2586_166.4634,True,True
Lipids_NEG_493.3355_249.9562_253.6845,True,True
Lipids_NEG_756.4811_252.3038_294.3863,False,True
Lipids_NEG_605.4056_251.9655_254.4615,False,True
Lipids_NEG_794.4966_253.4329_301.4229,False,True
Lipids_NEG_711.2885_255.0889_287.4078,False,True
Lipids_NEG_607.4211_255.4282_296.5780,False,True
Lipids_NEG_507.3510_254.6850_256.5377,False,True
Lipids_NEG_857.5197_256.1125_322.6314,True,True
Lipids_NEG_669.4570_257.0592_272.5546,False,True
Lipids_NEG_295.2639_257.6187_187.1323,False,True
Lipids_NEG_602.0877_257.1985_232.0794,True,True
Lipids_NEG_495.3146_256.8286_231.0356,False,False
Lipids_NEG_445.3679_260.5732_220.0841,False,True
Lipids_NEG_859.5350_260.5813_318.4710,True,True
Lipids_NEG_789.4428_261.8637_283.8531,True,True
Lipids_NEG_223.0280_262.0876_152.9086,True,True
Lipids_NEG_509.3304_261.1571_232.7977,False,False
Lipids_NEG_511.3141_261.2602_229.9817,False,False
Lipids_NEG_359.2949_263.8738_203.8640,True,True
Lipids_NEG_397.3317_263.5301_219.1804,True,True
Lipids_NEG_671.0992_263.5027_257.0607,True,True
Lipids_NEG_593.4777_265.5432_265.6369,False,False
Lipids_NEG_441.3942_265.3164_239.5379,False,False
Lipids_NEG_589.5171_266.0376_274.9450,True,True
Lipids_NEG_283.4143_265.5883_184.3863,True,True
Lipids_NEG_805.3534_266.2230_298.3301,True,True
Lipids_NEG_923.5154_267.5518_304.8837,False,True
Lipids_NEG_449.0424_267.7759_205.3863,True,True
Lipids_NEG_923.2388_267.8191_304.8870,False,True
Lipids_NEG_745.3871_266.8413_290.1767,True,True
Lipids_NEG_317.0362_267.7082_174.7160,True,True
Lipids_NEG_359.0832_267.7425_187.0758,True,True
Lipids_NEG_461.5192_267.7081_213.4108,True,True
Lipids_NEG_497.0917_268.3611_217.5026,True,True
Lipids_NEG_499.0899_268.4575_217.6470,True,True
Lipids_NEG_923.6937_267.5122_304.8227,True,True
Lipids_NEG_521.1370_268.9213_225.6923,False,True
Lipids_NEG_309.2795_270.1600_191.4384,True,True
Lipids_NEG_435.3473_269.9293_224.3083,True,True
Lipids_NEG_447.0631_272.3539_215.0318,True,True
Lipids_NEG_653.4622_272.6968_268.3309,False,True
Lipids_NEG_872.5646_273.3952_320.6035,True,True
Lipids_NEG_397.3683_273.5347_223.2174,False,False
Lipids_NEG_929.5770_274.3279_338.3166,True,True
Lipids_NEG_635.4522_275.6107_306.5493,False,True
Lipids_NEG_567.0880_276.5924_234.9104,True,True
Lipids_NEG_595.4935_277.8977_267.8088,False,False
Lipids_NEG_911.5673_278.1451_333.7167,True,True
Lipids_NEG_655.4205_278.6351_270.5046,True,True
Lipids_NEG_297.2795_279.0646_188.8481,True,True
Lipids_NEG_671.0993_279.6284_256.1227,True,True
Lipids_NEG_311.2953_282.3301_192.4720,True,True
Lipids_NEG_792.4926_281.2049_297.5073,False,True
Lipids_NEG_816.5392_284.1282_305.9804,True,True
Lipids_NEG_913.5830_282.4742_335.3502,True,True
Lipids_NEG_650.4756_284.3292_277.6402,False,False
Lipids_NEG_848.5653_283.8655_314.5390,True,True
Lipids_NEG_411.3839_283.9114_227.3083,False,False
Lipids_NEG_437.3631_284.6656_223.1714,True,True
Lipids_NEG_818.5546_285.1017_307.6721,True,True
Lipids_NEG_832.5703_285.1635_313.5707,True,True
Lipids_NEG_880.5693_284.7099_322.9195,True,True
Lipids_NEG_433.3680_285.7984_218.6457,False,False
Lipids_NEG_551.1105_286.0729_230.0794,True,True
Lipids_NEG_581.1029_285.1743_237.2050,True,True
Lipids_NEG_830.5547_284.4832_308.6551,True,True
Lipids_NEG_915.5984_286.6170_333.6648,True,True
Lipids_NEG_776.4979_285.0150_295.1547,False,True
Lipids_NEG_874.5798_287.2164_319.2142,False,True
Lipids_NEG_1075.5806_286.6296_352.0026,True,True
Lipids_NEG_844.5694_289.3085_312.5522,True,True
Lipids_NEG_858.5847_288.2958_317.2095,True,True
Lipids_NEG_872.5645_288.5644_319.6103,False,True
Lipids_NEG_423.3834_287.1995_231.1017,False,False
Lipids_NEG_631.4817_289.2460_265.6275,False,False
Lipids_NEG_804.5472_288.7820_309.0235,True,True
Lipids_NEG_840.5236_288.6576_303.4719,False,True
Lipids_NEG_850.5527_288.6848_308.4171,True,True
Lipids_NEG_867.5442_288.6883_308.5206,False,True
Lipids_NEG_595.1009_289.2015_238.8561,False,True
Lipids_NEG_708.4874_289.1532_290.0259,True,True
Lipids_NEG_773.5050_289.0764_305.8159,True,True
Lipids_NEG_787.5201_289.0915_309.8581,False,True
Lipids_NEG_818.4874_290.3890_295.2807,True,True
Lipids_NEG_637.4312_290.2711_268.6282,False,True
Lipids_NEG_882.5846_290.4511_322.4104,True,True
Lipids_NEG_311.2953_291.4679_193.1637,True,True
Lipids_NEG_655.1212_291.4402_247.0469,True,True
Lipids_NEG_657.4970_291.5020_271.8989,False,False
Lipids_NEG_821.1151_299.7575_281.4532,True,True
Lipids_NEG_672.1480_292.5528_254.1540,True,True
Lipids_NEG_337.3109_293.3564_198.9422,True,True
Lipids_NEG_738.5061_291.2612_289.2457,False,False
Lipids_NEG_651.4469_294.1904_271.5771,False,True
Lipids_NEG_967.5929_293.5421_348.0814,True,True
Lipids_NEG_571.1097_294.0431_228.2574,False,True
Lipids_NEG_580.3387_294.0978_255.1794,True,True
Lipids_NEG_598.1289_293.9400_232.4784,True,True
Lipids_NEG_816.5747_294.3449_312.5136,True,True
Lipids_NEG_445.0845_294.5926_207.5385,False,True
Lipids_NEG_611.1326_295.2724_250.6358,True,True
Lipids_NEG_521.4234_294.5088_231.0148,True,True
Lipids_NEG_521.5115_294.7232_230.1620,True,True
Lipids_NEG_687.1425_294.7694_259.0240,True,True
Lipids_NEG_701.1612_294.7694_263.1903,True,True
Lipids_NEG_725.1234_294.7097_260.3510,True,True
Lipids_NEG_771.1145_294.7779_269.9069,True,True
Lipids_NEG_1148.2732_294.8054_339.0001,False,True
Lipids_NEG_551.1102_295.0391_228.7573,True,True
Lipids_NEG_642.4935_295.4889_285.4301,True,True
Lipids_NEG_678.4708_295.7982_279.9979,True,True
Lipids_NEG_702.5158_295.6744_285.4162,True,True
Lipids_NEG_784.5176_295.5674_301.8814,True,True
Lipids_NEG_802.4757_295.8486_297.7825,True,True
Lipids_NEG_688.4996_295.7054_284.2331,True,True
Lipids_NEG_705.4905_295.9529_285.3693,False,True
Lipids_NEG_443.2467_296.8596_218.6986,True,True
Lipids_NEG_363.3261_297.4791_204.7352,True,True
Lipids_NEG_439.3788_297.6163_224.7237,True,True
Lipids_NEG_794.5085_295.6447_299.3490,False,False
Lipids_NEG_856.5704_296.5444_315.3769,True,True
Lipids_NEG_485.3627_298.3861_266.1435,True,True
Lipids_NEG_557.4567_298.2443_262.5423,False,False
Lipids_NEG_810.5284_298.3960_305.7593,False,True
Lipids_NEG_872.5645_298.0497_314.2384,False,True
Lipids_NEG_969.6091_297.4995_349.2706,True,True
Lipids_NEG_351.3262_298.1696_204.5263,True,True
Lipids_NEG_555.4616_298.8911_261.2026,True,True
Lipids_NEG_719.5338_299.2933_295.0069,False,True
Lipids_NEG_435.3835_299.5064_220.4929,False,False
Lipids_NEG_851.5475_302.8368_311.3199,True,True
Lipids_NEG_881.5181_298.5206_310.8954,True,True
Lipids_NEG_1151.7044_298.3970_364.2845,False,False
Lipids_NEG_655.1209_300.6374_249.7216,True,True
Lipids_NEG_786.5280_300.6542_302.7741,False,False
Lipids_NEG_884.5995_298.5957_324.5377,True,True
Lipids_NEG_886.5569_301.4508_318.0332,False,True
Lipids_NEG_595.1009_299.1358_239.2313,False,True
Lipids_NEG_777.5747_298.9533_311.9021,False,True
Lipids_NEG_778.5139_299.2625_295.9743,False,True
Lipids_NEG_1034.6191_300.9622_346.2068,True,True
Lipids_NEG_704.4502_301.5811_281.4166,True,True
Lipids_NEG_713.1445_301.4496_262.6143,True,True
Lipids_NEG_745.5491_301.8902_300.6322,False,False
Lipids_NEG_858.5850_302.4228_316.4020,True,True
Lipids_NEG_609.4520_301.8205_279.3419,True,True
Lipids_NEG_671.1511_302.0333_253.6919,True,True
Lipids_NEG_862.5819_301.7128_316.5692,False,False
Lipids_NEG_876.5965_302.3847_320.5954,False,True
Lipids_NEG_325.3103_302.9757_198.1816,True,True
Lipids_NEG_445.3683_302.7702_225.1613,False,True
Lipids_NEG_664.4185_303.2505_270.5272,True,True
Lipids_NEG_691.5145_302.9731_283.3237,True,True
Lipids_NEG_669.1190_303.3134_254.2011,False,True
Lipids_NEG_694.4894_303.4987_280.4332,True,True
Lipids_NEG_730.4658_304.7398_286.7932,True,True
Lipids_NEG_786.5646_304.3337_298.1698,False,False
Lipids_NEG_862.5599_304.3646_314.6344,False,True
Lipids_NEG_790.5036_301.8963_297.4741,False,False
Lipids_NEG_846.5859_304.3954_315.7205,False,True
Lipids_NEG_860.6014_304.3336_320.3641,False,True
Lipids_NEG_880.5698_304.1789_320.4009,False,True
Lipids_NEG_928.5891_304.2314_335.6264,True,True
Lipids_NEG_311.1681_304.2267_192.9117,False,True
Lipids_NEG_567.0875_304.5317_231.3825,True,True
Lipids_NEG_461.3623_305.3010_227.8990,False,True
Lipids_NEG_481.3523_304.7979_240.5090,False,True
Lipids_NEG_495.3683_304.8606_247.3044,False,True
Lipids_NEG_671.0993_304.6981_257.9627,True,True
Lipids_NEG_607.4208_305.1382_259.6633,False,True
Lipids_NEG_762.5073_304.9524_287.6425,False,True
Lipids_NEG_771.5174_303.8230_294.7669,False,False
Lipids_NEG_798.5285_304.7980_302.0174,False,True
Lipids_NEG_1117.6978_304.1480_375.4701,True,True
Lipids_NEG_595.1018_304.9119_241.7806,True,True
Lipids_NEG_775.5584_305.4478_303.6437,False,True
Lipids_NEG_807.5027_304.6128_295.9938,False,True
Lipids_NEG_711.4464_305.9117_292.7007,True,True
Lipids_NEG_920.5614_306.8208_328.9002,False,True
Lipids_NEG_857.5182_304.9182_306.3381,False,True
Lipids_NEG_764.5215_305.7856_286.9691,False,True
Lipids_NEG_425.3628_307.3415_220.7357,True,True
Lipids_NEG_595.4363_307.1179_273.0577,True,True
Lipids_NEG_912.5752_307.1803_322.7824,False,True
Lipids_NEG_499.3791_307.8304_263.1091,True,True
Lipids_NEG_652.4913_308.4482_280.2903,False,True
Lipids_NEG_892.5990_308.5720_319.5138,False,True
Lipids_NEG_1119.7129_308.0453_370.8307,True,True
Lipids_NEG_722.4967_309.0621_290.8524,True,True
Lipids_NEG_833.5181_307.0253_301.6787,False,True
Lipids_NEG_537.3790_309.7489_232.8823,True,True
Lipids_NEG_659.5130_310.2103_272.8503,False,True
Lipids_NEG_731.0657_309.7465_270.0573,True,True
Lipids_NEG_736.5179_309.4993_295.8867,True,True
Lipids_NEG_821.1143_309.6850_280.7570,True,True
Lipids_NEG_664.4183_314.0529_269.6301,True,True
Lipids_NEG_888.5754_310.1794_319.8572,False,True
Lipids_NEG_902.6107_310.1485_326.5452,False,True
Lipids_NEG_516.4187_310.8468_246.5954,False,True
Lipids_NEG_480.4420_310.7976_251.6102,True,True
Lipids_NEG_540.4633_310.8284_255.6936,True,True
Lipids_NEG_554.4416_310.7875_261.1363,True,True
Lipids_NEG_556.4567_310.8542_260.8870,True,True
Lipids_NEG_570.4730_310.8166_265.0002,False,True
Lipids_NEG_572.4528_310.8902_263.7850,False,True
Lipids_NEG_649.4001_311.0872_262.1042,False,True
Lipids_NEG_669.1198_310.3634_253.3904,True,True
Lipids_NEG_774.5070_309.7385_295.1660,True,True
Lipids_NEG_856.5697_310.6635_315.9175,False,True
Lipids_NEG_918.6147_310.5811_325.3554,True,True
Lipids_NEG_671.0996_311.4222_258.3588,True,True
Lipids_NEG_511.4151_310.2283_245.7053,True,True
Lipids_NEG_717.1036_311.6661_258.7334,True,True
Lipids_NEG_759.8160_312.3441_304.3175,False,True
Lipids_NEG_812.5440_312.2824_308.7479,False,False
Lipids_NEG_859.5335_309.8701_308.2752,False,True
Lipids_NEG_1218.7443_312.2264_388.0046,True,True
Lipids_NEG_447.0632_312.4609_209.9042,False,False
Lipids_NEG_762.5355_312.8743_302.4474,False,False
Lipids_NEG_832.5701_313.3333_311.8321,True,True
Lipids_NEG_914.5884_313.6211_325.0957,False,True
Lipids_NEG_670.4892_314.0468_278.2359,True,True
Lipids_NEG_836.5442_314.0423_311.6470,True,True
Lipids_NEG_1187.7384_313.9438_389.7562,True,True
Lipids_NEG_339.3264_314.3853_201.6877,False,True
Lipids_NEG_709.5251_314.2617_287.7198,True,True
Lipids_NEG_714.5075_315.0968_278.9987,False,False
Lipids_NEG_353.3421_315.3136_205.7529,False,True
Lipids_NEG_365.3422_314.9357_206.3642,True,True
Lipids_NEG_595.1014_314.9750_238.7585,True,True
Lipids_NEG_729.1404_315.1277_261.8716,True,True
Lipids_NEG_764.5231_316.7375_288.0356,False,True
Lipids_NEG_884.6017_315.6533_324.1553,True,True
Lipids_NEG_1568.0898_315.7432_469.8771,False,False
Lipids_NEG_403.3576_315.8998_218.5528,True,True
Lipids_NEG_653.0884_316.1480_257.9071,False,True
Lipids_NEG_806.1324_315.7041_275.5763,False,True
Lipids_NEG_920.5621_316.3655_332.2400,False,True
Lipids_NEG_909.5496_315.0960_319.4388,True,True
Lipids_NEG_513.3941_316.9509_267.1076,True,True
Lipids_NEG_711.5429_317.8502_283.4200,True,True
Lipids_NEG_785.5806_317.6955_306.9864,False,True
Lipids_NEG_1169.7282_316.8434_385.7447,False,False
Lipids_NEG_1594.1030_317.4865_477.2223,False,True
Lipids_NEG_1644.1200_317.2298_486.7843,False,True
Lipids_NEG_445.3683_317.6513_223.4228,False,True
Lipids_NEG_750.5074_316.3649_291.8216,True,True
Lipids_NEG_1189.7550_318.2831_392.3050,False,True
Lipids_NEG_814.5599_318.9631_307.0041,False,False
Lipids_NEG_896.5620_318.9321_328.2783,True,True
Lipids_NEG_391.3573_318.3396_213.3293,False,True
Lipids_NEG_595.1014_319.4031_238.5575,False,True
Lipids_NEG_523.0611_319.3688_224.2004,True,True
Lipids_NEG_732.4814_319.4744_287.4306,True,True
Lipids_NEG_719.1469_319.2044_265.9635,False,True
Lipids_NEG_746.1653_319.1627_270.9840,False,True
Lipids_NEG_922.5778_320.3873_332.1035,False,True
Lipids_NEG_779.5904_319.3648_310.4014,False,True
Lipids_NEG_165.0407_319.6429_273.5715,True,True
Lipids_NEG_673.5285_320.5725_275.8357,False,True
Lipids_NEG_736.4910_320.3255_281.7906,False,True
Lipids_NEG_908.5622_320.4128_328.7992,False,True
Lipids_NEG_1529.1259_320.4474_465.0645,True,True
Lipids_NEG_692.4491_320.7330_276.1216,True,True
Lipids_NEG_821.1151_321.4995_280.7459,True,True
Lipids_NEG_752.5225_321.4067_285.7948,False,True
Lipids_NEG_812.5441_321.3671_304.9674,False,True
Lipids_NEG_1171.7449_321.0616_385.8344,True,True
Lipids_NEG_1632.1205_322.0437_484.2831,False,True
Lipids_NEG_539.4100_322.2103_267.1253,True,True
Lipids_NEG_669.1196_321.9319_254.0742,True,True
Lipids_NEG_713.1452_322.0247_262.0924,True,True
Lipids_NEG_953.1207_321.6924_303.5064,True,True
Lipids_NEG_1646.1353_322.0287_490.3771,False,True
Lipids_NEG_770.5118_322.8594_288.6585,False,True
Lipids_NEG_865.8497_322.7049_317.9596,False,True
Lipids_NEG_840.5272_322.9967_312.7446,True,True
Lipids_NEG_866.5832_322.7668_317.9453,False,True
Lipids_NEG_915.5973_322.4786_336.8550,True,True
Lipids_NEG_932.5621_322.7011_335.3216,False,True
Lipids_NEG_946.5776_322.7049_338.4829,True,True
Lipids_NEG_639.1274_323.5964_247.6423,True,True
Lipids_NEG_773.5794_323.0829_305.4148,False,False
Lipids_NEG_521.0826_323.1753_227.5208,True,True
Lipids_NEG_777.5745_324.1107_306.1297,True,True
Lipids_NEG_885.5494_321.9463_313.0036,False,True
Lipids_NEG_967.5513_321.9167_331.6073,False,False
Lipids_NEG_728.5221_324.5607_282.4637,True,True
Lipids_NEG_738.5065_324.3968_282.3556,True,True
Lipids_NEG_788.5440_324.5299_304.2083,True,True
