,Age & BMI,"HRV
(measured during sleep)"
Lipids_NEG_934.6898_376.7710_335.3722,0.24371175815077165,0.2590838696733606
Lipids_NEG_397.3683_273.5347_223.2174,0.24207221898807468,0.2572936816140061
Lipids_POS_885.7507_395.6829_340.9279,0.1700762907397762,0.18529582117085863
Lipids_POS_494.3239_147.3194_232.5528,0.05663830979624335,0.0717437427712534
Lipids_POS_1550.2065_364.9340_483.3883,0.20832499617066141,0.2232991229670072
Lipids_POS_564.4382_258.3153_258.3104,0.315237439708582,0.3300172847782138
Lipids_POS_551.5029_464.7851_269.3251,0.3480913616585694,0.3627820357195493
Lipids_NEG_768.5545_337.3356_289.9746,0.0287733739015062,0.043374666004297
Lipids_POS_1560.1359_347.1708_474.4727,0.14054390193461314,0.15473560358488342
Lipids_POS_761.6270_331.0552_315.2191,0.11590746026285045,0.13009896737302162
Lipids_POS_911.8021_499.1085_347.6683,0.3081389824692249,0.3223297073942365
Lipids_POS_1490.1142_332.2647_463.3227,0.23134001174351054,0.24550548465187805
Lipids_POS_550.3864_216.7849_248.3019,0.35350237970215476,0.3676513364995801
Lipids_POS_740.6755_426.2582_309.0007,0.10766680389689676,0.121780558783564
Lipids_NEG_423.3834_287.1995_231.1017,0.2341386780390761,0.24823555512739096
Lipids_POS_1201.9699_371.8470_587.1234,0.01336155750334225,0.0273856002891606
Lipids_POS_839.6973_390.6927_327.9830,0.2571998022006447,0.27102828048280553
Lipids_POS_705.0792_330.0929_297.5147,0.115538351991415,0.1292877317494228
Lipids_POS_897.7288_461.0905_337.5385,0.2304307526639114,0.24409807949902967
Lipids_POS_869.8316_470.6026_337.9401,0.34561508666450547,0.35924386195967595
Lipids_POS_862.7471_404.0584_334.0108,0.2732152896841076,0.2868314458236637
Lipids_NEG_921.7671_480.0027_342.4373,0.3277387020882928,0.3413224233055602
Lipids_NEG_653.5356_371.5074_277.0964,0.41519953587848013,0.42876435373385824
Lipids_NEG_1089.8691_431.3047_412.3494,0.38803282886720464,0.401345440223089
Lipids_POS_763.6339_380.8830_331.0673,0.23377050750851835,0.2468795409428483
Lipids_POS_891.7402_443.0236_337.0999,0.1724532655763869,0.18551194135655102
Lipids_NEG_639.5663_371.9796_286.0571,0.13721595154335253,0.15025136683660278
Lipids_POS_898.8571_481.5380_352.8826,0.32578603995769295,0.3387256057734997
Lipids_POS_608.6322_410.2481_288.7957,0.27198752580113317,0.28478870201568285
Lipids_POS_508.3759_197.2141_242.6119,0.2605145312063549,0.2732311294150819
Lipids_POS_468.3079_128.0411_231.2336,0.10776580012215055,0.12030464453469775
Lipids_POS_903.7714_431.2908_343.1824,0.03240754272242525,0.04493488937169865
Lipids_POS_554.1754_294.5770_225.2406,0.1143413603508183,0.1267122594012541
Lipids_POS_876.6830_376.8105_329.0112,0.2464418268726041,0.25874939973865646
Lipids_NEG_526.3142_135.5372_245.4127,0.10878866910012185,0.121037841722089
Lipids_POS_848.6515_360.8336_320.5420,0.2336287724205259,0.24579051429459114
Lipids_POS_850.7760_450.5310_332.4568,0.3861130315375525,0.39816570272521545
Lipids_POS_857.8315_481.6616_338.1574,0.3243268181283968,0.3363488387934971
Lipids_POS_960.7510_382.8376_348.6046,0.0640275168123885,0.07602514199389859
Lipids_NEG_860.7689_434.4345_340.6978,0.1969497110245788,0.20890289746665303
Lipids_POS_732.5531_331.3952_293.4662,0.25918134695345724,0.27089725437782486
Lipids_POS_878.8073_464.3526_340.8640,0.42788425047565415,0.4393177343974507
Lipids_NEG_1133.8953_430.6338_383.8978,0.27410100223326644,0.2855316124395635
Lipids_NEG_786.5280_300.6542_302.7741,0.10664089186799869,0.11795761791745675
Lipids_POS_850.6411_341.3522_323.9902,0.10002723372671066,0.1113001736446681
Lipids_NEG_608.3926_216.8683_264.5112,0.3272947182408197,0.33854265674313694
Lipids_NEG_794.5697_363.0333_299.3090,0.19257359201891838,0.20372131095001014
Lipids_POS_929.7553_443.9280_346.3181,0.17220028906784968,0.1832753055381631
Lipids_POS_917.6966_431.8795_337.1645,0.11563810200215896,0.12670039255211304
Lipids_NEG_650.4756_284.3292_277.6402,0.16323037568495952,0.17429239787069767
Lipids_NEG_737.5915_371.0234_293.1982,0.24260595275664043,0.25347754825162144
Lipids_POS_910.8570_469.9832_354.8539,0.2594887898821846,0.27033163227080814
Lipids_NEG_1030.7403_380.6039_350.5079,0.2397601015227655,0.25058510124545574
Lipids_NEG_792.4926_287.5222_297.5081,0.19390373453552073,0.20453481522395212
Lipids_POS_768.7066_438.3227_316.7040,0.16272410152896094,0.17324292733603644
Lipids_POS_1528.1644_345.8720_476.9771,0.11752264746499075,0.12790282100923156
Lipids_POS_842.7215_415.9298_325.1811,0.36877693373372655,0.37911029247139816
Lipids_NEG_790.5036_301.8963_297.4741,0.1601623244860789,0.17036867841064124
Lipids_NEG_861.6794_425.0052_329.4825,0.2939098083947599,0.3040971636491975
Lipids_NEG_1131.8794_421.1242_383.4917,0.2394575607267703,0.24962662369423605
Lipids_POS_446.4348_310.8379_247.7648,0.02820402528320145,0.038343452848984355
Lipids_POS_712.6059_370.9228_298.1218,0.24264199324228358,0.25277675847358927
Lipids_NEG_1129.8638_413.1329_380.5167,0.1459544650426046,0.15606854776285384
Lipids_POS_816.5875_344.0728_312.8009,0.06259718036584144,0.0727027911212518
Lipids_NEG_953.6936_387.9615_348.4213,0.0204261632934051,0.0304374812319375
Lipids_POS_740.5570_328.3626_292.7101,0.13558912796517186,0.14556855854671935
Lipids_NEG_814.5599_318.9631_307.0041,0.13035230247753754,0.14021549529327826
Lipids_POS_762.6596_405.4515_307.6967,0.2338820970925389,0.2436452942936043
Lipids_POS_892.8313_488.9284_346.9171,0.324693014755153,0.33443043215709933
Lipids_POS_796.6186_353.8678_312.2844,0.07506574517498454,0.08472334657064234
Lipids_POS_975.9045_522.3315_367.6593,0.22641493875135793,0.23605200183406116
Lipids_POS_786.5036_326.4785_298.0496,0.0762774303714165,0.08588081485530974
Lipids_NEG_1221.7804_329.3856_388.6661,0.2080806415407422,0.21767055996715862
Lipids_POS_846.6350_346.7366_320.1310,0.12596508400442114,0.1354125004106524
Lipids_POS_794.7223_438.4783_320.8729,0.21066554599303416,0.2200940380300338
Lipids_POS_890.7793_413.6730_340.5032,0.23240547784243504,0.24168935891539006
Lipids_NEG_958.6873_380.2640_341.7719,0.1468620717186701,0.156042670644652
Lipids_POS_610.5394_361.5441_270.5790,0.418414710499169,0.42756073101207426
Lipids_POS_953.7552_434.7604_351.5070,0.09838145577169169,0.10752038393817989
Lipids_POS_974.7523_397.3404_347.4551,0.128815528515661,0.1379535903848939
Lipids_POS_708.6124_393.7858_294.5067,0.15873697686501753,0.16783785024020495
Lipids_NEG_794.5085_295.6447_299.3490,0.13817770819023362,0.14724207703400222
Lipids_NEG_918.8479_489.8845_351.3104,0.21211397318987546,0.22114891248493673
Lipids_POS_313.1542_38.1771_179.5096,0.1181311192964649,0.12713013840562193
Lipids_NEG_1568.0898_315.7432_469.8771,0.24612939271143014,0.2551147645879962
Lipids_POS_746.5688_370.3771_294.2097,0.11907546270962191,0.1279048376558533
Lipids_POS_782.7221_443.6486_320.0556,0.15361045167996518,0.1623829697743023
Lipids_POS_881.7542_484.5223_338.1302,0.3802874262469441,0.3890200096511641
Lipids_POS_785.9082_373.4063_316.2499,0.22157706421031265,0.23030133546939396
Lipids_POS_1765.6130_478.5266_594.7758,0.3775297220846618,0.38610162999473696
Lipids_NEG_962.6080_345.6981_340.3845,0.1808529044974574,0.1892948490401174
Lipids_POS_636.6639_424.2187_296.0208,0.254195167842979,0.26253589546240763
Lipids_POS_945.8578_479.9617_361.4454,0.34570802604980494,0.3539875287811358
Lipids_POS_577.5181_371.2625_272.7018,0.35982536371950813,0.3681011011124846
Lipids_NEG_932.6725_367.8071_334.9230,0.15615612305145576,0.1640791130421658
Lipids_POS_730.5359_326.0759_292.7098,0.1945636164661233,0.20245951786488514
Lipids_NEG_769.6226_373.8340_298.3993,0.27535472321414967,0.2832177903402231
Lipids_POS_766.5707_359.2509_302.1110,0.3062047459738255,0.3140549627476183
Lipids_POS_468.3082_134.9910_230.2014,0.09803280023772279,0.1058743828987592
Lipids_POS_1586.1506_345.7488_481.9883,0.2948381094090088,0.30265738823884325
Lipids_POS_855.7395_466.5510_334.9822,0.2673645879353084,0.27514088067444287
Lipids_NEG_821.6292_391.0212_318.8524,0.11757460013701225,0.12532759151184292
Lipids_NEG_702.5386_364.9045_279.0586,0.0881294491900228,0.09588062959578456
Lipids_POS_994.7628_478.5323_353.2662,0.2322299895608074,0.2399683743582381
Lipids_NEG_599.5275_371.8251_270.5300,0.1829249054242308,0.1903012533089556
Lipids_POS_727.5739_317.8651_298.5659,0.1593790982712435,0.16666230745872934
Lipids_NEG_932.6728_374.4853_334.6757,0.2395180092901948,0.24667202664686677
Lipids_POS_1293.2158_464.9787_452.7165,0.298019010218574,0.3051397734318382
Lipids_POS_683.5057_299.3728_288.8584,0.14848037675434325,0.15549091521889646
Lipids_NEG_854.6717_386.3281_321.4131,0.1149946375065536,0.1217661454477401
Lipids_POS_860.7690_454.4594_334.8805,0.2417752757919949,0.24847715715273055
Lipids_POS_814.6222_355.0035_311.8197,0.3814923174107957,0.38817725528340713
Lipids_POS_552.4021_243.2522_254.7229,0.38120432354803774,0.3878002794583971
Lipids_NEG_552.3302_147.3271_249.8133,0.0846761852339766,0.09121666457549815
Lipids_NEG_423.3832_281.9236_233.3200,0.22428233534153935,0.2308114636798444
Lipids_NEG_745.5001_310.9805_287.1822,0.16269913064830216,0.1692160426391946
Lipids_POS_725.5556_330.7768_299.1833,0.1239975427489947,0.13036810407859561
Lipids_POS_867.7401_457.3342_334.9220,0.3185431074195043,0.32476036109202094
Lipids_POS_868.6769_384.0145_326.5676,0.280955080290605,0.28709299428291357
Lipids_POS_850.6410_327.8385_322.9399,0.0974868085554714,0.10361877865119484
Lipids_POS_623.6191_371.6755_289.2574,0.21489944723186016,0.2209789852946778
Lipids_NEG_934.6131_344.1518_336.7830,0.13339985766715046,0.139433010279836
Lipids_POS_714.4694_240.8708_281.2046,0.1070110876451254,0.11302497427437849
Lipids_POS_812.5904_312.4251_313.2255,0.27442828724608065,0.28042040458460066
Lipids_NEG_745.5491_301.8902_300.6322,0.4102040365414614,0.41618679401533076
Lipids_POS_934.7356_388.2823_344.5864,0.1535879535466329,0.15952614837934026
Lipids_POS_1324.1867_467.7297_453.7311,0.3130419597067885,0.3188585771375872
Lipids_POS_568.4262_278.2208_321.1623,0.28341513727792905,0.2892288676960978
Lipids_NEG_381.3731_335.9366_212.5848,0.16724425356966316,0.17300420123836335
Lipids_NEG_812.5440_312.2824_308.7479,0.2300653928237127,0.2357413296538824
Lipids_POS_606.4483_272.6867_264.4485,0.27475570146814154,0.28041781550446443
Lipids_POS_369.3513_462.8191_210.4257,0.37872654041020426,0.38437062804943434
Lipids_NEG_1119.8800_432.7138_373.8776,0.2691291807857745,0.2746825337837048
Lipids_POS_612.5549_375.4297_274.7833,0.2906052214981924,0.2961403751141624
Lipids_NEG_311.1680_441.7371_193.0363,0.3961400352196557,0.4016050182192743
Lipids_NEG_938.7179_397.9356_339.4426,0.2428997703883622,0.2481968769705111
Lipids_NEG_972.8955_513.3530_362.6820,0.20527656107706885,0.2105220088111662
Lipids_POS_493.4242_427.1857_249.1947,0.17489077466295366,0.18008853723931761
Lipids_NEG_772.5858_366.5089_292.4847,0.1971308949835901,0.20227861670673208
Lipids_NEG_595.4935_277.8977_267.8088,0.1994678354036277,0.20461176846811854
Lipids_NEG_808.5457_366.1801_306.1965,0.16831388510796536,0.1733760209803452
Lipids_NEG_631.4817_289.2460_265.6275,0.033073245806588755,0.03812224545954495
Lipids_POS_873.2139_436.7717_334.8279,0.2442789351432325,0.2493120913521722
Lipids_POS_878.6722_345.0096_330.9439,0.1299560016376204,0.13490302754143205
Lipids_POS_837.6816_373.9327_326.9462,0.206146943304164,0.21109167268384715
Lipids_NEG_639.5196_371.4113_274.7022,0.38826494808556283,0.39319962717658896
Lipids_POS_862.7861_482.0744_335.3001,0.2584957560741168,0.2634041429812565
Lipids_POS_565.5662_371.8918_272.8718,0.1074132500425492,0.1123065474644803
Lipids_NEG_968.7534_441.8868_347.0654,0.15160379405638863,0.15638838908545416
Lipids_POS_707.6428_446.3400_316.1451,0.35618286445533004,0.36095669583037954
Lipids_NEG_716.5228_353.5725_280.1100,0.20144631624847475,0.2061859011424558
Lipids_POS_1564.1652_362.0142_477.6127,0.2284079165827015,0.2331099165143623
Lipids_NEG_766.5389_352.1783_288.4372,0.1702363917659159,0.1749176246139014
Lipids_POS_1600.3434_389.8021_505.1118,0.12158145056280235,0.12626044990337576
Lipids_NEG_815.6279_354.2217_315.7253,0.0911054353179917,0.09576731695366755
Lipids_NEG_864.6102_343.9488_320.3264,0.18737604111491366,0.19195206139368548
Lipids_POS_1592.1598_336.2876_485.7718,0.19520326158986218,0.1996842204149838
Lipids_POS_929.7893_411.8498_350.2299,0.18038520190640767,0.18486231411614962
Lipids_POS_668.6323_462.6511_303.6349,0.27962786076295587,0.28390588193237454
Lipids_POS_512.3343_146.1434_241.1205,0.1158914302288384,0.1201448028288537
Lipids_POS_955.8456_438.1350_352.5526,0.2700264737390081,0.2742685689415706
Lipids_NEG_920.5984_344.2824_332.9832,0.15469081661642947,0.15890508611085946
Lipids_POS_802.6307_374.8943_313.5576,0.05959290448056135,0.0638031145659732
Lipids_POS_734.6277_395.0224_298.1210,0.1745235460109772,0.17869678351130006
Lipids_NEG_737.5355_305.2839_293.6982,0.26504046866137343,0.26917564774314595
Lipids_POS_1303.1996_455.1640_460.3215,0.2602949734414599,0.26442013304700407
Lipids_NEG_637.5038_361.7893_274.0145,0.3721739961200628,0.3762897453195889
Lipids_POS_1558.4458_430.8918_431.3751,0.09502964877674164,0.0991353887513757
Lipids_POS_605.5448_463.5489_278.7392,0.3659632007931873,0.3700070044243511
Lipids_POS_495.4397_426.1038_254.0657,0.1669141103021159,0.17095512030092155
Lipids_POS_790.6911_416.0843_314.3377,0.2547310022191107,0.2586650177880589
Lipids_NEG_972.5926_325.9623_340.0359,0.21824766340953425,0.22215258653638165
Lipids_POS_577.7375_464.5070_272.5778,0.29635271072347874,0.300183880904381
Lipids_POS_1138.9188_432.9545_387.3246,0.26660968608707925,0.27039329967071757
Lipids_POS_595.5870_493.5089_284.7152,0.2479183389112291,0.2516725954286812
Lipids_POS_1590.1444_329.7365_482.5184,0.2728942228566401,0.276642649157229
Lipids_POS_872.6491_376.3780_326.4873,0.30703903748827166,0.31077499582492074
Lipids_POS_909.7868_479.7246_345.8795,0.28845138724347086,0.2921434204347984
Lipids_NEG_568.3607_192.9332_256.9153,0.1714842339999646,0.17515338566745184
Lipids_NEG_910.6874_380.6038_331.8023,0.3584105643391332,0.36206961056775916
Lipids_NEG_1238.7712_328.7681_389.9776,0.21341246379132844,0.21703041771837328
Lipids_POS_1648.2198_354.6323_503.2539,0.16583525974301205,0.1694371092278848
Lipids_POS_838.7846_471.7783_333.7234,0.24972628304780076,0.2531507547017666
Lipids_POS_369.5263_446.8745_210.4195,0.19859139488830319,0.20196488022580505
Lipids_POS_538.3862_227.4236_250.8507,0.3509293495231461,0.3542379122485243
Lipids_POS_771.7221_425.4549_312.1323,0.3227010139553108,0.32598901818383436
Lipids_POS_603.5336_376.4088_274.5791,0.2374162392989123,0.2406893742308145
Lipids_POS_744.8381_359.2491_301.4676,0.3577419983065218,0.36095479122871343
Lipids_POS_694.6476_461.5539_312.9730,0.4532805967291647,0.456427330743742
Lipids_NEG_902.5895_326.3129_324.0145,0.1536397074831456,0.1567339161137385
Lipids_POS_877.6194_463.6881_340.3724,0.2948947577235625,0.2979784615593114
Lipids_POS_862.7849_469.8288_336.6654,0.28735509152134564,0.29042680564999185
Lipids_POS_987.9034_509.9631_367.6505,0.2654427122671391,0.26848488067064713
Lipids_NEG_1131.6804_174.0561_360.4199,0.0488905269729985,0.051830920790776946
Lipids_NEG_754.5730_346.9611_288.6849,0.2619408508769266,0.2648733423377378
Lipids_POS_1389.2150_434.8261_477.1472,0.2558632657866428,0.25871974951352605
Lipids_POS_738.5057_320.0672_283.5577,0.2172084887339309,0.22001737206323335
Lipids_POS_640.5858_389.1019_281.2604,0.27542738385922233,0.278186624134232
Lipids_POS_888.8721_512.9629_356.4245,0.19056558662686485,0.19328358554448535
Lipids_POS_970.7165_365.4894_343.3930,0.24701417080938265,0.24971562554993582
Lipids_NEG_651.5194_361.6631_277.2036,0.3850234088150135,0.3877137065920089
Lipids_POS_911.7793_427.0930_345.7057,0.3874477520178202,0.3900669131316056
Lipids_POS_972.9407_513.3956_373.0422,0.22026403295095182,0.22286909480032724
Lipids_POS_919.7128_443.6441_341.5146,0.223314191392328,0.22591604390960274
Lipids_POS_1612.3421_387.6831_506.2162,0.2864890555452182,0.2890287802935189
Lipids_NEG_666.6392_410.1660_293.2944,0.33397071661680383,0.3364762348317249
Lipids_POS_625.5178_443.8032_275.6665,0.4494626139495549,0.45190019290278427
Lipids_NEG_773.5329_327.5864_293.0856,0.3527907831609976,0.35517867041181406
Lipids_POS_835.6649_358.3961_324.5564,0.1765781544766614,0.1788860224573267
Lipids_POS_1646.2065_346.9004_500.8756,0.33912934318443977,0.3413372877912123
Lipids_POS_804.8114_303.9207_298.9161,0.1848424523900738,0.1870498823926422
Lipids_POS_808.7378_443.8960_324.5386,0.2546384376607062,0.2568449417163712
Lipids_POS_768.5875_360.6694_306.6764,0.23660557392857945,0.2387219207510784
Lipids_NEG_395.1892_48.4431_209.7744,0.3322807974682629,0.3343862760170002
Lipids_NEG_657.4970_291.5020_271.8989,0.41412630273842316,0.4162315702213165
Lipids_POS_641.5106_363.0475_272.5824,0.298101688409909,0.30016611133955534
Lipids_POS_909.7633_418.9940_343.4172,0.3829880611761357,0.38499289983948753
Lipids_NEG_764.5236_337.0574_287.0489,0.2001581822509002,0.20213245717652464
Lipids_POS_852.6575_344.5110_325.3075,0.17058178542370112,0.17252562522396786
Lipids_POS_968.9091_469.2103_368.4110,0.0040280081904423,0.005914167128374349
Lipids_POS_905.7553_452.8523_344.0435,0.30865057737658536,0.31050987935544383
Lipids_NEG_947.7325_424.1115_344.2103,0.2978289091836174,0.2996642364870836
Lipids_POS_718.5738_357.3226_297.4026,0.1003416838437409,0.10216790234369649
Lipids_POS_510.3552_192.8873_242.5608,0.17664746111849133,0.17846449246951346
Lipids_POS_629.5494_461.9402_279.2082,0.26911874699274396,0.27092409545635343
Lipids_POS_651.5331_344.1380_281.1781,0.27174344157317976,0.2734825468764317
Lipids_POS_582.5494_470.3043_272.2050,0.3003017551213689,0.3020065961490379
Lipids_POS_568.4268_260.1092_321.3737,0.29156442288788015,0.29326841691555006
Lipids_NEG_447.0632_312.4609_209.9042,0.15445079264067302,0.1561018744884112
Lipids_POS_772.6205_376.4628_309.9569,0.3636382980922875,0.3652805957903824
Lipids_POS_695.5723_435.4103_305.7421,0.2513990957990129,0.2530016755074286
Lipids_NEG_777.6232_381.0989_304.5072,0.19053583086672185,0.19207343485092465
Lipids_NEG_913.7047_432.2409_336.3331,0.41776264330789853,0.4192875293700568
Lipids_POS_866.8157_489.1447_342.1229,0.21812893923553014,0.21963965500599486
Lipids_NEG_974.9099_528.6970_366.0256,0.25425803369966393,0.25576457680103293
Lipids_POS_824.7691_465.0655_330.0063,0.1744826201721597,0.1759256012467468
Lipids_NEG_683.1712_408.4030_257.1592,0.1525555713693956,0.15394626355579466
Lipids_POS_561.4869_443.2162_264.7767,0.2898902109164422,0.29120798435423056
Lipids_NEG_680.6550_417.0596_296.9210,0.29450197211694334,0.2957983551716479
Lipids_NEG_860.6083_327.8073_324.8005,0.2366162800457618,0.23787199778844048
Lipids_NEG_932.8632_501.4787_355.1549,0.1800268093777334,0.1812284930964512
Lipids_POS_937.8176_497.9339_352.6633,0.2601091277212761,0.2612884611503036
Lipids_POS_838.6300_380.6433_320.4153,0.15105223780326021,0.1521955045849861
Lipids_NEG_730.4652_230.8407_288.0099,0.2954396247285111,0.2965360124207035
Lipids_POS_1030.8343_476.8424_371.3776,0.260593552225651,0.26168682692040074
Lipids_POS_1566.1792_343.0150_486.6406,0.25262480844801954,0.25368695104027084
Lipids_POS_852.6809_380.6741_326.3672,0.329572425128828,0.3306199265775075
Lipids_POS_884.7685_431.7156_334.7413,0.34464053560948793,0.34566477900428505
Lipids_NEG_800.5807_343.7668_309.5199,0.2891319466787781,0.29013830864278817
Lipids_POS_895.0282_421.8872_337.9834,0.3438330316540954,0.34483572422068975
