,Age & BMI,"HRV
(measured during sleep)"
Lipids_NEG_213.0551_31.1470_150.8722,-0.060844249834452996,-0.057057747723894894
Lipids_NEG_217.0025_30.9563_142.6050,-0.05583183442830125,-0.05583183442830125
Lipids_NEG_232.9752_30.7462_142.0463,-0.05375020057595145,-0.05375020057595145
Lipids_NEG_255.8219_33.2194_130.6976,-0.04953099354603675,-0.04953099354603675
Lipids_NEG_162.8391_33.8351_108.4717,-0.05962407421638535,-0.06178035298562015
Lipids_NEG_373.0100_35.5757_173.8172,-0.053554972459987,-0.0537083245028091
Lipids_NEG_172.9911_36.9286_129.8889,0.13317701546289584,0.13317701546289584
Lipids_NEG_188.9861_36.9286_129.5368,0.0990878040509338,0.1155690156887169
Lipids_NEG_203.0821_37.0003_151.7545,-0.01629864222503575,-0.0170180651418707
Lipids_NEG_204.9809_36.9972_130.5195,-0.063099955777844,-0.063099955777844
Lipids_NEG_216.1132_37.2201_151.7815,-0.050889061268006,-0.050889061268006
Lipids_NEG_179.0572_37.5462_132.3456,-0.050894385779666595,-0.0476193088526269
Lipids_NEG_187.0069_37.7188_137.4008,0.11835271766969574,0.1180501293735959
Lipids_NEG_311.1395_38.0911_182.0262,0.135344252596157,0.15221063483705272
Lipids_NEG_203.0015_37.9252_137.0085,-0.04704709959960795,-0.04704709959960795
Lipids_NEG_341.1026_39.1281_190.3573,-0.0485100065142199,-0.048510006514219745
Lipids_NEG_421.0598_39.1967_206.2738,-0.0479107289180808,-0.04791072891808085
Lipids_NEG_201.0224_39.7467_143.8636,-0.05304707002458235,-0.05304707002458235
Lipids_NEG_229.0171_40.1591_148.4080,-0.0727387529788664,-0.07273875297886635
Lipids_NEG_213.0223_40.7096_148.0475,-0.034300410340725146,-0.033684069018892954
Lipids_NEG_259.0278_40.4006_161.7793,0.044917920359186306,0.0409465358736376
Lipids_NEG_437.0547_40.8126_207.2894,-0.05055595854578955,0.04353268827315525
Lipids_NEG_231.0328_42.5301_150.0994,-0.052440512201436196,-0.052440512201436196
Lipids_NEG_367.1583_42.5989_199.8372,0.40378396114123805,0.40378396114123805
Lipids_NEG_244.9078_43.7326_136.5785,0.028521797064109247,0.028521797064109247
Lipids_NEG_229.0536_44.3163_154.4241,-0.049436276003737956,-0.049436276003737956
Lipids_NEG_399.2201_44.8586_212.5533,0.45066099581799346,0.45074255894153525
Lipids_NEG_397.1781_46.7056_192.5894,0.18123716664362688,0.18090460902784916
Lipids_NEG_360.1017_48.3517_184.2943,-0.07015173470182365,-0.07015173470182325
Lipids_NEG_369.1737_47.8932_199.7788,0.23960368913989172,0.23848215993301503
Lipids_NEG_310.8379_48.6147_133.8410,0.2186645397393428,0.2183474413561456
Lipids_NEG_395.1892_48.4431_209.7744,0.3322807974682629,0.3343862760170002
Lipids_NEG_333.2068_52.4274_187.3203,-0.04893978956477245,-0.04893978956477245
Lipids_NEG_498.2889_56.1025_211.2090,-0.07379566060260509,-0.07050169823823245
Lipids_NEG_448.3064_59.4702_204.7820,-0.0490590895702715,-0.0539888159691521
Lipids_NEG_179.0713_60.9497_143.4458,-0.034688933971632405,-0.03615512059817265
Lipids_NEG_481.2803_61.9849_222.0255,0.038871539846523154,0.0388715398465231
Lipids_NEG_398.9360_63.8051_149.2762,0.40888270097447216,0.4088827009744721
Lipids_NEG_366.9002_65.7281_173.6672,-0.06546288322573196,-0.06347983875864295
Lipids_NEG_448.3062_66.1058_203.2355,-0.0623608086738837,-0.0623608086738837
Lipids_NEG_445.1865_71.8464_225.7402,-0.0441192735774127,-0.0441192735774127
Lipids_NEG_498.9296_99.7919_166.3289,0.3285233345852919,0.3276847416251124
Lipids_NEG_265.1476_105.5660_172.4942,-0.046880894084917496,-0.046880894084917496
Lipids_NEG_431.3161_117.1821_227.9978,0.24380380986421346,0.2381885264829866
Lipids_NEG_321.1736_118.6955_184.7562,-0.06658937097307349,-0.06658937097307349
Lipids_NEG_315.2539_127.2103_187.7717,-0.0481482222877384,-0.048148222287738296
Lipids_NEG_479.2833_127.1033_259.8385,0.29068160815935384,0.29068161528226266
Lipids_NEG_393.1737_127.7599_200.6594,-0.059803804537235244,-0.0026690184448987
Lipids_NEG_391.2848_134.2873_208.3208,-0.06032888457068915,-0.06032888457068915
Lipids_NEG_526.3142_135.5372_245.4127,0.10878866910012185,0.121037841722089
Lipids_NEG_465.2853_135.1457_223.3946,-0.06013929931542545,-0.058601239246982295
Lipids_NEG_576.3300_136.7053_252.9075,0.02954406200997435,0.02018428464227765
Lipids_NEG_600.3303_137.6792_257.0304,0.15249280183403896,0.15185124749399664
Lipids_NEG_293.2119_140.2347_181.8754,-0.0495488407714852,-0.049675142962064
Lipids_NEG_498.2618_140.3377_224.4095,0.1624079464940777,0.160818436119578
Lipids_NEG_269.2120_142.5702_175.9228,-0.0511857316752516,-0.051978475392110854
Lipids_NEG_293.1785_141.6657_180.7752,-0.0591496195333876,-0.055107636258161244
Lipids_NEG_295.2278_143.3953_185.4930,-0.045525040839359196,-0.048537233600851104
Lipids_NEG_249.1490_146.8311_173.4685,-0.055791961812704946,-0.0588218440180583
Lipids_NEG_552.3302_147.3271_249.8133,0.0846761852339766,0.09121666457549815
Lipids_NEG_556.2675_146.7284_237.4623,-0.05872739780187945,-0.0587273978018795
Lipids_NEG_319.2277_153.8542_188.2015,-0.05200636820987345,-0.052006368209873546
Lipids_NEG_540.3302_154.7151_249.3912,-0.05626899764724285,-0.05626899764724285
Lipids_NEG_626.3460_155.2144_261.9782,0.08613960672548365,0.08605067722422541
Lipids_NEG_612.3302_154.7324_257.1924,0.04299237290862045,0.0395928696111542
Lipids_NEG_223.1697_156.3114_166.9756,0.06263401428839475,0.05252637503153855
Lipids_NEG_524.2781_157.9322_228.2561,0.18627987888887834,0.1865391279778045
Lipids_NEG_471.3473_158.5846_229.5114,-0.058482502864226404,-0.0595894694698938
Lipids_NEG_279.2324_158.6982_181.6171,0.21539971292365767,0.214915434254982
Lipids_NEG_564.3306_159.2347_246.9704,0.29522403507793255,0.2951195694561841
Lipids_NEG_602.3461_159.2038_259.3378,-0.052321541221071854,-0.0523215412210718
Lipids_NEG_646.3326_158.6618_269.0966,0.28406754621045227,0.28406754621045227
Lipids_NEG_660.3482_158.6533_273.3645,0.27286176196743767,0.2704461464455473
Lipids_NEG_303.2322_159.7056_192.6690,-0.0662577252732327,0.011384266959965
Lipids_NEG_321.2431_160.3044_193.0745,-0.04995593849088655,-0.0499559384908866
Lipids_NEG_373.0444_160.4419_183.4387,-0.03411589229714605,-0.00152152806890515
Lipids_NEG_421.2260_158.5847_213.5003,-0.058039695510073444,-0.058039695510073444
Lipids_NEG_271.2275_160.3043_180.0461,0.05361293621048145,0.047005710996202446
Lipids_NEG_341.2118_160.0640_192.2983,-0.0498186996033292,-0.0498186996033292
Lipids_NEG_295.2275_161.7217_183.5438,-0.05315246516738855,-0.05133529800360915
Lipids_NEG_283.2275_162.1262_180.7802,-0.046119575922268896,-0.046119575922269
Lipids_NEG_313.0780_162.2634_176.0613,0.10914540336469064,0.10585101549836705
Lipids_NEG_476.2780_162.2291_219.2461,0.035457484626975,0.03545748462697505
Lipids_NEG_500.2780_162.3321_224.3678,-0.0069441263307909,-0.010833685592712451
Lipids_NEG_594.3404_162.1706_250.6944,-0.025484107507105398,-0.025484092117298
Lipids_NEG_199.1701_163.1906_162.5901,-0.05593265508561065,-0.0451734592197436
Lipids_NEG_630.3409_163.7197_263.2723,-0.0487853418030952,-0.0487853418030952
Lipids_NEG_606.3407_163.9361_259.8214,0.25860036312763823,0.258202209659501
Lipids_NEG_628.3612_165.1721_263.4480,0.07690223119053895,0.07549502759486859
Lipids_NEG_556.3514_166.8343_252.2851,0.1121248331094412,0.1021505574891989
Lipids_NEG_622.3329_166.6318_266.8230,0.11888644028627204,0.10828936958938265
Lipids_NEG_608.3561_167.0099_254.3956,0.1021875672033365,0.1010566114731235
Lipids_NEG_528.2729_167.4513_229.3328,-0.04318859626889935,-0.0443101850855019
Lipids_NEG_407.1447_170.5102_207.7605,-0.05173683884629505,-0.05173683884629505
Lipids_NEG_604.3617_172.5693_259.1529,-0.049875301160030805,-0.053970252640170496
Lipids_NEG_556.3523_174.3013_252.7480,0.02869814906860845,0.02697774784332095
Lipids_NEG_622.3329_173.6203_268.4474,-0.0451863821039766,-0.0451863821039766
Lipids_NEG_636.3485_173.5584_272.6770,-0.05213971442869355,0.0062407050836159
Lipids_NEG_1117.6652_173.9833_357.4844,0.1235909438837534,0.1207730401834921
Lipids_NEG_1131.6804_174.0561_360.4199,0.0488905269729985,0.051830920790776946
Lipids_NEG_225.1854_174.3394_166.2333,0.14231419152047858,0.14231419152047858
Lipids_NEG_327.0597_175.0145_179.3644,-0.050076232635266796,-0.04986559935564225
Lipids_NEG_373.0442_177.0601_184.2770,0.03611806121554175,0.06471427060534796
Lipids_NEG_452.2779_177.5464_217.9173,0.07134853032138735,0.07161273495597001
Lipids_NEG_343.2276_177.7919_193.5011,-0.05709998809413145,-0.0096660163693691
Lipids_NEG_275.2011_180.8127_181.5311,0.1978181831878702,0.1976107573024412
Lipids_NEG_389.0763_180.3842_195.9085,-0.04208233186893355,-0.0445726952857562
Lipids_NEG_225.1854_180.9066_167.3259,-0.0185499416299644,-0.01913102110303815
Lipids_NEG_297.2437_181.0794_184.3261,-0.0502375709674773,-0.051323281822177796
Lipids_NEG_299.2498_180.9539_183.8280,-0.0429609787499857,-0.01611425215930295
Lipids_NEG_638.3663_182.8576_268.3249,0.043117974312629245,0.042551609014217395
Lipids_NEG_648.3865_183.0196_266.0666,0.17584587310163968,0.17455788967547745
Lipids_NEG_566.3462_184.7391_250.7449,0.29682263733646824,0.2962671459382643
Lipids_NEG_433.2592_184.1084_230.7800,-0.047199554439113,-0.047199554439113
Lipids_NEG_652.3823_186.7034_271.2763,0.07502016489134125,0.07316815109405585
Lipids_NEG_650.4029_187.1093_267.1563,0.2755902122071688,0.2757030189429856
Lipids_NEG_540.3664_188.2946_250.3236,0.09792376961653765,0.0944133564748164
Lipids_NEG_478.2936_187.8373_222.2248,0.0542351885430587,0.05071680031305855
Lipids_NEG_608.3557_188.5162_263.0547,0.24216580909389196,0.23981163498235486
Lipids_NEG_251.2009_188.6962_174.0366,0.1223791582356113,0.1220782507329484
Lipids_NEG_538.3512_189.0391_252.6322,0.0783430159948605,0.0751863377463594
Lipids_NEG_415.3212_189.8186_221.9556,0.2443846559309144,0.24370591912981426
Lipids_NEG_327.2536_189.1341_192.6790,-0.051523382815704344,-0.03929629699536085
Lipids_NEG_441.2026_190.8591_220.0475,-0.051321042533088945,-0.051321042533088945
Lipids_NEG_433.2593_190.6877_230.2920,-0.04686220631859315,-0.04934649320369225
Lipids_NEG_606.3770_192.2532_262.0319,0.2226988555566931,0.2225503307198642
Lipids_NEG_568.3607_192.9332_256.9153,0.1714842339999646,0.17515338566745184
Lipids_NEG_436.2827_193.2647_217.7135,-0.0163830492102541,-0.0159919350823532
Lipids_NEG_664.4189_194.9424_270.6741,-0.04691036877496135,-0.04691036877496135
Lipids_NEG_301.2171_196.1490_189.6543,0.19269099859510358,0.19231719784176005
Lipids_NEG_566.3822_197.3529_255.4581,0.24653683255902403,0.2633352364200779
Lipids_NEG_732.4446_198.2070_285.7061,0.24328085263174296,0.24288547214872835
Lipids_NEG_277.2172_198.8968_181.4261,0.0889935472595055,0.08286770627010255
Lipids_NEG_433.2592_198.0726_228.6670,-0.046478462940512,-0.0464784629405121
Lipids_NEG_345.2433_198.6616_196.1497,-0.05766383772862535,-0.057663837728625406
Lipids_NEG_636.3875_201.6145_261.7036,0.09630047882124915,0.09581944153791086
Lipids_NEG_690.4331_201.7955_275.4666,0.1225465862656044,0.12190680701277225
Lipids_NEG_227.2013_201.9546_169.2037,-0.018722782336087998,-0.0026925841881377
Lipids_NEG_584.3822_203.4664_260.1787,0.1347890893275557,0.12691440348114474
Lipids_NEG_688.4184_203.7182_277.1612,0.1397431611937443,0.1370978675483893
Lipids_NEG_473.2819_203.0141_238.1084,-0.055860794799376404,-0.055860794799376404
Lipids_NEG_694.4290_206.7798_281.4085,0.19986931561101173,0.19918037335442385
Lipids_NEG_283.2429_209.7576_198.9239,0.1249416855373822,0.1249416855373822
Lipids_NEG_556.2127_210.1259_231.5327,0.20293912616605245,0.20212026184231902
Lipids_NEG_664.3798_210.2822_280.0784,0.0788570817792371,0.0746857811280911
Lipids_NEG_253.2171_211.0629_173.8128,0.1597978764472893,0.1576681248389759
Lipids_NEG_325.2745_213.0205_192.9445,-0.048645741828323846,-0.0486457418283239
Lipids_NEG_480.3093_213.8802_225.5222,0.08695426201428486,0.08591729709905169
Lipids_NEG_564.3441_213.9321_249.9780,-0.03313492756335565,-0.03466128298564815
Lipids_NEG_653.4054_214.2103_274.2061,-0.05055329573846335,-0.05055329573846335
Lipids_NEG_676.4186_215.4915_271.9075,0.19207755530784595,0.1920774878854895
Lipids_NEG_708.4452_215.9412_283.9187,-0.0452481069293971,-0.0452481069293971
Lipids_NEG_303.2329_217.0053_189.4318,-0.04441247319918305,-0.04451503276723914
Lipids_NEG_385.2355_216.8337_206.6321,-0.049566188649243004,-0.049566188649243004
Lipids_NEG_373.0443_216.5695_195.1227,-0.05257286534159805,-0.030613998053279648
Lipids_NEG_608.3926_216.8683_264.5112,0.3272947182408197,0.33854265674313694
Lipids_NEG_678.4338_219.1859_273.7349,0.30680849223388706,0.30557967513161677
Lipids_NEG_655.4209_219.6501_265.3660,-0.0472865415182904,-0.05033180441573225
Lipids_NEG_241.2168_219.6496_171.9720,-0.038332092632679754,-0.038332092632679754
Lipids_NEG_559.4727_220.6105_259.7352,0.01024662435493635,0.0061826670746225505
Lipids_NEG_680.4141_219.6702_277.9512,0.12241228877793645,0.12225655560567035
Lipids_NEG_433.3314_220.4412_230.8741,-0.050032780163920446,-0.052143200903638956
Lipids_NEG_329.2483_221.2845_196.6111,0.1772547846957303,0.17697095154603315
Lipids_NEG_347.2585_221.2846_198.8404,-0.05182159877802635,-0.05220029361606695
Lipids_NEG_734.4600_223.4492_289.1105,0.10510267337878074,0.0929726891410494
Lipids_NEG_355.2848_221.9340_200.9558,-0.054687845906006796,-0.061516561758041904
Lipids_NEG_568.3976_224.2734_259.0331,0.2178824885625687,0.21609960180085003
Lipids_NEG_223.0278_224.4269_152.7857,-0.054789433694034745,-0.043765312592081704
Lipids_NEG_692.4501_225.8412_276.9611,-0.051173375753895356,-0.051173375753895356
Lipids_NEG_768.5022_225.2519_298.8562,-0.056195908791381546,-0.056195908791381546
Lipids_NEG_447.0628_226.0525_209.4561,-0.0554492988758158,-0.0554492988758158
Lipids_NEG_728.4497_226.0693_287.4307,0.14717623584006456,0.1471761420610353
Lipids_NEG_473.3481_225.4452_225.4333,-0.05001447474575675,-0.05001447474575675
Lipids_NEG_267.2327_227.8662_178.4606,0.1370915475676752,0.13584805052522736
Lipids_NEG_329.2483_228.7924_196.1391,-0.03260208008418715,-0.03497963516750955
Lipids_NEG_465.3043_227.7569_246.3623,0.08606568331549799,0.08581032853302994
Lipids_NEG_695.3115_229.3038_285.8177,-0.04864858408904755,-0.0487754618227359
Lipids_NEG_491.3194_227.7878_251.5075,0.1109721437831667,0.10960713810861775
Lipids_NEG_305.2484_230.7548_188.6846,0.1813312470801044,0.1807818517345921
Lipids_NEG_730.4652_230.8407_288.0099,0.2954396247285111,0.2965360124207035
Lipids_NEG_716.4497_233.1639_283.9634,0.2193882255890292,0.2191434813867321
Lipids_NEG_505.3353_233.0827_254.9478,0.08707760560397876,0.0867363143671956
Lipids_NEG_581.1034_234.3276_237.0208,-0.019156260670497652,-0.010674714661261
Lipids_NEG_533.4546_236.4170_260.5307,0.12892240197006374,0.12528132268209868
Lipids_NEG_271.2864_236.5747_176.9600,0.049144478790955,0.046738762258851
Lipids_NEG_449.0418_237.0240_217.1634,-0.05773674059757925,-0.02024112985400585
