,AHI,ahi_4_percent,ahi_central,ahi_central_during_nrem,ahi_central_during_rem,ahi_during_left,ahi_during_non_supine,ahi_during_nrem,ahi_during_prone,ahi_during_rem,ahi_during_right,ahi_during_supine,ahi_obstructive,ahi_obstructive_during_nrem,ahi_obstructive_during_rem,desaturations_above_20,desaturations_mean_nadir,desaturations_of_10_20,desaturations_of_4_9,number_of_4_percent_desaturation_apnea_hypopnea_events,number_of_all_respiratory_events,number_of_apnea_hypopnea_events,number_of_central_apnea_hypopnea_events,number_of_desaturation_events,number_of_obstructive_apnea_hypopnea_events,number_of_transitions_nrem_to_rem,number_of_transitions_nrem_to_wake,number_of_transitions_rem_to_nrem,number_of_transitions_rem_to_wake,number_of_transitions_wake_to_nrem,number_of_transitions_wake_to_rem,number_of_wakes,odi,odi_during_left,odi_during_non_supine,odi_during_nrem,odi_during_prone,odi_during_rem,odi_during_right,odi_during_supine,percent_of_deep_sleep_time,percent_of_left_sleep,percent_of_light_sleep_time,percent_of_non_supine_sleep,percent_of_prone_sleep,percent_of_rem_sleep_time,percent_of_right_sleep,percent_of_sleep_time,percent_of_supine_sleep,percent_of_wake_time,rdi,rdi_during_left,rdi_during_non_supine,rdi_during_nrem,rdi_during_prone,rdi_during_rem,rdi_during_right,rdi_during_supine,rem_latency,saturation_below_80,saturation_below_85,saturation_below_90,saturation_below_or_equal_88,saturation_max_value,saturation_mean,saturation_min_value,sleep_efficiency,sleep_latency,snore_above_40db,snore_above_45db,snore_above_50db,snore_above_60db,snore_db_mean,time_to_transition_nrem_to_rem,time_to_transition_nrem_to_wake,time_to_transition_rem_to_nrem,time_to_transition_rem_to_wake,time_to_transition_wake_to_nrem,time_to_transition_wake_to_rem,total_arousal_sleep_time,total_deep_sleep_time,total_left_sleep_time,total_light_sleep_time,total_non_supine_sleep_time,total_prone_sleep_time,total_rem_sleep_time,total_right_sleep_time,total_sleep_time,total_supine_sleep_time,total_time_in_bed,total_valid_apnea_central_sleep_time,total_valid_apnea_sleep_time,total_wake_time,total_wake_time_after_sleep_onset,variability_between_sleep_stage_percents
42,0.4659072461687077,0.4553287271424741,0.17828269397675858,0.16499621215116403,0.1755638227164297,0.3255049340600716,0.41007517939112237,0.42915064868821634,0.3699798010106186,0.47676013968670755,0.3368780521108697,0.4542850573303306,0.4869466110689598,0.43864525504527124,0.4685531568781576,0.12446311296973733,0.33975296523471343,0.22423169658259404,0.4555763426844161,0.43629224030491304,0.3149129037597619,0.43307051553749826,0.1850737564222855,0.4454915042947233,0.44740520346817503,0.03561868830947577,0.12631177008096692,0.041609061814116076,-0.045895524316374704,0.13644526818079242,0.005195794567912999,0.11683165582632675,0.46426222784991283,0.3586916914085095,0.44728780410927216,0.40311487627590736,0.37689762380724917,0.5121388368623067,0.3683461901697255,0.44134760458850586,0.17003675963997203,0.03046440596165378,0.11661122168628786,0.02247295143504746,0.012979899403773042,0.055408414909063584,0.04650332985320883,0.041253668396614616,0.02247295081261526,0.04115801768707364,0.3650433898677442,0.21872261064927898,0.29229066762101663,0.31209093282516454,0.2192770571923372,0.3803035604760734,0.2113309585098469,0.3561539372256556,0.04378760423789233,0.12618107783953786,0.21917973007630162,0.2733830111477167,0.2846348973313254,0.10467689928613534,0.4283512539338722,0.366611569755209,0.036374610715683174,0.017091010816459053,0.13940651236388882,0.2918016714699229,0.20716075211603074,0.11872534263766078,0.284299427503665,0.006166169497501989,0.0859907908746842,0.09871681373266206,0.04181264375127964,0.13129640822398397,0.03972690118479929,0.05628056918141448,0.16628906202422278,0.04699249679470169,0.07806311478548474,0.02010793062907948,0.013798799363296968,0.03646711669450794,0.04063280227350201,0.05619365590807032,0.03866568625647414,0.03424379591871851,0.038567269377236583,0.06356314110363148,0.03662956067089689,0.052670192289854985,0.12761404681022542
43,0.468466262222421,0.4589064297580313,0.18323241351901154,0.14112194249031598,0.1549066532017967,0.33007632828254857,0.401533471269425,0.4257515573512689,0.37573459299939366,0.4691409780004368,0.3237781049444429,0.45625359771440827,0.48973831237917337,0.43731152404185736,0.4752167870240138,0.12908592733500487,0.33808565114250066,0.21716079410983188,0.46300204657301375,0.4405055938010807,0.3073092641893483,0.43485981153006803,0.19295835727792876,0.4541356504496148,0.4514725351406156,0.0635216102041598,0.13800553281183603,0.07640120827290929,-0.02993029859724488,0.14286399052658313,0.027462018733150875,0.12580283559127892,0.4725182661051334,0.36274577851623996,0.4353489646055265,0.39993653589539474,0.3733329482665355,0.5014561171019951,0.36531037748665,0.43427945193306683,0.17249190240268655,0.04394446444550819,0.13156013869163088,0.05340891206187848,0.019598748378892025,0.07561732855740791,0.046426009384038014,0.06437998853939787,0.053408911574764045,0.06437998823086878,0.3618664093164106,0.21531397325014592,0.28642215277694677,0.316215449309555,0.21797123613478575,0.3732849929982831,0.20241238834808956,0.35868418394787704,0.04448238514822362,0.13692935957961855,0.22551048504417215,0.28755045440672056,0.29265425292635516,0.10203011982243036,0.44018874252594614,0.36750508915361074,0.06576532921433376,0.010004269960035898,0.11923895956250397,0.29521882451102466,0.2010999077184435,0.1165663680130025,0.2846376314213127,0.02216462102045385,0.08268592858658372,0.10728463670947165,0.02622672708798355,0.13151941786441743,0.04788589971391531,0.04740611011420852,0.1620516614491205,0.05243083566245314,0.08379139298288867,0.04690024899802848,0.027799815181204612,0.0443202158244683,0.03589042379689249,0.048069994994212016,0.06874554699991155,0.04190361963967701,0.05935131199572809,0.06722597626404236,0.06478152718716632,0.07617459600613405,0.14089480581171734
44,0.47218600078504697,0.46054247458471287,0.16933763493720944,0.15563621303559963,0.16146421186348958,0.319909745842064,0.4077617432577032,0.4279381873777453,0.36733193047278734,0.4776419829778497,0.32317974661219306,0.4538729975623546,0.4792472627941883,0.43988064829205037,0.48017311543849855,0.12970313809857345,0.34511080688322926,0.22624204983838123,0.4691881325443868,0.4470197964760592,0.3269258017859979,0.4450412764545516,0.1807591931426195,0.45840314651374436,0.4416227503941381,0.07393046244173915,0.13703854481350222,0.06222972196919902,-0.00838554323418989,0.14412478641079965,0.019942924749326695,0.12249043179192205,0.47354248188479103,0.36127158878669796,0.4391837042916433,0.40329554922274846,0.3616064485141158,0.5103141803859023,0.3610568001166183,0.4340750458706395,0.15296913988359867,0.035408463557778005,0.13591438288575788,0.04607871357278324,0.022551637578669608,0.08441629990172644,0.04857508886567983,0.07686736405557615,0.046078712713850174,0.07686736683777884,0.3713903601562061,0.21896132717196334,0.2830544038031045,0.30573228807314345,0.22549520556571367,0.3783287083798089,0.19292467988687295,0.356938430987224,0.05561835570814154,0.12938466395116663,0.22311258844106488,0.27606054880049774,0.2889406184217395,0.0963362474028773,0.43589956471382385,0.36561204015499243,0.0556430248513765,0.01731234164230707,0.13783754963604555,0.28736968409747976,0.20247566659277713,0.10325330034640057,0.2733233497650704,0.022785703284496483,0.07506031221494265,0.1159158241321579,0.034915095137452994,0.11430683196191244,0.05326847923828549,0.034867695983464383,0.16020621990744083,0.03789513999149174,0.09528368238682054,0.042393410810512115,0.025138107222162608,0.05131973990583659,0.04700734466746367,0.036063306798675844,0.07250780672563743,0.033257871937282114,0.03852216244994601,0.058463117160311176,0.05340227496316855,0.0827266447940347,0.14330566707803302
45,0.47302828903619243,0.46176405678933696,0.18862363411013186,0.14897337949259187,0.16997800287303796,0.3176587793013495,0.4104213433453398,0.425973018201355,0.38626026270728664,0.47571252799591596,0.3258484385290405,0.45489519150410795,0.48408985338937643,0.4387361483061277,0.4732358972092587,0.12542839761329244,0.3420959970536775,0.22396913878818997,0.46189909885967084,0.4393409899864652,0.3178946091841408,0.4380897787871986,0.1960973557474202,0.45032062196318273,0.44384302466601094,0.06269587630848787,0.12855933923844862,0.05453661320186709,-0.03286311371146334,0.13713559867841807,-0.00953719242952016,0.1253004767701118,0.4728505276339298,0.35504139949880054,0.4373814655139969,0.3973071898785971,0.3782543989839539,0.5059985395437866,0.35948622792286294,0.4353706076244287,0.16928107668319534,0.031182643668181166,0.1315366240332234,0.05070324484949239,0.007658034221608813,0.06329590762346395,0.031769693960852295,0.07836452117462105,0.05070324419313998,0.0783645241607789,0.37098272062482246,0.20811043223855433,0.29280125333299195,0.3162875884825506,0.2422215355818268,0.3809513768758678,0.19813250154670722,0.35680028714226986,0.04235308242183623,0.13179320937833605,0.2246218478791203,0.28744633935104486,0.30897213215639857,0.11544656438072723,0.4448792130749714,0.36988965094152043,0.06503880621549565,-0.0067190155645779565,0.13881205055978355,0.28830338009034995,0.20448797501010038,0.11255448178771449,0.28377074924354767,0.01488595249273034,0.08470857773733308,0.08913088541145228,0.006786180879784445,0.1313432371856562,0.027310948410860934,0.03370555720734471,0.1701639671351641,0.03660893076198409,0.09191038856912351,0.041930595891934846,-0.0026340238825950145,0.04894900183363081,0.024711487601421504,0.034310087391138486,0.06743107058628528,0.018549089027643652,0.06092430447585806,0.0569494685444464,0.05173992658789279,0.0816285130300123,0.13713418603162184
46,0.47736593507504593,0.4659765392691189,0.16951524861209497,0.15094596456708004,0.16986040609251346,0.324264601762682,0.404897397294331,0.43019478221574087,0.38063037052484766,0.47658001154740043,0.32587961719915437,0.4499277688923042,0.4842144592896925,0.44492472379595877,0.4814598765366547,0.1345823308682596,0.3426173156567235,0.2243391634902059,0.46004662667496904,0.4452793966924599,0.3176649074670862,0.44333137398269107,0.17538789384424963,0.45395403262141093,0.4472576357625592,0.07354566292176953,0.1379699809431463,0.07946839351453283,-0.002835612766228712,0.14587008828328923,0.013555615951114873,0.12382169806178688,0.47439430312350095,0.3577233137856696,0.4474616882149083,0.39503777209412805,0.376610833986799,0.49803626773980647,0.36493948515999125,0.43587053936468034,0.17398369913742437,0.037697958369927155,0.14803628372947786,0.06216391051374957,-0.01648220680231989,0.08227247835387783,0.04723273921012936,0.08248992698203504,0.06216391140870942,0.08248901833679342,0.3673684478333917,0.22828084501450271,0.2865790685983515,0.31882193751968824,0.23646467044456168,0.38285597875435196,0.1925236879027501,0.353593394414674,0.051562512225879785,0.1394345769282269,0.21285360004296133,0.2841114108641684,0.28131990431299886,0.10203564770419558,0.44247420735887105,0.3699231602448928,0.04386765208800801,0.004088743098911391,0.1446279066476099,0.28579575604152946,0.20380506209125282,0.11783348993481617,0.2906503517351396,-0.0007162250638473807,0.08447344383802737,0.11178906694584503,0.029205068140975614,0.13056260764578909,0.04452370133012302,0.03503789167630649,0.1721192275160518,0.04839348724483447,0.10137924350101737,0.04515228115680623,-0.015082425027025139,0.06138952931877454,0.03203253797358783,0.03606496715466108,0.08307575112420082,0.025047025396163623,0.05385622668658008,0.05203678074724314,0.041529130538799336,0.07551983967310483,0.1560834417828374
47,0.47212228283893864,0.4570141080414599,0.15753467136974192,0.14578596402710092,0.16487564025660734,0.33023582670614116,0.40132394999019944,0.4357468232883958,0.38144359348770157,0.4809690150586991,0.3383166957368402,0.4550133113628244,0.4765296594467937,0.4384809688693044,0.47651401884516204,0.13081638273508678,0.34208303389213546,0.2298425793840872,0.45768412104465683,0.4390886945246348,0.31584871823067245,0.4366968017528,0.1690115383577329,0.4490404705911603,0.4463508984551606,0.03612927990446414,0.12860857909720352,0.04755813519428736,-0.03852869949865869,0.13464296195582076,0.014974425153445867,0.1177501348714845,0.46858008300438125,0.3578033013465083,0.4338174406172811,0.4079786303111384,0.36734322126376967,0.5163091053799168,0.36863515809279435,0.43399790067311816,0.15890022338754753,0.007496192409250437,0.12059734029518185,0.044444979726946846,0.024185287036718815,0.06516163057827687,0.042449450430340034,0.09873922070183774,0.044444979773629885,0.09873921935318467,0.3685039543507614,0.20603407115029868,0.2803495747526405,0.3230597872683424,0.23510985202050766,0.38638758336479195,0.21282214787199005,0.3582717968122592,0.04602692478885417,0.13908183572708852,0.22167001132406294,0.28208217508305294,0.2881533904184778,0.10515795469235721,0.4356910148326226,0.36695217424474674,0.0398911633654626,0.02389643904555912,0.11393856960370534,0.286895986520762,0.21385657575729475,0.11890881281298331,0.2701695753323374,-0.0018514735233575508,0.08676348970472861,0.11796574492894896,0.02857125557811744,0.09974867394080271,0.06323068984273938,0.03092394322558238,0.15305381488391406,0.021010236216634882,0.08034773248169884,0.022265470470854413,0.015347160774496167,0.0242555463203438,0.03495843423893901,0.032167361469789685,0.06564902745851929,0.03855995456929564,0.05893376603720311,0.05963159966927415,0.05010872412405195,0.10287815529608015,0.12892900093333148
48,0.4679674604987021,0.4587782946656789,0.17574484970510668,0.16191873439000007,0.16401838911465466,0.33283750552342994,0.39310161333660937,0.4260012045734373,0.375236622042582,0.46783103739460613,0.32444980733933476,0.4586111333540143,0.481436965573564,0.436638034893128,0.47535906839718656,0.13599746820263928,0.33854003556066825,0.2250691771675968,0.4634926113564916,0.4426593886194865,0.3171921268291316,0.4350181645210082,0.1841246103849079,0.4534074813842542,0.44890237841615394,0.05743647149659145,0.13731343615190444,0.06578898944944404,-0.0102783106684027,0.1426689677271087,0.03578265616338562,0.1318879815651367,0.47012040514652725,0.36673014488401107,0.4313819299148064,0.3991429623700212,0.3733257522908166,0.49751166833820315,0.35857642823450037,0.4367072175364928,0.17418034069997604,0.02041748169115378,0.13550530963597207,0.06797863774874803,0.016773053237879296,0.06424069655112041,0.06362387123722135,0.061722843001889446,0.06797863755031061,0.06175598933588225,0.3655893618537811,0.23016075422081472,0.27441223688951005,0.31396074662971724,0.23144628716395263,0.3713628419999556,0.2009323523074784,0.36370814427892345,0.055684290842545274,0.14007675600266872,0.2269338378039958,0.27564793339051863,0.28582125579384215,0.11727770049295533,0.43842825049673484,0.3589799338406671,0.058669163389450066,0.010004701781159702,0.14427749402387766,0.288660076698771,0.20973301151183352,0.13395649071575222,0.2820695821300091,0.020515588840783232,0.09046931284941916,0.09572389267099808,0.037374537090641605,0.13514145035448655,0.03819711394479728,0.056111219991347834,0.16399537253775226,0.035825068466732925,0.0894494729089772,0.05415503183695327,0.0031140616723312263,0.054440110228642875,0.054813969533134645,0.05652643004217947,0.08516061549834497,0.043139897831451786,0.049393861128238,0.08525953744078313,0.058039855968315714,0.06766976986391023,0.14293544609780587
49,0.4735474679901684,0.4635242118336743,0.18087096424427376,0.16314265256833885,0.18019447570124553,0.3359334900192301,0.4078543102439266,0.4321849478051006,0.3831569441169053,0.47908742904827567,0.3237924407360625,0.45186579756553075,0.4719708000012725,0.4436097283369217,0.4739977036690799,0.1051049308528679,0.338519052488896,0.2231232211649446,0.4698484455045892,0.44846724480016353,0.328888214531377,0.4458054491611614,0.18609157887273298,0.46143017414750004,0.42474151678723715,0.06924908127052437,0.11063107105423807,0.06535303057647691,-0.03402705837152426,0.11681137493964223,0.0048571278829461564,0.09961227862293749,0.47658807029089906,0.36275136627273746,0.43589722693534766,0.4038165610974932,0.3655344871870064,0.5087252321635328,0.3605059776937632,0.43418873410049963,0.17159336206113002,0.03196485652670411,0.138181999976262,0.050922936551203404,0.013629672167707016,0.07776328841801387,0.016384035325327572,0.0654231561188042,0.050922936305672226,0.0654231563624805,0.37334927195438394,0.22431137405003804,0.2934925193195457,0.3113554622786292,0.2367434501561827,0.3856261522132952,0.2052453517363889,0.35200695107805113,0.061159864563406115,0.10863299996522831,0.2081924325464132,0.28383991861092334,0.2961508608451985,0.09503771316487213,0.434381278072773,0.37077901686269193,0.029146071645721118,-0.012668288971965749,0.11638963427139531,0.2979731354880589,0.20142338352985492,0.14457853536817786,0.2784333707699628,0.024126139766187025,0.08137304770431462,0.11000202269523213,0.018463747655215003,0.13862173744026943,0.04728344054298287,0.039201245052918644,0.1724739067035641,0.03476292479905087,0.09152237987840713,0.0535491716090759,0.017508111798556172,0.06556219601073923,0.008203353563619942,0.04010529655515255,0.06786631284041103,0.022082362908915843,0.0365214235770617,0.06131488805252935,0.03348069665756625,0.0648067406998001,0.14457164429339125
