,liver_viscosity,liver_elasticity,liver_attenuation,liver_sound_speed,bt__albumin,bt__bilirubin_total,bt__protein_total,bt__alkaline_phosphatase,bt__alt_gpt,bt__platelets,bt__ast_got
0,0.05435276640095921,0.06439930516290536,0.24433350104828375,0.44287432498913876,0.1859571746734374,0.0003050995654783714,0.07894810589910717,0.01608467193105554,0.21260635692723573,0.1089903833118331,-0.042024226195264636
1,0.060681127385608116,0.07004197992190732,0.2398521520609604,0.4381255162974498,0.17898618482188552,-0.0010125681261224867,0.11190948046579127,0.014275919184478968,0.2608052899338894,0.12707910092092015,-0.03422095680511011
2,0.04493081408588098,0.06976796538755316,0.24350173975790426,0.4489279271988607,0.15771594114694637,0.0015095104436577333,0.05644097406549982,0.07072811923024747,0.23414369498940465,0.11867428304653184,-0.004111468736105432
3,0.0643208879646856,0.08035636119802894,0.25503222337237513,0.4444680238130772,0.18108163809560796,0.02571309690043314,0.0940784822459888,0.03545253610671719,0.22509341405934413,0.13597214790884868,-0.01831788362147113
4,0.05430350071844235,0.05279884555357385,0.2491977007021454,0.44324366315633407,0.18969872960043763,-0.006816765852757788,0.07202573347418924,0.03749986086386575,0.27085749860015873,0.12030728174649874,-0.037344571846259965
5,0.05063412671662745,0.03517872458424505,0.2282607421335088,0.45027061536339275,0.1396462256693663,0.0019928743916206417,0.07338140364733677,0.061248501295681566,0.19085783611416599,0.13018222220588327,-0.02591369183447327
6,0.08090727881975843,0.08021319931807139,0.22177649101445035,0.44812182940040174,0.142226293205125,0.0015105970574603666,0.09868307606388654,0.022344875506713272,0.2313353649421386,0.1284481323288155,-0.02945802559924528
7,0.0678685432810444,0.08282793151839543,0.24169552067963168,0.42617361985787705,0.18010962227847746,-0.01992119515465679,0.06788838495542486,0.051006286884065825,0.22503417977584053,0.12062350870842417,-0.005530265324632672
8,0.04318506558420401,0.05328986427046913,0.2434998650164677,0.4298756069264368,0.16838080362317953,-0.0034651615761349557,0.0936371947327099,0.05962858739030374,0.23234330754992172,0.11836572406382695,0.017151712034483298
9,0.03677875703144784,0.0724230223641813,0.2391283569819482,0.4293715481404181,0.1400031296636849,-0.04434207432049222,0.08298071418583376,0.04288851940359593,0.24220916352250943,0.12741804715601027,-0.013029609924788117
10,0.07360091472032541,0.07926388899986625,0.23676700815835425,0.43972479731890723,0.1898536054615916,0.0174342976772855,0.08047070103582261,0.016005195554023834,0.21285152113404562,0.12583294287334038,-0.019230521418303375
11,0.04617705979252014,0.03874977958673371,0.22268177895926025,0.44403030209392075,0.11973710191528905,0.03214815101166919,0.08458671190480577,0.025543767652941803,0.2252346905473766,0.1330240570831132,-0.03952478501248159
12,0.05425028016396169,0.08538975577313114,0.24005728717143118,0.4313450988832278,0.13951880301685704,-0.004589784156820162,0.10447019512568181,0.04045455569421732,0.24365239183988674,0.1512307074157061,-0.007468756410399604
13,0.04267828850493839,0.08784637237569638,0.2474856694058197,0.44133957207124164,0.17338056583021058,0.010453649544421892,0.09750258667791095,0.03902066004910676,0.2277749119009093,0.11946846522934253,-0.00726994332753507
14,0.07366806185336477,0.06321655257180572,0.2493640534431399,0.4414608313480386,0.16886086982351453,-0.02095584827090784,0.03964640736953066,0.018928023312693196,0.2421124620394505,0.1245300005094636,-0.025782305770840546
15,0.0387465156083251,0.07933222356909635,0.23838708038175951,0.43157366434956196,0.10541713209624118,0.02520736219100892,0.11895529398399113,0.04879758758946982,0.2351401438373563,0.1330394990037835,-0.04901373210985056
16,0.08886405067633454,0.06647356333609948,0.23738122786730845,0.4321714453830578,0.17418938477432427,-0.025594093702931826,0.09135822433728588,0.055810775161920664,0.25937491097027376,0.14908096733469126,-0.016548100424948458
17,0.054691302747902154,0.050747728589089026,0.22894803532688252,0.4406073778921228,0.1609933069642485,-0.00019168800420844097,0.07903912840005195,0.020580660212227656,0.2489662583497627,0.1365125816400788,-0.03706379037363253
18,0.05150191540217971,0.04636707388725814,0.24179682135788824,0.4414600302107192,0.1227612484310832,-0.02309968724719074,0.10294760963666583,0.040339878922868284,0.241151382901587,0.13231157151911285,-0.044907293536653285
19,0.05047733531265811,0.06347387120908547,0.2489916994967987,0.4305060689869257,0.16056388106055117,-0.0025517356531931496,0.10789528774074808,0.0027424333300425435,0.23475192405050202,0.12411197804226727,-0.013305351144993406
20,0.018881126296461426,0.031464357961106366,0.23821578826081757,0.42275992148718605,0.13060004104421968,0.017234403084740585,0.04624913276220534,0.047979823781696664,0.20452009241712024,0.1263473355100303,-0.029846525094522996
21,0.06131862619164412,0.06234259773242434,0.23830698430554398,0.4267008104932426,0.1767026763274367,0.04956065126301089,0.09167120198311403,0.05276590868382009,0.21119058333261542,0.14599398427511687,-0.03494071778413585
22,0.07491457779007833,0.07510088931758266,0.23171131344123805,0.436519922662417,0.16965374575327302,-0.00743857279574311,0.06443213990820867,0.05065734653274844,0.24949760080740685,0.1254296844083138,-0.014493289524871956
23,0.07530367938075404,0.05889987517644803,0.2496639785825971,0.42497825667188716,0.16985870536685346,-0.03449943060987676,0.05994740873154751,-0.001916731962992082,0.21991977439851987,0.11356373085325175,-0.05204359369184695
24,0.06815411132069989,0.09149959793550563,0.2400794137938049,0.4499676176817796,0.13597932985167183,-0.028545666997757086,0.07897065008015368,-0.007408476377562607,0.2429302165891644,0.13288816985733262,-0.037359237191456875
25,0.0639693664838802,0.04018465010114414,0.23819965858183179,0.4397664579935152,0.1844191226705772,-0.0007336347210397115,0.046771829743444966,0.05677425752545547,0.23949765144416846,0.12527618830921952,-0.02735074238677802
26,0.06922089479921648,0.04864910224209097,0.2498269690440468,0.4485833930643421,0.1598656227213002,0.02399805802127697,0.07250321454284883,0.02606101480066832,0.21904606245870317,0.13763012350018008,-0.0237876777457373
27,0.06347181196148355,0.06752147694790844,0.27427391472502544,0.44068527039274996,0.17374753616256036,0.03139482919997059,0.09646744427411401,0.024627592897646957,0.22171064101736296,0.09646352565567312,-0.04397798317250118
28,0.030605235917106524,0.06218667068593541,0.24443662624707463,0.44130414770914766,0.16247148899872618,0.0028084746240253713,0.07487477662851223,0.04419667159821957,0.23138723935700012,0.13010881874892724,-0.0015700572372313094
29,0.05419159856399431,0.0814868920288322,0.26507973563649784,0.4357059697773924,0.15412160703539274,0.008554017331331307,0.0756743429692485,0.022458876527085,0.2152605083542567,0.12241843156737887,0.011527627299129612
30,0.05753145726256194,0.07286711137587457,0.2568462352985559,0.43065654753294813,0.16039624407017616,-0.011506840657008325,0.07629154580788503,0.07462085447943431,0.25387518573945145,0.11541181423192631,-0.0709243027493601
31,0.06579826654388715,0.04117181727333211,0.2508880689599122,0.415253282195783,0.16751362854512886,0.012573409894856113,0.06664465265894513,0.029878949978351554,0.22032806795336946,0.13765923797836818,-0.046266087214177985
32,0.05201736507777831,0.055473971852907616,0.23905390317831962,0.44609172486666887,0.18269225166758027,0.017935075430539557,0.10890665827217831,0.07542452072684652,0.23426179044049678,0.15180552082663018,0.0014795663672531453
33,0.04802610203184457,0.060412302152041096,0.23502375318294846,0.43864000140115744,0.15719144844943192,0.008149104810323871,0.07570018273951759,-0.00522628595055458,0.22285159207655242,0.14742520233875728,-0.055620656380547515
34,0.07296030316500235,0.07514524055217255,0.24072775492813658,0.43725804232916277,0.15534885533747106,-0.02531237025779861,0.07288826397771354,0.0295500850581516,0.2268380324481115,0.11174960062729236,-0.030567724762474092
35,0.08765300718181036,0.08255486857365395,0.23998591484692983,0.42541486054891825,0.1479404791022674,-0.02366192270063695,0.08595152484697127,0.0375306362486062,0.23742980751001405,0.1540888075494037,-0.033034975340605705
36,0.049621768283901205,0.0516296179998757,0.24332645027026042,0.4195737617640266,0.1474885269031046,-0.0010014431149002185,0.09648580297269904,0.028194223229628366,0.24064196862452011,0.11461566004192716,-0.06396526798605016
