,"Age, BMI & VAT","Sleep Quality
(average of nights)"
liver_viscosity,-0.0307427731663744,-0.0307427731663744
liver_elasticity,-0.03413431481905195,-0.03413431481905195
liver_attenuation,-0.03839414703135435,-0.03839414703135435
liver_sound_speed,0.5711359817261907,0.5701615642325416
bt__albumin,-0.0531774317405746,-0.0531774317405745
bt__bilirubin_total,-0.0558704514823444,-0.055870451482344305
bt__protein_total,-0.0532638021841943,-0.0532638021841943
bt__alkaline_phosphatase,0.3906090482509559,0.38775332378096716
bt__alt_gpt,0.2662816671180118,0.27329511760100167
bt__platelets,0.1613616849670352,0.16184459592114445
bt__ast_got,0.22604624501669862,0.21548861939475325
