,"Age, BMI & VAT","Sleep Quality
(average of nights)"
bt__monocytes_abs,0.010866692363255772,0.01551446480842872
bt__wbc,0.008418981701104894,0.011899273793569816
bt__lymphocytes_abs,0.008374067495817497,0.009627933863182577
bt__monocytes_,0.010420652777694812,0.013395075780653083
bt__neutrophils_abs,0.008391113418198454,0.010818203878084883
bt__basophils_,0.013859916291284056,0.011444005426006376
bt__lymphocytes_,0.01137282814329509,0.011846159576011891
bt__basophils_abs,0.010679556094886505,0.012825176427054637
bt__eosinophils_,0.016117252840109664,0.014804517340571602
bt__eosinophils_abs,0.013445801622877535,0.01630830099990123
bt__neutrophils_,0.009400154394810461,0.009691653459008924
