,"Age, BMI & VAT","Sleep Quality
(average of nights)"
bt__monocytes_abs,0.009547103681723016,0.01153771288154603
bt__wbc,0.009826161015356636,0.01100370164140451
bt__lymphocytes_abs,0.00846892606500493,0.012346372278546389
bt__monocytes_,0.013558599158118228,0.013856517077789478
bt__neutrophils_abs,0.009183784846555602,0.01351118321465903
bt__basophils_,0.014389844283434695,0.014814129241616611
bt__lymphocytes_,0.011336027488782404,0.015316632605970704
bt__basophils_abs,0.012350496736765287,0.01536304662381811
bt__eosinophils_,0.016296066400815355,0.013958520524079107
bt__eosinophils_abs,0.011738850844413899,0.012018933935543525
bt__neutrophils_,0.011700486634523909,0.012444961528921404
