,Age & BMI,"HRV
(measured during sleep)"
from_l_thigh_to_l_ankle_pwv,0.2334926935479644,0.2420936679616286
l_brachial_index,-0.034698435643473705,-0.034698435643473705
from_l_thigh_to_l_ankle_distance,0.039165376977846805,0.1502149288254795
l_ankle_index,-0.0292917128231142,-0.0292917128231142
from_r_thigh_to_r_ankle_pwv,0.1676355769772216,0.14718014510428123
r_abi,-0.032677634229251545,-0.032677634229251545
r_brachial_index,-0.03248846368826595,-0.03248846368826595
l_brachial_pressure,0.31203276655230416,0.31313273279440174
r_ankle_index,-0.032677634229251545,-0.032677634229251545
r_brachial_pressure,0.31444373616270993,0.3114315012847943
from_r_thigh_to_r_ankle_transit_time,0.16603323412378884,0.14997052242013964
from_l_thigh_to_l_ankle_transit_time,0.18365118961473587,0.1870715842251317
r_ankle_pressure,0.40350593483609687,0.41106558746157906
from_r_thigh_to_r_ankle_distance,-0.0175751821911165,-0.03176461758964785
l_ankle_pressure,0.40826789880657355,0.4150931074899573
l_abi,-0.0292917128231142,-0.0292917128231142
sitting_blood_pressure_pulse_rate,0.22460898662746887,0.6599999977743529
sitting_blood_pressure_diastolic,0.3811962393190925,0.4162727746181682
lying_blood_pressure_diastolic,0.3648675557586703,0.41609223367004206
lying_blood_pressure_systolic,0.39152399753639766,0.3923339389746652
standing_one_min_blood_pressure_systolic,0.30873513783267276,0.3137782309180308
standing_three_min_blood_pressure_systolic,0.3767552002446209,0.37793992959147826
lying_blood_pressure_pulse_rate,0.22377058143521686,0.6702671221687684
sitting_blood_pressure_systolic,0.3959631020512423,0.3993038976667903
standing_three_min_blood_pressure_diastolic,0.3122343340501777,0.3656527522321001
standing_one_min_blood_pressure_pulse_rate,0.18674987671191565,0.6098099816834428
standing_three_min_blood_pressure_pulse_rate,0.18215968645689515,0.6299797873974732
standing_one_min_blood_pressure_diastolic,0.28830416483883237,0.32775046399817576
intima_media_th_mm_1_intima_media_thickness,-0.03316107152375945,-0.03316107152375945
intima_media_th_mm_2_intima_media_thickness,-0.03626470535016865,-0.03626470535016865
intima_media_th_1_fit,0.04020933214614365,0.07124306733206565
intima_media_th_2_fit,0.07926815351468211,0.08916371247430024
Disc_height,-0.0397466987224905,-0.0397466987224905
Artery_Average_width,0.2675059865072082,0.2622423006384518
Vessel_density,-0.0365443601595348,-0.0365443601595348
Tortuosity_density,-0.03695380861626395,-0.0369538086162639
Vein_Tortuosity_density,-0.0417757674133764,-0.0417757674133764
Fractal_dimension,-0.0403201087700958,-0.0403201087700958
CDR_vertical,-0.0355554122189326,-0.0355554122189326
Vein_Vessel_density,-0.0358936440514136,-0.0358936440514136
Disc_width,-0.03615793162146515,-0.03440381450052205
Vein_Squared_curvature_tortuosity,-0.03338281961224515,0.05120046246467545
Artery_Fractal_dimension,-0.038890255042538305,-0.038890255042538305
Distance_tortuosity,-0.039299756240797595,-0.039299756240797595
participant_id,-0.00800655861335305,-0.03423482620210015
Vein_Distance_tortuosity,-0.03803226899833165,-0.03803226899833165
Vein_Fractal_dimension,-0.040174655377330754,-0.04017465537733085
Cup_width,-0.03522323167809935,-0.0363706351504137
Artery_Vessel_density,-0.039051386255538154,-0.0390513862555381
Squared_curvature_tortuosity,0.0636398801395954,0.05063925382336065
Average_width,0.0425533597337345,-0.0246101811123339
CDR_horizontal,-0.03864753402434275,-0.03864753402434275
Artery_Squared_curvature_tortuosity,-0.039442688753225,-0.03944268875322505
Artery_Distance_tortuosity,-0.0425347206139464,-0.0425347206139464
Artery_Tortuosity_density,-0.03790728990531525,-0.03790728990531525
Cup_height,-0.03597193023171865,-0.036035962662512
Vein_Average_width,0.0278716368287437,-0.01013139167363685
r_mv_V4,0.28591753495319827,0.28591753495319827
t_mv_V6,-0.0335932513291254,-0.0335932513291254
p_mv_V4,-0.034491151822647795,-0.034491151822647795
p_mv_V5,-0.0330589930567159,-0.0330589930567159
q_ms_I,0.08121926862802739,-0.0458835056851618
qt_ms,0.1725156375923877,0.6007290835330261
s_mv_aVF,-0.0415334341021716,-0.0415334341021716
r_ms_V4,0.10278938861087265,0.13532599370734638
j_mv_I,-0.02752540622579425,-0.027525406225794198
q_mv_aVL,-0.04342623705451165,-0.04342623705451165
j_mv_aVF,-0.0324595298949949,-0.0324595298949949
j_mv_V2,-0.02972925399089495,-0.02972925399089495
st_mv_V1,-0.0333392894132354,-0.0333392894132354
q_ms_aVR,0.07516299349604945,-0.038403493202734
p_ms,0.2269187899259951,0.22900494182841002
j_mv_II,-0.034849207353158204,-0.034849207353158204
j_mv_aVR,-0.030389232035007298,-0.030389232035007298
r_mv_V5,0.3012550975025254,0.3012550975025254
t_mv_III,-0.0321857102647539,-0.03218571026475385
q_mv_I,-0.0490674906593961,-0.04906749065939605
r_mv_aVF,0.3192789065023931,0.31927890650239305
p_mv_V3,-0.0315514849254154,-0.0315514849254154
s_mv_I,-0.039768163257902556,-0.039768163257902556
r_ms_V1,0.1322195255672523,0.12717559235487064
s_mv_V6,-0.034798488251500045,-0.034798488251500045
p_mv_III,-0.032158171075007846,-0.032158171075007846
st_mv_III,-0.031764141201006096,-0.031764141201006096
p_mv_V6,-0.034321916979769954,-0.034321916979769954
hr_bpm,0.2309005227664766,0.6844985197478428
r_ms_III,0.3287088884666097,0.32633610500469445
r_mv_aVL,0.34788017807668276,0.3478801780766825
r_ms_V6,0.0809112380968363,0.0921782587745312
j_mv_V3,-0.02974675039924675,-0.02974675039924675
r_ms_V5,0.08765402849256121,0.11165247585230059
st_mv_V6,-0.0298148842714147,-0.0298148842714146
s_mv_V1,-0.031006285387463903,-0.031006285387463903
s_mv_III,-0.041292766550677554,-0.041292766550677554
r_mv_II,-0.0313850385781354,-0.031385038578135446
s_mv_V5,-0.03428862696814215,-0.03428862696814215
t_mv_aVR,-0.03426644331395895,-0.03426644331395895
s_mv_V2,-0.03096007852302355,-0.03096007852302355
r_mv_aVR,-0.034068087971118044,-0.034068087971118044
st_mv_V3,-0.027759912829146603,-0.027759912829146603
r_mv_III,-0.033377248649208546,-0.033377248649208546
p_mv_II,-0.03097343366336755,-0.03097343366336755
s_mv_V3,-0.0354287589371218,-0.0354287589371218
q_mv_aVR,-0.0412021189038326,-0.0412021189038326
st_mv_I,-0.029028046175602,-0.029028046175602
s_mv_aVR,-0.0514975035836383,-0.0514975035836383
pr_ms,0.1876354654825064,0.2625401869133156
p_mv_aVR,-0.0351009351158974,-0.0351009351158974
st_mv_aVL,-0.02855592168315605,-0.02855592168315605
t_mv_V3,-0.0328656678609078,-0.0328656678609078
p_mv_I,-0.03177461437524175,-0.03177461437524175
r_mv_I,0.3164189891860318,0.3164189891860318
p_mv_V1,-0.02958337051463175,-0.02958337051463175
t_mv_aVL,-0.0306543279684977,-0.0306543279684977
r_ms_aVF,0.19818366824025366,0.19342595865181872
