,bt__monocytes_abs,bt__wbc,bt__lymphocytes_abs,bt__monocytes_,bt__neutrophils_abs,bt__basophils_,bt__lymphocytes_,bt__basophils_abs,bt__eosinophils_,bt__eosinophils_abs,bt__neutrophils_
0,0.11539646976857214,0.19409896078313396,0.14418709623743942,0.01158708449050628,0.15398144123431248,0.07446674928790946,0.06322820316857068,0.08849833220017315,0.03982554958415325,0.08815269660411708,0.01911752337018677
1,0.08306795981405217,0.16116564818537693,0.13904873147588184,0.021240133754109793,0.15345086722822202,0.033390208129192564,0.0650177429190117,0.07002710279118567,0.04899502366688897,0.09649446807224599,0.060334053850747714
2,0.10507423496561268,0.1986794276860176,0.1261300275063411,0.04277002783392551,0.1611944228940588,0.060562298189328484,0.0584081957073353,0.09240173900883884,0.05236442174009389,0.0872414807424175,0.04363951697422468
3,0.12488891581411576,0.19281346457248943,0.10704933526695667,0.04359124711911391,0.1485146720840937,0.05892438461745581,0.04285378180408188,0.0631395129577564,0.07828336952222122,0.10612984012061193,0.03610287610911179
4,0.11016532613610638,0.17997622553239243,0.14227457992601614,0.038333017216599666,0.13283273486463887,0.08341549057884654,0.07183559269288249,0.05196927058500267,0.05725187474056204,0.09621796055998418,0.007183861090226798
5,0.09190938411665364,0.18051869466419262,0.1424511537550936,0.01758128694341281,0.1745208687295441,0.05890927652817504,0.02664246682050841,0.0820934159153866,0.044385197928578875,0.08153767498720896,0.01970041137693189
6,0.1113317059340732,0.17783301853290562,0.12719169254720866,0.02914755367629406,0.1825304834609118,0.06076389813147578,0.051183129149906484,0.07346430742146086,0.06705075479478248,0.10490024591734516,0.03169159883313036
7,0.0951304133234481,0.19149283177647194,0.13809173912203046,0.047077996203673804,0.15555601648204265,0.039991278986465144,0.06847957731666955,0.10379021647763319,0.06288467941927027,0.10868986902980471,0.03940848444268839
8,0.08993620289138449,0.18104824663338298,0.1214084298201325,0.030873493068214054,0.15724061971808806,0.06703963426870221,0.04641413741533859,0.07757942669431786,0.049749657436651364,0.08987916163992125,0.0463047714643987
9,0.11225219643562312,0.18358257815381207,0.1251941952461101,0.038184951031398774,0.15184589324979836,0.06655858148953403,0.06409947663078808,0.07935560053347906,0.045275543524629876,0.08642973748603401,0.052615030625607524
10,0.10469085721918953,0.1878196034379282,0.11537613995882505,0.04474207583882174,0.14116517634648393,0.03949318064074769,0.04953472791608364,0.08951102562107886,0.033986029535292,0.09602157684572896,0.03251638200552572
11,0.09270546428875828,0.18577457524768062,0.14059630115378347,0.05717871320604671,0.15117761599133153,0.048426535665749296,0.047774184815944115,0.08967684160106339,0.07541056822120538,0.07702934456093366,0.016969516593356417
12,0.09235605525369323,0.18990868440209432,0.12308680526213159,0.030526075814665533,0.16068646144866736,0.052544179145488756,0.06082192191030052,0.07117230077702838,0.05801275767833907,0.0945862652972141,0.02252870994950403
13,0.08739078995245059,0.17360841751359873,0.12091194607127928,0.037034155466632156,0.17841769026881332,0.06358059071727802,0.02160316957121469,0.07925207220781978,0.07003674317292972,0.09120747978571579,0.02622296944757254
14,0.08788380320891609,0.19276853149039014,0.12369953795817648,0.04944678209593164,0.1600111522466978,0.0546462428101514,0.05550997660860299,0.06749131616358124,0.06502503001789492,0.0841071104768472,0.04569441649648051
15,0.09846190002817946,0.19718263706513295,0.12280128873699582,0.043336224555913905,0.14749723932053002,0.05240020635459302,0.04219178221295914,0.08444162163986828,0.053243728270098496,0.10142389471202827,0.03227475406739166
16,0.11382619009697666,0.18214841262565562,0.12473590548017448,0.02577285904079234,0.16638646744989857,0.06316279449009556,0.05957785115399238,0.037660042680190485,0.06460795632522627,0.08648339897914843,0.03787911712763668
17,0.1087710313927444,0.16649032260070779,0.14674553771260088,0.022001708955909003,0.1658906703133243,0.039240171407615924,0.05714632948705875,0.08807447600824392,0.04829212887903078,0.08795439807819427,0.05502914863462344
18,0.11145173194642329,0.189126700348302,0.15196836847462894,0.025279774115892793,0.16455295122737176,0.07350830895119992,0.021590036497948918,0.05790966922374081,0.06783536331265162,0.07897012534027348,0.033595444699211864
19,0.11288638488034107,0.1966050396380215,0.10747415097454169,0.03322559818946998,0.1575845016366371,0.07678737467862348,0.05698346761641112,0.07177755380288468,0.07708696792258839,0.0901128723257939,0.05483191232076305
20,0.09810284456047956,0.194342837586942,0.14035108609300637,0.06144940939943318,0.16652182304571408,0.0637811339727196,0.013124073429324692,0.0771837660897003,0.04365749529649196,0.09269844642174839,0.034276796696279095
21,0.09000262430780843,0.16134301244864413,0.12610731639553466,0.045493329977147896,0.135136453342884,0.05460365300656942,0.058968425198559646,0.050282023919676656,0.080821074825348,0.1152072427648608,0.042770635980618456
22,0.10772697084335515,0.18871022499603698,0.13442427033149937,0.03882170863132927,0.1575039586946793,0.061052025422100566,0.06925833797840311,0.09865583820262741,0.049187097927710824,0.08596602035658057,0.03645161516522699
23,0.09335556066970059,0.18063745535442907,0.11920610038674047,0.06360442706065861,0.16958228706370507,0.05205214998125535,0.05013364637871667,0.08383987891435053,0.08117348273768706,0.09536094535420023,0.014565142511528547
24,0.09926236685849278,0.172131103568404,0.10964671744042956,0.04730765817496468,0.14872913332788157,0.08408366148523941,0.06937468764834019,0.09481628741410605,0.03900746060720638,0.08849470557877842,0.044034036355532526
25,0.09933712021781368,0.19036090554804025,0.15485577181772556,0.04439254789242594,0.14885315600692015,0.05929209157121292,0.04599167250954101,0.07047509332965707,0.0535358186888402,0.09989555811964629,0.02954504407713032
26,0.10597297003412529,0.18766828110250447,0.13518737196470124,0.04697021654768192,0.165166604624174,0.05953242518776025,0.03309928516407682,0.08238313107064346,0.049890743582873764,0.06303936139188762,0.03709552368358305
27,0.10231474746008123,0.17154520426222533,0.13130134728366682,0.05405534481525561,0.1818646810134301,0.03572485527125412,0.03067923247296875,0.07235226869578935,0.07202000636350814,0.10707661492288677,0.03703533424180347
28,0.10679921984777242,0.18317853063463752,0.12458118785518249,0.037681497036989246,0.1501290319593615,0.02594872860379267,0.05984767066106976,0.05752593689320037,0.057893002977252576,0.0805031603594752,0.04387049232719373
29,0.08986548147967996,0.19342802185110544,0.11992319820290817,0.030040103072427635,0.13837697346078376,0.058407798486424675,0.047022928689766326,0.076717321084898,0.06381407307894688,0.07622490283779389,0.03806579380921831
30,0.08477740073484696,0.17516717199134077,0.1178146789033622,0.06767187212421816,0.13587292621443856,0.04892762173093659,0.044789550277853224,0.05163837409752344,0.05151673108229789,0.07966785260448334,0.04142600719257282
31,0.09874534097140925,0.1690395984907663,0.14678927800456396,0.03618994710299103,0.16042416302156018,0.044741035128328305,0.03537956198797156,0.06671622636101568,0.04746824864811192,0.09667682228512926,0.02946553678774098
32,0.09962473140280391,0.16146930035430493,0.1273189149019339,0.041994904176699245,0.15393122132028234,0.043244378498619146,0.05483464931072712,0.060040237653630445,0.040370767204323046,0.10625197748228582,0.0316749209227462
33,0.12580384648682738,0.18051339204635797,0.12588415805688996,0.050285822954848396,0.17925606746586628,0.034864153782900247,0.0289992134066625,0.055556392698690296,0.06674385053306295,0.1035413162723193,0.02885430613358735
34,0.10384664812770526,0.16129420738299852,0.1306684190026431,0.03098279917755103,0.15655981279815848,0.061997982200390905,0.0515399605750625,0.054733052172382425,0.07287390913367313,0.08853242997284633,0.04342989967084793
35,0.09667841974968293,0.1905392353652682,0.14692974158672145,0.01804269251087328,0.14754629584219045,0.033180526081966796,0.053608136408528725,0.040005607338950866,0.029509398347313857,0.08775629562295581,0.03492132015466251
36,0.11527844170317851,0.18724994979594214,0.13394611821094185,0.03403066232251051,0.143446684315918,0.03107919637643574,0.023392822018451533,0.056328730736215755,0.04381178485253892,0.0828809037970465,0.05424137865253467
37,0.12385921611241266,0.17639011299762075,0.1290093144128665,0.005924947604795038,0.15528677601968757,0.041510158409742065,0.04850916036223359,0.09643717030369416,0.05628423167331385,0.06428910527974949,0.005790430241148566
38,0.09017598427167504,0.1962581113730506,0.1525894657538228,0.04472663059345896,0.14780291120949177,0.025133792312641724,0.03211731890247803,0.08669323855460406,0.06724523531322672,0.08947567976547612,0.05011835600726002
39,0.11898828220304629,0.17945665294021854,0.1260043867648867,0.039018074318972994,0.17024265433069133,0.05503030128232339,0.029654748564111807,0.07069222907320494,0.06115462712108211,0.0680698997679974,0.03660121348626698
40,0.11069467277171034,0.17297700473763344,0.12028614123242022,0.024710726112849194,0.18083002601079617,0.040572514297198034,0.08076395478146027,0.05543970815605734,0.06672235986596259,0.10342194699031403,0.053367863998944255
41,0.0939285925784975,0.1600346297089463,0.13329107311403326,0.025411438845888083,0.11491331095559422,0.0830796510048017,0.04544133759909567,0.07727724736953867,0.0623262141682088,0.08230351386919764,0.05352429171554006
42,0.10199768391209685,0.18811921068139997,0.12505048904663982,0.030490553581988905,0.14610821189664536,0.062028392067110735,0.052745880543499345,0.052665820697472214,0.0528639975542054,0.11761516316141804,0.046401669286800035
43,0.10959930160782676,0.18699110044713,0.1189758491403684,0.04430905214500038,0.1533538134309099,0.05109807834285655,0.04680084775601348,0.06959917891320612,0.09547897645051921,0.09702137764556704,0.03789872461235314
44,0.11379225500976616,0.1778670495232819,0.14586203777056328,0.06803830311140195,0.16318365204911772,0.04430284729464685,0.05003265470394131,0.06654481994890345,0.07250560896118075,0.09974375058650471,0.034076673733961976
45,0.09396887620795305,0.20197777766747485,0.1177138374585404,0.053450385000439124,0.1498302132981928,0.05663149164863261,0.06830003960284681,0.07842706132398422,0.06016345498738713,0.07525945831523058,0.04748801835472439
46,0.11119944000227953,0.17062324479405896,0.12669475871320582,0.022434716779022437,0.15389056833431894,0.030738589006194843,0.06005318140226908,0.08496525160456317,0.056547941981125366,0.09125851025459127,0.049796139640832925
47,0.11989966726034233,0.1914565020787545,0.12006893328618856,0.04092558108635203,0.15031897207171147,0.05138394781620134,0.029837886932513092,0.060697345739514214,0.05630917237500367,0.0799323423947587,0.04716533760420808
48,0.1274791214521758,0.17484164177251518,0.14151850971940994,0.04146720529253027,0.157358367259563,0.050168750451647696,0.06551571932104903,0.08360596648905574,0.03581787622921451,0.07650621956698403,0.022075506623874863
49,0.09258817615531933,0.17745801656049168,0.103476462786093,0.05634427924302113,0.14291965258821693,0.03750616556290998,0.0346008961758616,0.0819364133914244,0.039272402943679674,0.09402816136613776,0.04278984242671658
