,bt__monocytes_abs,bt__wbc,bt__lymphocytes_abs,bt__monocytes_%,bt__neutrophils_abs,bt__basophils_%,bt__lymphocytes_%,bt__basophils_abs,bt__eosinophils_%,bt__eosinophils_abs,bt__neutrophils_%
0,0.12161673393259738,0.2512869776978266,0.1958709565918488,0.1219550127565712,0.2274068419757129,0.01767463243188896,0.11945513224287145,0.035642860007844474,-0.02927978188922118,0.014971933606710765,0.1324712708077834
1,0.12396184115843004,0.252642329770519,0.1952252230734171,0.0992035285201329,0.22380218981241398,0.014618352864911345,0.10893049433318397,0.04114640873266243,-0.02386200468780072,-0.018615331764776432,0.13369816283202837
2,0.11134182708325524,0.25291100700143204,0.19030746846668764,0.1286593045222707,0.2412963561654191,0.02656912088984539,0.11588249640883667,0.05344304815324209,0.002346813246067554,-0.0034342544298444342,0.14998193540502716
3,0.11898646415434229,0.2504640136338491,0.20566740326504113,0.13550608008109924,0.24110416848417981,0.03462573912833209,0.13553382829107402,0.00979915552671967,-0.03165447738120314,0.014354407950722679,0.14340262307895987
4,0.11334335716753949,0.2526175233830308,0.19370696179743951,0.1130512960479571,0.21186643455068377,0.03790910808705718,0.13576996715087858,0.029773432243893255,-0.01295345683922815,0.007779171206142534,0.13444461389411294
5,0.1294724957796538,0.2553317042532146,0.19289565788993032,0.12482774250269517,0.243340354987759,0.015687899855785805,0.12067050733209761,0.03619847417814011,-0.029376595745373078,0.02066701639015405,0.14701191789150975
6,0.11338584652276824,0.2583190762793938,0.19017335648167402,0.11689233902705726,0.2150520411579035,0.0213887287250223,0.12745610309382951,0.03714813600439346,-0.03995422477456251,-0.019648060646694963,0.14908529891217984
7,0.12281383527351149,0.2587864906528949,0.1878381873880094,0.12691188851805593,0.21765535238494405,0.020997522462370674,0.13094922934428888,0.033764980574014634,-0.02112000961955689,0.012715169570333335,0.14241277941071723
8,0.08950872815159205,0.2590150506688653,0.18962636388535845,0.11543575245682743,0.23644340843322506,0.021333051568400797,0.11993635718619265,0.03812254546249644,-0.011437507243044097,0.01641363133654639,0.14943555693674593
9,0.10087621191488709,0.26850659419466444,0.1925980456057466,0.1226448252346263,0.24031672782186586,0.030348499047039408,0.12881600885387345,0.029682459190499864,-0.01052538578247641,0.03324487802809957,0.14528765584523312
10,0.11447181613112252,0.25289188255037703,0.19088354747997066,0.12650897539719283,0.23917814238701662,0.012586736604429409,0.12518568235115116,0.032641396113521015,-0.014509811614774926,0.00542736458293802,0.13084711377084912
11,0.11311510796212464,0.25984959654353973,0.19450043501639644,0.12052164159709298,0.2388284580417629,0.014790682518516823,0.1124910898109803,0.02471445740467509,-0.0030586199795219473,0.01623828209848748,0.14354074101893485
12,0.10775801217964698,0.2500596670867517,0.20326151401740777,0.11903375204943524,0.23754471805259664,0.011725789422713156,0.11561744586715203,0.0371299651329585,-0.003838868953750383,-0.0033720076588435355,0.1495959891752652
13,0.13030603937860008,0.25252045615315427,0.206397979684996,0.12025246693461053,0.2364228282714976,0.03375783967635498,0.1387814457508993,0.022773224696890942,-0.02035412331697408,0.0022730710655189564,0.14587510492624148
14,0.10419774589316795,0.252779838793325,0.18801121674916452,0.12419460426112627,0.2398781264566288,0.0658901032384887,0.13155503834171978,0.027460819498780036,-0.005640097588202287,0.01043521551433476,0.14301120694739283
15,0.10346154065948776,0.24506501759768973,0.1890585267221944,0.13803685045625194,0.23607149911283318,0.04687807366899966,0.13709764697796745,0.02050238630140524,-0.018319249066975702,0.011814326970121749,0.14411199667508454
16,0.11520668464367606,0.2696411423666789,0.18623883658408433,0.10913832150262964,0.2310634666425099,0.007090064051200587,0.1235466581997427,0.03180890849264811,6.650118328428145e-05,0.014305120315826708,0.14792557617987112
17,0.11033481305755856,0.2457946286845884,0.1960006393948498,0.12148951441153036,0.22240052649292677,0.03035525503561277,0.11079873285699168,0.037420824479598526,-0.013546837477928527,0.006846217376722203,0.1467998195745846
18,0.10539915386690893,0.24978652288404063,0.20348040890681182,0.1147557837556783,0.22316306098803088,0.008421454609882684,0.11746260463638145,0.049393136303661336,-0.025471502125851433,0.0027378367921633818,0.1354004150473786
19,0.10854213012283921,0.25979602344831665,0.19424753711492532,0.1363966887547692,0.24162489279015836,0.039121361977820686,0.12735253152453543,0.037737156247756684,0.005358814628586142,0.0046129969769892355,0.13998393002395007
20,0.10375338494750497,0.25132184794879375,0.1784401630194054,0.1253900988131402,0.24048546248841107,0.028055644609653922,0.12950618212142886,0.04048420237926046,-0.01900212776447477,0.009035513820340325,0.1290362150955303
21,0.11732725462420719,0.26453781946276383,0.18152330578400322,0.12757411616983402,0.21761756129364673,0.02088443425347428,0.14702400709499527,0.037652889854806956,-0.005867595142712293,0.016500755493253968,0.14730850473575097
22,0.11664302679738733,0.25191843170703165,0.20200841135102016,0.1332499133648762,0.23662723175326936,0.019984865238693274,0.12586186082429043,0.011468021257536048,-0.024236139972546655,0.015292718652932002,0.1507142737301175
23,0.105831736924144,0.25968467746876545,0.19379456483642218,0.11895852697879346,0.23600110398768853,0.017596201440989594,0.14290817506410575,0.02810787043478308,-0.045953121519507235,0.0029301227049391265,0.14435034305662672
24,0.11957531543365821,0.2613087222560993,0.19837636221022464,0.11165014542152164,0.23295000173558272,0.029858606865062892,0.11507013909232416,0.028439753667970198,-0.01734936297850317,0.012776708307363095,0.15837026377092658
25,0.10622960110309752,0.2609037478808261,0.2004731470303243,0.12762628842201793,0.22639202087655608,0.013641398559931857,0.12234633157363284,0.024936850908125675,-0.027667697634859646,-0.0004930134908066842,0.1418181561681814
26,0.10128993070979561,0.2527690936076398,0.19689877512143908,0.11701801017402455,0.23340627126097685,0.009120232613859991,0.1427889675513765,0.03752926790186074,-0.018855722286656603,0.014751301003933534,0.14264298127910965
27,0.11106428444612175,0.24799974736523675,0.18944719627758239,0.116066661343053,0.22626487067283213,0.03403591811066567,0.13757143755576445,0.03717440791053745,-0.03411897996031446,0.027493954549768343,0.16333862966896676
28,0.11050578139013564,0.2565851379921253,0.2010756893542554,0.12845430659224708,0.23981301499943913,0.028523962028963543,0.13421294923725316,0.017125227499612622,-0.010345288273685967,0.02438359501706951,0.13853378712584713
29,0.1241644800991554,0.26004962867487313,0.1908427537479329,0.1177625224195322,0.22914050564942368,0.03911888988785594,0.12227777294623178,0.016575507824071828,-0.014516820892499702,-0.01028530701019724,0.1420769470008756
30,0.10365588478380207,0.2611404513519162,0.19465034996316719,0.13178940506837314,0.2360141161042416,0.019762913800457936,0.12649789115718016,0.03678844056043883,0.008134979396961194,0.017423049667122246,0.14004630373207078
31,0.12511122189617777,0.25485246131893385,0.1945492605047929,0.13239107988364165,0.23463148175627163,0.01250826587071482,0.12679557045966136,0.028963487410072607,-0.0361413278862469,0.011424692768185201,0.13935622363596187
32,0.12876658994042373,0.2700130270226435,0.20006197691313,0.1178981289864916,0.2365463139544624,0.026465994542102356,0.1356574595365049,0.013749658407845334,-0.023445886902513563,0.027956097690482268,0.13525590529345569
33,0.1114864102222585,0.25584065266718475,0.1944292034144823,0.12517317368457012,0.23495279876137978,0.024426471575543927,0.1211146261153409,0.03163308938043995,-0.006363226037017118,-0.004430690160469986,0.15007096050613203
34,0.11817717391914472,0.24951754910812202,0.19353954361346962,0.12264088749569697,0.23563051535114385,0.021561615569989905,0.11237933536194382,0.03949043020841797,-0.01688133406974186,0.015443416199657289,0.13332270950221364
35,0.12042595419285156,0.25562551211574064,0.19203800290393927,0.13095454632402126,0.24078243400908655,0.02537720150289691,0.11716205537385012,0.03219377568906496,-0.02074297134772179,-0.005288879817503433,0.1325711227797516
36,0.12557529330203313,0.2550183624629832,0.1878000466682838,0.1300755048533735,0.23556724448914373,0.0013846356115405818,0.1248675400487215,0.024946690136087035,-0.020962286565374716,0.01834651487660138,0.14226003384310346
37,0.11647722424616702,0.26700858144172684,0.20103702840149434,0.11473369622366333,0.23330882918163956,0.02360866440249381,0.11434848366641066,0.019168634475245028,-0.015326694003194818,0.002417720596444137,0.14694916960959756
38,0.10313843192668103,0.24985451620144342,0.1875630811701397,0.12059613330028983,0.22944327470204184,0.029683662517036982,0.11928249314140352,0.02788348464414047,-0.02381821231346075,0.013810333317706557,0.13124166344789626
39,0.10523957042144413,0.2619282273728563,0.20044964553425065,0.13731727600929017,0.22747516982287863,0.015479757872791048,0.13827165139010686,0.004206675753132538,-0.0021416950212387806,0.009594361574698269,0.14683234941257356
40,0.11522416916075806,0.2519408854901687,0.18538163645524083,0.13270083633750437,0.23567605954077256,0.020374177758649647,0.11952377345850493,0.02916020158833294,0.001167555000075686,0.0010857361505709766,0.14346009355472505
41,0.11808183679491033,0.2579295259061396,0.1948016696923327,0.11828803874312759,0.2183872560599657,0.027423147388197677,0.12270651397686717,0.03508686138939971,0.0015117600244515463,-0.00937178245174265,0.13479529912365548
42,0.10063960097586132,0.2582409222429488,0.19842139164142225,0.12379623861706547,0.2365751167689938,0.02930077335854744,0.131443873636912,0.02472354109122289,-0.005739978520895445,0.009223643026563522,0.14291352531203974
43,0.0953813999629439,0.2590886003889931,0.192442296462411,0.12440852076884215,0.23547917276185237,0.01615681272572384,0.13279289224085325,0.023100366318869726,-0.019876175402834564,5.002465839978369e-05,0.13960056698160905
44,0.11343983473217882,0.26663253296082007,0.18315409592248333,0.11799126292365202,0.22594276826062665,0.019512074227548838,0.132586589085446,0.031093661616380334,-0.006387543703002012,-0.007727932747686049,0.13715829759051143
45,0.1255792068748108,0.25831612589405106,0.19046255700637119,0.12421297899628898,0.23928376395211792,0.009613604386906094,0.11932570211328028,0.04468677033287902,-0.002199974679445078,0.002328119231717041,0.14441484917056274
46,0.10653890978192458,0.2489793130704192,0.19171493746898732,0.1248900416876433,0.23920017449297742,0.012436628137677787,0.11164370896475352,0.03444381704493343,-0.012975307034369337,0.013458742784566848,0.13791921485855974
47,0.12134681991760785,0.26020077783576245,0.19662308431253167,0.13329762151185234,0.24105280973994475,0.0055023719342176996,0.1238499405751634,0.03709116819988739,-0.0025101893848387537,-0.0027435261596294343,0.1437492462298233
48,0.10184669019421456,0.2563443175055021,0.18764503182194242,0.11356044933700934,0.23226730428629747,0.020140896016564356,0.14003378106718342,0.05077118913573347,-0.020441632919235394,0.0048077570001497675,0.1378537575114176
49,0.10693980115935897,0.2501730567780056,0.19930707587288263,0.11906719611027904,0.23647090010799107,-0.009929009471607348,0.1237937605403034,0.013505213087685526,0.010261673862709875,0.013192086092440625,0.14765763254983452
