,bt__monocytes_abs,bt__wbc,bt__lymphocytes_abs,bt__monocytes_,bt__neutrophils_abs,bt__basophils_,bt__lymphocytes_,bt__basophils_abs,bt__eosinophils_,bt__eosinophils_abs,bt__neutrophils_
0,-0.0340289693096785,0.29912150953215694,0.2225167877670595,0.07471436437991946,0.2506340273437516,-0.037164596621507194,0.10825278271740171,-0.047028240711358464,-0.050761221887566856,-0.06843807357784416,0.07359902146438735
1,-0.03134461618370853,0.29947623559574515,0.21485903368474424,0.037321278984504005,0.2531345503373914,-0.04847090765070691,0.11049059226604711,-0.0493670710931703,-0.036064727452182296,-0.059788938632109816,0.07995111477070616
2,-0.04358784119468313,0.2930185292853002,0.2080654634208901,0.07347306934829873,0.24809910197212054,-0.05560335111010988,0.11632956028903159,-0.0340954242048759,-0.04151007647735428,-0.0484712429228396,0.09358382271106534
3,-0.04299978875326238,0.2977278290479046,0.21267843734745653,0.05839235365342777,0.24849814513898694,-0.05414465823327231,0.10904884642068056,-0.0408392452520698,-0.048466468603110636,-0.029420885229220074,0.08432063024556391
4,-0.039069361011597,0.2995087447936674,0.2200460892408213,0.06430909830674517,0.24233557253345236,-0.029232970446513833,0.11349815569994072,-0.04224728060285886,-0.03533061973469146,-0.028322754544054998,0.06825326481151622
5,-0.03800529526480157,0.30014325093155775,0.2288328557785103,0.06416519710789108,0.24878892283468135,-0.04999816571042507,0.11256519847298543,-0.03705281323258327,-0.016663597116222444,-0.04897915013350449,0.07755593904260318
6,-0.038268272721235855,0.29458424332041544,0.22084895307258745,0.05423583760662716,0.24813426299360106,-0.04209898834947972,0.09418785381505937,-0.019517747663925125,-0.03322475454650149,-0.035281331143315164,0.09336026272747795
7,-0.0477121536620806,0.29782106780663103,0.2290707478365609,0.07844788744824005,0.24805456266204098,-0.05378807517995531,0.09738086835257981,-0.016315937549802983,-0.025224794281843762,-0.0355962882623943,0.08995062161843714
8,-0.04758654686838991,0.2989487272077651,0.22914456822709606,0.05453261776960989,0.2540600170228354,-0.026717459233645165,0.10567314058926919,-0.0342592136083786,-0.04709670633383379,-0.03223800278417981,0.08503038886039133
9,-0.05940879451078812,0.29687983819858565,0.2149733993881234,0.07435236524842996,0.2531191449174689,-0.041624059046571085,0.10885874481233898,-0.039620369729939646,-0.012041651216292259,-0.030083622655260645,0.09385154384880211
10,-0.016481220373823446,0.2995475076511052,0.23279119693472913,0.048591557567225656,0.24353564355019885,-0.035846282793167275,0.11068642229353187,-0.03669527526349237,-0.0819437115927864,-0.0313170215657567,0.08992756539619877
11,-0.04254502965109978,0.3007976180982248,0.19097856750413048,0.06684558066125403,0.2536428209805553,-0.055915555668163724,0.11119072070195575,-0.03873063673483378,-0.05432732854249747,-0.037373182633502665,0.08719420935468726
12,-0.034500673792627175,0.3012911196616952,0.22478064270259837,0.05689462025278468,0.25232305474548217,-0.033416028978248705,0.10744933233154379,-0.03356142486771469,-0.043367281975316085,-0.06091029389685987,0.08964122753470768
13,-0.019223444759750664,0.2994715362100786,0.21555896186259463,0.06859924434594396,0.24899232600113796,-0.021981009805832046,0.11226258203011052,-0.025296214721727092,-0.02837084202375203,-0.01136823532696921,0.07838459024885457
14,-0.04170751918469594,0.2990158965608571,0.1873338160012389,0.053399705554332204,0.24934322199820064,-0.04104894319604338,0.10880029294486104,-0.05088679035895435,-0.04209595145068521,-0.02722098417211605,0.08736451012866496
15,-0.02111503873227832,0.3007747384839948,0.21085113790171597,0.05674268224280618,0.25069619442111607,-0.0505549046927195,0.10335043090698684,-0.04121611926859007,-0.05182525867576978,-0.024942759714702546,0.09085866068678573
16,-0.046567818591680826,0.2976190520651707,0.2293096986094716,0.05325537627834186,0.2506979160570737,-0.024044364605200996,0.11405346825082595,-0.009661895433098689,-0.026291666444811238,-0.043541490160386435,0.08459233236742764
17,-0.0428574437292282,0.30113719313239296,0.1970178178534039,0.03514975833974421,0.2486778962669232,-0.02437967008609631,0.1025017025462353,-0.03684396228079507,-0.06190547578974753,-0.030688633856643926,0.07912082538777535
18,-0.028439240769899322,0.29830336810190056,0.2284141574209995,0.0661241991477953,0.25136536897993533,-0.03446852689202964,0.11128900472101338,-0.04746448142041893,-0.05138454967486687,-0.04868788650703615,0.08716920226072422
19,-0.03659430383230503,0.3013285229568877,0.21783140909465837,0.06985764824324313,0.24094807467649204,-0.037514658898701744,0.11364065337583255,-0.03842676172683449,-0.031051153855698795,-0.039831293971859374,0.08984434630600488
20,-0.03095344136102154,0.2962875129264994,0.19284601360018544,0.05509608418425951,0.24888793098630982,-0.022072355667386256,0.11180868526038584,-0.04364186615832186,-0.04041090522325187,-0.036741346734144587,0.08951515314541877
21,-0.032485423089602714,0.3005926308558117,0.2034528170387791,0.06663725346887767,0.24917449618609105,-0.03648118027019178,0.11444253684676839,-0.02748748357820685,-0.022027373246800302,-0.06931476085730212,0.08649218393871502
22,-0.03675169311622462,0.298468528242577,0.20196070906771849,0.0764523725625771,0.2481954904047095,-0.03754101108227926,0.10658385064133181,-0.028146369135834258,-0.01980483093136477,-0.04974713897320228,0.09507382408671954
23,-0.03960489887374668,0.30034655024646817,0.22355572027917364,0.06057520176068298,0.2523174706650916,-0.04541098216350302,0.11486612217587305,-0.038426059596041416,-0.041195794416323546,-0.03723011220101164,0.0899208738533849
24,-0.044218321238354286,0.2981760127459975,0.21811019811339893,0.07402970462661383,0.25242916441830865,-0.04493901402881692,0.11006122416208754,-0.03077635454612033,-0.028537337984584996,-0.03587204140909252,0.08852070687053602
25,-0.06015879317021903,0.29849927733234327,0.22968178051018173,0.051086519951926306,0.2473317383518981,-0.05511932154076339,0.10464169454787277,-0.029786947824283785,-0.015666115181077127,-0.03517148790809041,0.0806611917640799
26,-0.02182178041340506,0.30059077556735186,0.22322509180076391,0.033676931551317436,0.2529137322583945,-0.027679948929789113,0.10113185161700869,-0.03276895455008985,-0.05048344348594645,-0.03912877107244277,0.07769746314987949
27,-0.04353005886874351,0.2966377192433075,0.2142669916053079,0.05056945966748647,0.2556008650248202,-0.05708114914462286,0.10158257358560974,-0.02330776927994971,-0.029893841269057208,-0.016673900783056257,0.08131581285765516
28,-0.04537056612515169,0.29467562832914573,0.20431931177432253,0.04831487552035836,0.2453046922714602,-0.04542695666563934,0.10632519127120728,-0.041939969120063335,-0.04650971347775397,-0.05650417272367284,0.08649113263023263
29,-0.04986875720410173,0.2988234092335219,0.22137323225173122,0.06684641974666812,0.24734307797096156,-0.04942574655447147,0.10880194904281838,-0.04232506558315873,-0.03849071473404566,-0.043940928032553436,0.08394778884466648
30,-0.042336901544184236,0.2935354570468391,0.21847344983961411,0.07405256261702374,0.2497757396764618,-0.04649074139817222,0.10217736489639806,-0.06435444731315844,-0.03195362179278549,-0.053821607824068536,0.07612967438610682
31,-0.08244697023310019,0.290030092722539,0.22239478095590695,0.05308965319363177,0.2443710940429515,-0.0666711847041535,0.11186681709528247,-0.046829417971538057,-0.05400159212282846,-0.04116977987358582,0.0885839618858261
32,-0.05769877713303036,0.2936235243654536,0.21595201144390336,0.072173441729191,0.25137464124002074,-0.07859001527776259,0.11322055099028908,-0.04789044330504882,-0.03697636741051142,-0.04928489199236751,0.08627192300992785
33,-0.04523200838605684,0.2996697666905595,0.21114539115148612,0.036750175185483645,0.2503407799585545,-0.03779359491887753,0.11080691631232358,-0.044241331607593144,-0.05253807670915042,-0.045563105717459286,0.08099352626046155
34,-0.08801908461288008,0.2967291804951054,0.23012067920503337,0.054067969799576385,0.24796784799958915,-0.053817450342064956,0.1051628420378696,-0.023345099218482362,-0.03131732877609753,-0.04454790421011934,0.0802229550536614
35,-0.026858294843299477,0.295721354425133,0.2091149617035255,0.05359650662032342,0.24797708037934119,-0.03370287287291262,0.10253833424188286,-0.07163290651545628,-0.04222136683680612,-0.05481704381957142,0.08301992053736525
36,-0.020459018833261722,0.2974603375417631,0.22473197628839373,0.07690138187827104,0.2515211599144668,-0.043050711652220575,0.10583684132622258,-0.04996500798017083,-0.06156303423594419,-0.04266046755466053,0.09102231380803175
37,-0.04261470106007599,0.29939250016104163,0.2185244303072881,0.06631516138941683,0.2513011154166191,-0.045721513844746944,0.10481553776639563,-0.021735010835177357,-0.017119688390947997,-0.037377686673879106,0.08341785830603272
38,-0.06251758343873211,0.30024141913731606,0.2126665797738494,0.07819698854224985,0.25437242391597437,-0.04374608566302318,0.10860183085190328,-0.03158267941668747,-0.05806111875875648,-0.03226734791998486,0.09094894187805784
39,-0.02947804227434432,0.2938857576378115,0.21177879221408172,0.0705445865351042,0.24580696227872306,-0.028721504329332716,0.11266341059677645,-0.0483497745206956,-0.04910693274243066,-0.02057470278987607,0.07658180651506061
40,-0.028152423609709345,0.3025512738044353,0.21300259302439473,0.049197790732402054,0.251364906379155,-0.04401871009393921,0.10332708157904025,-0.048948638206472495,-0.021173796107036885,-0.05071051154515755,0.0861501129488047
41,-0.03708635738592006,0.29593316198257125,0.22893886863889787,0.054538708968952895,0.24932420157375157,-0.024477048884788688,0.10850196189891255,-0.05289255050966081,-0.020953199436507502,-0.038670918420584136,0.08852348358728833
42,-0.08390211550619879,0.2957597428850274,0.21406957166551463,0.04264121585580513,0.24606792946068917,-0.023475145117710736,0.11439620853666956,-0.051652538286060076,-0.04690570444474613,-0.05519875285558814,0.09374119548723955
43,-0.029663416196604064,0.3008955451842365,0.22082169119681186,0.048337239468996256,0.25257231727970947,-0.03366238643117582,0.10525938417642856,-0.04665484085325671,-0.02919992154640667,-0.012138287765788507,0.07807316230941017
44,-0.02793645742497375,0.3016258619287093,0.23020760899985965,0.06629169212294991,0.25132518755781025,-0.033935676266136985,0.11031768103637048,-0.047288854384042,-0.015512350182527026,-0.013629377142594793,0.08164198020251223
45,-0.03711899177508714,0.2979485064151505,0.21802557885006682,0.06494638446778654,0.2513042149483265,-0.029042082784854616,0.11474428795648699,-0.04831337326014696,-0.04425809488715808,-0.027449417593388085,0.08547628455519397
46,-0.03888968081727466,0.2996840756461751,0.23076478364448033,0.08110563157823872,0.2511446769649944,-0.03944078091375748,0.11048932012953756,-0.034244659310427056,-0.028482824562263327,-0.036666581295598785,0.08579280281949864
47,-0.04417540950202772,0.2994505345128113,0.20444735288823276,0.03968370277954619,0.24762302713139123,-0.03757793133957429,0.115691265605021,-0.048762112530176795,-0.0305260725731502,-0.05969511471899885,0.08887308981567124
48,-0.037749427073385036,0.299980874743803,0.21163927275352762,0.029842414661513043,0.25163975574528663,-0.04150389027775808,0.11139091288915098,-0.0570394907872338,-0.04774893583054835,-0.02861206242475195,0.07163045359800246
49,-0.04494267856385071,0.301762129929633,0.21023802083611148,0.06483841490479958,0.2479469349639,-0.05435603732441415,0.09889910873489795,-0.041098491136878905,-0.07079636824002504,-0.0375761653249584,0.0798199563803107
