,bt__monocytes_abs,bt__wbc,bt__lymphocytes_abs,bt__monocytes_%,bt__neutrophils_abs,bt__basophils_%,bt__lymphocytes_%,bt__basophils_abs,bt__eosinophils_%,bt__eosinophils_abs,bt__neutrophils_%
0,-0.023837710735365916,0.2909238897339307,0.20634089639068362,0.06182490019331283,0.23481814481977514,-0.025873230434657658,0.0960462320364082,-0.02992650495877096,-0.05813399921355082,-0.042094331488478284,-0.050509341899174984
1,-0.027646524780322274,0.29024370024472473,0.23109014403284006,0.05373722790743555,0.23898159194677704,-0.007645684225093614,0.09812807116545981,-0.042832684888453765,-0.021334800476377713,-0.026360364544542603,-0.02114135495700064
2,-0.05872962615081337,0.2913095097459095,0.2391841529945606,0.06341168072127343,0.23225554944539192,-0.03088167274557173,0.0827584197954037,-0.034809587357817084,-0.028799658710650173,-0.04514509822242506,-0.038398660400341074
3,-0.034456341250745405,0.2912703657045155,0.2249113552805337,0.05023855214683046,0.22989493930407567,-0.01574093416360861,0.08456151294443838,-0.03041943962095742,-0.03719059047029827,-0.02556128340325115,-0.04835236778381128
4,-0.01369873411014481,0.2879696080438318,0.2371532400455433,0.07105793250577999,0.2361174109839096,-0.04878118668033712,0.0775466485700635,-0.05399536793642217,-0.01642727953862462,-0.0319363422639932,-0.0470124694910012
5,-0.03447363155514105,0.29236616661980186,0.22788277642270083,0.06892907863262417,0.2423695631629525,-0.017459278988243208,0.09210162239896451,-0.018117006269778014,-0.03551422950703835,-0.0401222377787841,-0.02904997221368081
6,-0.0643445014771935,0.29373063447275205,0.2271348862682083,0.06495546786503753,0.23663392284970344,-0.036119043562094506,0.08516245676662437,-0.05032782724271298,-0.03839217267571789,-0.027652666205949063,-0.017316760511785833
7,-0.0342805791621837,0.2916237967815446,0.2180743076720871,0.06373990259883731,0.2410948400658077,-0.030885881454156872,0.09644441812569761,-0.01971057569588992,-0.035160200709021504,-0.03473465078349746,-0.027783612121203942
8,-0.05334755687982484,0.2955493581986527,0.23201636443387633,0.0726799549739866,0.2329352942096812,-0.031327551362418334,0.07823899768078373,-0.03710800399182155,-0.04439657195459644,-0.04296982536127057,-0.023305391678004227
9,-0.04189497277326406,0.2922471051136054,0.2354779767347707,0.0700642572736544,0.24167724561773613,-0.027450246004161346,0.09326958197722697,-0.051978384221498294,-0.01766878087775841,-0.019864707991931647,-0.05715674477448958
