,bt__monocytes_abs,bt__wbc,bt__lymphocytes_abs,bt__monocytes_%,bt__neutrophils_abs,bt__basophils_%,bt__lymphocytes_%,bt__basophils_abs,bt__eosinophils_%,bt__eosinophils_abs,bt__neutrophils_%
0,0.043722626935415766,0.19576271734748238,0.11525211054514718,0.05557842897522382,0.20500975242839276,0.04358003841352316,0.10752207528083786,0.02604193364691317,-0.018276839745460356,0.008952386882635673,0.11829570893626841
1,0.06351608384605856,0.18122658513042156,0.13589395004278423,0.059405334894434864,0.2237212391562775,0.02481301971713951,0.09512502337446817,0.030690487943445078,-0.023825128997545988,0.024242793291459654,0.14444659447213104
2,0.0425146237303115,0.17925420168343892,0.1487154814487343,0.04894708108080707,0.2096300485577616,0.030898507924872167,0.10674039909658764,0.022482293279233106,0.010005600736671033,0.02071153479653321,0.1279199099654827
3,0.030746159611840705,0.20438671726332924,0.12528070857621182,0.044405524556045683,0.2052453302984897,0.00969383128121434,0.11374172838327139,0.01702386696532068,0.001697284679424198,0.009707868484363724,0.10505311241453778
4,0.05439008626590471,0.20217478577156903,0.11671527017172124,0.07344117114078581,0.19323059527735234,0.04665159734543281,0.115857815241197,0.01924866022309877,-0.017213128459626244,0.018607471251306525,0.1324484251943862
5,0.05467852966286885,0.20311889264117036,0.12853723780992699,0.0651563895670143,0.20797375437450352,0.05596806207303906,0.1263985958335294,-0.0018785288891295813,0.002241026943358999,0.008365375463031819,0.13957287791628822
6,0.0237386117223273,0.21034027754916138,0.11717142100885516,0.056165548611020875,0.2202818056178371,0.018407190495245467,0.09980778335814416,0.02323909160731959,-0.036665538596218315,0.0095003496823195,0.14897495555786755
7,0.05514743833139565,0.19244759990330906,0.11998355220827497,0.08165238162579277,0.1927424915664217,0.03901598662026199,0.10868124970716087,0.047334242312654755,-0.003904025288008442,0.02976083457018215,0.12575641213224437
8,0.040701372506529915,0.20654370587409213,0.13887272328757203,0.06013803943239153,0.19510221602865496,0.052496515816923245,0.11296092088341317,-0.0037561531487434524,-0.000364587947399057,7.26729003055006e-05,0.1436462140201002
9,0.051114552667678885,0.20447124131160926,0.14280361067579903,0.04687217491930856,0.20334627716872436,0.022526679655146323,0.10163659040330525,0.018532075294049075,0.021088375158849523,0.01970029014380604,0.1477226338455007
10,0.04555969928817195,0.20292317366325122,0.11704083703946727,0.07067706245935416,0.2119343473701633,0.025225330759224746,0.10108359352149718,0.016096772150164623,-0.0003240692997943362,0.0033654430413196305,0.12088384068283779
11,0.038918682200426956,0.2045003118415858,0.12476092494551876,0.05720749367133291,0.21844935179047323,0.024949313917755005,0.10338433327248936,0.046143642772508695,-0.024238654434241044,0.02674448650024548,0.15009675244787016
12,0.06321125926857572,0.19619530507131755,0.13897986246033425,0.05995343390848759,0.21562970821585525,0.0347646839900996,0.11054164482433992,-0.008838050956277304,-0.04127991454976989,0.006666381019065278,0.1354400692371397
13,0.05846472191984369,0.21548612931039973,0.12813446830739464,0.053926010504942404,0.1876334307365469,0.00920046561348239,0.10453346672636427,0.01602705482823509,-3.9893011182219666e-05,-0.01698203257342632,0.15023657573317903
14,0.03371824830939804,0.19650428425106495,0.14373798835874452,0.057058103777028094,0.21707356860082602,0.05718502312871524,0.11204486556159611,0.001164201841574367,-0.03175171377151791,0.016751033110098932,0.10775680606654803
15,0.039890211820424244,0.1869492265496359,0.12327562295929603,0.07471621820871838,0.208208987303856,0.04125493797330126,0.08678693118529365,0.007280779855300226,-0.020769401770139705,0.005991307785454452,0.13907194227868996
16,0.05573508854728492,0.18051826238826327,0.1162536178798143,0.05768263014600151,0.19873015864112034,0.028233197912959855,0.12103987366941701,0.008270083044045664,-0.005309247241019141,0.02050044176833152,0.12701374479135946
17,0.03859349275018773,0.19747393526440332,0.13434493849942133,0.0691644749160331,0.2042720097066151,0.02493063947638998,0.10290640093514236,0.04988991868941551,-0.0043919602381852565,0.015484902525296568,0.1490880457037751
18,0.04268360778110092,0.21527332994750067,0.11319230594657527,0.05629880506747166,0.20045731137355002,0.05164536163106982,0.08562564919303707,0.02724858208191535,-0.0005069596786706688,0.014704491956088054,0.12386964089600033
19,0.029157247543061243,0.2098355189528508,0.13520254910071286,0.05507870269870437,0.2149035253623043,0.024347927825640894,0.12038580306833162,-0.006039774180377834,-0.0036416593617994387,0.0015977793666939219,0.1302865478823917
20,0.055967666418970684,0.20917125776896087,0.13002093905390588,0.05711705700145251,0.20215351499843315,0.05593198566305094,0.10558259866127348,0.01206273505674297,0.004985615553444397,0.012928940954553072,0.14124066301605276
21,0.04675825992211162,0.18518135606753616,0.13346673830411684,0.07411295549341865,0.22082043448467226,0.02366060941541255,0.10133503679111246,0.006520937645762041,-0.00054248647864931,0.024786471810734262,0.13883342166773874
22,0.03355535316912393,0.18580682857669725,0.11450712863757423,0.07051535016044512,0.2173895709777706,0.01712928835471707,0.12109774111328724,0.053486186073321555,-0.006535259118048938,0.012577509234197664,0.15307329708356252
23,0.031447807683567856,0.18822493440873264,0.14594427227317716,0.03419970862842972,0.20955644710630597,0.04304172188422235,0.10108771332754905,0.007339651213202527,0.0027096140324672055,0.00608622797726335,0.13662352975595948
24,0.03870699850981884,0.1894583297130218,0.13000156932899717,0.059606072065687805,0.21718399790880663,0.0352674337578396,0.09867022012550028,0.01779614296121459,-0.015555416420902815,0.015004740906160814,0.11906350274837305
25,0.039048615152936526,0.19944801113784597,0.11061260607329958,0.06293160921374844,0.21227666730355746,0.040755721613801255,0.11577173755127973,0.026070338035040476,0.014354625701122394,0.002332790038784653,0.12057006577741346
26,0.032675453427979506,0.20540317220927423,0.1440051152675173,0.06193595469339841,0.2068260902994052,0.046124845208496794,0.1206010143038924,0.026022644351354086,-0.03079842360945875,0.011379946761044238,0.1289328188101353
27,0.027298351618321087,0.1855262969337082,0.14600289237527134,0.05586003262779726,0.20492809339203405,0.048546615658557994,0.10757060425346691,0.018052897987211356,-0.008426887079290337,0.026822015040647875,0.14472719211860488
28,0.037117042500155475,0.17220518325555995,0.12746723365746432,0.050929207120602525,0.2023658263284228,0.03210965150613964,0.11570282358696894,-0.001787582607524565,-0.013980127935867415,0.00974039970996895,0.11407194572129606
29,0.042043624677292904,0.18089268511084597,0.1382715883307442,0.07628989778065533,0.19150701501775177,0.03345482708523301,0.10195361707225872,0.021565020128137782,-0.018437184549919654,-0.003791156953470027,0.12370748114805429
30,0.038718154032623284,0.19571845845347252,0.11946934153152924,0.06277075480809068,0.24454350742708855,0.03610894785688454,0.13227947933836548,0.02454076566532831,0.00209230144943657,-0.01507501865172218,0.13154216429789717
31,0.027198740792240467,0.18020793369195348,0.12212509347273114,0.06231713692834052,0.21018447467454926,0.026216155767084835,0.09862283527716417,0.0023861346020322112,-0.0078088607392025975,-8.498286698903533e-05,0.14193845501820343
32,0.04800632096115003,0.20326611125009153,0.13669649838564069,0.08007059671109026,0.20192682111248,0.04314652684254825,0.10230040803923593,0.0069433787292013,-0.011380423632167985,0.021576899549755803,0.1351150770854672
33,0.05442076060062382,0.18621689944444236,0.12235049445333125,0.06616935561976142,0.20666697003044793,0.06976697746071148,0.08614480484566236,0.029404727864448272,0.00858427347864785,-0.0025275103291584446,0.14063258352816282
