,bt__monocytes_abs,bt__wbc,bt__lymphocytes_abs,bt__monocytes_%,bt__neutrophils_abs,bt__basophils_%,bt__lymphocytes_%,bt__basophils_abs,bt__eosinophils_%,bt__eosinophils_abs,bt__neutrophils_%
0,-0.03872312945077518,0.26132234546592686,0.17742275161602428,0.12873691342108884,0.22529159093615536,-0.018610807685215773,0.14587744483553858,-0.021117209932563382,-0.025926789758908185,-0.0261491281448062,0.1649108555400619
1,-0.024919937696300975,0.2596343102850347,0.19695453424909726,0.1252984381072004,0.23252515711437016,-0.034063289217434546,0.1428791059882446,-0.028932399037203665,-0.0423301664953695,-0.03383118909276467,0.16043710302846168
2,-0.03237023366883047,0.26210332833875966,0.19812818912249497,0.1464431332536423,0.23082078568462136,-0.059793755559934096,0.14991094214942918,-0.02556254775051714,-0.017997538211380823,-0.035908193355123776,0.16511432733380849
3,-0.048373289719107475,0.26076036987534523,0.20891940332812206,0.1370145195564069,0.23588062936986837,-0.01231623058948632,0.14981457749552615,-0.05483236987260419,-0.029021183721862617,-0.04393614994896746,0.16118525287595142
4,-0.03647855479325507,0.26189402571690995,0.1948088955648412,0.1347185674483654,0.2258449217834975,-0.024803761675809027,0.15200483399676354,-0.020952803889393384,-0.04773404912334746,-0.03616854563928684,0.1643783302188403
5,-0.03226545568461689,0.26192014262589913,0.1999184356157139,0.1385406391727727,0.2331657687942391,-0.03476748115170989,0.14886155274154267,-0.055133217606472704,-0.02551467436448967,-0.03463446206964529,0.16278414498950497
6,-0.023602013161829912,0.2601860201139589,0.1983084873965494,0.13242956742582446,0.22596773981352591,-0.022987948268994703,0.1508205216517238,-0.04349123032136228,-0.0314682341803682,-0.023266513920968544,0.16361087182278164
7,-0.012152234064576238,0.2618272875244045,0.20949601987613647,0.14378942284909046,0.23663711204079527,-0.04170327231846928,0.14321381482197387,-0.03681686457938796,-0.029616181721116536,-0.01249481676222324,0.1622211124158237
8,-0.039699971054240876,0.26221928978732856,0.21657860883013022,0.1422691830202506,0.23351802714458358,-0.04066313704812203,0.14800168004609598,-0.01589111570756716,-0.05213968143832813,-0.026643077376055337,0.16798260803993095
9,-0.046802326939756084,0.2642648298657528,0.18782719899135322,0.12009669350121162,0.23405324650706652,-0.014640179167111685,0.14775780977916553,-0.04746749634408847,-0.022979535735589078,-0.05753621906852564,0.16424319062965842
