,Age & BMI,"HRV
(average of nights)"
body_comp_leg_left_bone_mass,0.28327524559139045,0.3281645385911409
body_comp_leg_right_bone_mass,0.28212957322793053,0.3221931784279341
body_comp_trunk_left_lean_mass,0.44816467720921443,0.4879017466017921
body_comp_trunk_left_fat_free_mass,0.45525497698159784,0.4939482504245184
body_comp_legs_bone_mass,0.2850673248078699,0.32314818142913815
body_comp_trunk_lean_mass,0.4766642005493936,0.5110182552192504
body_comp_trunk_fat_free_mass,0.4843808681637415,0.5178105301857095
body_comp_gynoid_bone_mass,0.37467007210120407,0.40610422782761824
body_comp_total_left_fat_free_mass,0.5630572255554951,0.5921682925371925
body_comp_total_left_lean_mass,0.5701816322984848,0.5986257086448483
body_comp_gynoid_fat_free_mass,0.5701635124233897,0.5974982378482826
body_comp_gynoid_lean_mass,0.5717434213895737,0.598607091697024
body_comp_trunk_right_lean_mass,0.4757345582481346,0.5019874716173134
body_comp_trunk_right_fat_free_mass,0.48367976926379985,0.5089836804168152
body_comp_total_fat_free_mass,0.5847345427613191,0.6093446684775139
body_comp_total_lean_mass,0.589724119523783,0.6139116238471186
body_comp_total_left_bone_mass,0.3472523515049042,0.37110085796934866
body_comp_total_bone_mass,0.39339709616586144,0.41518018858221317
body_comp_android_fat_free_mass,0.5234894287249081,0.5442474126297685
body_comp_android_lean_mass,0.5225151576192535,0.5432016427078563
body_comp_total_right_fat_free_mass,0.5904993193761974,0.6108305641560432
body_comp_trunk_diff_lean_mass,0.037860133078414446,0.05805722575485725
body_comp_total_right_lean_mass,0.5951899780598309,0.6152237841836528
body_comp_trunk_diff_fat_free_mass,0.0409310861457472,0.0598134378270877
height,0.1771226163621455,0.19504395819628806
body_comp_leg_left_fat_free_mass,0.6089991025049751,0.6267909475773279
body_comp_legs_fat_free_mass,0.6207050262635257,0.6375977257571075
body_comp_leg_left_lean_mass,0.6196058985446694,0.6363336307396215
body_comp_total_right_bone_mass,0.3871234156130269,0.4025713914967274
body_comp_leg_right_fat_free_mass,0.6198360537038734,0.6347161042429954
body_comp_arm_left_fat_free_mass,0.4840764127098435,0.49867456176710784
body_comp_arm_left_lean_mass,0.49496685537306984,0.5092075114525098
body_comp_arms_fat_free_mass,0.49225412267345003,0.5063532581259724
body_comp_leg_right_lean_mass,0.6304384243032304,0.6444008827200183
body_comp_arms_bone_mass,0.2622769339862072,0.27620746691599196
body_comp_legs_lean_mass,0.6317070828757179,0.6455884892139854
body_comp_arms_lean_mass,0.5030884103121989,0.5167681158339272
body_comp_arm_right_fat_free_mass,0.4629629558547994,0.4741025837967333
body_comp_arm_right_lean_mass,0.4729823576324252,0.4837838989262202
body_comp_trunk_left_bone_mass,0.46732703050988933,0.4764538447819412
body_comp_total_diff_lean_mass,0.08382102710453225,0.09262126936869175
total_scan_vat_area,0.7856145449293883,0.7936663392415377
body_comp_total_diff_fat_free_mass,0.09061918527890611,0.09804783361470135
total_scan_vat_mass,0.7776165504647515,0.7850023593003976
total_scan_vat_volume,0.7776167873022597,0.7849188986912264
